event,baseline_variant,challenger_variant,n_rows,event_rate,baseline_brier,challenger_brier,brier_delta,recent_brier_delta,baseline_log_loss,challenger_log_loss,log_loss_delta,baseline_auc,challenger_auc,baseline_calibration_bias,challenger_calibration_bias,season_wins,season_count,season_95_low,season_95_high,player_95_low,player_95_high
plus3,tail_symmetric,tail_bullish,3220,0.1406832298136646,0.12056072113961566,0.12363616981808422,0.0030754486784685658,0.003084053382480436,0.4022088654881125,0.4102590260019282,0.00805016051381577,0.6123143226181158,0.6056168131023869,0.019680053805999492,0.02811775543901182,1,8,0.0007998487469550939,0.00549057581811254,0.0018912484721606581,0.004390255515992835
plus3,tail_symmetric,tail_asymmetric,3220,0.1406832298136646,0.12056072113961566,0.12355797690011415,0.002997255760498497,0.0037325605576027493,0.4022088654881125,0.40993922437902597,0.007730358890913492,0.6123143226181158,0.6023538215694111,0.019680053805999492,0.026669626372130967,1,8,0.0007333578543893422,0.005602515375422171,0.0017257828254156435,0.004316589248809135
plus5,tail_symmetric,tail_bullish,3220,0.05403726708074534,0.051329475521456655,0.05192762862217231,0.0005981531007156519,0.0004178041056147093,0.20185944778147863,0.2062312651965097,0.0043718174150310825,0.6972739828378653,0.6760024452645641,0.01014285756951204,0.011496659536458093,1,8,-6.94493545910756e-05,0.0012958501134523782,8.048147266366472e-05,0.001073363615957706
plus5,tail_symmetric,tail_asymmetric,3220,0.05403726708074534,0.051329475521456655,0.05273487380547293,0.0014053982840162764,0.001907443568427466,0.20185944778147863,0.20861031886227455,0.006750871080795878,0.6972739828378653,0.6708439936302368,0.01014285756951204,0.012446333617276109,1,8,4.942233055416474e-05,0.002802817956418156,0.00041351684466656895,0.0024259096676885247
