scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,ypr_weight,td_rate_weight,positions,primary,recency_half_life,reception_shrinkage,total_match_weight,qb_feature_count,rb_feature_count,wr_feature_count,te_feature_count
all,development_2017_2022,both_w100_wrte,1080.0,1.8758803402508015,2.61933052203833,-0.15743353304424967,0.8314814814814815,0.5201027672361466,0.042841361172910375,20.450086247863066,29.169367055140558,-0.3517196421506174,0.8222222222222222,0.5073542855444786,0.03509267310248959,0.18333333333333332,0.18434366657011644,0.14916590160356077,0.5575711766187956,0.075,0.08485087536926388,0.06980444993843116,0.5627602911553529,0.11574074074074074,0.12416655780050724,0.09771394016984448,0.6929340314136125,0.028703703703703703,0.030517931278693622,0.026633779025188688,0.7161351825086872,0.5591976314808585,-0.019769259442475897,-0.7548593380466521,60.5334035939159,0.05000000000000002,1.5132921378007074,2.259302132575304,0.18761608122375226,0.9083333333333333,0.1287037037037037,0.1210110928615737,0.10940076300158168,0.6042324482603078,5.103275157726912,0.3935122168017543,0.11789280168750295,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
all,development_2017_2022,production,1080.0,1.875112166598737,2.6192747963546403,-0.15774312583501945,0.8305555555555556,0.5191591575850133,0.04330514083657905,20.448134671872072,29.174613645746035,-0.40710532833386626,0.8203703703703704,0.5068881639858273,0.031714220591374076,0.18333333333333332,0.18428233571992603,0.14861508252658726,0.570088641517213,0.075,0.0844601069108116,0.06978474739606111,0.5628097233035505,0.11574074074074074,0.12355077836605499,0.09730753802379359,0.7011769633507854,0.028703703703703703,0.02937111077235455,0.026914648161173445,0.703373412466558,0.5576507576750046,-0.021572415995250713,-0.7488051769074247,60.719032853284496,0.050000000000000024,1.5104946293507457,2.2581668972920506,0.19594625825361603,0.9092592592592592,0.1287037037037037,0.12093930739631813,0.10942236577412864,0.6022370201607046,5.147314426790402,0.38791524775374414,0.12028954139451897,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
all,development_2017_2022,tdrate_w050_wrte,1080.0,1.8758556151484218,2.6192521825801403,-0.157636031298556,0.8305555555555556,0.5192183105550988,0.04052736305880128,20.45323165607974,29.180006600909877,-0.38309668389576845,0.8222222222222222,0.5068680221854588,0.0335660724432259,0.18333333333333332,0.1840175325081855,0.14870274396521968,0.5661375661375662,0.075,0.0844895050638482,0.06978665085161899,0.5636253537488105,0.11574074074074074,0.12369026782162204,0.0973207524439883,0.7014785340314136,0.028703703703703703,0.02987180476085223,0.026831146996932533,0.7024354992465943,0.5558716325069436,-0.022112768538991464,-0.7551275237009136,60.88156829764801,0.050000000000000024,1.5115195378094035,2.2584510706549135,0.19202780800885985,0.9092592592592592,0.1287037037037037,0.12123000419801802,0.10938759487789472,0.60367434001789,5.132926261737556,0.3896394828019912,0.11937517637728771,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,development_2017_2022,ypr_w050_wrte,1080.0,1.87572762410192,2.6193002405609134,-0.15769446395020906,0.8342592592592593,0.5194105500508226,0.04226490870879385,20.45059524818844,29.17797166334355,-0.3760138973029373,0.8212962962962963,0.5072225570171381,0.03534564373676452,0.18333333333333332,0.18410476390798064,0.14877561064978104,0.5642364689983738,0.075,0.08473746396379032,0.06983345220870227,0.5615862776356604,0.11574074074074074,0.12366851091190185,0.09743800638194365,0.6991078534031414,0.028703703703703703,0.030023083714454616,0.02686442894779317,0.7003290384083152,0.5594044004947175,-0.012092002822361813,-0.7495755619757749,60.8611773414884,0.05000000000000002,1.5117668649697928,2.256223312882766,0.1962190757247183,0.9074074074074074,0.1287037037037037,0.12049380339069274,0.10956970059231504,0.5990718583475408,5.128833515720965,0.39044228153355165,0.11948450912826458,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,recent_2020_2025,both_w025_wrte,1080.0,1.9133619542543476,2.6992461024695373,-0.0070802871020103795,0.8101851851851852,0.5056901725119086,0.023282760823149173,20.556827319645105,29.805693860169036,0.7987262687414279,0.8083333333333333,0.49408486458456025,0.02032206889166932,0.18518518518518517,0.1832421291465863,0.1508653049096947,0.5565170454545455,0.06759259259259259,0.0790309169483004,0.06384198865748088,0.5654391859721675,0.1111111111111111,0.121707858982774,0.09588893787454053,0.6660416666666666,0.03333333333333333,0.03160308193699989,0.029947599175858937,0.7538314176245211,0.5543398643227753,-0.0268769282400124,-0.71506975989615,61.71717206625047,0.050000000000000024,1.539898907570752,2.2952827922213035,0.19840397552459813,0.9064814814814814,0.13333333333333333,0.12154999389931846,0.11013721690024507,0.6195319919278253,6.1906770696922075,0.3249471646226292,0.22767686874808996,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
all,recent_2020_2025,both_w050_rbwrte,1080.0,1.913543531980396,2.6993187893820543,-0.007062806677795624,0.8138888888888889,0.5058722194138374,0.024023690710067824,20.560488242924716,29.802096896903937,0.8194921220272059,0.8148148148148148,0.49402654380781386,0.018249855013839356,0.18518518518518517,0.18350773077308213,0.1508516532091119,0.5570909090909091,0.06759259259259259,0.07967247131032211,0.06387617751116731,0.5666770959448246,0.1111111111111111,0.12213989603502566,0.09598449310501335,0.6657986111111112,0.03333333333333333,0.03195835854509945,0.02973801488466929,0.7667624521072797,0.5608892051228558,-0.013481073895906212,-0.714783626876941,61.939851073267725,0.050000000000000024,1.5407033657339184,2.297827144390142,0.19608337996771033,0.9064814814814814,0.13333333333333333,0.12137115282398338,0.1100533657602352,0.621409069325736,6.168573360301726,0.32639708672454815,0.22525758980518606,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
all,recent_2020_2025,both_w050_wrte,1080.0,1.9130668995201605,2.699271011705325,-0.007024748018891346,0.812037037037037,0.5058765796333354,0.026369779035792407,20.55498764833862,29.79535674234265,0.8043303598680221,0.812037037037037,0.49394650704125564,0.019396142965743324,0.18518518518518517,0.18280630485942412,0.15100000107184425,0.5530397727272728,0.06759259259259259,0.07922400097294072,0.06392967690207785,0.5639428112799445,0.1111111111111111,0.12158942558097702,0.09609262271326977,0.6625868055555556,0.03333333333333333,0.03186988994300399,0.029898444168553657,0.759365687526607,0.5558537117120124,-0.02424143786893583,-0.7142130944327928,61.68633759585034,0.050000000000000024,1.5400569500998897,2.2951084485914484,0.19705053877048964,0.9064814814814814,0.13333333333333333,0.12117285365718902,0.11010372021786005,0.62068198005698,6.186761355812983,0.3251017859701286,0.22704137860348583,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
all,recent_2020_2025,both_w100_wrte,1080.0,1.9130726014306052,2.699326609582556,-0.006963067120523521,0.812962962962963,0.5062484484767792,0.02029016218344426,20.55129645946337,29.796973226463702,0.8057640407906321,0.8064814814814815,0.49429889691796064,0.02047808104049692,0.18518518518518517,0.18322478129025527,0.15139324061972648,0.544125,0.06759259259259259,0.07912427269853803,0.06411250743175172,0.5507475071757968,0.1111111111111111,0.12183210745243177,0.09627584271110855,0.6590451388888889,0.03333333333333333,0.031855338506998884,0.02980221978596981,0.7493481268624946,0.5513958379422108,-0.044173115527171895,-0.7205673060480368,61.2016252470952,0.050000000000000024,1.5426566571508828,2.296655390952032,0.19834357403322117,0.9027777777777778,0.13333333333333333,0.12101002925105046,0.1102153122452931,0.6161413817663818,6.190878893854171,0.32460819688115317,0.22704502329582366,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
all,recent_2020_2025,production,1080.0,1.9139888801368876,2.6992561148607455,-0.007082628140284455,0.8148148148148148,0.5058584517413308,0.02522000883937947,20.560161386404324,29.802827127342432,0.7670020253271974,0.8101851851851852,0.4940304948512756,0.02032206889166932,0.18518518518518517,0.18328312860165333,0.15101634112789353,0.5538977272727272,0.06759259259259259,0.07870902993459773,0.06373859282145783,0.5748935533457578,0.1111111111111111,0.12149114769465509,0.09566500088122275,0.67171875,0.03333333333333333,0.03129302268513396,0.02995211124932527,0.7585674755214985,0.5555979958245824,-0.023030722000885726,-0.7153092232598559,61.408066475777794,0.050000000000000024,1.539402662533548,2.2966827295083254,0.19611908508244444,0.9064814814814814,0.13333333333333333,0.12210839482216337,0.1099207600644786,0.6247032288698955,6.200988018673033,0.32466759266994605,0.22933433177388235,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
all,recent_2020_2025,tdrate_w050_wrte,1080.0,1.9131930976071536,2.699211266277262,-0.00705725668433576,0.8148148148148148,0.5055944621162497,0.023282760823149173,20.55626978656842,29.805444593543882,0.7904299492355029,0.812037037037037,0.49372759300301033,0.020824472703051045,0.18518518518518517,0.18318119702756833,0.1508664620984145,0.5568522727272728,0.06759259259259259,0.07884204620425107,0.0638083373291575,0.5714654949599379,0.1111111111111111,0.12185184131058444,0.09584494077362475,0.6678385416666667,0.03333333333333333,0.03152052060862075,0.029923190163714728,0.7606827373350362,0.5560936332007476,-0.017984545216135774,-0.7201515744247943,61.58199472262824,0.050000000000000024,1.5388669590898862,2.29544750953122,0.19509499365536487,0.9064814814814814,0.13333333333333333,0.12194946294353873,0.10993099535492587,0.6253412867996201,6.201500759409187,0.3242562824539029,0.2286447695032684,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,recent_2020_2025,ypr_w050_wrte,1080.0,1.9138696831197084,2.699239493784475,-0.007057070193119718,0.8166666666666667,0.505648466953202,0.02660405122931586,20.556871597712878,29.79801692285849,0.7995962178608147,0.8092592592592592,0.49409676549220427,0.017120589384598484,0.18518518518518517,0.18337741948711822,0.15096570923846644,0.5530511363636363,0.06759259259259259,0.07891521025842822,0.06388878018735614,0.5651399110337229,0.1111111111111111,0.1217406345201827,0.09578912344272668,0.6681770833333334,0.03333333333333333,0.03158836083589062,0.02994385532658363,0.7521285653469562,0.5542743289996028,-0.03281358551690573,-0.7117540307373718,61.57117942936074,0.050000000000000024,1.539953607320072,2.293341251767295,0.19976897233751664,0.9037037037037037,0.13333333333333333,0.12107577464439669,0.11016393664448981,0.6193316714150048,6.183073106512113,0.32550838021878586,0.2271865627714907,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,temporal_2023_2025,both_w025_wrte,540.0,1.987170305257099,2.83297312869473,0.09407975051522666,0.7777777777777778,0.49316852076975976,0.03705721222530328,20.93079668555924,30.664062261781606,0.2818413033727998,0.7944444444444444,0.4911554360286666,0.03761333248528692,0.2,0.17979547364046966,0.16209523839808354,0.5273276748971193,0.07407407407407407,0.0750948884613152,0.068795317439565,0.5876,0.1111111111111111,0.11704221868667306,0.0981207232050561,0.6184375,0.03888888888888889,0.03393376219378064,0.03497720753622377,0.727819065969355,0.5295052292203364,-0.028824820691733817,-0.7319588321911884,62.09040808118784,0.050000000000000024,1.5255299775798044,2.3387290986777765,0.015295507454932179,0.9092592592592592,0.1259259259259259,0.12210348656260074,0.10587277289645058,0.5899800598205384,6.7343680505927885,0.30039459030972676,0.27496250889781687,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
all,temporal_2023_2025,both_w050_rbwrte,540.0,1.9877192308329763,2.8330284873444134,0.09406289334176174,0.7777777777777778,0.49263482827621613,0.036286484139593234,20.936939344861816,30.670835588316805,0.3115798922406844,0.7962962962962963,0.4906599220856844,0.040789056413134794,0.2,0.18061409869161765,0.1623575834508883,0.5219693072702332,0.07407407407407407,0.07583816222670046,0.06889562798959104,0.58675,0.1111111111111111,0.11776515300395779,0.09844468988154444,0.6133680555555555,0.03888888888888889,0.033964347382747326,0.034781918068979796,0.740343150747775,0.530480684901648,-0.028281532744168076,-0.7311427014151389,62.289916935571064,0.050000000000000024,1.5252340521123215,2.3393685631894456,0.017642904618300936,0.9074074074074074,0.1259259259259259,0.12179770702679481,0.10587102253297244,0.589076520438684,6.713588113742204,0.30128547344846734,0.27254228195355656,0.5,0.5,"RB,WR,TE",0,12.0,10.0,61.25,13,18,15,15
all,temporal_2023_2025,both_w050_wrte,540.0,1.9873032444016778,2.83296296561828,0.09411436193420018,0.7814814814814814,0.49284293748417973,0.036286484139593234,20.932586367705703,30.658290769708806,0.28470749537038903,0.7944444444444444,0.4908063444076716,0.03964752080392814,0.2,0.17970969592652775,0.16250218994948593,0.5184113511659808,0.07407407407407407,0.07539258590137662,0.06878215907285976,0.58825,0.1111111111111111,0.11721816950719785,0.09839273376490275,0.6124652777777778,0.03888888888888889,0.034088819880820534,0.03491474150541566,0.7347004312322232,0.5294428509653145,-0.03439921871397974,-0.7321629350443473,62.031655086188174,0.050000000000000024,1.525536647503281,2.3388558727273256,0.014358089090082397,0.9074074074074074,0.1259259259259259,0.12160801073570635,0.10594259734715782,0.5868020937188435,6.7355058403448025,0.29989379042855097,0.2747577133002879,0.5,0.5,"WR,TE",1,12.0,10.0,60.25,13,16,15,15
all,temporal_2023_2025,both_w100_wrte,540.0,1.98651507995679,2.8330478580075455,0.09411934361862762,0.7814814814814814,0.49303146023722416,0.034527294243970774,20.921566190724327,30.657811988637143,0.2877565213045892,0.7907407407407407,0.4913033960676766,0.03932376394815412,0.2,0.17998168591657696,0.16273371158010144,0.5121527777777778,0.07407407407407407,0.07553567981941166,0.06905670434773452,0.56765,0.1111111111111111,0.11722522296927665,0.0983123032947659,0.6157638888888889,0.03888888888888889,0.03425096480764956,0.03495529723961749,0.7069914671070741,0.5227441427542059,-0.0585061448541776,-0.7417046029405356,61.47301228553266,0.050000000000000024,1.5290714135329857,2.342404554764743,0.015617123123184156,0.9037037037037037,0.1259259259259259,0.12134476654945647,0.10618974715535111,0.5781094217347956,6.745159879330543,0.2989998891611346,0.2753438404618853,1.0,1.0,"WR,TE",0,12.0,10.0,62.25,13,16,15,15
all,temporal_2023_2025,production,540.0,1.9889998680219863,2.833020426557878,0.09407128225413999,0.7851851851851852,0.49381417088976287,0.040248462031119536,20.94647319609346,30.67088544834154,0.24619612742820313,0.7962962962962963,0.49136750048253847,0.03795933806401064,0.2,0.17950879228325756,0.16254945952853864,0.5197616598079561,0.07407407407407407,0.07489301515939632,0.06866895587876432,0.59765,0.1111111111111111,0.11672878923968294,0.09795237621092895,0.6240625,0.03888888888888889,0.03393466480625232,0.03488486260639865,0.7337829158638407,0.5292577357772285,-0.024024011665944593,-0.7367533674386173,61.82546063910343,0.050000000000000024,1.526457630407606,2.3404908264407265,0.01145397475191781,0.9092592592592592,0.1259259259259259,0.12292305136077765,0.10575605521986742,0.5924414257228315,6.735303760774593,0.3015693467410965,0.27609094255687716,0.0,0.0,,0,12.0,10.0,58.25,13,16,13,13
all,temporal_2023_2025,tdrate_w050_wrte,540.0,1.9869920275554258,2.8329596323454567,0.09406767953704581,0.7870370370370371,0.4927604306341471,0.03836953904331747,20.936656538743517,30.669236914507593,0.2725655943448123,0.7981481481481482,0.4909268399528805,0.042754049973322494,0.2,0.17968630693406165,0.16195514559544757,0.5326431755829903,0.07407407407407407,0.07493595847742056,0.0687195526607064,0.59495,0.1111111111111111,0.11714887638385275,0.09808953955891488,0.6210763888888889,0.03888888888888889,0.03385792476176636,0.034915209224481866,0.7368565923479218,0.5313045579937858,-0.018128396264123756,-0.7376035906680359,62.000184351136745,0.050000000000000024,1.5246759188193246,2.338193625373697,0.012456274339654027,0.9074074074074074,0.1259259259259259,0.1225191221801174,0.10584008355018118,0.5907589730807578,6.744632189467472,0.3002397813787936,0.2762242418387052,0.0,0.5,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
all,temporal_2023_2025,ypr_w050_wrte,540.0,1.9882754907580185,2.8329721296185273,0.09414444372617471,0.7907407407407407,0.4928172614297242,0.03880707181871684,20.934506099374225,30.665663878861597,0.2826942255783198,0.7962962962962963,0.49106983211511307,0.03746766796242984,0.2,0.1802581854014303,0.16240459054549958,0.5189257544581619,0.07407407407407407,0.07529344885988605,0.06875111243510842,0.58775,0.1111111111111111,0.1173354775633137,0.09796347779711016,0.6211111111111111,0.03888888888888889,0.033925528723216185,0.034946874316804,0.7235984952747958,0.52765289607747,-0.04427343334129709,-0.7280261235535449,61.91693643511388,0.050000000000000024,1.5245589526920815,2.336183831056405,0.01672606948243931,0.9055555555555556,0.1259259259259259,0.12153810133233349,0.10591646563239865,0.5885780159521435,6.721215757038978,0.3011390645676269,0.27361375156268264,0.5,0.0,"WR,TE",0,12.0,10.0,59.25,13,16,14,14
wr_te,all_2017_2025,both_w025_wrte,864.0,1.6749524439672883,2.3617154930693562,-0.20314944841023838,0.8020833333333334,0.5199608485195122,0.045418166242583324,18.531879548461017,26.668162528266627,-0.6175501940641737,0.8032407407407407,0.5052142174617675,0.021350814370500015,0.16550925925925927,0.15801413064114989,0.13803990593979365,0.5359688854834486,0.06018518518518518,0.05775490124307944,0.05742140767748877,0.4734984842743463,0.09837962962962964,0.10747436649759011,0.08602710728999849,0.669591482292532,0.02662037037037037,0.02837965689697497,0.025443920155198228,0.714237708731841,0.5741353127183566,0.026584609110279073,-0.8304074345884926,62.058393848712704,0.05000000000000002,1.4794702888419589,2.1873510421836913,0.21588492808200416,0.9097222222222222,0.11805555555555555,0.10352985933099942,0.1040707126601389,0.5772090988626422,5.449923544530224,0.38225257345073543,0.15598657075503825,0.25,0.25,"WR,TE",0,12.0,10.0,59.25,13,16,15,15
