scope,candidate_method,baseline_method,period,metric,cluster_type,n,clusters,candidate_minus_baseline,bootstrap_p025,bootstrap_p975,probability_candidate_better
all,ypr_w050_wrte,production,all_2017_2025,impact_brier_row,player,1620,519,9.067943416044469e-05,-0.00022736072471189132,0.0004333707243134631,0.3085
all,ypr_w050_wrte,production,all_2017_2025,zero_brier_row,player,1620,519,-1.2808905451729754e-05,-0.0001240002279211191,0.00011153511113840474,0.5495
all,ypr_w050_wrte,production,all_2017_2025,extended_absence_brier_row,player,1620,519,0.00015169334963468492,-0.0001039462847113882,0.0004050982509995735,0.131
all,ypr_w050_wrte,production,development_2017_2022,ppg_crps,season,1080,6,0.0006154575031831126,-0.001051990225970783,0.0021176731168964756,0.226
all,ypr_w050_wrte,production,development_2017_2022,contribution_crps,season,1080,6,0.0024605763163682583,-0.010429623432196824,0.01831862840450343,0.4155
all,ypr_w050_wrte,production,development_2017_2022,played_crps,season,1080,6,0.0012722356190472861,-0.0007424778953559266,0.0038608808736717297,0.1585
all,ypr_w050_wrte,production,development_2017_2022,plus3_brier_row,season,1080,6,0.00016052812319375067,-0.00023712255471207427,0.0005687196632900833,0.2285
all,ypr_w050_wrte,production,development_2017_2022,plus5_brier_row,season,1080,6,4.870481264116719e-05,-0.00023387386681406427,0.00040567830779407167,0.4205
all,ypr_w050_wrte,production,development_2017_2022,impact_brier_row,season,1080,6,0.000130468358150058,-3.6993658728629935e-05,0.00024745668735101666,0.061
all,ypr_w050_wrte,production,development_2017_2022,zero_brier_row,season,1080,6,-5.0219213380273725e-05,-0.00011603610149710035,1.1501620377394579e-05,0.928
all,ypr_w050_wrte,production,development_2017_2022,extended_absence_brier_row,season,1080,6,0.00014733481818640008,-0.00013139824824337572,0.0004387155782706498,0.169
all,ypr_w050_wrte,production,development_2017_2022,ppg_crps,player,1080,408,0.0006154575031831126,-0.00048021519160939934,0.0017930683094562008,0.139
all,ypr_w050_wrte,production,development_2017_2022,contribution_crps,player,1080,408,0.0024605763163682583,-0.011862095816825536,0.018860695063233568,0.359
all,ypr_w050_wrte,production,development_2017_2022,played_crps,player,1080,408,0.0012722356190472861,-0.0014620383330661276,0.004079395677883495,0.1875
all,ypr_w050_wrte,production,development_2017_2022,plus3_brier_row,player,1080,408,0.00016052812319375067,-0.00021520861175932795,0.0005490324894933496,0.1955
all,ypr_w050_wrte,production,development_2017_2022,plus5_brier_row,player,1080,408,4.870481264116719e-05,-0.00012378808471023479,0.00026682538178489964,0.3455
all,ypr_w050_wrte,production,development_2017_2022,impact_brier_row,player,1080,408,0.000130468358150058,-0.00015742220363006463,0.00041475373473420736,0.1835
all,ypr_w050_wrte,production,development_2017_2022,zero_brier_row,player,1080,408,-5.0219213380273725e-05,-0.00020025697029280338,7.761913542930022e-05,0.7465
all,ypr_w050_wrte,production,development_2017_2022,extended_absence_brier_row,player,1080,408,0.00014733481818640008,-0.00015716201404000313,0.0004571299698172405,0.1705
all,ypr_w050_wrte,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0007243772639680411,-0.0017276469316259405,0.0009985313543533392,0.758
all,ypr_w050_wrte,production,temporal_2023_2025,contribution_crps,season,540,3,-0.011967096719232156,-0.02775129526328208,0.014665675610476025,0.758
all,ypr_w050_wrte,production,temporal_2023_2025,played_crps,season,540,3,-0.0018986777155246498,-0.005903094017936924,0.0018049163907176715,0.862
all,ypr_w050_wrte,production,temporal_2023_2025,plus3_brier_row,season,540,3,-0.00014486898303903986,-0.0007737526272955255,0.00030310805755270014,0.692
all,ypr_w050_wrte,production,temporal_2023_2025,plus5_brier_row,season,540,3,8.215655634409172e-05,-2.521466411165861e-05,0.0002625566921765448,0.25
all,ypr_w050_wrte,production,temporal_2023_2025,impact_brier_row,season,540,3,1.1101586181218109e-05,-0.00045976586191292504,0.0003820486309006248,0.3495
all,ypr_w050_wrte,production,temporal_2023_2025,zero_brier_row,season,540,3,6.201171040535818e-05,-8.419821430932846e-05,0.00018491350946054218,0.137
all,ypr_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,0.0001604104125312545,-2.0273289526090654e-05,0.0002610204104707873,0.035
all,ypr_w050_wrte,production,temporal_2023_2025,ppg_crps,player,540,269,-0.0007243772639680411,-0.0027113575272300927,0.0011577001619580446,0.764
all,ypr_w050_wrte,production,temporal_2023_2025,contribution_crps,player,540,269,-0.011967096719232156,-0.0384334780681359,0.012963411476436091,0.82
all,ypr_w050_wrte,production,temporal_2023_2025,played_crps,player,540,269,-0.0018986777155246498,-0.005260705385439537,0.001468533079811408,0.8695
all,ypr_w050_wrte,production,temporal_2023_2025,plus3_brier_row,player,540,269,-0.00014486898303903986,-0.0008167785884920284,0.000538591594688447,0.662
all,ypr_w050_wrte,production,temporal_2023_2025,plus5_brier_row,player,540,269,8.215655634409172e-05,-0.00019582486875794187,0.00039199522768529934,0.268
all,ypr_w050_wrte,production,temporal_2023_2025,impact_brier_row,player,540,269,1.1101586181218109e-05,-0.0007377454946660983,0.0007245839934264595,0.491
all,ypr_w050_wrte,production,temporal_2023_2025,zero_brier_row,player,540,269,6.201171040535818e-05,-0.00012273298987314224,0.0003043359143767714,0.297
all,ypr_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,player,540,269,0.0001604104125312545,-0.0002303898082336566,0.0005715657234502012,0.235
all,tdrate_w050_wrte,production,all_2017_2025,ppg_crps,season,1620,9,-0.0001736477890635467,-0.0012282287699305493,0.0008242417436484386,0.601
all,tdrate_w050_wrte,production,all_2017_2025,contribution_crps,season,1620,9,0.00012577035512969858,-0.010170375438063387,0.011381933737244214,0.484
all,tdrate_w050_wrte,production,all_2017_2025,played_crps,season,1620,9,8.936844301146848e-05,-0.0022998580572930454,0.0026141837915835296,0.4815
all,tdrate_w050_wrte,production,all_2017_2025,plus3_brier_row,season,1620,9,-0.0001396636852754137,-0.00046544391504533975,0.00020623726651175595,0.775
all,tdrate_w050_wrte,production,all_2017_2025,plus5_brier_row,season,1620,9,1.813456435260895e-05,-0.00012562643931977386,0.00015595544133253217,0.395
all,tdrate_w050_wrte,production,all_2017_2025,impact_brier_row,season,1620,9,5.4530729458437286e-05,-0.0001836375080940152,0.0003111445256088131,0.357
all,tdrate_w050_wrte,production,all_2017_2025,zero_brier_row,season,1620,9,-4.555190346620782e-05,-0.00010677117760771423,2.395328312250515e-05,0.917
all,tdrate_w050_wrte,production,all_2017_2025,extended_absence_brier_row,season,1620,9,4.828845948641872e-06,-0.00021444952804300482,0.00020622887284463205,0.465
all,tdrate_w050_wrte,production,all_2017_2025,ppg_crps,player,1620,519,-0.0001736477890635467,-0.001099881704255067,0.0007749602568612917,0.6525
all,tdrate_w050_wrte,production,all_2017_2025,contribution_crps,player,1620,519,0.00012577035512969858,-0.012325899503123546,0.013088424088780061,0.5235
all,tdrate_w050_wrte,production,all_2017_2025,played_crps,player,1620,519,8.936844301146848e-05,-0.0018616246404296298,0.002078931708628562,0.471
all,tdrate_w050_wrte,production,all_2017_2025,plus3_brier_row,player,1620,519,-0.0001396636852754137,-0.0004593232846460365,0.00020777055227724788,0.8065
all,tdrate_w050_wrte,production,all_2017_2025,plus5_brier_row,player,1620,519,1.813456435260895e-05,-0.00010742698607600458,0.0001474434139616691,0.402
all,tdrate_w050_wrte,production,all_2017_2025,impact_brier_row,player,1620,519,5.4530729458437286e-05,-0.00018459898796520607,0.0002859477863071256,0.332
all,tdrate_w050_wrte,production,all_2017_2025,zero_brier_row,player,1620,519,-4.555190346620782e-05,-0.00017140089606832855,5.8748399348308085e-05,0.767
all,tdrate_w050_wrte,production,all_2017_2025,extended_absence_brier_row,player,1620,519,4.828845948641872e-06,-0.0002382706312028741,0.0002397529945103766,0.5105
all,tdrate_w050_wrte,production,development_2017_2022,ppg_crps,season,1080,6,0.0007434485496847827,0.00013294956972270553,0.0013883688786382501,0.003
all,tdrate_w050_wrte,production,development_2017_2022,contribution_crps,season,1080,6,0.00509698420766722,-0.008000900856291047,0.01800882119354057,0.249
all,tdrate_w050_wrte,production,development_2017_2022,played_crps,season,1080,6,0.0010249084586578998,-0.000930534622769972,0.00338639940150172,0.1845
all,tdrate_w050_wrte,production,development_2017_2022,plus3_brier_row,season,1080,6,8.766143863240664e-05,-0.0002916217133413645,0.00044065328067741566,0.313
all,tdrate_w050_wrte,production,development_2017_2022,plus5_brier_row,season,1080,6,1.903455557885062e-06,-0.00019299683217414832,0.00017522537473138637,0.455
all,tdrate_w050_wrte,production,development_2017_2022,impact_brier_row,season,1080,6,1.321442019469817e-05,-0.0002609001957336397,0.00032038427275811845,0.464
all,tdrate_w050_wrte,production,development_2017_2022,zero_brier_row,season,1080,6,-8.350116424091695e-05,-0.0001406836398382124,-3.110798064538142e-05,1.0
all,tdrate_w050_wrte,production,development_2017_2022,extended_absence_brier_row,season,1080,6,-3.477089623392241e-05,-0.0003524057509711845,0.000265549284793488,0.596
all,tdrate_w050_wrte,production,development_2017_2022,ppg_crps,player,1080,408,0.0007434485496847827,-0.0003450396263379459,0.0018522841663296148,0.0855
all,tdrate_w050_wrte,production,development_2017_2022,contribution_crps,player,1080,408,0.00509698420766722,-0.009850718152942164,0.019949900004493232,0.2495
all,tdrate_w050_wrte,production,development_2017_2022,played_crps,player,1080,408,0.0010249084586578998,-0.0012814808069059038,0.003261607475327926,0.18
all,tdrate_w050_wrte,production,development_2017_2022,plus3_brier_row,player,1080,408,8.766143863240664e-05,-0.00030983302712641974,0.0005260803102719201,0.358
all,tdrate_w050_wrte,production,development_2017_2022,plus5_brier_row,player,1080,408,1.903455557885062e-06,-0.00014136875614389368,0.00014962684268155687,0.506
all,tdrate_w050_wrte,production,development_2017_2022,impact_brier_row,player,1080,408,1.321442019469817e-05,-0.0002668154787732832,0.0002969769163106843,0.465
all,tdrate_w050_wrte,production,development_2017_2022,zero_brier_row,player,1080,408,-8.350116424091695e-05,-0.00025305597711688764,4.104749279675586e-05,0.8615
all,tdrate_w050_wrte,production,development_2017_2022,extended_absence_brier_row,player,1080,408,-3.477089623392241e-05,-0.000302886267955611,0.00022952516061790036,0.5995
all,tdrate_w050_wrte,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0020078404665602057,-0.0029987789723607988,-0.0005229369241954064,1.0
all,tdrate_w050_wrte,production,temporal_2023_2025,contribution_crps,season,540,3,-0.009816657349945343,-0.030354091343068566,0.0018843374528739274,0.8515
all,tdrate_w050_wrte,production,temporal_2023_2025,played_crps,season,540,3,-0.0017817115882813935,-0.006092209680691979,0.00471546066455506,0.7425
all,tdrate_w050_wrte,production,temporal_2023_2025,plus3_brier_row,season,540,3,-0.0005943139330910545,-0.0008401763655280563,-0.00022977812953616373,1.0
all,tdrate_w050_wrte,production,temporal_2023_2025,plus5_brier_row,season,540,3,5.059678194205674e-05,-0.00014118497785369988,0.00027539127345607326,0.3515
all,tdrate_w050_wrte,production,temporal_2023_2025,impact_brier_row,season,540,3,0.00013716334798591546,-0.0003933945643746979,0.0005586259083348016,0.2535
all,tdrate_w050_wrte,production,temporal_2023_2025,zero_brier_row,season,540,3,3.034661808321041e-05,-7.287013315535766e-05,0.00018730091293784644,0.293
all,tdrate_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,8.402833031377045e-05,4.196887225396395e-06,0.0002085896582275416,0.0
all,tdrate_w050_wrte,production,temporal_2023_2025,ppg_crps,player,540,269,-0.0020078404665602057,-0.003973016341215564,-9.728020032252524e-05,0.9795
all,tdrate_w050_wrte,production,temporal_2023_2025,contribution_crps,player,540,269,-0.009816657349945343,-0.0368059388330228,0.014804256707850948,0.7745
all,tdrate_w050_wrte,production,temporal_2023_2025,played_crps,player,540,269,-0.0017817115882813935,-0.0055825558340223715,0.0018773003027105876,0.8255
all,tdrate_w050_wrte,production,temporal_2023_2025,plus3_brier_row,player,540,269,-0.0005943139330910545,-0.001316091609003334,5.9019117850759755e-05,0.9615
all,tdrate_w050_wrte,production,temporal_2023_2025,plus5_brier_row,player,540,269,5.059678194205674e-05,-0.0001614994688032743,0.00027101665943675743,0.3325
all,tdrate_w050_wrte,production,temporal_2023_2025,impact_brier_row,player,540,269,0.00013716334798591546,-0.000414703459394922,0.0005984231097694223,0.2785
all,tdrate_w050_wrte,production,temporal_2023_2025,zero_brier_row,player,540,269,3.034661808321041e-05,-0.00013017521387604988,0.00021776708762763275,0.378
all,tdrate_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,player,540,269,8.402833031377045e-05,-0.00038444064112670934,0.0005620234685944257,0.356
all,both_w025_wrte,production,all_2017_2025,ppg_crps,season,1620,9,-0.0003078291984705672,-0.001410721821966919,0.000804673195606438,0.727
all,both_w025_wrte,production,all_2017_2025,contribution_crps,season,1620,9,-0.003655417322976124,-0.01698386633614311,0.009820751860499686,0.714
all,both_w025_wrte,production,all_2017_2025,played_crps,season,1620,9,0.0003602462220207881,-0.0017541104027435593,0.0023310299772687816,0.3635
all,both_w025_wrte,production,all_2017_2025,plus3_brier_row,season,1620,9,-9.171363676930664e-05,-0.0004235029519638071,0.00022483406676159144,0.7365
all,both_w025_wrte,production,all_2017_2025,plus5_brier_row,season,1620,9,2.1373285434372923e-06,-0.00015457014629381686,0.00012264585947762376,0.4565
all,both_w025_wrte,production,all_2017_2025,impact_brier_row,season,1620,9,9.762108263421888e-05,-0.00010031628800004451,0.0002745805924737029,0.159
all,both_w025_wrte,production,all_2017_2025,zero_brier_row,season,1620,9,-3.798193486238909e-05,-0.00012703533929188043,4.747037663732994e-05,0.792
all,both_w025_wrte,production,all_2017_2025,extended_absence_brier_row,season,1620,9,0.0001284125559383399,-0.0001226106841400828,0.00035086098830992287,0.142
all,both_w025_wrte,production,all_2017_2025,ppg_crps,player,1620,519,-0.0003078291984705672,-0.0011031220809894638,0.0004960831605674286,0.763
all,both_w025_wrte,production,all_2017_2025,contribution_crps,player,1620,519,-0.003655417322976124,-0.015499881629824965,0.008367409805883316,0.7185
all,both_w025_wrte,production,all_2017_2025,played_crps,player,1620,519,0.0003602462220207881,-0.0013725741625687728,0.002133140540517315,0.336
all,both_w025_wrte,production,all_2017_2025,plus3_brier_row,player,1620,519,-9.171363676930664e-05,-0.00036130808800478056,0.00018009310630226068,0.7695
all,both_w025_wrte,production,all_2017_2025,plus5_brier_row,player,1620,519,2.1373285434372923e-06,-0.0001190916454119065,0.0001246347023465976,0.485
all,both_w025_wrte,production,all_2017_2025,impact_brier_row,player,1620,519,9.762108263421888e-05,-0.00010711445440703417,0.0002951227139386387,0.1755
all,both_w025_wrte,production,all_2017_2025,zero_brier_row,player,1620,519,-3.798193486238909e-05,-0.0001602211067959492,5.8638966545132366e-05,0.7655
all,both_w025_wrte,production,all_2017_2025,extended_absence_brier_row,player,1620,519,0.0001284125559383399,-0.00010139423171438206,0.0003598641222535856,0.137
all,both_w025_wrte,production,development_2017_2022,ppg_crps,season,1080,6,0.0004530375847378836,-0.0005288180970256301,0.001689457160262102,0.2205
all,both_w025_wrte,production,development_2017_2022,contribution_crps,season,1080,6,0.0023551292826458677,-0.007879803632701231,0.01658362974236076,0.3925
all,both_w025_wrte,production,development_2017_2022,played_crps,season,1080,6,0.0010041957469321043,-0.0008028993992659811,0.002704163423694857,0.144
all,both_w025_wrte,production,development_2017_2022,plus3_brier_row,season,1080,6,8.954011007358901e-05,-0.00023864427938605752,0.0004014795767613839,0.312
all,both_w025_wrte,production,development_2017_2022,plus5_brier_row,season,1080,6,-5.9974787585181316e-05,-0.0002669552509210347,0.00010191031407813525,0.701
all,both_w025_wrte,production,development_2017_2022,impact_brier_row,season,1080,6,6.225812688775437e-05,-0.00022062061763166024,0.0003153465238246071,0.3305
all,both_w025_wrte,production,development_2017_2022,zero_brier_row,season,1080,6,-0.00010314536720614464,-0.00017984280105949783,-2.779598448373665e-05,1.0
all,both_w025_wrte,production,development_2017_2022,extended_absence_brier_row,season,1080,6,0.000134259995615917,-0.00022081893870105722,0.00045531890728676055,0.21
all,both_w025_wrte,production,development_2017_2022,ppg_crps,player,1080,408,0.0004530375847378836,-0.0004614050056797313,0.001394438972900176,0.162
all,both_w025_wrte,production,development_2017_2022,contribution_crps,player,1080,408,0.0023551292826458677,-0.010506306035730746,0.014610881486155162,0.3745
all,both_w025_wrte,production,development_2017_2022,played_crps,player,1080,408,0.0010041957469321043,-0.00113947156479306,0.0032610764761480202,0.167
all,both_w025_wrte,production,development_2017_2022,plus3_brier_row,player,1080,408,8.954011007358901e-05,-0.00020470448947190278,0.0004019230915718023,0.2865
all,both_w025_wrte,production,development_2017_2022,plus5_brier_row,player,1080,408,-5.9974787585181316e-05,-0.0001836480745090856,5.08703279059151e-05,0.843
all,both_w025_wrte,production,development_2017_2022,impact_brier_row,player,1080,408,6.225812688775437e-05,-0.0001447055312017751,0.00027449386276600176,0.28
all,both_w025_wrte,production,development_2017_2022,zero_brier_row,player,1080,408,-0.00010314536720614464,-0.00026434587721667195,1.7069569410368613e-05,0.9375
all,both_w025_wrte,production,development_2017_2022,extended_absence_brier_row,player,1080,408,0.000134259995615917,-0.00013397629175459588,0.00040767312788423727,0.164
all,both_w025_wrte,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0018295627648874688,-0.0029827502471590755,-0.0002200005557695222,1.0
all,both_w025_wrte,production,temporal_2023_2025,contribution_crps,season,540,3,-0.015676510534220107,-0.036820954122332016,0.01813230044851291,0.8615
all,both_w025_wrte,production,temporal_2023_2025,played_crps,season,540,3,-0.0009276528278018446,-0.0051951515932238,0.004271006039444531,0.631
all,both_w025_wrte,production,temporal_2023_2025,plus3_brier_row,season,540,3,-0.0004542211304550981,-0.0008809934708720148,0.00011560012404890539,0.961
all,both_w025_wrte,production,temporal_2023_2025,plus5_brier_row,season,540,3,0.00012636156080067453,9.113900629168498e-06,0.0002736867222600329,0.0
all,both_w025_wrte,production,temporal_2023_2025,impact_brier_row,season,540,3,0.00016834699412714786,-0.00012533141138661679,0.0003868633473290052,0.1575
all,both_w025_wrte,production,temporal_2023_2025,zero_brier_row,season,540,3,9.234492982512202e-05,2.4435856997650588e-05,0.0001346962330965415,0.0
all,both_w025_wrte,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,0.00011671767658318573,4.123986222201988e-05,0.00023840911694658732,0.0
all,both_w025_wrte,production,temporal_2023_2025,ppg_crps,player,540,269,-0.0018295627648874688,-0.00353360313289895,-0.0001604850644357629,0.984
all,both_w025_wrte,production,temporal_2023_2025,contribution_crps,player,540,269,-0.015676510534220107,-0.03990860454448014,0.008474847990581473,0.9055
all,both_w025_wrte,production,temporal_2023_2025,played_crps,player,540,269,-0.0009276528278018446,-0.004053926622516357,0.0021799568507778746,0.7245
all,both_w025_wrte,production,temporal_2023_2025,plus3_brier_row,player,540,269,-0.0004542211304550981,-0.0009471127243715557,5.3476784726578695e-05,0.9625
all,both_w025_wrte,production,temporal_2023_2025,plus5_brier_row,player,540,269,0.00012636156080067453,-0.00012092709221244779,0.0004274051428213198,0.165
all,both_w025_wrte,production,temporal_2023_2025,impact_brier_row,player,540,269,0.00016834699412714786,-0.0001861921000026075,0.0005521850227953147,0.19
all,both_w025_wrte,production,temporal_2023_2025,zero_brier_row,player,540,269,9.234492982512202e-05,-5.752496082585779e-05,0.00025947961076472424,0.1185
all,both_w025_wrte,production,temporal_2023_2025,extended_absence_brier_row,player,540,269,0.00011671767658318573,-0.00029112892943591504,0.0005222914337951651,0.317
all,both_w050_wrte,production,all_2017_2025,ppg_crps,season,1620,9,-0.0006034347518917046,-0.0019204983831734405,0.000770065943294552,0.8065
all,both_w050_wrte,production,all_2017_2025,contribution_crps,season,1620,9,-0.0075309454369808055,-0.02103172622661732,0.006334533876069523,0.8505
all,both_w050_wrte,production,all_2017_2025,played_crps,season,1620,9,0.0005219392340945877,-0.002308999869186694,0.0032288085554171325,0.348
all,both_w050_wrte,production,all_2017_2025,plus3_brier_row,season,1620,9,2.1828880333615648e-05,-0.00017788361007261712,0.00022949204434581828,0.4235
all,both_w050_wrte,production,all_2017_2025,plus5_brier_row,season,1620,9,7.84152908748919e-05,-0.00020777871775779202,0.0003745220793828452,0.299
all,both_w050_wrte,production,all_2017_2025,impact_brier_row,season,1620,9,0.0002542375816394617,4.973759670801651e-07,0.0005317943702378132,0.024
all,both_w050_wrte,production,all_2017_2025,zero_brier_row,season,1620,9,-0.00011994219386061468,-0.0002459239202405168,2.8511117084148427e-06,0.9725
all,both_w050_wrte,production,all_2017_2025,extended_absence_brier_row,season,1620,9,6.227205883124278e-05,-0.00021098956394123463,0.0003374113219695525,0.3065
all,both_w050_wrte,production,all_2017_2025,ppg_crps,player,1620,519,-0.0006034347518917046,-0.001996051337605485,0.0007615588740434181,0.8035
all,both_w050_wrte,production,all_2017_2025,contribution_crps,player,1620,519,-0.0075309454369808055,-0.025937367112757473,0.011524998466397608,0.791
all,both_w050_wrte,production,all_2017_2025,played_crps,player,1620,519,0.0005219392340945877,-0.0020741790907153395,0.003079438808578442,0.3325
all,both_w050_wrte,production,all_2017_2025,plus3_brier_row,player,1620,519,2.1828880333615648e-05,-0.00034957808943575076,0.00040581495167652545,0.452
all,both_w050_wrte,production,all_2017_2025,plus5_brier_row,player,1620,519,7.84152908748919e-05,-9.446111739120322e-05,0.0002583064656419351,0.185
all,both_w050_wrte,production,all_2017_2025,impact_brier_row,player,1620,519,0.0002542375816394617,-7.035857254606798e-05,0.0005816409484768321,0.056
all,both_w050_wrte,production,all_2017_2025,zero_brier_row,player,1620,519,-0.00011994219386061468,-0.00029397835044720714,2.0978595137713133e-05,0.944
all,both_w050_wrte,production,all_2017_2025,extended_absence_brier_row,player,1620,519,6.227205883124278e-05,-0.00026527091417352205,0.0004006404862110638,0.345
all,both_w050_wrte,production,development_2017_2022,ppg_crps,season,1080,6,-5.684031768334874e-05,-0.0018850842225387153,0.0018834144727804761,0.5085
all,both_w050_wrte,production,development_2017_2022,contribution_crps,season,1080,6,-0.004353003961590998,-0.019746809925356126,0.013394924518728679,0.677
all,both_w050_wrte,production,development_2017_2022,played_crps,season,1080,6,0.0012434003033044432,-0.001420310177363213,0.0038969875253347633,0.191
all,both_w050_wrte,production,development_2017_2022,plus3_brier_row,season,1080,6,5.637811002678328e-05,-0.00019529477621788366,0.00032707718940948517,0.334
all,both_w050_wrte,production,development_2017_2022,plus5_brier_row,season,1080,6,6.102133926462139e-05,-0.00037001440722946645,0.000530327953703712,0.3895
all,both_w050_wrte,production,development_2017_2022,impact_brier_row,season,1080,6,0.00016117759547228667,-0.000158451098974912,0.00048007568832710815,0.157
all,both_w050_wrte,production,development_2017_2022,zero_brier_row,season,1080,6,-0.00019485274029942652,-0.0003468640011181767,-4.845635956926056e-05,0.9995
all,both_w050_wrte,production,development_2017_2022,extended_absence_brier_row,season,1080,6,1.3702460165903534e-07,-0.00039307227513299365,0.00035852125592433375,0.478
all,both_w050_wrte,production,development_2017_2022,ppg_crps,player,1080,408,-5.684031768334874e-05,-0.0014721154239990095,0.0014331286218602843,0.5305
all,both_w050_wrte,production,development_2017_2022,contribution_crps,player,1080,408,-0.004353003961590998,-0.024466363975235612,0.01552487446456485,0.656
all,both_w050_wrte,production,development_2017_2022,played_crps,player,1080,408,0.0012434003033044432,-0.0019841433813107944,0.0041113083298974454,0.2165
all,both_w050_wrte,production,development_2017_2022,plus3_brier_row,player,1080,408,5.637811002678328e-05,-0.0003294648414398912,0.00046796144116940795,0.38
all,both_w050_wrte,production,development_2017_2022,plus5_brier_row,player,1080,408,6.102133926462139e-05,-0.0001422293176529184,0.00031469944949760905,0.3175
all,both_w050_wrte,production,development_2017_2022,impact_brier_row,player,1080,408,0.00016117759547228667,-0.00012871776478962788,0.0004692967091272051,0.1415
all,both_w050_wrte,production,development_2017_2022,zero_brier_row,player,1080,408,-0.00019485274029942652,-0.00044641851270281376,-6.166025256661891e-06,0.9825
all,both_w050_wrte,production,development_2017_2022,extended_absence_brier_row,player,1080,408,1.3702460165903534e-07,-0.0003673172278045615,0.0003462395518476461,0.5005
all,both_w050_wrte,production,temporal_2023_2025,ppg_crps,season,540,3,-0.0016966236203084166,-0.0026432015978093623,-0.000599509884049919,1.0
all,both_w050_wrte,production,temporal_2023_2025,contribution_crps,season,540,3,-0.01388682838776042,-0.036039743469096365,0.0001321161626167565,0.9705
all,both_w050_wrte,production,temporal_2023_2025,played_crps,season,540,3,-0.0009209829043251235,-0.007496443465213862,0.0063569314464714905,0.636
all,both_w050_wrte,production,temporal_2023_2025,plus3_brier_row,season,540,3,-4.726957905271965e-05,-0.0004012786090629092,0.00034815106417556725,0.6165
all,both_w050_wrte,production,temporal_2023_2025,plus5_brier_row,season,540,3,0.00011320319409543278,2.0323478233863587e-05,0.0001605029257047364,0.0
all,both_w050_wrte,production,temporal_2023_2025,impact_brier_row,season,540,3,0.0004403575539738117,-5.234210106418119e-05,0.0008971665007243764,0.04
all,both_w050_wrte,production,temporal_2023_2025,zero_brier_row,season,540,3,2.9878899017009028e-05,-0.00014596970057967148,0.00012675555984810715,0.271
all,both_w050_wrte,production,temporal_2023_2025,extended_absence_brier_row,season,540,3,0.00018654212729041024,-0.00016807401279232302,0.00041303478907688354,0.1555
all,both_w050_wrte,production,temporal_2023_2025,ppg_crps,player,540,269,-0.0016966236203084166,-0.004482683601596299,0.001174454213569397,0.8825
all,both_w050_wrte,production,temporal_2023_2025,contribution_crps,player,540,269,-0.01388682838776042,-0.0472104996245533,0.023203325641426135,0.773
all,both_w050_wrte,production,temporal_2023_2025,played_crps,player,540,269,-0.0009209829043251235,-0.005697736009388234,0.0034699282443083432,0.6645
all,both_w050_wrte,production,temporal_2023_2025,plus3_brier_row,player,540,269,-4.726957905271965e-05,-0.000709107195345434,0.0006904895897022673,0.54
