year,policy,roster_changed_rate,forced_option_count,starter_changes,starter_spend_effect,bench_spend_effect,unspent_budget_effect,starter_forecast_ev_effect,forecast_ev_effect,forecast_p10_effect,actual_points_effect,waiver_starts_effect,playoff_effect,predicted_best_surplus_effect,actual_best_surplus_effect,actual_hit20_effect
2024,reinvest_k1,0.75,0.75,4.25,-4.026298522949212,5.214989662170408,-1.188690185546875,-41.170562744140625,-47.727630615234375,-64.59170532226562,102.7449951171875,3.5,55.61499786376953,5.80346891727413,0.775025159439199,0.0
2024,reinvest_k2,0.75,1.5,3.5,4.374534606933608,-4.964118003845217,0.5895919799804688,-40.154815673828125,-51.80194091796875,-84.72515869140625,-8.06500244140625,9.0,17.865005493164077,8.027938654733564,-32.013615751566405,-0.5
2024,reinvest_k3,0.75,2.25,4.0,7.5413589477539205,-11.885551929473879,4.3441925048828125,-39.173858642578125,-45.57464599609375,-58.44732666015625,41.644989013671875,5.75,41.64001464843753,11.536865940219723,-18.461236169701824,-0.25
