lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.26,0.265,0.216,0.259,19.34,15.66,0.471,0.686,0.422,0.649
0.262,0.264,0.215,0.259,19.38,15.7,0.476,0.69,0.422,0.649
0.259,0.263,0.217,0.261,19.38,15.74,0.475,0.689,0.422,0.649
0.261,0.261,0.215,0.263,19.39,15.72,0.476,0.69,0.422,0.649
0.257,0.26,0.218,0.264,19.42,15.66,0.464,0.681,0.422,0.649
0.259,0.26,0.218,0.264,19.45,15.67,0.462,0.68,0.422,0.649
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.25,0.249,0.25,0.251,9.1,6.9,0.408,0.639,0.081,0.285
0.249,0.249,0.25,0.252,9.11,6.96,0.401,0.633,0.081,0.285
0.256,0.259,0.228,0.257,9.12,7.06,0.416,0.645,0.081,0.285
0.247,0.25,0.251,0.253,9.13,6.96,0.4,0.633,0.081,0.285
0.251,0.246,0.251,0.252,9.14,6.98,0.413,0.643,0.081,0.285
0.251,0.246,0.251,0.252,9.15,6.95,0.406,0.637,0.081,0.285
0.249,0.25,0.249,0.252,9.15,6.93,0.405,0.636,0.081,0.285
0.249,0.249,0.25,0.252,9.16,6.96,0.413,0.643,0.081,0.285
0.247,0.248,0.251,0.253,9.16,6.95,0.41,0.64,0.081,0.285
0.25,0.249,0.249,0.252,9.17,6.96,0.404,0.636,0.081,0.285
0.248,0.252,0.252,0.247,9.18,7.0,0.404,0.635,0.081,0.285
0.257,0.256,0.229,0.258,9.23,7.04,0.398,0.631,0.081,0.285
0.259,0.263,0.218,0.26,9.24,7.07,0.417,0.646,0.081,0.285
0.258,0.263,0.219,0.261,9.24,7.07,0.406,0.637,0.081,0.285
0.255,0.258,0.229,0.258,9.24,7.06,0.404,0.635,0.081,0.285
0.261,0.26,0.219,0.26,9.24,7.02,0.401,0.633,0.081,0.285
0.26,0.26,0.219,0.261,9.25,7.12,0.407,0.638,0.081,0.285
0.259,0.262,0.218,0.26,9.28,7.07,0.414,0.643,0.081,0.285
0.261,0.258,0.22,0.261,9.28,7.09,0.394,0.628,0.081,0.285
0.26,0.262,0.22,0.259,9.29,7.09,0.399,0.632,0.081,0.285
0.259,0.26,0.22,0.261,9.29,7.1,0.398,0.631,0.081,0.285
0.259,0.26,0.221,0.261,9.3,7.14,0.402,0.634,0.081,0.285
0.259,0.263,0.218,0.26,9.31,7.1,0.412,0.642,0.081,0.285
0.261,0.259,0.22,0.26,9.31,7.16,0.408,0.639,0.081,0.285
0.257,0.261,0.22,0.261,9.31,7.1,0.402,0.634,0.081,0.285
0.258,0.26,0.22,0.261,9.31,7.09,0.399,0.632,0.081,0.285
0.26,0.258,0.22,0.262,9.31,7.11,0.396,0.629,0.081,0.285
0.259,0.258,0.221,0.262,9.31,7.1,0.389,0.623,0.081,0.285
0.26,0.261,0.22,0.26,9.32,7.12,0.402,0.634,0.081,0.285
0.259,0.257,0.222,0.262,9.33,7.12,0.387,0.622,0.081,0.285
0.263,0.258,0.221,0.259,9.34,7.18,0.403,0.635,0.081,0.285
0.259,0.258,0.221,0.262,9.35,7.14,0.392,0.626,0.081,0.285
0.262,0.262,0.22,0.257,9.36,7.18,0.414,0.643,0.081,0.285
0.259,0.261,0.22,0.259,9.36,7.15,0.405,0.636,0.081,0.285
0.256,0.262,0.221,0.261,9.36,7.17,0.402,0.634,0.081,0.285
0.258,0.258,0.222,0.263,9.36,7.16,0.384,0.62,0.081,0.285
0.261,0.26,0.219,0.26,9.37,7.16,0.406,0.637,0.081,0.285
0.258,0.263,0.221,0.259,9.37,7.19,0.4,0.632,0.081,0.285
0.259,0.263,0.221,0.257,9.38,7.16,0.405,0.636,0.081,0.285
0.26,0.261,0.22,0.259,9.38,7.16,0.403,0.635,0.081,0.285
0.261,0.258,0.22,0.261,9.39,7.16,0.412,0.642,0.081,0.285
0.26,0.262,0.221,0.257,9.39,7.19,0.402,0.634,0.081,0.285
0.259,0.261,0.221,0.259,9.39,7.17,0.398,0.631,0.081,0.285
0.256,0.256,0.233,0.255,9.39,7.14,0.385,0.621,0.081,0.285
0.262,0.259,0.22,0.259,9.4,7.18,0.394,0.628,0.081,0.285
0.26,0.259,0.221,0.259,9.42,7.16,0.391,0.625,0.081,0.285
0.26,0.26,0.22,0.261,9.43,7.18,0.408,0.639,0.081,0.285
0.26,0.26,0.221,0.259,9.43,7.18,0.395,0.628,0.081,0.285
0.261,0.258,0.221,0.26,9.46,7.19,0.394,0.627,0.081,0.285
0.26,0.26,0.22,0.259,9.49,7.24,0.407,0.638,0.081,0.285
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.253,0.256,0.23,0.26,0.95,0.74,0.485,0.697,0.116,0.341
0.252,0.255,0.231,0.261,0.96,0.75,0.494,0.702,0.116,0.341
0.26,0.264,0.21,0.265,0.96,0.75,0.483,0.695,0.116,0.341
0.254,0.254,0.231,0.261,0.97,0.75,0.492,0.702,0.116,0.341
0.259,0.265,0.211,0.265,0.97,0.76,0.485,0.697,0.116,0.341
0.258,0.265,0.211,0.265,0.97,0.76,0.484,0.696,0.116,0.341
0.254,0.253,0.232,0.262,0.97,0.75,0.484,0.696,0.116,0.341
0.26,0.263,0.211,0.266,0.97,0.76,0.483,0.695,0.116,0.341
0.259,0.264,0.211,0.266,0.97,0.76,0.481,0.693,0.116,0.341
0.256,0.249,0.233,0.262,0.97,0.75,0.476,0.69,0.116,0.341
0.258,0.263,0.212,0.267,0.97,0.76,0.475,0.689,0.116,0.341
0.26,0.264,0.211,0.265,0.98,0.76,0.486,0.697,0.116,0.341
0.262,0.261,0.212,0.265,0.98,0.77,0.483,0.695,0.116,0.341
0.259,0.265,0.211,0.264,0.98,0.77,0.482,0.694,0.116,0.341
0.26,0.262,0.211,0.267,0.98,0.76,0.481,0.694,0.116,0.341
0.259,0.265,0.212,0.264,0.98,0.77,0.479,0.692,0.116,0.341
0.261,0.261,0.211,0.267,0.98,0.76,0.479,0.692,0.116,0.341
0.259,0.261,0.213,0.267,0.98,0.76,0.478,0.691,0.116,0.341
0.261,0.262,0.214,0.264,0.98,0.76,0.476,0.69,0.116,0.341
0.254,0.258,0.234,0.254,0.98,0.77,0.474,0.688,0.116,0.341
0.257,0.264,0.213,0.266,0.98,0.76,0.473,0.688,0.116,0.341
0.26,0.265,0.214,0.262,0.98,0.77,0.473,0.688,0.116,0.341
0.262,0.261,0.212,0.265,0.98,0.76,0.471,0.686,0.116,0.341
0.261,0.259,0.214,0.267,0.98,0.76,0.469,0.685,0.116,0.341
0.261,0.262,0.213,0.263,0.98,0.77,0.469,0.685,0.116,0.341
0.26,0.262,0.214,0.264,0.98,0.77,0.468,0.684,0.116,0.341
0.261,0.26,0.213,0.266,0.98,0.77,0.468,0.684,0.116,0.341
0.261,0.26,0.214,0.266,0.98,0.76,0.468,0.684,0.116,0.341
0.258,0.261,0.214,0.267,0.98,0.76,0.465,0.682,0.116,0.341
0.256,0.265,0.214,0.266,0.98,0.76,0.464,0.681,0.116,0.341
0.26,0.259,0.215,0.266,0.98,0.77,0.463,0.68,0.116,0.341
0.261,0.259,0.214,0.266,0.98,0.77,0.462,0.68,0.116,0.341
0.262,0.261,0.212,0.265,0.99,0.78,0.487,0.698,0.116,0.341
0.262,0.263,0.213,0.262,0.99,0.78,0.48,0.693,0.116,0.341
0.262,0.262,0.213,0.263,0.99,0.78,0.479,0.692,0.116,0.341
0.261,0.262,0.214,0.264,0.99,0.78,0.478,0.691,0.116,0.341
0.259,0.266,0.214,0.26,0.99,0.78,0.476,0.69,0.116,0.341
0.262,0.262,0.214,0.262,0.99,0.78,0.475,0.689,0.116,0.341
0.262,0.262,0.212,0.264,0.99,0.78,0.473,0.688,0.116,0.341
0.261,0.262,0.214,0.262,0.99,0.78,0.472,0.687,0.116,0.341
0.26,0.265,0.215,0.26,0.99,0.78,0.47,0.686,0.116,0.341
0.258,0.266,0.215,0.261,0.99,0.78,0.468,0.684,0.116,0.341
0.261,0.26,0.215,0.263,0.99,0.78,0.466,0.683,0.116,0.341
0.262,0.261,0.215,0.263,0.99,0.78,0.466,0.683,0.116,0.341
0.257,0.263,0.215,0.265,0.99,0.77,0.463,0.68,0.116,0.341
0.256,0.261,0.216,0.267,0.99,0.77,0.459,0.677,0.116,0.341
0.259,0.258,0.216,0.267,0.99,0.77,0.453,0.673,0.116,0.341
0.263,0.262,0.213,0.262,1.0,0.78,0.484,0.696,0.116,0.341
0.262,0.26,0.214,0.263,1.0,0.79,0.468,0.684,0.116,0.341
0.262,0.26,0.217,0.261,1.0,0.78,0.457,0.676,0.116,0.341
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.249,0.254,0.238,0.26,0.25,0.2,0.262,0.512,0.273,0.523
0.25,0.254,0.237,0.259,0.25,0.2,0.262,0.512,0.273,0.523
0.251,0.254,0.237,0.259,0.25,0.2,0.261,0.511,0.273,0.523
0.251,0.253,0.237,0.259,0.25,0.2,0.259,0.509,0.273,0.523
0.248,0.255,0.238,0.259,0.25,0.2,0.259,0.509,0.273,0.523
0.251,0.253,0.237,0.259,0.25,0.2,0.258,0.507,0.273,0.523
0.252,0.254,0.236,0.258,0.25,0.2,0.258,0.507,0.273,0.523
0.253,0.254,0.236,0.257,0.25,0.2,0.256,0.506,0.273,0.523
0.252,0.254,0.237,0.257,0.25,0.2,0.255,0.505,0.273,0.523
0.251,0.255,0.236,0.258,0.25,0.2,0.254,0.504,0.273,0.523
0.25,0.253,0.237,0.26,0.25,0.2,0.253,0.503,0.273,0.523
0.248,0.252,0.239,0.26,0.25,0.2,0.251,0.501,0.273,0.523
0.251,0.252,0.237,0.26,0.25,0.2,0.251,0.501,0.273,0.523
0.25,0.253,0.238,0.258,0.25,0.2,0.251,0.501,0.273,0.523
0.253,0.253,0.236,0.258,0.25,0.2,0.251,0.501,0.273,0.523
0.252,0.251,0.237,0.26,0.25,0.2,0.249,0.499,0.273,0.523
0.252,0.25,0.238,0.259,0.25,0.2,0.248,0.498,0.273,0.523
0.253,0.252,0.236,0.259,0.25,0.2,0.248,0.498,0.273,0.523
0.251,0.249,0.24,0.261,0.25,0.2,0.248,0.498,0.273,0.523
0.252,0.252,0.237,0.259,0.25,0.2,0.247,0.497,0.273,0.523
0.252,0.25,0.239,0.26,0.25,0.2,0.247,0.497,0.273,0.523
0.253,0.252,0.237,0.258,0.25,0.2,0.246,0.496,0.273,0.523
0.252,0.254,0.236,0.259,0.25,0.2,0.245,0.495,0.273,0.523
0.249,0.253,0.239,0.259,0.25,0.2,0.244,0.494,0.273,0.523
0.252,0.252,0.237,0.259,0.25,0.2,0.244,0.494,0.273,0.523
0.252,0.254,0.236,0.258,0.25,0.2,0.244,0.494,0.273,0.523
0.251,0.252,0.238,0.259,0.25,0.2,0.243,0.493,0.273,0.523
0.253,0.254,0.236,0.257,0.25,0.2,0.243,0.493,0.273,0.523
0.25,0.254,0.237,0.259,0.25,0.2,0.242,0.492,0.273,0.523
0.252,0.25,0.238,0.259,0.25,0.2,0.242,0.492,0.273,0.523
0.251,0.252,0.238,0.26,0.25,0.2,0.241,0.491,0.273,0.523
0.252,0.252,0.238,0.258,0.25,0.2,0.241,0.491,0.273,0.523
0.252,0.249,0.238,0.26,0.25,0.2,0.24,0.49,0.273,0.523
0.249,0.252,0.239,0.26,0.25,0.2,0.24,0.49,0.273,0.523
0.248,0.25,0.241,0.261,0.25,0.2,0.239,0.489,0.273,0.523
0.248,0.252,0.239,0.261,0.25,0.2,0.239,0.489,0.273,0.523
0.252,0.25,0.239,0.259,0.25,0.2,0.239,0.489,0.273,0.523
0.25,0.251,0.239,0.26,0.25,0.2,0.238,0.488,0.273,0.523
0.25,0.252,0.238,0.26,0.25,0.2,0.238,0.488,0.273,0.523
0.251,0.248,0.24,0.261,0.25,0.2,0.238,0.488,0.273,0.523
0.249,0.25,0.239,0.261,0.25,0.2,0.237,0.487,0.273,0.523
0.25,0.254,0.238,0.258,0.25,0.2,0.237,0.487,0.273,0.523
0.251,0.251,0.239,0.259,0.25,0.2,0.234,0.484,0.273,0.523
0.25,0.251,0.24,0.259,0.25,0.2,0.233,0.483,0.273,0.523
0.251,0.251,0.239,0.26,0.25,0.2,0.232,0.482,0.273,0.523
0.251,0.252,0.239,0.259,0.25,0.2,0.232,0.482,0.273,0.523
0.249,0.252,0.239,0.261,0.25,0.2,0.231,0.48,0.273,0.523
0.251,0.25,0.239,0.259,0.25,0.2,0.229,0.479,0.273,0.523
0.251,0.247,0.24,0.261,0.25,0.2,0.227,0.476,0.273,0.523
0.252,0.247,0.24,0.261,0.25,0.2,0.227,0.477,0.273,0.523
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.258,0.262,0.237,0.243,17.99,14.35,0.554,0.744,0.466,0.682
0.249,0.254,0.249,0.248,18.91,14.95,0.493,0.702,0.466,0.682
0.247,0.256,0.249,0.248,18.97,15.06,0.488,0.699,0.466,0.682
0.247,0.256,0.249,0.248,19.0,15.11,0.492,0.701,0.466,0.682
0.243,0.257,0.25,0.25,19.02,15.11,0.482,0.694,0.466,0.682
0.25,0.254,0.245,0.251,19.15,15.52,0.495,0.704,0.466,0.682
0.249,0.253,0.249,0.249,19.16,15.38,0.496,0.704,0.466,0.682
0.251,0.254,0.252,0.243,19.17,15.36,0.497,0.705,0.466,0.682
0.249,0.253,0.249,0.249,19.17,15.4,0.494,0.703,0.466,0.682
0.25,0.255,0.245,0.25,19.18,15.52,0.509,0.713,0.466,0.682
0.251,0.252,0.249,0.249,19.2,15.29,0.499,0.706,0.466,0.682
0.255,0.257,0.234,0.254,19.21,15.56,0.5,0.707,0.466,0.682
0.253,0.258,0.235,0.255,19.26,15.61,0.501,0.708,0.466,0.682
0.255,0.259,0.233,0.253,19.27,15.65,0.505,0.711,0.466,0.682
0.248,0.251,0.251,0.25,19.28,15.4,0.497,0.705,0.466,0.682
0.245,0.254,0.251,0.25,19.28,15.41,0.492,0.701,0.466,0.682
0.251,0.256,0.248,0.245,19.36,15.75,0.506,0.711,0.466,0.682
0.253,0.259,0.234,0.254,19.36,15.67,0.506,0.711,0.466,0.682
0.252,0.259,0.235,0.254,19.39,15.66,0.498,0.706,0.466,0.682
0.255,0.261,0.236,0.248,19.45,15.81,0.508,0.713,0.466,0.682
0.261,0.268,0.21,0.26,19.45,15.86,0.485,0.697,0.466,0.682
0.262,0.267,0.21,0.26,19.47,15.89,0.489,0.699,0.466,0.682
0.254,0.256,0.236,0.255,19.5,15.82,0.501,0.708,0.466,0.682
0.265,0.264,0.212,0.259,19.53,15.95,0.499,0.707,0.466,0.682
0.263,0.265,0.211,0.261,19.53,15.91,0.493,0.702,0.466,0.682
0.262,0.27,0.21,0.258,19.54,15.93,0.495,0.703,0.466,0.682
0.264,0.263,0.211,0.261,19.55,15.82,0.499,0.707,0.466,0.682
0.262,0.263,0.213,0.262,19.56,15.9,0.493,0.702,0.466,0.682
0.265,0.267,0.21,0.258,19.58,15.96,0.499,0.706,0.466,0.682
0.261,0.265,0.212,0.262,19.58,15.86,0.498,0.706,0.466,0.682
0.262,0.265,0.212,0.262,19.59,15.86,0.493,0.702,0.466,0.682
0.264,0.264,0.211,0.261,19.66,16.06,0.495,0.704,0.466,0.682
0.255,0.268,0.214,0.263,19.69,16.11,0.484,0.696,0.466,0.682
0.263,0.265,0.213,0.258,19.71,16.14,0.496,0.704,0.466,0.682
0.267,0.263,0.214,0.257,19.72,16.11,0.497,0.705,0.466,0.682
0.263,0.267,0.212,0.258,19.73,16.15,0.501,0.708,0.466,0.682
0.262,0.266,0.211,0.26,19.73,16.24,0.493,0.702,0.466,0.682
0.257,0.267,0.214,0.262,19.74,16.22,0.488,0.699,0.466,0.682
0.264,0.265,0.212,0.259,19.75,16.12,0.501,0.708,0.466,0.682
0.262,0.266,0.212,0.26,19.75,16.19,0.494,0.703,0.466,0.682
0.264,0.264,0.213,0.258,19.75,16.11,0.492,0.701,0.466,0.682
0.262,0.267,0.212,0.259,19.76,16.19,0.485,0.696,0.466,0.682
0.262,0.265,0.213,0.26,19.8,16.18,0.494,0.703,0.466,0.682
0.261,0.262,0.214,0.263,19.81,16.01,0.493,0.702,0.466,0.682
0.263,0.266,0.214,0.257,19.81,16.26,0.492,0.701,0.466,0.682
0.26,0.263,0.215,0.262,19.82,16.24,0.48,0.693,0.466,0.682
0.265,0.265,0.212,0.258,19.83,16.26,0.496,0.704,0.466,0.682
0.258,0.264,0.215,0.263,19.84,16.11,0.487,0.698,0.466,0.682
0.262,0.266,0.214,0.259,19.86,16.26,0.486,0.697,0.466,0.682
0.261,0.266,0.214,0.259,19.86,16.25,0.485,0.697,0.466,0.682
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.258,0.258,0.24,0.245,17.93,14.44,0.533,0.73,0.454,0.674
0.248,0.254,0.249,0.248,18.52,14.75,0.498,0.706,0.454,0.674
0.245,0.256,0.25,0.249,18.54,14.84,0.498,0.706,0.454,0.674
0.247,0.253,0.25,0.249,18.57,14.8,0.491,0.701,0.454,0.674
0.254,0.253,0.252,0.241,18.63,15.02,0.513,0.716,0.454,0.674
0.248,0.253,0.25,0.25,18.65,14.87,0.495,0.704,0.454,0.674
0.248,0.254,0.249,0.249,18.77,15.09,0.505,0.711,0.454,0.674
0.253,0.251,0.246,0.25,18.78,15.2,0.511,0.715,0.454,0.674
0.25,0.254,0.246,0.251,18.85,15.22,0.505,0.71,0.454,0.674
0.249,0.251,0.25,0.25,18.87,15.01,0.495,0.703,0.454,0.674
0.253,0.254,0.248,0.244,18.89,15.36,0.502,0.708,0.454,0.674
0.246,0.253,0.251,0.25,18.9,15.1,0.502,0.708,0.454,0.674
0.247,0.253,0.25,0.25,18.9,15.13,0.491,0.701,0.454,0.674
0.247,0.251,0.251,0.251,18.91,15.17,0.494,0.703,0.454,0.674
0.255,0.255,0.235,0.254,18.94,15.34,0.5,0.707,0.454,0.674
0.255,0.257,0.234,0.253,18.94,15.33,0.497,0.705,0.454,0.674
0.255,0.255,0.235,0.254,18.96,15.34,0.508,0.713,0.454,0.674
0.256,0.255,0.235,0.254,18.99,15.39,0.506,0.711,0.454,0.674
0.253,0.256,0.236,0.255,19.02,15.39,0.498,0.706,0.454,0.674
0.256,0.252,0.236,0.255,19.04,15.49,0.499,0.706,0.454,0.674
0.262,0.264,0.214,0.261,19.09,15.5,0.493,0.702,0.454,0.674
0.263,0.266,0.212,0.259,19.11,15.56,0.49,0.7,0.454,0.674
0.263,0.262,0.214,0.261,19.16,15.56,0.5,0.707,0.454,0.674
0.255,0.26,0.237,0.248,19.16,15.59,0.498,0.706,0.454,0.674
0.262,0.265,0.213,0.26,19.16,15.62,0.49,0.7,0.454,0.674
0.262,0.269,0.212,0.256,19.17,15.74,0.505,0.71,0.454,0.674
0.259,0.264,0.215,0.262,19.2,15.69,0.488,0.699,0.454,0.674
0.263,0.264,0.213,0.26,19.21,15.65,0.499,0.707,0.454,0.674
0.259,0.266,0.214,0.261,19.21,15.73,0.498,0.706,0.454,0.674
0.262,0.268,0.213,0.257,19.23,15.7,0.493,0.702,0.454,0.674
0.262,0.262,0.215,0.262,19.23,15.61,0.482,0.694,0.454,0.674
0.262,0.263,0.215,0.26,19.26,15.82,0.5,0.707,0.454,0.674
0.262,0.265,0.214,0.258,19.27,15.85,0.505,0.71,0.454,0.674
0.263,0.267,0.213,0.256,19.27,15.79,0.505,0.711,0.454,0.674
0.265,0.262,0.215,0.259,19.27,15.71,0.495,0.704,0.454,0.674
0.261,0.268,0.214,0.257,19.3,15.83,0.499,0.707,0.454,0.674
0.263,0.265,0.214,0.258,19.3,15.78,0.486,0.697,0.454,0.674
0.261,0.262,0.216,0.262,19.31,15.83,0.493,0.702,0.454,0.674
0.262,0.266,0.214,0.257,19.32,15.83,0.501,0.708,0.454,0.674
0.261,0.262,0.215,0.261,19.32,15.8,0.501,0.708,0.454,0.674
0.262,0.266,0.216,0.256,19.32,15.85,0.495,0.704,0.454,0.674
0.262,0.264,0.215,0.259,19.34,15.79,0.498,0.706,0.454,0.674
0.262,0.263,0.214,0.261,19.37,15.8,0.491,0.7,0.454,0.674
0.263,0.264,0.215,0.258,19.39,15.88,0.496,0.704,0.454,0.674
0.263,0.264,0.215,0.258,19.41,15.88,0.501,0.708,0.454,0.674
0.261,0.266,0.214,0.259,19.41,15.91,0.496,0.704,0.454,0.674
0.263,0.265,0.215,0.257,19.41,15.93,0.494,0.703,0.454,0.674
0.261,0.264,0.215,0.259,19.43,15.93,0.496,0.705,0.454,0.674
0.263,0.263,0.217,0.257,19.46,15.92,0.49,0.7,0.454,0.674
0.26,0.263,0.216,0.261,19.57,15.99,0.492,0.701,0.454,0.674
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.257,0.26,0.225,0.258,9.51,7.34,0.453,0.673,0.12,0.346
0.243,0.251,0.252,0.254,9.54,7.22,0.444,0.666,0.12,0.346
0.245,0.251,0.25,0.254,9.55,7.16,0.442,0.665,0.12,0.346
0.247,0.248,0.25,0.255,9.56,7.17,0.445,0.667,0.12,0.346
0.249,0.244,0.253,0.254,9.59,7.22,0.452,0.672,0.12,0.346
0.244,0.247,0.254,0.255,9.6,7.16,0.444,0.666,0.12,0.346
0.248,0.243,0.253,0.255,9.61,7.2,0.456,0.675,0.12,0.346
0.247,0.245,0.253,0.255,9.65,7.27,0.447,0.669,0.12,0.346
0.246,0.248,0.251,0.255,9.65,7.27,0.442,0.665,0.12,0.346
0.247,0.248,0.251,0.255,9.66,7.24,0.435,0.66,0.12,0.346
0.253,0.26,0.227,0.26,9.69,7.32,0.449,0.67,0.12,0.346
0.255,0.257,0.228,0.26,9.7,7.32,0.442,0.665,0.12,0.346
0.246,0.249,0.256,0.249,9.72,7.37,0.422,0.65,0.12,0.346
0.256,0.263,0.218,0.263,9.8,7.39,0.445,0.667,0.12,0.346
0.258,0.26,0.219,0.263,9.81,7.45,0.44,0.663,0.12,0.346
0.258,0.26,0.219,0.263,9.81,7.38,0.437,0.661,0.12,0.346
0.258,0.262,0.217,0.263,9.82,7.44,0.443,0.666,0.12,0.346
0.257,0.262,0.218,0.263,9.83,7.42,0.445,0.667,0.12,0.346
0.255,0.262,0.22,0.264,9.83,7.47,0.433,0.658,0.12,0.346
0.259,0.258,0.22,0.264,9.83,7.4,0.428,0.654,0.12,0.346
0.258,0.259,0.22,0.264,9.83,7.44,0.427,0.653,0.12,0.346
0.253,0.263,0.22,0.264,9.84,7.48,0.426,0.653,0.12,0.346
0.257,0.26,0.22,0.264,9.85,7.48,0.427,0.653,0.12,0.346
0.258,0.263,0.219,0.259,9.87,7.46,0.439,0.663,0.12,0.346
0.256,0.258,0.221,0.265,9.87,7.4,0.418,0.647,0.12,0.346
0.258,0.262,0.217,0.262,9.88,7.47,0.449,0.67,0.12,0.346
0.257,0.261,0.22,0.262,9.88,7.45,0.426,0.653,0.12,0.346
0.253,0.262,0.22,0.264,9.88,7.51,0.425,0.652,0.12,0.346
0.255,0.263,0.22,0.262,9.9,7.48,0.428,0.654,0.12,0.346
0.258,0.26,0.22,0.262,9.9,7.51,0.424,0.651,0.12,0.346
0.256,0.26,0.221,0.263,9.91,7.46,0.421,0.648,0.12,0.346
0.255,0.258,0.222,0.265,9.92,7.49,0.412,0.642,0.12,0.346
0.256,0.256,0.232,0.256,9.93,7.5,0.428,0.654,0.12,0.346
0.255,0.258,0.223,0.265,9.94,7.57,0.41,0.641,0.12,0.346
0.26,0.259,0.219,0.261,9.97,7.55,0.438,0.662,0.12,0.346
0.259,0.257,0.221,0.262,9.97,7.57,0.407,0.638,0.12,0.346
0.258,0.263,0.221,0.258,9.98,7.55,0.434,0.659,0.12,0.346
0.258,0.263,0.221,0.258,9.98,7.56,0.426,0.653,0.12,0.346
0.259,0.258,0.22,0.263,9.98,7.55,0.422,0.65,0.12,0.346
0.26,0.257,0.221,0.262,9.98,7.57,0.421,0.649,0.12,0.346
