lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.26,0.258,0.217,0.266,1.1,0.87,0.405,0.637,0.381,0.617
0.259,0.258,0.218,0.265,1.1,0.87,0.404,0.635,0.381,0.617
0.255,0.248,0.24,0.257,1.1,0.87,0.403,0.635,0.381,0.617
0.255,0.26,0.219,0.266,1.1,0.87,0.403,0.635,0.381,0.617
0.255,0.259,0.22,0.266,1.1,0.88,0.397,0.63,0.381,0.617
0.262,0.255,0.219,0.265,1.11,0.88,0.414,0.643,0.381,0.617
0.26,0.257,0.218,0.264,1.11,0.88,0.412,0.641,0.381,0.617
0.261,0.257,0.219,0.263,1.11,0.88,0.407,0.638,0.381,0.617
0.261,0.257,0.218,0.264,1.11,0.88,0.406,0.637,0.381,0.617
0.26,0.258,0.22,0.261,1.11,0.88,0.405,0.636,0.381,0.617
0.258,0.258,0.219,0.265,1.11,0.88,0.401,0.633,0.381,0.617
0.261,0.26,0.217,0.262,1.11,0.88,0.401,0.634,0.381,0.617
0.261,0.256,0.219,0.264,1.11,0.88,0.398,0.631,0.381,0.617
0.26,0.259,0.218,0.263,1.11,0.88,0.398,0.631,0.381,0.617
lgbm,xgb,lasso,ridge,rmse,mae,r2_pred,c_pred,r2_adp,c_adp
0.252,0.254,0.238,0.257,0.19,0.15,0.182,0.426,0.202,0.449
0.252,0.251,0.239,0.257,0.19,0.15,0.177,0.421,0.202,0.449
0.253,0.252,0.239,0.257,0.19,0.15,0.174,0.417,0.202,0.449
0.253,0.251,0.239,0.257,0.2,0.15,0.177,0.421,0.202,0.449
0.253,0.251,0.239,0.256,0.2,0.15,0.177,0.421,0.202,0.449
0.252,0.252,0.239,0.257,0.2,0.15,0.176,0.42,0.202,0.449
0.252,0.253,0.238,0.257,0.2,0.15,0.175,0.419,0.202,0.449
0.253,0.253,0.239,0.256,0.2,0.15,0.175,0.419,0.202,0.449
0.253,0.25,0.239,0.257,0.2,0.15,0.175,0.418,0.202,0.449
0.252,0.251,0.239,0.258,0.2,0.15,0.174,0.417,0.202,0.449
0.253,0.252,0.239,0.256,0.2,0.15,0.174,0.418,0.202,0.449
0.253,0.253,0.238,0.256,0.2,0.15,0.174,0.417,0.202,0.449
0.253,0.252,0.238,0.257,0.2,0.15,0.173,0.416,0.202,0.449
0.252,0.251,0.239,0.258,0.2,0.15,0.173,0.416,0.202,0.449
0.252,0.252,0.239,0.257,0.2,0.15,0.173,0.416,0.202,0.449
0.254,0.252,0.238,0.256,0.2,0.15,0.173,0.416,0.202,0.449
0.254,0.253,0.238,0.255,0.2,0.15,0.173,0.416,0.202,0.449
0.252,0.251,0.239,0.257,0.2,0.15,0.172,0.415,0.202,0.449
0.251,0.252,0.239,0.258,0.2,0.15,0.172,0.415,0.202,0.449
0.252,0.251,0.24,0.258,0.2,0.15,0.168,0.41,0.202,0.449
0.251,0.251,0.24,0.258,0.2,0.15,0.168,0.41,0.202,0.449
0.251,0.253,0.239,0.257,0.2,0.15,0.168,0.41,0.202,0.449
0.251,0.252,0.24,0.257,0.2,0.15,0.168,0.41,0.202,0.449
0.252,0.252,0.239,0.257,0.2,0.15,0.168,0.41,0.202,0.449
0.251,0.251,0.24,0.257,0.2,0.15,0.166,0.408,0.202,0.449
0.252,0.251,0.24,0.257,0.2,0.15,0.165,0.406,0.202,0.449
0.25,0.251,0.241,0.259,0.2,0.15,0.164,0.405,0.202,0.449
0.249,0.251,0.241,0.259,0.2,0.15,0.164,0.404,0.202,0.449
0.251,0.251,0.24,0.258,0.2,0.15,0.163,0.404,0.202,0.449
0.251,0.25,0.24,0.258,0.2,0.15,0.163,0.404,0.202,0.449
0.251,0.25,0.241,0.258,0.2,0.15,0.162,0.402,0.202,0.449
0.249,0.251,0.241,0.259,0.2,0.15,0.161,0.401,0.202,0.449
0.252,0.251,0.241,0.257,0.2,0.15,0.161,0.401,0.202,0.449
0.249,0.251,0.241,0.259,0.2,0.15,0.161,0.401,0.202,0.449
0.248,0.251,0.242,0.26,0.2,0.15,0.16,0.4,0.202,0.449
0.25,0.25,0.241,0.259,0.2,0.15,0.16,0.4,0.202,0.449
0.251,0.252,0.241,0.257,0.2,0.15,0.159,0.398,0.202,0.449
0.25,0.253,0.24,0.257,0.2,0.15,0.156,0.396,0.202,0.449
0.25,0.249,0.243,0.259,0.2,0.15,0.156,0.395,0.202,0.449
0.247,0.252,0.242,0.26,0.2,0.15,0.153,0.392,0.202,0.449
0.248,0.249,0.243,0.26,0.2,0.15,0.152,0.389,0.202,0.449
0.246,0.252,0.243,0.26,0.2,0.15,0.152,0.39,0.202,0.449
0.249,0.249,0.242,0.26,0.2,0.15,0.152,0.39,0.202,0.449
0.246,0.252,0.243,0.26,0.2,0.15,0.152,0.39,0.202,0.449
0.248,0.249,0.243,0.26,0.2,0.16,0.151,0.388,0.202,0.449
0.249,0.251,0.241,0.259,0.2,0.15,0.151,0.389,0.202,0.449
0.246,0.253,0.242,0.259,0.2,0.15,0.15,0.387,0.202,0.449
0.246,0.25,0.243,0.261,0.2,0.15,0.149,0.386,0.202,0.449
0.243,0.251,0.244,0.262,0.2,0.15,0.143,0.379,0.202,0.449
0.243,0.249,0.245,0.262,0.2,0.15,0.135,0.368,0.202,0.449
