player,Usable,Gain,SE,PathMeans,BuyMean,PassMean,BuyP10,PassP10,RequestedPaths,BuyComplete,PassComplete
Rashid Shaheed,True,-6.550116062164307,10.866957671247123,"[73.41274642944336, 34.6171817779541, -36.33013343811035, -2.3967723846435547, -34.72359657287598, -37.467010498046875, -10.381624221801758, -36.749324798583984, -2.1270065307617188, 7.848123550415039, -10.55810546875, -23.74587059020996]",1635.4379504521687,1641.988066514333,1454.0817993164062,1451.5530029296874,12,12,12
Rashid Shaheed,True,37.87355454762777,22.00464252928776,"[-17.035120010375977, -24.246021270751953, -12.504156112670898, 37.075714111328125, 93.01414108276367, 14.665632247924805, 132.1183376312256, 18.67633628845215, 156.16179656982422, 33.416481018066406, 60.6999454498291, -37.56043243408203]",1644.1401427586873,1606.2665882110596,1447.8909790039063,1423.0225952148437,12,12,12
Rashid Shaheed,True,38.3645977973938,13.698888306928389,"[27.178979873657227, 31.626359939575195, 55.71089744567871, -0.033840179443359375, 48.73798942565918, 28.06301498413086, 47.58169174194336, -21.677194595336914, 136.13934326171875, 60.44849967956543, 53.46148490905762, -6.862052917480469]",1673.088119506836,1634.7235217094421,1476.7569580078125,1434.0262817382813,12,12,12
Rashid Shaheed,True,70.65427907307942,17.721959783330487,"[41.01215934753418, -26.043731689453125, 168.19895553588867, 75.34266471862793, 56.73702621459961, 26.476247787475586, 100.8333568572998, 56.62647247314453, 80.63893508911133, 135.3308334350586, 30.33005714416504, 102.36837196350098]",1644.4779202143352,1573.8236411412556,1459.8855712890625,1385.091162109375,12,12,12
