player,Usable,Gain,SE,PathMeans,BuyMean,PassMean,BuyP10,PassP10,RequestedPaths,BuyComplete,PassComplete
Romeo Doubs,True,17.41287072499593,15.259747358664612,"[40.16836166381836, -13.998006820678711, -69.7279109954834, 20.815832138061523, 73.57086753845215, -30.582534790039062, 119.0079574584961, -10.203104019165039, 13.737110137939453, 23.445499420166016, 23.1989803314209, 19.52139663696289]",1654.952658812205,1637.539788087209,1439.8568359375,1430.8994384765624,12,12,12
Romeo Doubs,True,7.69095516204834,8.630038903100827,"[-29.54772186279297, -12.603521347045898, 39.14004707336426, -3.0875110626220703, -19.17155647277832, -5.045690536499023, -0.3325767517089844, -7.097339630126953, 44.57527160644531, 43.757184982299805, 28.67531967163086, 13.029556274414062]",1643.3883015314739,1635.6973463694255,1452.4458251953124,1442.1241577148437,12,12,12
Romeo Doubs,True,27.36344198747115,13.26787458930516,"[2.22802734375, 8.199478149414062, 82.86785888671875, 82.40425682067871, 6.08369255065918, 59.48225021362305, -41.95907402038574, 42.68145561218262, -2.8204345703125, -22.7120361328125, 84.54238700866699]",1687.5490719188344,1660.185629931363,1514.5372192382813,1483.6761596679687,12,11,12
Romeo Doubs,True,11.816595077514648,14.839261887785106,"[92.37874221801758, 102.33856010437012, 8.75776481628418, -27.7702579498291, 36.84579658508301, -17.148775100708008, 37.708269119262695, -6.688528060913086, -15.86672592163086, -74.47155570983887, 33.07607650756836, -27.360225677490234]",1643.642797311147,1631.8262022336323,1474.5114135742188,1446.0628540039063,12,12,12
