player,block,buy_only,pass_only,buy_roster,pass_roster,coker_in_buy,coker_in_pass,doubs_in_buy,doubs_in_pass,shaheed_in_buy,shaheed_in_pass
Romeo Doubs,0,Dak Prescott | Romeo Doubs,Jalen Hurts | Quentin Johnston,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | Dak Prescott | De'Von Achane | Emeka Egbuka | George Kittle | Jonah Coleman | Jordyn Tyson | Romeo Doubs | TreVeyon Henderson | Tyler Warren,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | De'Von Achane | Emeka Egbuka | George Kittle | Jalen Hurts | Jonah Coleman | Jordyn Tyson | Quentin Johnston | TreVeyon Henderson | Tyler Warren,False,False,True,False,False,False
Romeo Doubs,1,Rachaad White | Romeo Doubs,Jaylen Warren | Xavier Worthy,Bhayshul Tuten | Chase Brown | Derrick Henry | George Kittle | Jahmyr Gibbs | Jalen Hurts | Jonah Coleman | Jordan Addison | Jordyn Tyson | Makai Lemon | Michael Pittman | Rachaad White | Romeo Doubs,Bhayshul Tuten | Chase Brown | Derrick Henry | George Kittle | Jahmyr Gibbs | Jalen Hurts | Jaylen Warren | Jonah Coleman | Jordan Addison | Jordyn Tyson | Makai Lemon | Michael Pittman | Xavier Worthy,False,False,True,False,False,False
Romeo Doubs,2,Romeo Doubs,Marvin Harrison Jr.,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | Dak Prescott | Derrick Henry | George Kittle | Jonah Coleman | Jordan Addison | Jordyn Tyson | Josh Jacobs | Romeo Doubs | Tee Higgins,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | Dak Prescott | Derrick Henry | George Kittle | Jonah Coleman | Jordan Addison | Jordyn Tyson | Josh Jacobs | Marvin Harrison Jr. | Tee Higgins,False,False,True,False,False,False
Romeo Doubs,3,Harold Fannin Jr. | Rico Dowdle | Romeo Doubs,Chuba Hubbard | George Kittle | Rome Odunze,Bhayshul Tuten | Bijan Robinson | Carnell Tate | Chase Brown | D'Andre Swift | Harold Fannin Jr. | Jalen Hurts | Jonah Coleman | Jordyn Tyson | Luther Burden III | Makai Lemon | Rico Dowdle | Romeo Doubs,Bhayshul Tuten | Bijan Robinson | Carnell Tate | Chase Brown | Chuba Hubbard | D'Andre Swift | George Kittle | Jalen Hurts | Jonah Coleman | Jordyn Tyson | Luther Burden III | Makai Lemon | Rome Odunze,False,False,True,False,False,False
