player,block,buy_only,pass_only,buy_roster,pass_roster,coker_in_buy,coker_in_pass,doubs_in_buy,doubs_in_pass,shaheed_in_buy,shaheed_in_pass
Jalen Coker,0,Jalen Coker,Jameson Williams,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | Dak Prescott | De'Von Achane | Emeka Egbuka | Jalen Coker | Jonah Coleman | Jordyn Tyson | Quentin Johnston | TreVeyon Henderson | Tyler Warren,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | Dak Prescott | De'Von Achane | Emeka Egbuka | Jameson Williams | Jonah Coleman | Jordyn Tyson | Quentin Johnston | TreVeyon Henderson | Tyler Warren,True,False,False,False,False,False
Jalen Coker,1,Jalen Coker,Jameson Williams,Bhayshul Tuten | Chase Brown | Derrick Henry | George Kittle | Jahmyr Gibbs | Jalen Coker | Jalen Hurts | Jonah Coleman | Jordan Addison | Jordan Mason | Jordyn Tyson | Makai Lemon | Michael Pittman,Bhayshul Tuten | Chase Brown | Derrick Henry | George Kittle | Jahmyr Gibbs | Jalen Hurts | Jameson Williams | Jonah Coleman | Jordan Addison | Jordan Mason | Jordyn Tyson | Makai Lemon | Michael Pittman,True,False,False,False,False,False
Jalen Coker,2,Dalton Kincaid | Jalen Coker,Christian Watson | Harold Fannin Jr.,Bhayshul Tuten | Chase Brown | D'Andre Swift | Dalton Kincaid | Derrick Henry | George Kittle | Jalen Coker | Jameson Williams | Jonah Coleman | Jordan Addison | Jordyn Tyson | Josh Allen | Josh Jacobs,Bhayshul Tuten | Chase Brown | Christian Watson | D'Andre Swift | Derrick Henry | George Kittle | Harold Fannin Jr. | Jameson Williams | Jonah Coleman | Jordan Addison | Jordyn Tyson | Josh Allen | Josh Jacobs,True,False,False,False,False,False
Jalen Coker,3,Jalen Coker | Rico Dowdle | Rome Odunze,Carnell Tate | Chuba Hubbard | Tee Higgins,Bhayshul Tuten | Bijan Robinson | Chase Brown | D'Andre Swift | Harold Fannin Jr. | Jalen Coker | Jalen Hurts | Jonah Coleman | Jordyn Tyson | Luther Burden III | Makai Lemon | Rico Dowdle | Rome Odunze,Bhayshul Tuten | Bijan Robinson | Carnell Tate | Chase Brown | Chuba Hubbard | D'Andre Swift | Harold Fannin Jr. | Jalen Hurts | Jonah Coleman | Jordyn Tyson | Luther Burden III | Makai Lemon | Tee Higgins,True,False,False,False,False,False
