player,Usable,Gain,SE,PathMeans,BuyMean,PassMean,BuyP10,PassP10,RequestedPaths,BuyComplete,PassComplete
Rashid Shaheed,True,-15.67509396870931,14.043804694258647,"[10.654438018798828, -42.13329315185547, -4.802581787109375, -23.08487319946289, -33.93227195739746, -15.208335876464844, 12.861557006835938, -28.007328033447266, 88.76572799682617, -61.995479583740234, -51.54536819458008, -39.67331886291504]",1617.231242497762,1632.9063364664714,1436.9595825195313,1452.2487426757812,12,12,12
Rashid Shaheed,True,50.75247351328532,15.75164128661134,"[22.480953216552734, -22.228816986083984, 34.01272010803223, 93.64680290222168, 42.90207099914551, -39.82978057861328, 126.54193496704102, 68.14482116699219, 34.092247009277344, 50.47207260131836, 66.69037628173828, 132.10428047180176]",1667.136886914571,1616.3844134012859,1472.477587890625,1428.6364013671875,12,12,12
Rashid Shaheed,True,6.610321839650472,12.68673651292345,"[30.140348434448242, -41.91655349731445, 13.208806991577148, -19.513891220092773, -31.70956039428711, 26.88880157470703, -25.35551643371582, -8.224956512451172, 39.31473731994629, -8.662282943725586, 17.736841201782227, 87.41708755493164]",1614.660732269287,1608.0504104296367,1419.1022827148438,1429.7207153320312,12,12,12
Rashid Shaheed,True,8.571533997853598,14.24754774043692,"[8.993021011352539, -10.335920333862305, 89.51939392089844, 7.38243293762207, -17.80031967163086, 89.22171974182129, -30.36823272705078, 22.561159133911133, -6.29102897644043, -26.239091873168945, -2.1378536224365234, -21.64687156677246]",1637.761703968048,1629.1901699701946,1443.4132568359375,1435.3348022460937,12,12,12
