player,Usable,Gain,SE,PathMeans,BuyMean,PassMean,BuyP10,PassP10,RequestedPaths,BuyComplete,PassComplete
Romeo Doubs,True,-5.256295680999756,14.451384960878576,"[-33.92217254638672, 29.395023345947266, -21.287538528442383, -24.263702392578125, -1.542562484741211, -42.15865898132324, -16.609107971191406, 85.38232803344727, 60.16159248352051, -51.68454360961914, 27.63172149658203, -74.17792701721191]",1634.4543832143147,1639.7106788953145,1446.0698364257812,1437.7285888671875,12,12,12
Romeo Doubs,True,28.333951950073242,16.526123380733058,"[-23.740406036376953, 59.03924560546875, 33.491783142089844, 29.245756149291992, -14.52197265625, -31.00450897216797, 53.53486633300781, 4.650163650512695, 61.453866958618164, 130.4138240814209, -49.0173282623291, 86.46213340759277]",1635.9917141596477,1607.6577622095745,1451.0887084960937,1419.3279907226563,12,12,12
Romeo Doubs,True,4.787190119425456,11.919386016911679,"[-14.261947631835938, 0.60247802734375, 50.01224899291992, -41.582223892211914, -55.70353698730469, 23.432727813720703, -16.912992477416992, 17.28274154663086, 38.89982223510742, -33.012216567993164, 75.00387954711914, 13.685300827026367]",1661.0526908238728,1656.2655007044475,1493.2099975585938,1488.3600830078126,12,12,12
Romeo Doubs,True,21.30902036031087,11.942589696545461,"[17.20708465576172, -9.689151763916016, 97.33160018920898, -25.97470474243164, 9.512609481811523, 29.917972564697266, 8.60045051574707, 18.228389739990234, 10.415029525756836, 64.37580299377441, 62.98344802856445, -27.200286865234375]",1634.7825355529785,1613.4735151926677,1453.354150390625,1426.05673828125,12,12,12
