block,arm,actual_managed_score,actual_difference_maker_count,actual_difference_makers,actual_win_probability,actual_expected_excess,actual_log_excess,actual_power_utility,actual_dominant_win_probability
1,win_g010,1406.8599853515625,0.0,,6.259718192252745e-10,4.12439340131489e-09,1.368484282815438e-10,6.601839262956605e-10,4.535480264529569e-15
1,excess_g010,1406.8599853515625,0.0,,6.259718192252745e-10,4.12439340131489e-09,1.368484282815438e-10,6.601839262956605e-10,4.535480264529569e-15
1,power_g010,1406.8599853515625,0.0,,6.259718192252745e-10,4.12439340131489e-09,1.368484282815438e-10,6.601839262956605e-10,4.535480264529569e-15
1,win_direct_g010,1520.659912109375,1.0,Javonte Williams,0.00034704278028224657,0.004231928002173568,0.00012635049628037826,0.00037863040435234113,1.8281111319553055e-06
1,win_pure,1330.1600341796875,0.0,,6.079669368615949e-18,2.3008260585899205e-17,8.356274992749621e-19,6.28857624343469e-18,2.189022652421386e-25
1,win_half_mean,1406.8599853515625,0.0,,6.259718192252745e-10,4.12439340131489e-09,1.368484282815438e-10,6.601839262956605e-10,4.535480264529569e-15
1,excess_direct_g010,1520.659912109375,1.0,Javonte Williams,0.00034704278028224657,0.004231928002173568,0.00012635049628037826,0.00037863040435234113,1.8281111319553055e-06
1,excess_pure,1330.1600341796875,0.0,,6.079669368615949e-18,2.3008260585899205e-17,8.356274992749621e-19,6.28857624343469e-18,2.189022652421386e-25
1,excess_half_mean,1406.8599853515625,0.0,,6.259718192252745e-10,4.12439340131489e-09,1.368484282815438e-10,6.601839262956605e-10,4.535480264529569e-15
1,power_direct_g010,1520.659912109375,1.0,Javonte Williams,0.00034704278028224657,0.004231928002173568,0.00012635049628037826,0.00037863040435234113,1.8281111319553055e-06
1,power_pure,1330.1600341796875,0.0,,6.079669368615949e-18,2.3008260585899205e-17,8.356274992749621e-19,6.28857624343469e-18,2.189022652421386e-25
1,power_half_mean,1406.8599853515625,0.0,,6.259718192252745e-10,4.12439340131489e-09,1.368484282815438e-10,6.601839262956605e-10,4.535480264529569e-15
2,waiver_control,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,mean_frontier,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,win_g005,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,excess_g005,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,power_g005,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,win_g010,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,excess_g010,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,power_g010,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,win_direct_g010,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,win_pure,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,win_half_mean,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,excess_direct_g010,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,excess_pure,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,excess_half_mean,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,power_direct_g010,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,power_pure,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
2,power_half_mean,1490.260009765625,0.0,,1.9981860922106836e-05,0.00015412217580755612,4.8484998482660655e-06,2.1193985884173353e-05,2.881228912610219e-08
3,waiver_control,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,mean_frontier,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,win_g005,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,excess_g005,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,power_g005,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,win_g010,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,excess_g010,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,power_g010,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,win_direct_g010,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,win_pure,1491.239990234375,1.0,Javonte Williams,2.2975322157031947e-05,0.00017495905886502996,5.516359463994047e-06,2.4354412023030458e-05,3.3532950262608454e-08
3,win_half_mean,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,excess_direct_g010,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,excess_pure,1638.43994140625,1.0,Javonte Williams,0.16234483665443497,4.730865168052171,0.11143249482548999,0.19020296036080747,0.02701912659158159
3,excess_half_mean,1638.43994140625,1.0,Javonte Williams,0.16234483665443497,4.730865168052171,0.11143249482548999,0.19020296036080747,0.02701912659158159
3,power_direct_g010,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
3,power_pure,1491.239990234375,1.0,Javonte Williams,2.2975322157031947e-05,0.00017495905886502996,5.516359463994047e-06,2.4354412023030458e-05,3.3532950262608454e-08
3,power_half_mean,1471.239990234375,1.0,Javonte Williams,2.2115403824252475e-06,1.4665756625348647e-05,4.669250944542679e-07,2.3282716560388143e-06,5.241740466255417e-09
4,waiver_control,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,mean_frontier,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,win_g005,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,excess_g005,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,power_g005,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,win_g010,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,excess_g010,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,power_g010,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,win_direct_g010,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,win_pure,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,win_half_mean,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,excess_direct_g010,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,excess_pure,1800.8800048828125,2.0,Puka Nacua | Travis Etienne,0.866965453309595,94.75831008844327,1.372559158446062,1.2101052429211103,0.7184843105812806
4,excess_half_mean,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,power_direct_g010,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,power_pure,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
4,power_half_mean,1489.47998046875,1.0,Javonte Williams,1.734726377894952e-05,0.000140024691621574,4.402106116330888e-06,1.844779030803224e-05,2.7378494330719912e-08
5,waiver_control,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,mean_frontier,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,win_g005,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,excess_g005,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,power_g005,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,win_g010,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,excess_g010,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,power_g010,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,win_direct_g010,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,win_pure,1562.43994140625,0.0,,0.008886095235282086,0.11766688079852491,0.0033754796080869487,0.009729965137303823,0.00018803561404706076
5,win_half_mean,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,excess_direct_g010,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,excess_pure,1484.9599609375,1.0,Puka Nacua,9.383129187615512e-06,8.10427654672202e-05,2.542557757165122e-06,1.0018768626906793e-05,1.902318301543743e-08
5,excess_half_mean,1484.9599609375,1.0,Puka Nacua,9.383129187615512e-06,8.10427654672202e-05,2.542557757165122e-06,1.0018768626906793e-05,1.902318301543743e-08
5,power_direct_g010,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
5,power_pure,1562.43994140625,0.0,,0.008886095235282086,0.11766688079852491,0.0033754796080869487,0.009729965137303823,0.00018803561404706076
5,power_half_mean,1590.360107421875,1.0,Javonte Williams,0.030126972145945053,0.6075464634480615,0.016045079477825148,0.03413824201540134,0.0015364695502348962
6,waiver_control,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,mean_frontier,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,win_g005,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,excess_g005,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,power_g005,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,win_g010,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,excess_g010,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,power_g010,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,win_direct_g010,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,win_pure,1554.280029296875,1.0,Javonte Williams,0.004975541155835369,0.06306762641974235,0.0018259666636369458,0.005432032821744605,9.946418391418935e-05
6,win_half_mean,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,excess_direct_g010,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,excess_pure,1554.280029296875,1.0,Javonte Williams,0.004975541155835369,0.06306762641974235,0.0018259666636369458,0.005432032821744605,9.946418391418935e-05
6,excess_half_mean,1554.280029296875,1.0,Javonte Williams,0.004975541155835369,0.06306762641974235,0.0018259666636369458,0.005432032821744605,9.946418391418935e-05
6,power_direct_g010,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
6,power_pure,1554.280029296875,1.0,Javonte Williams,0.004975541155835369,0.06306762641974235,0.0018259666636369458,0.005432032821744605,9.946418391418935e-05
6,power_half_mean,1276.97998046875,0.0,,9.245366950237548e-27,5.272066496357326e-26,1.5339015683101492e-27,9.628842342315085e-27,0.0
7,waiver_control,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,mean_frontier,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,win_g005,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,excess_g005,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,power_g005,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,win_g010,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,excess_g010,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,power_g010,1461.3599853515625,0.0,,5.411612522211182e-07,4.1641629841721225e-06,1.3243645533842605e-07,5.742703660557247e-07,1.0614665449996938e-09
7,win_direct_g010,1529.760009765625,0.0,,0.0007525982888395574,0.009062249271352683,0.00026672866943800393,0.0008192804561990584,5.133618463380676e-06
7,win_pure,1484.97998046875,1.0,Puka Nacua,9.669416563810166e-06,8.123345741083485e-05,2.5485310719499856e-06,1.0306549331797662e-05,1.902318301543743e-08
7,win_half_mean,1484.97998046875,1.0,Puka Nacua,9.669416563810166e-06,8.123345741083485e-05,2.5485310719499856e-06,1.0306549331797662e-05,1.902318301543743e-08
7,excess_direct_g010,1529.760009765625,0.0,,0.0007525982888395574,0.009062249271352683,0.00026672866943800393,0.0008192804561990584,5.133618463380676e-06
7,excess_pure,1484.97998046875,1.0,Puka Nacua,9.669416563810166e-06,8.123345741083485e-05,2.5485310719499856e-06,1.0306549331797662e-05,1.902318301543743e-08
7,excess_half_mean,1484.97998046875,1.0,Puka Nacua,9.669416563810166e-06,8.123345741083485e-05,2.5485310719499856e-06,1.0306549331797662e-05,1.902318301543743e-08
7,power_direct_g010,1529.760009765625,0.0,,0.0007525982888395574,0.009062249271352683,0.00026672866943800393,0.0008192804561990584,5.133618463380676e-06
7,power_pure,1484.97998046875,1.0,Puka Nacua,9.669416563810166e-06,8.123345741083485e-05,2.5485310719499856e-06,1.0306549331797662e-05,1.902318301543743e-08
7,power_half_mean,1484.97998046875,1.0,Puka Nacua,9.669416563810166e-06,8.123345741083485e-05,2.5485310719499856e-06,1.0306549331797662e-05,1.902318301543743e-08
