run_id,target_version,league,scoring_hash,feature_run_id,created_at,validation_start_origin,validation_end_origin,current_origin,forecast_target_season,training_origin_embargo,primary_residual_method,primary_participation_method,runtime_seconds,status,parameter_cache_hits,parameter_cache_entries
v2_next_year_dk_20260826T211457Z_64f6bb90,v2_next_year_expert_residual_v1,dk,ffd5380565fe3f79beadf882313f7071e869807a3b684be52ca0f35394cf5f70,milestone_3_20260826T210455Z_b6326b6f,2026-08-26T21:16:29+00:00,2017,2024,2026,2027,1,next_residual_primary_blend,next_participation_lightgbm,92.32182349999493,shadow,0,5
