target_name,method,slice_type,slice_value,metric,n_rows,n_origins,value
next_conditional_ppg,next_ppg_expert_carry_forward,pooled,all,rmse,3368,8,4.2671043431392475
next_conditional_ppg,next_ppg_expert_carry_forward,pooled,all,mae,3368,8,3.0996108165126652
next_conditional_ppg,next_ppg_expert_carry_forward,pooled,all,bias,3368,8,-1.3153475659958416
next_conditional_ppg,next_ppg_expert_carry_forward,pooled,all,spearman,3368,8,0.6126028033613876
next_conditional_ppg,next_ppg_expert_carry_forward,recent,2022_2024,rmse,1269,3,4.109973667732523
next_conditional_ppg,next_ppg_expert_carry_forward,recent,2022_2024,mae,1269,3,2.957541893250357
next_conditional_ppg,next_ppg_expert_carry_forward,recent,2022_2024,bias,1269,3,-1.003916830471948
next_conditional_ppg,next_ppg_expert_carry_forward,recent,2022_2024,spearman,1269,3,0.6255481881737665
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2017,rmse,415,1,4.817063519296537
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2017,mae,415,1,3.472773157472211
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2017,bias,415,1,-1.7737071419168218
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2017,spearman,415,1,0.6106202239836991
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2018,rmse,376,1,4.190659138553852
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2018,mae,376,1,3.1395326803440367
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2018,bias,376,1,-1.657880148339252
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2018,spearman,376,1,0.5986595467070176
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2019,rmse,432,1,4.578288400954929
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2019,mae,432,1,3.3021830092778632
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2019,bias,432,1,-1.6795738260006945
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2019,spearman,432,1,0.6014475444134402
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2020,rmse,452,1,4.221676477280396
next_conditional_ppg,next_ppg_expert_carry_forward,origin_season,2020,mae,452,1,3.080069744959001
