lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,0,363,2.3180725217331464,3.4171066877314096,3.122993730256967,2.764863420479123,0.3581303097778441
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,1,362,3.418770524705165,3.8552407018149175,3.6578386858530423,3.533528471605129,0.12431021424791296
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,2,362,3.8563990042393868,4.353469249316613,4.083953796559207,3.823234011077934,0.2607197854812732
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,3,362,4.3549446747813665,4.980777651587833,4.633300510030753,4.303034084546516,0.3302664254842381
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,4,362,4.981167859524516,6.047271193746496,5.489859373463505,5.248109799653998,0.24174957380950635
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,5,362,6.050675540551208,7.230909448934546,6.626059464447459,6.2574766643730735,0.3685828000743861
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,6,362,7.235602839385405,8.920904741680589,7.9926580726790055,7.784447757429802,0.20821031524920317
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,7,362,8.923776069532279,11.041864137724884,9.81790299058475,9.808923578682718,0.008979411902031168
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,8,362,11.04959232184376,13.776633977937403,12.173760743533277,12.642578058604993,-0.46881731507171537
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_history_gap_no_history_route,9,363,13.796573156154237,22.535634523541873,16.39771724892709,16.52221966921967,-0.12450242029258046
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,0,363,0.5208203797413695,2.8231209177335828,2.2712172268134867,3.063534480059273,-0.7923172532457866
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,1,362,2.8231432399521434,3.4754371249692477,3.1670324059983703,3.4925536455564083,-0.3255212395580377
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,2,362,3.4784127935484506,4.149460530984188,3.792548265094347,3.615788088906183,0.176760176188164
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,3,362,4.1498028425547115,4.965618895800762,4.5151536645781825,4.349535497728177,0.16561816685000524
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,4,362,4.975895531195313,6.096658837858468,5.522168703395408,5.177306049766686,0.3448626536287235
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,5,362,6.0994445690480665,7.363027560054687,6.710520867617238,6.354694521638582,0.35582634597865515
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,6,362,7.371736457086216,8.950283540403456,8.152158364638936,7.761337758006266,0.39082060663266915
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,7,362,8.959695241560594,10.931530711106864,9.93166361368385,9.779740615467297,0.15192299821655328
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,8,362,10.934933609666588,13.62985040719596,12.102145058323847,12.588859045190537,-0.48671398686668826
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lasso,9,363,13.651851513145937,23.83981505965203,16.375524578414787,16.50429028386673,-0.12876570545194335
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,0,369,2.7204978083515416,3.6886953227930603,3.360714548179346,2.8060985115456663,0.5546160366336803
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,1,356,3.6951237445433063,4.146667805105345,3.9134176140749592,3.4738376545427103,0.43957995953224843
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,2,365,4.146853650818967,4.58178927016041,4.340285128582882,3.720965530892243,0.6193195976906385
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,3,359,4.582208062095431,5.158529802371645,4.840240739976983,4.492240031710784,0.34800070826619955
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,4,362,5.160157096764271,6.084956303785723,5.5697988276168875,5.271243822092579,0.2985550055243074
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,5,362,6.085201916137705,7.096429412572921,6.593057574105993,6.275344427901749,0.31771314620424457
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,6,362,7.099010377774844,8.816088791608522,7.897535380586051,7.794014086435357,0.10352129415069422
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,7,362,8.817215986935887,10.927115491283462,9.757729120994876,9.72690881060856,0.03082031038631584
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,8,362,10.928584813851659,13.721076287561038,12.11799193501518,12.58448564963275,-0.46649371461756894
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_lightgbm,9,363,13.729814627559188,21.72702461357027,16.4407877924913,16.560516565925656,-0.11972877343435762
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,0,363,2.418582161545457,3.5272157795408,3.222895515475299,2.772439931815965,0.45045558365933397
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,1,362,3.527671962130811,3.9245093150364756,3.7401325789583573,3.44703291873872,0.2930996602196373
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,2,362,3.924569450677542,4.400636288093687,4.146860668511077,3.8625050500451046,0.28435561846597107
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,3,362,4.401856969765906,5.0075584514262514,4.67333961937405,4.364480944546552,0.3088586748274975
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,4,362,5.009713611786839,6.055686462287636,5.506243832525928,5.181132707531879,0.325111124994049
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,5,362,6.055797621696037,7.165804601517501,6.611071084763669,6.329142346220385,0.28192873854328454
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,6,362,7.171835143444245,8.847073139985172,7.935597933639279,7.74431315561357,0.19128477802570906
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,7,362,8.84861590556393,10.987620987988114,9.766816173855744,9.810361058560115,-0.04354488470437247
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,8,362,10.99020497569488,13.839212664744908,12.156478209852068,12.645540118031143,-0.48906190817907164
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_log_lasso_tree_blend,9,363,13.87177879789582,22.42694286575296,16.46372658089999,16.531420937113086,-0.06769435621309465
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,0,363,2.3180725217331464,3.428150204447222,3.1349873392454124,2.7753596758307504,0.35962766341466257
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,1,362,3.4296279369651654,3.8718242196370993,3.676849463126331,3.5505018025252832,0.12634766060104732
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,2,362,3.871910118750558,4.374227418599113,4.105583241925358,3.7593639914413397,0.3462192504840187
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,3,362,4.376237341386194,4.982580949104411,4.651912730205901,4.317955246487705,0.33395748371819617
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,4,362,4.984269195489435,6.053738697832802,5.497077459386168,5.30772089643015,0.18935656295601752
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,5,362,6.05412338183156,7.208913102827849,6.625453173870274,6.238435921123076,0.38701725274719856
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,6,362,7.211096570367231,8.920904741680589,7.983947016328852,7.765327680146742,0.2186193361821115
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,7,362,8.923776069532279,11.04023371106202,9.816020336531764,9.82625207776191,-0.010231741230143919
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,8,362,11.041864137724884,13.776633977937403,12.166413214920317,12.625249559525802,-0.4588363446054838
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_primary_blend,9,363,13.796573156154237,22.535634523541873,16.38241819869348,16.52221966921967,-0.13980147052618888
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,0,363,2.3180725217331464,3.4271299262224857,3.136618988043046,2.774586923942296,0.3620320641007505
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,1,362,3.428150204447222,3.8596812507832574,3.6657647108287335,3.5317082556792503,0.13405645514948297
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,2,362,3.8600586630290117,4.356258412345501,4.077703884068555,3.853049076690651,0.2246548073779034
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,3,362,4.359001742768267,4.973803809704579,4.638525884811402,4.29518635485141,0.3433395299599918
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,4,362,4.9757827078057355,6.018419378620607,5.47330740486127,5.260638200120934,0.21266920474033488
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,5,362,6.022260764125476,7.169343525647702,6.600290995902739,6.225013479154364,0.3752775167483753
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,6,362,7.17824718822655,8.898571845521458,7.966977389297905,7.757553806153946,0.20942358314395987
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,7,362,8.910008975376082,11.041864137724884,9.792066251044242,9.825443425855191,-0.03337717481095008
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,8,362,11.04959232184376,13.751851358230724,12.168629821336525,12.611338911012256,-0.4427090896757274
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_projection_history_router,9,363,13.776633977937403,22.535634523541873,16.38089715641089,16.55378303010121,-0.1728858736903239
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,0,363,2.334779700707323,3.433620557671149,3.1359720997731024,2.7568897940137607,0.37908230575934204
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,1,362,3.4342428669345573,3.87359761809846,3.671567779389363,3.5871308778698285,0.08443690151953448
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,2,362,3.8737523005676877,4.363546998312782,4.103787157061703,3.7304505196307685,0.37333663743093415
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,3,362,4.364615227219037,4.9906639657345355,4.6539498846805385,4.343203411459627,0.3107464732209113
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,4,362,4.99557355012597,6.041723943820469,5.492762972597782,5.247026009518413,0.24573696307936915
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,5,362,6.043414227515508,7.190828994996032,6.617929928705573,6.320994886635772,0.2969350420698009
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,6,362,7.191856845521009,8.91130446236527,7.973354409974588,7.701412541418067,0.2719418685565226
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,7,362,8.913999831082377,11.03176748779241,9.808834847200986,9.844534667869775,-0.035699820668789184
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,8,362,11.033209886390035,13.751851358230724,12.158198834712433,12.61669533037558,-0.458496495663148
v2_conditional_ppg_2026_candidate_beta_v1,v2_locked_final_beta_20260828T212222Z_e93b4b2c,conditional_ppg,conditional_ppg_qb_style_wrte_route,9,363,13.776633977937403,22.535634523541873,16.377745811928527,16.540050247732065,-0.16230443580353895
