run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,0,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,1,"{""lasso__alpha"":0.01}",976.8780645307519,1
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,2,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,3,"{""lasso__alpha"":0.001}",980.4727042840094,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,4,"{""lasso__alpha"":0.001}",980.4727042840094,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,5,"{""lasso__alpha"":0.003}",978.387303848709,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,0,6,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,0,"{""lasso__alpha"":0.001}",1008.4517579763428,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,1,"{""lasso__alpha"":0.003}",1006.1383748413075,1
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,2,"{""lasso__alpha"":0.1}",1050.1109536185202,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,3,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,4,"{""lasso__alpha"":0.03}",1006.4235791641917,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,5,"{""lasso__alpha"":0.001}",1008.4517579763428,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,1,6,"{""lasso__alpha"":0.3}",1122.3406449148504,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,0,"{""lasso__alpha"":0.01}",988.6205666359053,1
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,1,"{""lasso__alpha"":0.003}",990.6452593054931,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,2,"{""lasso__alpha"":0.01}",988.6205666359053,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,3,"{""lasso__alpha"":0.001}",992.3349777569949,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,4,"{""lasso__alpha"":0.3}",1119.4131317818399,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,5,"{""lasso__alpha"":1.0}",1298.537238327688,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,2,6,"{""lasso__alpha"":0.3}",1119.4131317818399,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,0,"{""lasso__alpha"":0.03}",1009.9976930650245,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,1,"{""lasso__alpha"":0.003}",1007.8948514645365,1
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,2,"{""lasso__alpha"":0.3}",1126.298358752423,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,3,"{""lasso__alpha"":0.1}",1054.4452385273198,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,4,"{""lasso__alpha"":0.003}",1007.8948514645365,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,5,"{""lasso__alpha"":0.001}",1009.2772299263373,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,3,6,"{""lasso__alpha"":0.003}",1007.8948514645365,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,4,0,"{""lasso__alpha"":0.03}",994.3855795220214,1
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,4,1,"{""lasso__alpha"":0.03}",994.3855795220214,0
m4a_projection_trajectory_adp_20260729T001459Z_e5c7dd60,conditional_ppg,trajectory_1year_lasso,4,2,"{""lasso__alpha"":0.003}",1005.8884333974978,0
