method,slice_type,slice_value,metric,n_rows,value
trajectory_1year_lightgbm,season,2023,rmse,413,3.2397674697384007
trajectory_1year_lightgbm,season,2023,mae,413,2.5195444385290346
trajectory_1year_lightgbm,season,2023,bias,413,0.47767185397880424
trajectory_1year_lightgbm,season,2023,spearman,413,0.8025322382253628
trajectory_1year_random_forest,season,2023,rmse,413,3.1742819207952007
trajectory_1year_random_forest,season,2023,mae,413,2.46931240742375
trajectory_1year_random_forest,season,2023,bias,413,0.47645998855195
trajectory_1year_random_forest,season,2023,spearman,413,0.8087795342371759
trajectory_3year_lasso,season,2023,rmse,413,3.174494049530476
trajectory_3year_lasso,season,2023,mae,413,2.4074514361566757
trajectory_3year_lasso,season,2023,bias,413,0.32896683698549384
trajectory_3year_lasso,season,2023,spearman,413,0.8080691031956405
trajectory_3year_lightgbm,season,2023,rmse,413,3.237519304877646
trajectory_3year_lightgbm,season,2023,mae,413,2.508686414651334
trajectory_3year_lightgbm,season,2023,bias,413,0.46422063985404916
trajectory_3year_lightgbm,season,2023,spearman,413,0.8013987341618872
trajectory_3year_random_forest,season,2023,rmse,413,3.20040905182694
trajectory_3year_random_forest,season,2023,mae,413,2.4837372225900354
trajectory_3year_random_forest,season,2023,bias,413,0.44905016227989103
trajectory_3year_random_forest,season,2023,spearman,413,0.8071203570774699
incumbent_tree_average,season,2023,rmse,413,3.1877742658847588
incumbent_tree_average,season,2023,mae,413,2.4774465394947245
incumbent_tree_average,season,2023,bias,413,0.4731987282201519
incumbent_tree_average,season,2023,spearman,413,0.8089220292776373
incumbent_equal_thirds,season,2023,rmse,413,3.165629399561589
incumbent_equal_thirds,season,2023,mae,413,2.4326750605077576
incumbent_equal_thirds,season,2023,bias,413,0.4290143643336307
incumbent_equal_thirds,season,2023,spearman,413,0.8105918531080293
trajectory_1year_tree_average,season,2023,rmse,413,3.1994344105852024
trajectory_1year_tree_average,season,2023,mae,413,2.4902848665891897
trajectory_1year_tree_average,season,2023,bias,413,0.47706592126537717
trajectory_1year_tree_average,season,2023,spearman,413,0.8067963575951536
trajectory_1year_equal_thirds,season,2023,rmse,413,3.174855745155685
trajectory_1year_equal_thirds,season,2023,mae,413,2.4425161497521715
trajectory_1year_equal_thirds,season,2023,bias,413,0.42557367914937716
trajectory_1year_equal_thirds,season,2023,spearman,413,0.8090995305713143
trajectory_3year_tree_average,season,2023,rmse,413,3.211617188753623
trajectory_3year_tree_average,season,2023,mae,413,2.4934819909221924
trajectory_3year_tree_average,season,2023,bias,413,0.4566354010669702
trajectory_3year_tree_average,season,2023,spearman,413,0.8047184681707086
trajectory_3year_equal_thirds,season,2023,rmse,413,3.1798733146253757
trajectory_3year_equal_thirds,season,2023,mae,413,2.4412635273603414
trajectory_3year_equal_thirds,season,2023,bias,413,0.4140792130398113
trajectory_3year_equal_thirds,season,2023,spearman,413,0.8082914908529297
incumbent_lasso,season,2024,rmse,407,3.176175464650746
incumbent_lasso,season,2024,mae,407,2.5159106536095526
incumbent_lasso,season,2024,bias,407,0.08090089985818875
incumbent_lasso,season,2024,spearman,407,0.8043503973013113
incumbent_lightgbm,season,2024,rmse,407,3.1435414624404348
incumbent_lightgbm,season,2024,mae,407,2.5313634440743633
incumbent_lightgbm,season,2024,bias,407,0.285073057631639
incumbent_lightgbm,season,2024,spearman,407,0.8109760693888829
incumbent_random_forest,season,2024,rmse,407,3.138440143887456
incumbent_random_forest,season,2024,mae,407,2.545794486074892
incumbent_random_forest,season,2024,bias,407,0.25807546605953674
incumbent_random_forest,season,2024,spearman,407,0.8101135190003923
trajectory_1year_lasso,season,2024,rmse,407,3.1705717440583783
trajectory_1year_lasso,season,2024,mae,407,2.516014126887071
trajectory_1year_lasso,season,2024,bias,407,0.06340138981497531
trajectory_1year_lasso,season,2024,spearman,407,0.8038304819722188
trajectory_1year_lightgbm,season,2024,rmse,407,3.145483024638719
trajectory_1year_lightgbm,season,2024,mae,407,2.5398298598605185
trajectory_1year_lightgbm,season,2024,bias,407,0.2884542920015551
trajectory_1year_lightgbm,season,2024,spearman,407,0.8117602141962491
trajectory_1year_random_forest,season,2024,rmse,407,3.1411981983132056
trajectory_1year_random_forest,season,2024,mae,407,2.5478654175315354
trajectory_1year_random_forest,season,2024,bias,407,0.25304041025917795
trajectory_1year_random_forest,season,2024,spearman,407,0.8099072259957986
trajectory_3year_lasso,season,2024,rmse,407,3.1622494001843844
trajectory_3year_lasso,season,2024,mae,407,2.513892939896149
trajectory_3year_lasso,season,2024,bias,407,0.06493466353104455
trajectory_3year_lasso,season,2024,spearman,407,0.8039876491189455
trajectory_3year_lightgbm,season,2024,rmse,407,3.1384082658810826
trajectory_3year_lightgbm,season,2024,mae,407,2.5336874532017277
trajectory_3year_lightgbm,season,2024,bias,407,0.28243219339905157
trajectory_3year_lightgbm,season,2024,spearman,407,0.811767867862511
trajectory_3year_random_forest,season,2024,rmse,407,3.1279792964552673
trajectory_3year_random_forest,season,2024,mae,407,2.531156306172523
trajectory_3year_random_forest,season,2024,bias,407,0.25412375254836683
trajectory_3year_random_forest,season,2024,spearman,407,0.8113251121688727
incumbent_tree_average,season,2024,rmse,407,3.1342225693207255
incumbent_tree_average,season,2024,mae,407,2.533078122932713
incumbent_tree_average,season,2024,bias,407,0.2715742618455879
incumbent_tree_average,season,2024,spearman,407,0.8115613078695593
incumbent_equal_thirds,season,2024,rmse,407,3.130942632175309
incumbent_equal_thirds,season,2024,mae,407,2.5147117466928117
incumbent_equal_thirds,season,2024,bias,407,0.2080164745164548
incumbent_equal_thirds,season,2024,spearman,407,0.8095009587110834
trajectory_1year_tree_average,season,2024,rmse,407,3.1376217633266124
trajectory_1year_tree_average,season,2024,mae,407,2.538977840166732
trajectory_1year_tree_average,season,2024,bias,407,0.27074735113036635
trajectory_1year_tree_average,season,2024,spearman,407,0.8111661650997596
trajectory_1year_equal_thirds,season,2024,rmse,407,3.130561132596818
trajectory_1year_equal_thirds,season,2024,mae,407,2.5191560408361364
trajectory_1year_equal_thirds,season,2024,bias,407,0.20163203069190264
trajectory_1year_equal_thirds,season,2024,spearman,407,0.8095900438265269
trajectory_3year_tree_average,season,2024,rmse,407,3.126255068973381
trajectory_3year_tree_average,season,2024,mae,407,2.5258712021954537
trajectory_3year_tree_average,season,2024,bias,407,0.26827797297370914
trajectory_3year_tree_average,season,2024,spearman,407,0.8133497738834997
trajectory_3year_equal_thirds,season,2024,rmse,407,3.11977064377247
trajectory_3year_equal_thirds,season,2024,mae,407,2.5062920570572462
trajectory_3year_equal_thirds,season,2024,bias,407,0.20049686982615428
trajectory_3year_equal_thirds,season,2024,spearman,407,0.8106532804640938
incumbent_lasso,season,2025,rmse,416,3.048257652350652
incumbent_lasso,season,2025,mae,416,2.3587218293718966
incumbent_lasso,season,2025,bias,416,-0.0248928250690178
incumbent_lasso,season,2025,spearman,416,0.8140736034279366
incumbent_lightgbm,season,2025,rmse,416,2.9373336107228867
incumbent_lightgbm,season,2025,mae,416,2.2887387606885303
incumbent_lightgbm,season,2025,bias,416,0.32758822478149724
incumbent_lightgbm,season,2025,spearman,416,0.8196330592471818
incumbent_random_forest,season,2025,rmse,416,2.9649809255425335
incumbent_random_forest,season,2025,mae,416,2.305568125792666
incumbent_random_forest,season,2025,bias,416,0.37258070481180244
incumbent_random_forest,season,2025,spearman,416,0.8119484169511366
trajectory_1year_lasso,season,2025,rmse,416,3.046813644015224
trajectory_1year_lasso,season,2025,mae,416,2.3675213026228326
trajectory_1year_lasso,season,2025,bias,416,-0.07148292030872685
trajectory_1year_lasso,season,2025,spearman,416,0.8147566068075739
trajectory_1year_lightgbm,season,2025,rmse,416,2.9291547236649036
trajectory_1year_lightgbm,season,2025,mae,416,2.2882692944127427
trajectory_1year_lightgbm,season,2025,bias,416,0.3162342682988746
trajectory_1year_lightgbm,season,2025,spearman,416,0.8191932534101658
trajectory_1year_random_forest,season,2025,rmse,416,2.9631492312860064
trajectory_1year_random_forest,season,2025,mae,416,2.300714494782471
trajectory_1year_random_forest,season,2025,bias,416,0.3807836299342831
trajectory_1year_random_forest,season,2025,spearman,416,0.8144198973928413
trajectory_3year_lasso,season,2025,rmse,416,3.049233250848562
trajectory_3year_lasso,season,2025,mae,416,2.3649226476286596
trajectory_3year_lasso,season,2025,bias,416,-0.08635774054477574
trajectory_3year_lasso,season,2025,spearman,416,0.8147482724161202
trajectory_3year_lightgbm,season,2025,rmse,416,2.9347923797506055
trajectory_3year_lightgbm,season,2025,mae,416,2.2916757576433517
trajectory_3year_lightgbm,season,2025,bias,416,0.3324045101327879
trajectory_3year_lightgbm,season,2025,spearman,416,0.819740440369286
trajectory_3year_random_forest,season,2025,rmse,416,2.9715196235944425
trajectory_3year_random_forest,season,2025,mae,416,2.3078671073082413
trajectory_3year_random_forest,season,2025,bias,416,0.36193202656061263
trajectory_3year_random_forest,season,2025,spearman,416,0.8150103056834271
incumbent_tree_average,season,2025,rmse,416,2.942890955254191
incumbent_tree_average,season,2025,mae,416,2.29244827718833
incumbent_tree_average,season,2025,bias,416,0.3500844647966498
incumbent_tree_average,season,2025,spearman,416,0.8172554240532469
incumbent_equal_thirds,season,2025,rmse,416,2.935272497146782
incumbent_equal_thirds,season,2025,mae,416,2.26027983538855
incumbent_equal_thirds,season,2025,bias,416,0.22509203484142726
incumbent_equal_thirds,season,2025,spearman,416,0.8178023268204441
trajectory_1year_tree_average,season,2025,rmse,416,2.9376107050149516
trajectory_1year_tree_average,season,2025,mae,416,2.2881114495036288
trajectory_1year_tree_average,season,2025,bias,416,0.3485089491165788
trajectory_1year_tree_average,season,2025,spearman,416,0.8185300025382737
trajectory_1year_equal_thirds,season,2025,rmse,416,2.9277380767491303
trajectory_1year_equal_thirds,season,2025,mae,416,2.2523263134570675
trajectory_1year_equal_thirds,season,2025,bias,416,0.20851165930814358
trajectory_1year_equal_thirds,season,2025,spearman,416,0.8186912730129045
trajectory_3year_tree_average,season,2025,rmse,416,2.9455204463510127
trajectory_3year_tree_average,season,2025,mae,416,2.294093075237687
trajectory_3year_tree_average,season,2025,bias,416,0.3471682683467003
trajectory_3year_tree_average,season,2025,spearman,416,0.8190948242470966
trajectory_3year_equal_thirds,season,2025,rmse,416,2.932597454359952
trajectory_3year_equal_thirds,season,2025,mae,416,2.257071688256377
trajectory_3year_equal_thirds,season,2025,bias,416,0.20265959871620826
trajectory_3year_equal_thirds,season,2025,spearman,416,0.8185602563792509
incumbent_lasso,position,QB,rmse,380,3.598392150015443
incumbent_lasso,position,QB,mae,380,2.82323548767951
incumbent_lasso,position,QB,bias,380,-0.11634112343945213
incumbent_lasso,position,QB,spearman,380,0.5731431971468974
incumbent_lightgbm,position,QB,rmse,380,3.5283885582700214
incumbent_lightgbm,position,QB,mae,380,2.807007420699622
incumbent_lightgbm,position,QB,bias,380,-0.17307620919825836
incumbent_lightgbm,position,QB,spearman,380,0.5909260519878619
incumbent_random_forest,position,QB,rmse,380,3.5530274657978604
incumbent_random_forest,position,QB,mae,380,2.8123660538297
incumbent_random_forest,position,QB,bias,380,-0.07802533503194094
incumbent_random_forest,position,QB,spearman,380,0.5679094530784475
trajectory_1year_lasso,position,QB,rmse,380,3.580018255438295
trajectory_1year_lasso,position,QB,mae,380,2.79920814939178
trajectory_1year_lasso,position,QB,bias,380,-0.09667929566942399
trajectory_1year_lasso,position,QB,spearman,380,0.5715001619143107
trajectory_1year_lightgbm,position,QB,rmse,380,3.537973959399432
trajectory_1year_lightgbm,position,QB,mae,380,2.820563913360004
trajectory_1year_lightgbm,position,QB,bias,380,-0.1923200882712533
trajectory_1year_lightgbm,position,QB,spearman,380,0.5863527586584527
trajectory_1year_random_forest,position,QB,rmse,380,3.549012814772631
trajectory_1year_random_forest,position,QB,mae,380,2.7989056312984957
trajectory_1year_random_forest,position,QB,bias,380,-0.13641761880242395
trajectory_1year_random_forest,position,QB,spearman,380,0.5712885771162903
trajectory_3year_lasso,position,QB,rmse,380,3.585856524794328
trajectory_3year_lasso,position,QB,mae,380,2.8051844543729554
trajectory_3year_lasso,position,QB,bias,380,-0.11354584955625888
trajectory_3year_lasso,position,QB,spearman,380,0.571814641438397
trajectory_3year_lightgbm,position,QB,rmse,380,3.519616657607232
trajectory_3year_lightgbm,position,QB,mae,380,2.7933713788591867
trajectory_3year_lightgbm,position,QB,bias,380,-0.23026411953884632
trajectory_3year_lightgbm,position,QB,spearman,380,0.5928186151321192
trajectory_3year_random_forest,position,QB,rmse,380,3.5572146310206127
trajectory_3year_random_forest,position,QB,mae,380,2.825392925112424
trajectory_3year_random_forest,position,QB,bias,380,-0.0848584773085104
trajectory_3year_random_forest,position,QB,spearman,380,0.5698906959494204
incumbent_tree_average,position,QB,rmse,380,3.5118937370337115
incumbent_tree_average,position,QB,mae,380,2.7780078263514842
incumbent_tree_average,position,QB,bias,380,-0.12555077211509966
incumbent_tree_average,position,QB,spearman,380,0.5860781904786959
incumbent_equal_thirds,position,QB,rmse,380,3.481769302032769
incumbent_equal_thirds,position,QB,mae,380,2.74211451444578
incumbent_equal_thirds,position,QB,bias,380,-0.12248088922321737
incumbent_equal_thirds,position,QB,spearman,380,0.5934180507201027
trajectory_1year_tree_average,position,QB,rmse,380,3.5163564049631226
trajectory_1year_tree_average,position,QB,mae,380,2.780659240306241
trajectory_1year_tree_average,position,QB,bias,380,-0.16436885353683856
trajectory_1year_tree_average,position,QB,spearman,380,0.5837175164712214
trajectory_1year_equal_thirds,position,QB,rmse,380,3.483245493299774
trajectory_1year_equal_thirds,position,QB,mae,380,2.742311991536187
trajectory_1year_equal_thirds,position,QB,bias,380,-0.14180566758103377
trajectory_1year_equal_thirds,position,QB,spearman,380,0.5925336590682219
trajectory_3year_tree_average,position,QB,rmse,380,3.504586127176589
trajectory_3year_tree_average,position,QB,mae,380,2.7734505032565124
trajectory_3year_tree_average,position,QB,bias,380,-0.15756129842367825
trajectory_3year_tree_average,position,QB,spearman,380,0.5873478086129674
trajectory_3year_equal_thirds,position,QB,rmse,380,3.473988540901083
trajectory_3year_equal_thirds,position,QB,mae,380,2.738222293208082
trajectory_3year_equal_thirds,position,QB,bias,380,-0.14288948213453845
trajectory_3year_equal_thirds,position,QB,spearman,380,0.5957612293437616
incumbent_lasso,position,RB,rmse,1011,3.5340878080385583
incumbent_lasso,position,RB,mae,1011,2.7455971420611194
incumbent_lasso,position,RB,bias,1011,-0.1721866902635419
incumbent_lasso,position,RB,spearman,1011,0.7361810924099526
incumbent_lightgbm,position,RB,rmse,1011,3.4988980610499896
incumbent_lightgbm,position,RB,mae,1011,2.761751161756174
incumbent_lightgbm,position,RB,bias,1011,0.09378198169139507
incumbent_lightgbm,position,RB,spearman,1011,0.7441078385527782
incumbent_random_forest,position,RB,rmse,1011,3.499193082857797
incumbent_random_forest,position,RB,mae,1011,2.7463241666440554
incumbent_random_forest,position,RB,bias,1011,0.0436757225252881
incumbent_random_forest,position,RB,spearman,1011,0.7459577383853617
trajectory_1year_lasso,position,RB,rmse,1011,3.536195194297772
trajectory_1year_lasso,position,RB,mae,1011,2.7455220746393287
trajectory_1year_lasso,position,RB,bias,1011,-0.16476568528060753
trajectory_1year_lasso,position,RB,spearman,1011,0.7351010827485264
trajectory_1year_lightgbm,position,RB,rmse,1011,3.4875171646031933
trajectory_1year_lightgbm,position,RB,mae,1011,2.751525277016998
trajectory_1year_lightgbm,position,RB,bias,1011,0.09653994075790776
trajectory_1year_lightgbm,position,RB,spearman,1011,0.7458203791001715
trajectory_1year_random_forest,position,RB,rmse,1011,3.5009292006102797
trajectory_1year_random_forest,position,RB,mae,1011,2.7478100102365155
trajectory_1year_random_forest,position,RB,bias,1011,0.05205941594570911
trajectory_1year_random_forest,position,RB,spearman,1011,0.7451079363131996
trajectory_3year_lasso,position,RB,rmse,1011,3.532458550873069
trajectory_3year_lasso,position,RB,mae,1011,2.738481806299603
trajectory_3year_lasso,position,RB,bias,1011,-0.16659191403165183
trajectory_3year_lasso,position,RB,spearman,1011,0.7364217571185735
trajectory_3year_lightgbm,position,RB,rmse,1011,3.495634546951302
trajectory_3year_lightgbm,position,RB,mae,1011,2.761441671933876
trajectory_3year_lightgbm,position,RB,bias,1011,0.10719566091047537
trajectory_3year_lightgbm,position,RB,spearman,1011,0.7439119809458107
trajectory_3year_random_forest,position,RB,rmse,1011,3.502692250418014
trajectory_3year_random_forest,position,RB,mae,1011,2.7428527556752824
trajectory_3year_random_forest,position,RB,bias,1011,0.007163846839694082
trajectory_3year_random_forest,position,RB,spearman,1011,0.7423256109723354
incumbent_tree_average,position,RB,rmse,1011,3.4924645269326136
incumbent_tree_average,position,RB,mae,1011,2.7503099948899243
incumbent_tree_average,position,RB,bias,1011,0.06872885210834155
incumbent_tree_average,position,RB,spearman,1011,0.7467169798297557
incumbent_equal_thirds,position,RB,rmse,1011,3.4848325703524057
incumbent_equal_thirds,position,RB,mae,1011,2.730641878042879
incumbent_equal_thirds,position,RB,bias,1011,-0.011576328682286233
incumbent_equal_thirds,position,RB,spearman,1011,0.7455505145840847
trajectory_1year_tree_average,position,RB,rmse,1011,3.4878635079752467
trajectory_1year_tree_average,position,RB,mae,1011,2.746015375802893
trajectory_1year_tree_average,position,RB,bias,1011,0.07429967835180844
trajectory_1year_tree_average,position,RB,spearman,1011,0.7469219707230912
trajectory_1year_equal_thirds,position,RB,rmse,1011,3.481973301196483
trajectory_1year_equal_thirds,position,RB,mae,1011,2.7267620086532425
trajectory_1year_equal_thirds,position,RB,bias,1011,-0.005388776192330164
trajectory_1year_equal_thirds,position,RB,spearman,1011,0.7456063362084588
trajectory_3year_tree_average,position,RB,rmse,1011,3.4934096511150075
trajectory_3year_tree_average,position,RB,mae,1011,2.748899944489947
trajectory_3year_tree_average,position,RB,bias,1011,0.05717975387508471
trajectory_3year_tree_average,position,RB,spearman,1011,0.7445585688478596
trajectory_3year_equal_thirds,position,RB,rmse,1011,3.484789774315777
trajectory_3year_equal_thirds,position,RB,mae,1011,2.726036970340779
trajectory_3year_equal_thirds,position,RB,bias,1011,-0.017410802093827397
trajectory_3year_equal_thirds,position,RB,spearman,1011,0.7444141200886356
incumbent_lasso,position,TE,rmse,802,2.3138556274459
incumbent_lasso,position,TE,mae,802,1.7905850527238638
incumbent_lasso,position,TE,bias,802,-0.11227781583290122
incumbent_lasso,position,TE,spearman,802,0.6925018360623503
incumbent_lightgbm,position,TE,rmse,802,2.305920693740253
incumbent_lightgbm,position,TE,mae,802,1.8125506987451494
incumbent_lightgbm,position,TE,bias,802,0.3137911632809945
incumbent_lightgbm,position,TE,spearman,802,0.6972204171543075
incumbent_random_forest,position,TE,rmse,802,2.321517599931547
incumbent_random_forest,position,TE,mae,802,1.83516378212721
incumbent_random_forest,position,TE,bias,802,0.39343703826371546
incumbent_random_forest,position,TE,spearman,802,0.6959236428871776
trajectory_1year_lasso,position,TE,rmse,802,2.3157043756646907
trajectory_1year_lasso,position,TE,mae,802,1.793992398699805
trajectory_1year_lasso,position,TE,bias,802,-0.1464253669364275
trajectory_1year_lasso,position,TE,spearman,802,0.6921664934337456
trajectory_1year_lightgbm,position,TE,rmse,802,2.3089001881119215
trajectory_1year_lightgbm,position,TE,mae,802,1.8148762017487146
trajectory_1year_lightgbm,position,TE,bias,802,0.3265657561545067
trajectory_1year_lightgbm,position,TE,spearman,802,0.6994821822837863
trajectory_1year_random_forest,position,TE,rmse,802,2.316352506097969
trajectory_1year_random_forest,position,TE,mae,802,1.8302066590632389
trajectory_1year_random_forest,position,TE,bias,802,0.40047681740043684
trajectory_1year_random_forest,position,TE,spearman,802,0.6989381208349719
trajectory_3year_lasso,position,TE,rmse,802,2.3158671962691066
trajectory_3year_lasso,position,TE,mae,802,1.7957507627497247
trajectory_3year_lasso,position,TE,bias,802,-0.15480975976223219
trajectory_3year_lasso,position,TE,spearman,802,0.6923940718691547
trajectory_3year_lightgbm,position,TE,rmse,802,2.3065572056603103
trajectory_3year_lightgbm,position,TE,mae,802,1.8147691554643512
trajectory_3year_lightgbm,position,TE,bias,802,0.3337203922693045
trajectory_3year_lightgbm,position,TE,spearman,802,0.7011029761389513
trajectory_3year_random_forest,position,TE,rmse,802,2.3233259341278187
trajectory_3year_random_forest,position,TE,mae,802,1.8421872684053455
trajectory_3year_random_forest,position,TE,bias,802,0.4359885639857606
trajectory_3year_random_forest,position,TE,spearman,802,0.7011477666208559
incumbent_tree_average,position,TE,rmse,802,2.306966290050555
incumbent_tree_average,position,TE,mae,802,1.8189030617156856
incumbent_tree_average,position,TE,bias,802,0.353614100772355
incumbent_tree_average,position,TE,spearman,802,0.6986767417794412
incumbent_equal_thirds,position,TE,rmse,802,2.271622316091942
incumbent_equal_thirds,position,TE,mae,802,1.7733842419891745
incumbent_equal_thirds,position,TE,bias,802,0.19831679523726958
incumbent_equal_thirds,position,TE,spearman,802,0.703134666718663
trajectory_1year_tree_average,position,TE,rmse,802,2.306311970553354
trajectory_1year_tree_average,position,TE,mae,802,1.817000650351245
trajectory_1year_tree_average,position,TE,bias,802,0.36352128677747175
trajectory_1year_tree_average,position,TE,spearman,802,0.701938559777781
trajectory_1year_equal_thirds,position,TE,rmse,802,2.2691703871390936
trajectory_1year_equal_thirds,position,TE,mae,802,1.7709545262091075
trajectory_1year_equal_thirds,position,TE,bias,802,0.19353906887283873
trajectory_1year_equal_thirds,position,TE,spearman,802,0.7038799203776616
trajectory_3year_tree_average,position,TE,rmse,802,2.3096004752180477
trajectory_3year_tree_average,position,TE,mae,802,1.8237156138242967
trajectory_3year_tree_average,position,TE,bias,802,0.3848544781275326
trajectory_3year_tree_average,position,TE,spearman,802,0.7029550907468607
trajectory_3year_equal_thirds,position,TE,rmse,802,2.2689615267055836
trajectory_3year_equal_thirds,position,TE,mae,802,1.7720352184598724
trajectory_3year_equal_thirds,position,TE,bias,802,0.20496639883094428
trajectory_3year_equal_thirds,position,TE,spearman,802,0.7054883809264411
incumbent_lasso,position,WR,rmse,1503,3.162197693098037
incumbent_lasso,position,WR,mae,1503,2.5032119857620834
incumbent_lasso,position,WR,bias,1503,0.21229242816956048
incumbent_lasso,position,WR,spearman,1503,0.7501188248130328
incumbent_lightgbm,position,WR,rmse,1503,3.1246810216096206
incumbent_lightgbm,position,WR,mae,1503,2.4817035252473523
incumbent_lightgbm,position,WR,bias,1503,0.33091966059037287
incumbent_lightgbm,position,WR,spearman,1503,0.7535936228176082
incumbent_random_forest,position,WR,rmse,1503,3.1143660195750456
incumbent_random_forest,position,WR,mae,1503,2.4712206635444662
incumbent_random_forest,position,WR,bias,1503,0.2787600787596839
incumbent_random_forest,position,WR,spearman,1503,0.7548080237129502
trajectory_1year_lasso,position,WR,rmse,1503,3.1539639976282685
trajectory_1year_lasso,position,WR,mae,1503,2.4944564792223605
trajectory_1year_lasso,position,WR,bias,1503,0.20379537080655716
trajectory_1year_lasso,position,WR,spearman,1503,0.7519939121093748
trajectory_1year_lightgbm,position,WR,rmse,1503,3.1293209398317345
trajectory_1year_lightgbm,position,WR,mae,1503,2.488560700457784
trajectory_1year_lightgbm,position,WR,bias,1503,0.3287151250899747
trajectory_1year_lightgbm,position,WR,spearman,1503,0.7526305174779582
trajectory_1year_random_forest,position,WR,rmse,1503,3.117718443433423
trajectory_1year_random_forest,position,WR,mae,1503,2.4721537070201403
trajectory_1year_random_forest,position,WR,bias,1503,0.2791806855768765
trajectory_1year_random_forest,position,WR,spearman,1503,0.7556525681906469
trajectory_3year_lasso,position,WR,rmse,1503,3.149188405556601
trajectory_3year_lasso,position,WR,mae,1503,2.4914292248413306
trajectory_3year_lasso,position,WR,bias,1503,0.2007893064754117
trajectory_3year_lasso,position,WR,spearman,1503,0.7520489978582899
trajectory_3year_lightgbm,position,WR,rmse,1503,3.1298616364479974
trajectory_3year_lightgbm,position,WR,mae,1503,2.4841250113625697
trajectory_3year_lightgbm,position,WR,bias,1503,0.3282917037338804
trajectory_3year_lightgbm,position,WR,spearman,1503,0.7546712675884777
trajectory_3year_random_forest,position,WR,rmse,1503,3.10496880239373
trajectory_3year_random_forest,position,WR,mae,1503,2.4595743707403956
trajectory_3year_random_forest,position,WR,bias,1503,0.25415709529327996
trajectory_3year_random_forest,position,WR,spearman,1503,0.7574679475320453
incumbent_tree_average,position,WR,rmse,1503,3.1125624972344186
incumbent_tree_average,position,WR,mae,1503,2.4722372371522154
incumbent_tree_average,position,WR,bias,1503,0.3048398696750284
incumbent_tree_average,position,WR,spearman,1503,0.7552047386920134
incumbent_equal_thirds,position,WR,rmse,1503,3.1057031394558807
incumbent_equal_thirds,position,WR,mae,1503,2.4626771427833165
incumbent_equal_thirds,position,WR,bias,1503,0.27399072250653905
incumbent_equal_thirds,position,WR,spearman,1503,0.7545194183953767
trajectory_1year_tree_average,position,WR,rmse,1503,3.1169708840941635
trajectory_1year_tree_average,position,WR,mae,1503,2.4758287136842734
trajectory_1year_tree_average,position,WR,bias,1503,0.3039479053334256
trajectory_1year_tree_average,position,WR,spearman,1503,0.7555841538926763
trajectory_1year_equal_thirds,position,WR,rmse,1503,3.1045393222594915
trajectory_1year_equal_thirds,position,WR,mae,1503,2.4613458159493704
trajectory_1year_equal_thirds,position,WR,bias,1503,0.27056372715780275
trajectory_1year_equal_thirds,position,WR,spearman,1503,0.7551177823065757
trajectory_3year_tree_average,position,WR,rmse,1503,3.111123368989703
trajectory_3year_tree_average,position,WR,mae,1503,2.467901658358269
trajectory_3year_tree_average,position,WR,bias,1503,0.2912243995135802
trajectory_3year_tree_average,position,WR,spearman,1503,0.7568880455154627
trajectory_3year_equal_thirds,position,WR,rmse,1503,3.0987944478232206
trajectory_3year_equal_thirds,position,WR,mae,1503,2.454580627231325
trajectory_3year_equal_thirds,position,WR,bias,1503,0.26107936850085733
trajectory_3year_equal_thirds,position,WR,spearman,1503,0.7561276017018195
incumbent_lasso,history_depth,other_no_history,rmse,27,2.500599002722241
incumbent_lasso,history_depth,other_no_history,mae,27,1.8818089773853304
incumbent_lasso,history_depth,other_no_history,bias,27,0.25029843038022936
incumbent_lasso,history_depth,other_no_history,spearman,27,0.37362637362637363
incumbent_lightgbm,history_depth,other_no_history,rmse,27,2.7092784878675773
incumbent_lightgbm,history_depth,other_no_history,mae,27,2.141993842994125
incumbent_lightgbm,history_depth,other_no_history,bias,27,0.6692648431831998
incumbent_lightgbm,history_depth,other_no_history,spearman,27,0.44505494505494503
incumbent_random_forest,history_depth,other_no_history,rmse,27,2.5147481527372006
incumbent_random_forest,history_depth,other_no_history,mae,27,1.9779039939304857
incumbent_random_forest,history_depth,other_no_history,bias,27,0.887731189406022
incumbent_random_forest,history_depth,other_no_history,spearman,27,0.5177045177045178
trajectory_1year_lasso,history_depth,other_no_history,rmse,27,2.541676726536162
trajectory_1year_lasso,history_depth,other_no_history,mae,27,1.9235367667440375
trajectory_1year_lasso,history_depth,other_no_history,bias,27,0.11262171812387141
trajectory_1year_lasso,history_depth,other_no_history,spearman,27,0.3266178266178266
trajectory_1year_lightgbm,history_depth,other_no_history,rmse,27,2.720296461378386
trajectory_1year_lightgbm,history_depth,other_no_history,mae,27,2.1791044388711915
trajectory_1year_lightgbm,history_depth,other_no_history,bias,27,0.6669021895130997
trajectory_1year_lightgbm,history_depth,other_no_history,spearman,27,0.416971916971917
trajectory_1year_random_forest,history_depth,other_no_history,rmse,27,2.5509218539582554
trajectory_1year_random_forest,history_depth,other_no_history,mae,27,1.9844331527617853
trajectory_1year_random_forest,history_depth,other_no_history,bias,27,0.7936310618429944
trajectory_1year_random_forest,history_depth,other_no_history,spearman,27,0.48656898656898656
trajectory_3year_lasso,history_depth,other_no_history,rmse,27,2.5077653765231247
trajectory_3year_lasso,history_depth,other_no_history,mae,27,1.8906144486157255
trajectory_3year_lasso,history_depth,other_no_history,bias,27,0.14420411260417598
