period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
full_2017_2025,additive_k5_add_w050,1620.0,1.9135980105879915,2.690838974028396,-0.07227073359673698,0.8228395061728395,0.5099719166884858,0.02759878715921678,20.63069975727252,29.629500422608658,-0.48464521911531677,0.8166666666666667,0.5040296970477792,0.01776039175339808,0.18888888888888888,0.18662451668917174,0.15293873215333412,0.5577143084529601,0.07469135802469136,0.08258773424510404,0.06937118072481699,0.5856273328224326,0.11419753086419752,0.12147766203408085,0.09765004318175914,0.6819549863452302,0.03209876543209877,0.03467126995648654,0.029527242608677846,0.7222515208006279,0.5498716148037959,-0.025127813037349653,-0.22815386066681598,58.543522953926285,0.050000000000000024,1.519417829881453,2.2983904911328596,0.1049446992117203,0.9117283950617284,0.12777777777777777,0.1233523528585243,0.10838192288461526,0.596059365929208,4.423866286131683,0.4783605144976066,0.07254302947585684
full_2017_2025,hard_floor_k5_add_w050,1620.0,1.9130234211240786,2.690839279779086,-0.07227890489575284,0.8203703703703704,0.5099400310282869,0.02712377366020441,20.626047791980575,29.624717444440265,-0.4815406220625697,0.8166666666666667,0.5041898706519181,0.01969112243589452,0.18888888888888888,0.18666634992375408,0.15266387155413072,0.5616786542115578,0.07469135802469136,0.08268549152420042,0.0693163030092229,0.5886899806482558,0.11419753086419752,0.12145049752006105,0.09754931574989865,0.6834240512289292,0.03209876543209877,0.034668324632976304,0.029522000781536512,0.7195533261381476,0.5517679439948879,-0.02164033238340156,-0.22924637630412895,58.47991786974621,0.050000000000000024,1.5192550927240998,2.2988067095638836,0.10516452754205885,0.9117283950617284,0.12777777777777777,0.12332696089828017,0.10835841711593072,0.5963841622477273,4.416508742394517,0.4793515810191972,0.07222991743141899
full_2017_2025,incumbent,1620.0,1.9147723931294351,2.69075278003105,-0.07249764061800623,0.8265432098765432,0.5104951748256824,0.025342786804045003,20.642556290911973,29.65578452355906,-0.28156067224235337,0.825925925925926,0.5047659283937693,0.02064821528860883,0.18888888888888888,0.18586116277324793,0.15327979851039333,0.5455054167785836,0.07469135802469136,0.08325160054056491,0.06923973195050474,0.5927119457048501,0.11419753086419752,0.12240511366398416,0.09764054230968906,0.6812392880685564,0.03209876543209877,0.03445024526888646,0.029444799901496736,0.7213500784929356,0.5510975781840854,-0.021441508731741655,-0.19349559247658313,59.29869624411506,0.050000000000000024,1.5173852870284283,2.2862433630384067,0.14087556372702498,0.9080246913580247,0.12777777777777777,0.12199817577348541,0.10809175917941684,0.6000287188323743,5.019394600975753,0.41361171973482325,0.11499788234276682
full_2017_2025,raw_add_w050,1620.0,1.9134963446932876,2.6908134653781786,-0.0723326955154848,0.8191358024691358,0.510066612714257,0.029121218053931267,20.625215213262067,29.615024517836506,-0.4929116290544717,0.8135802469135802,0.504349949221798,0.020557312045704518,0.18888888888888888,0.1868105000497524,0.15291979622238372,0.5577665363456392,0.07469135802469136,0.08286042470291498,0.0692728239642863,0.5884887445624907,0.11419753086419752,0.1215183183202245,0.09768775860836304,0.6807985686034467,0.03209876543209877,0.03464137547851521,0.029525113995758395,0.7232204179748822,0.5494919588873465,-0.026304096459587294,-0.22821676463391502,58.619018336518806,0.050000000000000024,1.5190119755332159,2.298551791431421,0.10159081859054978,0.9111111111111111,0.12777777777777777,0.12375867568497857,0.10834841701816207,0.5974440239186847,4.448115647273472,0.47619624624007095,0.07467900114073435
full_2017_2025,smooth_k3_add_w050,1620.0,1.9135438190816747,2.690824745848096,-0.07230313303878311,0.821604938271605,0.5099040093468915,0.029420079405469146,20.629242696959885,29.6254844831214,-0.49154392411812625,0.8197530864197531,0.5040955334130557,0.017316984380130046,0.18888888888888888,0.18664996903370365,0.1528811728156358,0.557910784811134,0.07469135802469136,0.08266005994655463,0.06934540447591668,0.5878326597897221,0.11419753086419752,0.12149592848703714,0.09760710620533608,0.6821207269987758,0.03209876543209877,0.03453051920800762,0.029528227688857784,0.7187193386970173,0.5514583356287873,-0.01787422991363398,-0.22777388447991487,58.44968153963519,0.050000000000000024,1.5177609628937598,2.296736032388117,0.10533252563082524,0.912962962962963,0.12777777777777777,0.12326656016674262,0.10824223052065672,0.5986816688376736,4.401834278672767,0.48059793717610094,0.07094401082395854
full_2017_2025,smooth_k5_add_w050,1620.0,1.9135109572787814,2.690863405099941,-0.07228357113738007,0.8228395061728395,0.5099122254611451,0.02730528891145223,20.627737369526482,29.626083929932776,-0.4848594462594168,0.8160493827160494,0.5042694488879396,0.018995045969579877,0.18888888888888888,0.18685313816196972,0.15290962106634262,0.5578709921309976,0.07469135802469136,0.08263650127431554,0.06932662708735053,0.5893763886668247,0.11419753086419752,0.12141522405014336,0.09761079728395544,0.6824145399755156,0.03209876543209877,0.034721399803818616,0.029558814851189528,0.7206939266091051,0.5499644954789601,-0.025298555480208495,-0.22884428527435832,58.52954306565633,0.050000000000000024,1.5188040802753564,2.2980333085983076,0.10461006153583788,0.9123456790123456,0.12777777777777777,0.12336322451330747,0.1083628043212595,0.5957448263365368,4.422601475257789,0.47862411153974005,0.07257591242083093
full_2017_2025,smooth_k8_add_w050,1620.0,1.9133143511977266,2.690867427056526,-0.07228890772723767,0.8246913580246914,0.5100917341300556,0.030294683354897364,20.62967486978648,29.62854146417074,-0.4766479394678619,0.8166666666666667,0.5043774429945378,0.018812264988904648,0.18888888888888888,0.18668814275657963,0.15296355338703138,0.5575427025198715,0.07469135802469136,0.08275082513537498,0.06932730920243273,0.588202052056743,0.11419753086419752,0.12132670190544143,0.09765807556864674,0.6811338167435729,0.03209876543209877,0.03473239988198825,0.02954370219084977,0.7188603806907379,0.5491677112973316,-0.027849056883894954,-0.22866611500186512,58.585415685214834,0.050000000000000024,1.5187988487576123,2.298741391728785,0.10442458008147477,0.912962962962963,0.12777777777777777,0.12336775103949994,0.1083635063368454,0.596914093083206,4.436207180840875,0.47729731941776604,0.0736405729189738
recent_2020_2025,additive_k5_add_w050,1080.0,1.9149556546253796,2.699684311434757,-0.005578216191194796,0.8203703703703704,0.5059141838067502,0.022898741697837843,20.544756419269504,29.72846564595605,0.47104915377735895,0.8138888888888889,0.49671532759460224,0.022554223854070188,0.18518518518518517,0.18826205484117314,0.15020810487465425,0.5717272727272728,0.06759259259259259,0.07908400358332753,0.0637953000526159,0.5859395192556216,0.1111111111111111,0.12205461453981027,0.09591727824950234,0.6778732638888889,0.03333333333333333,0.035326164062891505,0.02988781855031022,0.7616006811409111,0.5536040958820173,-0.03173450937457936,-0.36226348139225406,59.63876381096327,0.05000000000000002,1.5385150341872154,2.305499054624993,0.15402517050206369,0.9055555555555556,0.13333333333333333,0.12415712424839206,0.11024245742192977,0.6182855531813866,4.861806416851443,0.41049999238248075,0.09470113686580188
recent_2020_2025,hard_floor_k5_add_w050,1080.0,1.9144274629367033,2.6996803473564444,-0.005560038124635961,0.8175925925925925,0.5058435064795443,0.02199316462969822,20.53920987898594,29.71909890656768,0.4753126632435589,0.8138888888888889,0.4969297801153941,0.023214035701113633,0.18518518518518517,0.18825898599437946,0.14996510535673144,0.5743181818181818,0.06759259259259259,0.0791644304096608,0.06379311783321065,0.5860415448028187,0.1111111111111111,0.12193441239068269,0.09582374564605908,0.6789149305555555,0.03333333333333333,0.03531828501515862,0.029916717680681593,0.7558535547041294,0.5556278889627632,-0.029318859917480112,-0.3632087464995064,59.59359634422543,0.050000000000000024,1.5378125615454235,2.305065629764797,0.15495821522021502,0.9055555555555556,0.13333333333333333,0.1240625167819647,0.11014425392985348,0.6196952160493827,4.855664292462292,0.4110603609018949,0.09438662180739259
recent_2020_2025,incumbent,1080.0,1.9154137623897107,2.6996913494279027,-0.005612590403055881,0.8222222222222222,0.5061094677969341,0.020924485593511316,20.5623287865982,29.76555757112207,0.6795098751952705,0.8231481481481482,0.4972018652411967,0.020899146007637315,0.18518518518518517,0.18742714404057442,0.15069908415742556,0.5554659090909091,0.06759259259259259,0.07955082072014574,0.0636167544692573,0.5930881092625594,0.1111111111111111,0.12284945317961107,0.0958309992759541,0.6784114583333334,0.03333333333333333,0.0351877936283218,0.029786285645318298,0.7536451681566624,0.5529718864932552,-0.03162776107394544,-0.30342877705065974,60.22096087520508,0.05000000000000002,1.537497881107149,2.2979789964465103,0.18862680794255318,0.9037037037037037,0.13333333333333333,0.12303420440201136,0.10990636811371209,0.6229671177587844,5.533507389447381,0.3563921424400594,0.15349291156044878
