PID,Player,Pos,Team,FF Pts,ADP,Pass Comp,Pass Att,Pass Yds,Pass TD,INT,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,BYE,Pa1D,Ru1D,Rec1D,Fum,XP,FG,Health,C
coopeo1,Omar Cooper Jr.,WR,NYJ,67.031,198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.200,376.229,2.310,13,0.000,0.000,19.360,0.276,0.000,0.000,C,-
walked5,Devontez Walker,WR,BAL,62.340,291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.559,297.624,3.848,13,0.000,0.000,13.653,0.145,0.000,0.000,C,-
brancz1,Zachariah Branch,WR,ATL,61.010,212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.385,424.950,0.955,11,0.000,0.000,19.060,0.204,0.000,0.000,C,-
wicksd1,Dontayvion Wicks,WR,PHI,60.598,194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.648,334.760,2.370,10,0.000,0.000,16.663,0.211,0.000,0.000,B,-
patrit1,Tim Patrick,WR,NYJ,60.551,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.200,336.626,1.890,13,0.000,0.000,18.275,0.276,0.000,0.000,A,-
batemr1,Rashod Bateman,WR,BAL,60.101,184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.577,334.827,2.368,13,0.000,0.000,16.364,0.189,0.000,0.000,B,-
harrit1,Tre' Harris,WR,LAC,59.126,190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,380.043,1.184,7,0.000,0.000,18.565,0.241,0.000,0.000,A,-
youngc1,Colbie Young,WR,CIN,57.831,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.994,320.579,2.112,6,0.000,0.000,16.372,0.198,0.000,0.000,C,-
frankt1,Troy Franklin,WR,DEN,57.372,267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.583,301.104,2.227,10,0.000,0.000,16.285,0.196,0.000,0.000,A,-
palmej3,Joshua Palmer,WR,BUF,56.615,287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.376,378.993,1.469,7,0.000,0.000,16.112,0.143,0.000,0.000,B,-
bournk1,Kendrick Bourne,WR,ARI,55.656,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.873,348.451,1.304,14,0.000,0.000,17.102,0.225,0.000,0.000,A,-
bellc1,Chris Bell,WR,MIA,55.139,270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.183,328.580,1.953,6,0.000,0.000,15.239,0.264,0.000,0.000,C,-
whittj1,Jordan Whittington,WR,LAR,54.465,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.328,290.089,1.788,11,0.000,0.000,16.474,0.218,0.000,0.000,C,-
fieldm1,Malachi Fields,WR,NYG,54.423,188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.930,313.640,1.435,8,0.000,0.000,17.007,0.258,0.000,0.000,C,-
raymok1,Kalif Raymond,WR,CHI,53.480,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.523,320.504,1.513,10,0.000,0.000,15.956,0.205,0.000,0.000,C,-
willia5,Antonio Williams,WR,WAS,53.076,226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.548,294.696,2.196,7,0.000,0.000,14.132,0.172,0.000,0.000,C,-
tolbej1,Jalen Tolbert,WR,MIA,53.034,286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26.937,279.293,2.046,6,0.000,0.000,15.225,0.320,0.000,0.000,B,-
dortcg1,Greg Dortch,WR,DET,49.726,,0.000,0.000,0.000,0.000,0.000,7.142,29.111,0.000,31.740,262.350,0.876,6,0.000,1.208,16.111,0.273,0.000,0.000,B,-
zaccho1,Olamide Zaccheaus,WR,ATL,48.290,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.662,254.970,1.242,11,0.000,0.000,15.886,0.245,0.000,0.000,A,-
ayomae1,Elic Ayomanor,WR,TEN,47.388,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.495,258.748,2.258,9,0.000,0.000,11.726,0.141,0.000,0.000,A,-
dotsoj1,Jahan Dotson,WR,ATL,45.538,283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.108,318.713,0.573,11,0.000,0.000,14.666,0.163,0.000,0.000,A,-
wilsor2,Roman Wilson,WR,PIT,44.596,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.829,256.874,1.469,9,0.000,0.000,12.893,0.160,0.000,0.000,C,-
hollim1,Mack Hollins,WR,NE,44.402,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.913,265.155,0.973,11,0.000,0.000,14.268,0.204,0.000,0.000,A,-
watsoj1,Justin Watson,WR,HOU,42.378,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.547,225.077,1.976,8,0.000,0.000,10.818,0.130,0.000,0.000,B,-
hortot1,Tory Horton,WR,SEA,41.719,281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.805,181.485,2.730,11,0.000,0.000,9.134,0.106,0.000,0.000,C,-
slaytd1,Darius Slayton,WR,NYG,41.693,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.951,266.594,0.820,8,0.000,0.000,13.194,0.181,0.000,0.000,A,-
johnst5,Tez Johnson,WR,TB,41.265,,0.000,0.000,0.000,0.000,0.000,4.956,19.835,0.000,20.246,176.967,1.973,10,0.000,0.823,10.540,0.188,0.000,0.000,A,-
mimsm1,Marvin Mims,WR,DEN,41.191,,0.000,0.000,0.000,0.000,0.000,12.515,80.756,1.044,17.150,131.733,0.917,10,0.000,3.351,8.430,0.199,0.000,0.000,A,-
burkst1,Treylon Burks,WR,WAS,40.374,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.575,221.022,1.708,7,0.000,0.000,10.715,0.132,0.000,0.000,C,-
metchj1,John Metchie,WR,CAR,39.442,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.596,204.840,1.658,5,0.000,0.000,10.840,0.144,0.000,0.000,C,-
dikec1,Chimere Dike,WR,TEN,38.135,,0.000,0.000,0.000,0.000,0.000,4.772,19.381,0.000,18.145,184.820,1.505,9,0.000,0.804,10.165,0.194,0.000,0.000,A,-
mumpfk1,Konata Mumpfield,WR,LAR,36.116,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.955,200.831,1.138,11,0.000,0.000,10.831,0.136,0.000,0.000,C,-
mccafl1,Luke McCaffrey,WR,WAS,35.887,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.918,184.185,1.708,7,0.000,0.000,9.240,0.119,0.000,0.000,C,-
atwelt1,Tutu Atwell,WR,MIA,33.730,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.014,230.006,0.279,6,0.000,0.000,11.647,0.226,0.000,0.000,B,-
thornd1,Dont'e Thornton,WR,LV,32.794,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.940,225.624,0.500,13,0.000,0.000,10.382,0.119,0.000,0.000,C,-
dougld2,Demario Douglas,WR,NE,32.747,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.236,183.569,1.251,11,0.000,0.000,9.032,0.117,0.000,0.000,A,-
tiptom1,Mason Tipton,WR,NO,32.067,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.588,168.858,0.711,8,0.000,0.000,10.976,0.189,0.000,0.000,C,-
feltot1,Tai Felton,WR,MIN,30.918,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.135,195.325,0.432,6,0.000,0.000,10.450,0.137,0.000,0.000,C,-
mooned1,Darnell Mooney,WR,NYG,30.624,231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.958,219.548,0.000,8,0.000,0.000,11.064,0.155,0.000,0.000,A,-
dulina1,Ashton Dulin,WR,IND,29.614,,0.000,0.000,0.000,0.000,0.000,6.948,64.320,0.000,10.542,138.331,0.725,13,0.000,2.669,6.754,0.136,0.000,0.000,C,-
colemk1,Keon Coleman,WR,BUF,28.120,269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.188,159.576,1.202,7,0.000,0.000,7.236,0.072,0.000,0.000,C,-
thompb2,Brenen Thompson,WR,LAC,27.489,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.125,147.795,0.658,7,0.000,0.000,9.145,0.151,0.000,0.000,C,-
willis4,Savion Williams,WR,GB,27.443,,0.000,0.000,0.000,0.000,0.000,12.240,50.328,0.159,13.468,101.488,0.822,11,0.000,2.089,6.567,0.179,0.000,0.000,C,-
walkej3,Jahdae Walker,WR,CHI,27.213,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.911,140.221,1.238,10,0.000,0.000,7.190,0.096,0.000,0.000,C,-
mingoj1,Jonathan Mingo,WR,DAL,27.211,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.123,157.388,0.930,14,0.000,0.000,7.720,0.085,0.000,0.000,B,-
kirkc1,Christian Kirk,WR,SF,27.210,280,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.968,182.372,0.284,8,0.000,0.000,9.204,0.108,0.000,0.000,C,-
brownm6,Hollywood Brown,WR,PHI,26.417,289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.675,117.166,1.185,10,0.000,0.000,7.617,0.124,0.000,0.000,A,-
skowrb1,Ben Skowronek,WR,PIT,25.725,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.042,118.557,0.935,9,0.000,0.000,8.039,0.131,0.000,0.000,C,-
tillmc1,Cedric Tillman,WR,CLE,25.463,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.052,150.710,0.925,11,0.000,0.000,6.955,0.092,0.000,0.000,C,-
willik7,Kyle Williams,WR,NE,25.253,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.898,142.776,1.112,11,0.000,0.000,6.413,0.073,0.000,0.000,C,-
lanceb1,Bryce Lance,WR,NO,25.237,288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.375,150.096,0.305,8,0.000,0.000,8.997,0.145,0.000,0.000,C,-
hornj2,Jimmy Horn,WR,CAR,24.266,,0.000,0.000,0.000,0.000,0.000,9.088,87.944,0.000,11.834,68.280,0.510,5,0.000,3.650,5.197,0.167,0.000,0.000,C,-
thomaz1,Zavion Thomas,WR,CHI,22.732,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.911,120.189,0.825,10,0.000,0.000,6.641,0.096,0.000,0.000,C,-
moorec1,Chris Moore,WR,BAL,20.869,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.027,111.609,0.888,13,0.000,0.000,5.596,0.067,0.000,0.000,C,-
humphl1,Lil'Jordan Humphrey,WR,DEN,19.069,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.528,112.914,0.524,10,0.000,0.000,5.772,0.065,0.000,0.000,B,-
valdem1,Marquez Valdes-Scantling,WR,DAL,18.889,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.082,112.420,0.620,14,0.000,0.000,5.352,0.057,0.000,0.000,C,-
burksd1,Deion Burks,WR,IND,18.369,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.028,118.569,0.518,13,0.000,0.000,5.224,0.055,0.000,0.000,C,-
smithx1,Xavier Smith,WR,LAR,18.101,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.687,133.887,0.325,11,0.000,0.000,5.267,0.041,0.000,0.000,C,-
daniec2,CJ Daniels,WR,LAR,17.769,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.582,111.573,0.488,11,0.000,0.000,5.188,0.054,0.000,0.000,C,-
richaj2,JP Richardson,WR,CHI,16.253,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.209,80.126,0.550,10,0.000,0.000,5.065,0.082,0.000,0.000,C,-
austic1,Calvin Austin III,WR,NYG,16.157,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.483,125.456,0.000,8,0.000,0.000,5.541,0.065,0.000,0.000,A,-
tinslm1,Mitchell Tinsley,WR,CIN,15.710,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.497,91.594,0.000,6,0.000,0.000,6.304,0.099,0.000,0.000,C,-
camerj2,Josh Cameron,WR,JAX,15.683,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.806,77.238,0.777,7,0.000,0.000,4.029,0.053,0.000,0.000,C,-
jonesj11,Jeshaun Jones,WR,MIN,15.043,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.881,97.663,0.000,6,0.000,0.000,5.735,0.082,0.000,0.000,C,-
robind2,Demarcus Robinson,WR,SF,15.032,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.484,113.983,0.000,8,0.000,0.000,5.227,0.054,0.000,0.000,A,-
corlem1,Malachi Corley,WR,CLE,14.729,,0.000,0.000,0.000,0.000,0.000,16.741,150.208,0.000,0.000,0.000,0.000,11,0.000,6.234,0.000,0.146,0.000,0.000,C,-
weavex1,Xavier Weaver,WR,ARI,14.364,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.749,91.698,0.000,14,0.000,0.000,5.534,0.090,0.000,0.000,C,-
bensom1,Malik Benson,WR,LV,13.419,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.300,94.010,0.000,13,0.000,0.000,4.909,0.066,0.000,0.000,C,-
kennet1,Tom Kennedy,WR,DET,13.323,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.696,71.550,0.000,6,0.000,0.000,5.529,0.090,0.000,0.000,C,-
brownd12,Dyami Brown,WR,WAS,13.221,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.288,92.093,0.000,7,0.000,0.000,4.853,0.066,0.000,0.000,B,-
shavet1,Tyrell Shavers,WR,BUF,12.860,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.094,79.788,0.401,7,0.000,0.000,3.618,0.036,0.000,0.000,C,-
washic3,Casey Washington,WR,CAR,12.700,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.072,102.420,0.000,5,0.000,0.000,4.232,0.039,0.000,0.000,C,-
willii2,Isaiah Williams,WR,NYJ,12.629,,0.000,0.000,0.000,0.000,0.000,3.141,28.532,0.000,8.050,59.405,0.000,13,0.000,1.184,3.891,0.095,0.000,0.000,C,-
hurstt1,Ted Hurst,WR,TB,12.624,223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.362,58.989,0.526,10,0.000,0.000,3.686,0.056,0.000,0.000,C,-
bondi1,Isaiah Bond,WR,CLE,12.376,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.180,66.982,0.370,11,0.000,0.000,3.854,0.066,0.000,0.000,A,-
colemk2,Kevin Coleman,WR,MIA,11.822,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.338,65.716,0.372,6,0.000,0.000,3.582,0.075,0.000,0.000,C,-
davisd7,Derius Davis,WR,LAC,11.417,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.250,63.341,0.263,7,0.000,0.000,3.774,0.060,0.000,0.000,C,-
sarrae1,Elijah Sarratt,WR,BAL,10.436,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.514,55.805,0.444,13,0.000,0.000,2.798,0.033,0.000,0.000,C,-
westbn1,Nick Westbrook-Ikhine,WR,IND,10.348,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.271,59.285,0.311,13,0.000,0.000,3.106,0.041,0.000,0.000,C,-
lanej3,Jaylin Lane,WR,WAS,9.774,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.973,73.674,0.000,7,0.000,0.000,3.417,0.040,0.000,0.000,C,-
mooree2,Elijah Moore,WR,PHI,7.804,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.270,33.476,0.237,10,0.000,0.000,2.680,0.050,0.000,0.000,B,-
lambek1,KeAndre Lambert-Smith,WR,LAC,7.553,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.625,42.227,0.263,7,0.000,0.000,2.176,0.030,0.000,0.000,C,-
bells1,Skyler Bell,WR,BUF,7.242,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.396,39.894,0.267,7,0.000,0.000,2.048,0.024,0.000,0.000,C,-
meltob1,Bo Melton,WR,GB,6.515,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.051,40.595,0.000,11,0.000,0.000,2.532,0.035,0.000,0.000,C,-
royalj1,Jalen Royals,WR,KC,5.939,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.855,40.737,0.000,5,0.000,0.000,2.200,0.031,0.000,0.000,C,-
wetjek1,Kaden Wetjen,WR,PIT,5.787,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.787,39.519,0.000,9,0.000,0.000,2.147,0.029,0.000,0.000,C,-
johnsk4,Kameron Johnson,WR,TB,5.717,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.681,39.326,0.000,10,0.000,0.000,2.112,0.028,0.000,0.000,C,-
boboj1,Jake Bobo,WR,SEA,5.630,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.290,40.330,0.000,11,0.000,0.000,2.030,0.024,0.000,0.000,C,-
duverd1,Devin Duvernay,WR,ARI,5.400,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.583,36.679,0.000,14,0.000,0.000,2.012,0.030,0.000,0.000,C,-
hodgii1,Isaiah Hodgins,WR,NYG,4.581,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.993,31.364,0.000,8,0.000,0.000,1.701,0.026,0.000,0.000,C,-
moores1,Skyy Moore,WR,GB,2.848,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.684,20.298,0.000,11,0.000,0.000,1.030,0.012,0.000,0.000,C,-
pricem1,Myles Price,WR,MIN,2.832,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.814,19.533,0.000,6,0.000,0.000,1.045,0.014,0.000,0.000,C,-
hendee1,Emmanuel Henderson,WR,SEA,2.815,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.645,20.165,0.000,11,0.000,0.000,1.015,0.012,0.000,0.000,C,-
oliveb2,Bryce Oliver,WR,TEN,2.645,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.650,18.482,0.000,9,0.000,0.000,0.970,0.014,0.000,0.000,C,-
willik8,Ke'Shawn Williams,WR,CIN,1.549,,0.000,0.000,0.000,0.000,0.000,3.074,15.924,0.000,0.000,0.000,0.000,6,0.000,0.661,0.000,0.022,0.000,0.000,C,-
bowerb1,Brock Bowers,TE,LV,177.345,19,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.340,977.704,6.700,13,0.000,0.000,50.605,0.648,0.000,0.000,B,-
mcbrit2,Trey McBride,TE,ARI,173.414,24,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87.784,861.957,7.466,14,0.000,0.000,47.484,0.735,0.000,0.000,A,-
lovelc1,Colston Loveland,TE,CHI,158.320,39,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.060,841.323,6.875,10,0.000,0.000,43.200,0.546,0.000,0.000,A,-
kraftt1,Tucker Kraft,TE,GB,155.428,73,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.556,832.198,7.535,11,0.000,0.000,40.630,0.390,0.000,0.000,B,-
warret1,Tyler Warren,TE,IND,154.995,52,0.000,0.000,0.000,0.000,0.000,7.816,10.720,0.847,80.822,849.745,4.140,13,0.000,0.445,45.790,0.692,0.000,0.000,A,-
fannih1,Harold Fannin,TE,CLE,143.293,81,0.000,0.000,0.000,0.000,0.000,10.141,18.776,1.440,57.440,686.566,6.105,11,0.000,0.779,35.593,0.616,0.000,0.000,A,-
kittlg1,George Kittle,TE,SF,134.505,96,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.259,706.692,6.248,8,0.000,0.000,35.768,0.391,0.000,0.000,B,-
pittsk1,Kyle Pitts,TE,ATL,128.570,77,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.601,701.168,4.202,11,0.000,0.000,38.125,0.530,0.000,0.000,A,-
lapors1,Sam LaPorta,TE,DET,126.680,74,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.480,739.350,3.650,6,0.000,0.000,38.620,0.448,0.000,0.000,B,-
kelcet1,Travis Kelce,TE,KC,126.055,107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.608,692.529,4.335,5,0.000,0.000,36.915,0.506,0.000,0.000,A,-
likeli1,Isaiah Likely,TE,NYG,124.270,114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.357,595.916,5.843,8,0.000,0.000,32.948,0.529,0.000,0.000,B,-
andrem1,Mark Andrews,TE,BAL,124.268,125,0.000,0.000,0.000,0.000,0.000,8.134,42.468,0.616,46.640,520.842,6.956,13,0.000,1.762,27.549,0.408,0.000,0.000,A,-
goeded1,Dallas Goedert,TE,PHI,123.435,112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.565,569.092,6.281,10,0.000,0.000,31.638,0.471,0.000,0.000,A,-
kincad1,Dalton Kincaid,TE,BUF,122.943,118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.846,678.198,5.474,7,0.000,0.000,33.214,0.322,0.000,0.000,C,-
ferguj3,Jake Ferguson,TE,DAL,122.788,121,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.677,494.648,6.820,14,0.000,0.000,30.161,0.468,0.000,0.000,A,-
johnsj16,Juwan Johnson,TE,NO,115.400,136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.338,694.194,3.045,8,0.000,0.000,35.856,0.479,0.000,0.000,A,-
henryh1,Hunter Henry,TE,NE,114.103,145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.826,591.499,5.143,11,0.000,0.000,30.725,0.409,0.000,0.000,A,-
stranb1,Brenton Strange,TE,JAX,113.036,144,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.448,617.904,4.144,7,0.000,0.000,32.525,0.421,0.000,0.000,B,-
schuld1,Dalton Schultz,TE,HOU,112.555,155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.348,613.845,3.335,8,0.000,0.000,34.143,0.507,0.000,0.000,A,-
okonkc1,Chigoziem Okonkwo,TE,WAS,107.019,147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.698,607.811,3.294,7,0.000,0.000,32.197,0.437,0.000,0.000,A,-
fergut1,Terrance Ferguson,TE,LAR,105.127,169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,47.388,557.863,4.388,11,0.000,0.000,29.049,0.341,0.000,0.000,C,-
dulcig1,Greg Dulcich,TE,MIA,104.794,179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.873,640.731,2.511,6,0.000,0.000,33.265,0.641,0.000,0.000,C,-
barnea2,AJ Barner,TE,SEA,102.423,162,0.000,0.000,0.000,0.000,0.000,7.049,10.710,0.797,44.415,423.465,5.460,11,0.000,0.444,23.558,0.372,0.000,0.000,A,-
hocket1,T.J. Hockenson,TE,MIN,99.011,154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.032,507.845,3.348,6,0.000,0.000,29.104,0.439,0.000,0.000,A,-
sadiqk1,Kenyon Sadiq,TE,NYJ,98.583,160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.350,455.435,4.305,13,0.000,0.000,26.870,0.483,0.000,0.000,C,-
helmg1,Gunnar Helm,TE,TEN,96.459,213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.485,480.532,4.085,9,0.000,0.000,26.570,0.423,0.000,0.000,A,-
ottonc1,Cade Otton,TE,TB,95.750,214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.056,530.901,2.499,10,0.000,0.000,29.780,0.431,0.000,0.000,A,-
gadseo1,Oronde Gadsden,TE,LAC,95.497,173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,39.875,612.292,2.499,7,0.000,0.000,29.715,0.332,0.000,0.000,A,-
freiep1,Pat Freiermuth,TE,PIT,95.389,210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.551,454.469,4.806,9,0.000,0.000,24.548,0.335,0.000,0.000,A,-
washid3,Darnell Washington,TE,PIT,84.998,278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.870,474.228,3.204,9,0.000,0.000,24.263,0.292,0.000,0.000,C,-
taylom2,Mason Taylor,TE,NYJ,69.568,284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.313,396.030,0.945,13,0.000,0.000,23.599,0.431,0.000,0.000,C,-
njokud1,David Njoku,TE,LAC,68.943,225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.250,380.043,2.236,7,0.000,0.000,20.498,0.301,0.000,0.000,C,-
mayerm1,Michael Mayer,TE,LV,65.766,279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.180,394.842,1.300,13,0.000,0.000,21.389,0.304,0.000,0.000,C,-
knoxd1,Dawson Knox,TE,BUF,64.761,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.866,339.099,2.804,7,0.000,0.000,17.668,0.203,0.000,0.000,A,-
kmetc1,Cole Kmet,TE,CHI,63.256,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.627,360.567,2.063,10,0.000,0.000,18.775,0.246,0.000,0.000,A,-
gesicm1,Mike Gesicki,TE,CIN,61.248,268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,31.493,343.478,1.936,6,0.000,0.000,18.299,0.231,0.000,0.000,B,-
engrae1,Evan Engram,TE,DEN,58.836,262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.016,338.742,0.917,10,0.000,0.000,19.646,0.274,0.000,0.000,A,-
olivej1,Josh Oliver,TE,MIN,58.374,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.949,214.858,4.536,6,0.000,0.000,11.491,0.151,0.000,0.000,C,-
parkic1,Colby Parkinson,TE,LAR,57.855,255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.433,245.460,3.250,11,0.000,0.000,14.136,0.204,0.000,0.000,A,-
alle1,Erick All,TE,CIN,56.812,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.244,320.579,1.760,6,0.000,0.000,17.052,0.214,0.000,0.000,C,-
tongej1,Jake Tonges,TE,SF,55.574,265,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.452,250.762,3.266,8,0.000,0.000,13.263,0.162,0.000,0.000,C,-
hoopea1,Austin Hooper,TE,ATL,52.528,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.867,339.960,1.242,11,0.000,0.000,16.629,0.177,0.000,0.000,B,-
fantn1,Noah Fant,TE,NO,49.447,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.800,262.668,1.624,8,0.000,0.000,14.658,0.232,0.000,0.000,B,-
