"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","season_year","week"
"1","Tom Brady","TB","QB","5848","weighted",4894.92689013841,277.09604425739,37.5381444636678,2.34881445122995,11.8190700692042,1.17224589147998,50.7790614186851,19.4129129828622,1.58850346020761,0.526967263630234,2.25000865051903,0.732583224082316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Patrick Mahomes","KC","QB","13116","weighted",4869.47653979239,237.667326601663,37.4666955017301,3.03724992544512,11.570134083045,1.64318679554237,359.545259515571,44.7391854694081,2.67385813148789,0.698907834944054,2.35825259515571,0.498986581566821,1.69,2.39968429841664e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Derek Carr","LVR","QB","11644","weighted",4650.33730536332,284.506298675444,28.7575216262976,2.53156232433913,12.3842603806228,2.35628269357769,138.973641868512,27.8985747677525,1.44809256055363,0.448146427308663,4.54453287197232,1.94297471794387,1.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Justin Herbert","LAC","QB","14779","weighted",4807.33455449827,148.276606321813,35.1245847750865,2.61682407529883,13.243473183391,1.99582920901359,292.420575259516,27.1213147543728,3.03742647058824,0.463833549294864,0.866440311418685,0.194515892793836,3.72,4.79936859683329e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Aaron Rodgers","GB","QB","7836","weighted",4339.29865484429,288.619199920976,34.790276816609,2.86469430764335,6.26953287197232,2.10429315713653,126.7001816609,32.7571624251645,2.41635813148789,0.953623963580061,0.988589965397924,0.117785226429408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Dak Prescott","DAL","QB","12620","weighted",4518.7390916955,197.794057866624,33.9343641868512,1.64005286146064,11.9717041522491,1.94764275911322,215.29919982699,46.2973593175515,2.41661764705882,0.531616740655672,4.81304065743945,1.80196447918837,5.03,9.59873719366658e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Matthew Stafford","LAR","QB","9431","weighted",4589.54971885813,229.19896549713,34.4803330449827,3.31772257900102,15.0270458477509,2.6565224253089,86.8559558823529,47.3129718333446,1.03332179930796,0.992470221262483,1.54487024221453,0.255070539674788,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Joe Burrow","CIN","QB","14777","weighted",4616.40732698962,136.981952519479,32.010705017301,3.60861528381601,12.337089100346,3.12179280061922,170.345064878893,62.9761456893639,2.14195934256055,0.223756742760791,1.46181228373702,0.50019198750708,1.15,2.39968429841664e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Josh Allen","BUF","QB","13589","weighted",4484.53234861592,152.96247360697,36.1221323529412,1.83562338911812,14.0252119377163,2.34918985258338,689.543520761246,78.9051258422387,6.66617214532872,0.899546017755213,2.8553330449827,0.212823787995299,1.5,2.39968429841664e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Russell Wilson","DEN","QB","10703","weighted",4223.73949394464,223.755956171534,30.6983607266436,3.20397372335376,8.63887110726644,2.08216879672824,273.877603806228,52.3541343749132,2.18325259515571,0.344541585644309,1.40688581314879,0.40715781620715,1.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
