"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"26","Alex Collins","RB","BAL",163,12.7,1.7,147,186,50.6,58.7,36.3,26,24,35,16,"7",38.7,15.3,8
"27","Tyreek Hill","WR","KC",165,11.1,0.495,153,184,49.1,54.7,46.1,27,25,28,8,"3",28.9,28.9,14
"28","Kenyan Drake","RB","MIA",161,21.7,5.82,128,192,48.9,39.6,42.1,28,34,31,17,"8",36.5,20.5,35
"29","A.J. Green","WR","CIN",165,10.2,3.15,150,176,48.6,51.7,38.6,29,28,33,9,"3",21.8,39,1
"30","Mike Evans","WR","TB",161,14.5,13.2,142,183,45.4,44.3,45,30,32,30,10,"4",26.5,35.9,18
"31","Russell Wilson","QB","SEA",296,17.6,3.33,269,323,44.5,42.4,53.5,31,33,20,2,"1",52,13,1
"32","Jay Ajayi","RB","PHI",155,11.5,0.59,141,169,43.1,52.8,19.3,32,26,54,18,"8",44.9,12.6,10
"33","Derrick Henry","RB","TEN",155,14.4,8.04,137,183,42.5,48.8,33.4,33,29,37,19,"8",42.3,15.6,18
"34","Zach Ertz","TE","PHI",126,8.77,13.2,112,135,41.5,39.6,28.4,34,35,39,3,"3",37,21.4,6
"35","Tom Brady","QB","NE",293,17.3,4.67,273,323,41.1,46,53.4,35,31,21,3,"1",40.5,17.3,6
"36","Deshaun Watson","QB","HOU",288,27.9,12.6,244,320,36.4,17.4,49.6,36,59,26,4,"2",42.6,14,43
"37","Lamar Miller","RB","HOU",147,17.5,4.48,107,161,34.5,18.9,11,37,54,66,20,"9",49.3,10.8,24
"38","Doug Baldwin","WR","SEA",148,9.91,1.03,135,163,32.3,36.7,25.7,38,38,43,11,"4",39.2,21.3,17
"39","JuJu Smith-Schuster","WR","PIT",147,14.6,0.0385,130,175,31.3,31.9,37.3,39,40,34,12,"4",43.6,17.2,31
"40","Amari Cooper","WR","OAK",147,8.72,0.892,136,163,31.2,37.8,25,40,36,45,13,"4",39.8,16.4,13
"41","Stefon Diggs","WR","MIN",146,9.64,0.548,135,166,30.3,37.4,28,41,37,40,14,"4",32.6,20.8,11
"42","Royce Freeman","RB","DEN",142,30.1,4.14,89.4,182,30,1.08,31.8,42,99,38,21,"9",45.4,14.2,66
"43","T.Y. Hilton","WR","IND",146,15.6,4.87,116,164,29.8,17.9,26.5,43,57,42,15,"4",32.7,26.1,24
"44","Jimmy Graham","TE","GB",112,18.4,0.678,90.3,141,28.3,18.1,34.6,44,55,36,4,"3",51.7,9.47,57
"45","Greg Olsen","TE","CAR",112,12.7,1.56,89.7,123,27.6,17.5,16.3,45,58,57,5,"3",57.8,8.67,34
"46","Evan Engram","TE","NYG",110,7.42,5.31,101,120,26,28.3,13.6,46,42,60,6,"4",65.5,6.58,11
"47","Tevin Coleman","RB","ATL",138,16.1,3.26,120,162,25.9,32.1,12.4,47,39,61,22,"9",78.7,5.01,31
"48","Marvin Jones","WR","DET",141,13.1,0.957,121,160,24.9,23.4,22,48,47,48,16,"4",60.8,8.22,25
"49","Adam Thielen","WR","MIN",140,15.8,2.73,119,162,24,20.9,24.6,49,48,46,17,"5",32.9,27.6,32
"50","Cam Newton","QB","CAR",276,14,9.41,257,292,23.8,29.5,21.9,50,41,50,5,"3",57.4,10.5,14
"51","Dion Lewis","RB","TEN",135,18.4,0.609,109,157,22.6,20.9,7.1,51,49,80,23,"9",68.5,7.32,34
"52","Jamaal Williams","RB","GB",134,24.3,0.697,109,174,22,20.3,24.1,52,50,47,24,"9",87.3,3.86,70
"53","Marshawn Lynch","RB","OAK",134,14.3,1.16,116,159,21.3,27.7,9.22,53,43,74,25,"9",64.4,7.46,23
"54","Brandin Cooks","WR","LAR",137,15.4,0.175,117,160,21.2,19.4,21.9,54,53,49,18,"5",57.1,10.1,44
"55","Allen Robinson","WR","CHI",137,14.6,2,113,154,21.1,15.4,16.6,55,60,56,19,"5",54.1,13.7,35
"56","Delanie Walker","TE","TEN",105,8.49,2.95,90.2,116,20.7,18,9.23,56,56,73,7,"4",72.2,4.89,9
"57","Mark Ingram","RB","NO",132,19.3,1.63,94.3,154,20.1,5.98,3.52,57,78,88,26,"10",58.2,11.2,37
"58","Demaryius Thomas","WR","DEN",135,6.47,0.2,122,141,19.1,24.4,2.87,58,46,90,20,"5",46.1,18,6
"59","Larry Fitzgerald","WR","ARI",135,7.28,1.55,124,145,18.9,26,7.78,59,44,78,21,"5",37.8,25.4,1
"60","Carlos Hyde","RB","CLE",131,18.8,0.334,108,158,18.5,19.7,8.43,60,52,75,27,"10",77.5,5.14,45
"61","Peyton Barber","RB","TB",130,19.7,0.117,103,164,18.2,14.6,14.3,61,63,59,28,"10",103,3.67,59
"62","Rex Burkhead","RB","NE",130,20.7,4.98,102,161,18.1,13.7,11.3,62,65,64,29,"10",77.4,5.86,56
"63","Kyle Rudolph","TE","MIN",102,12.6,5.97,87.1,127,17.8,14.9,20,63,62,52,8,"4",76,4.41,23
"64","Josh Gordon","WR","CLE",133,12.3,2.41,113,153,17.3,15.1,15.6,64,61,58,22,"5",51.7,12.3,34
"65","Jarvis Landry","WR","CLE",131,12.5,1.16,111,146,14.9,12.7,8.03,65,66,76,23,"5",46.7,14,21
"66","Drew Brees","QB","NO",266,20.1,8.97,251,310,14.4,24.4,39.8,66,45,32,6,"4",63.6,7.73,20
"67","Chris Hogan","WR","NE",130,13.3,0.0417,108,147,13.7,9.75,9.42,67,72,72,24,"5",61.6,8.88,39
"68","Golden Tate","WR","DET",130,6.59,3.46,118,138,13.7,19.9,0.35,68,51,102,25,"6",51.4,12.3,7
"69","Marlon Mack","RB","IND",125,19.5,3.51,97.9,155,13.1,9.57,5.34,69,73,83,30,"10",108,2.67,55
"70","Stephen Gostkowski","K","NE",160,14.2,1.15,133,173,13,0.806,12.3,70,100,63,1,"1",117,3.04,39
"71","Justin Tucker","K","BAL",159,13.2,0.602,137,172,11.9,4.65,10.6,71,85,67,2,"1",131,2.25,48
"72","Jordan Reed","TE","WAS",96,15.9,1,73.5,126,11.8,1.27,19,72,98,55,9,"5",86.9,3.69,40
"73","Greg Zuerlein","K","LAR",158,15.9,6.88,133,181,11.3,0.135,20.1,73,102,51,3,"1",120,2.8,42
"74","Trey Burton","TE","CHI",95,10.6,6.25,77.5,114,10.8,5.3,7.01,74,83,81,10,"5",88.2,3.86,20
"75","Jaguars","DST","JAC",108,10.4,7.27,90.2,120,10.7,2.81,10.3,75,93,68,1,"1",76.2,6.52,71
"76","Devin Funchess","WR","CAR",126,13.5,2.17,108,149,10.2,10.2,11.2,76,70,65,26,"6",94.9,3.48,45
"77","Kerryon Johnson","RB","DET",122,22.3,0.53,94.1,158,9.58,5.73,8,77,79,77,31,"10",85.1,3.63,63
"78","Chris Carson","RB","SEA",121,20.6,3.42,101,152,9.05,12.5,1.69,78,67,95,32,"10",90.6,4.57,58
"79","Robby Anderson","WR","NYJ",124,9.51,0.219,112,140,8.06,14,1.96,79,64,93,27,"6",97.5,3.08,27
"80","Robert Woods","WR","LAR",124,13.2,1.03,105,140,7.84,7.6,2.03,80,76,92,28,"6",89.3,4.22,37
"81","Marquise Goodwin","WR","SF",123,24.3,1.02,72,148,6.8,-25.9,10.1,81,184,69,29,"6",76.7,6.18,76
"82","Michael Crabtree","WR","BAL",122,11.6,2.37,102,138,5.79,4.48,0,82,86,103,30,"6",76.9,5.11,30
"83","Isaiah Crowell","RB","NYJ",118,18.7,0.606,92.7,151,5.62,4.37,0.693,83,87,98,33,"11",96.5,3,52
"84","Matthew Stafford","QB","DET",257,12.3,0.0344,238,279,5.44,11.3,9.48,84,68,71,7,"4",88.8,4.25,11
"85","Alex Smith","QB","WAS",257,12.7,0.251,237,273,5.41,10.1,2.64,85,71,91,8,"4",135,2.26,34
"86","Andrew Luck","QB","IND",257,18.5,1.17,224,282,5.16,-2.56,12.3,86,107,62,9,"4",88.8,4.66,49
"87","Sony Michel","RB","NE",117,43.7,5.02,52.7,177,5.02,-35.6,27.1,87,214,41,34,"11",94.4,3.46,97
"88","Jack Doyle","TE","IND",88.7,8.48,2.06,72.2,98.5,4.54,0,-8.24,88,103,134,11,"5",118,2,26
"89","Harrison Butker","K","KC",151,11.5,1.24,132,166,4.37,0,5.24,89,103,85,4,"1",151,1.26,29
"90","Ben Roethlisberger","QB","PIT",256,12.8,2.17,235,274,3.99,8.3,3.86,90,74,87,10,"4",94.4,3.64,9
"91","Rams","DST","LAR",101,9.01,3.46,87.4,115,3.46,0,4.66,91,103,86,2,"2",91.7,3.96,32
"92","Alshon Jeffery","WR","PHI",119,15,1.19,97.9,139,3.42,0,1.72,92,103,94,31,"6",83.8,6.94,55
"93","Matt Bryant","K","ATL",150,7.9,0.24,138,161,3.13,5.61,0,93,81,103,5,"1",144,1.4,16
"94","Chris Boswell","K","PIT",150,6.01,1.31,139,157,2.89,6.65,-4.46,94,77,115,6,"1",149,1.29,3
"95","George Kittle","TE","SF",86.7,9.91,2.48,76,107,2.48,3.77,0,95,90,103,12,"6",133,1.65,29
"96","Pierre Garcon","WR","SF",118,9.56,0.321,109,137,2.23,10.7,-0.54,96,69,105,32,"6",96.4,2.79,28
"97","Corey Davis","WR","TEN",118,14.7,0.306,104,143,1.91,5.65,5.27,97,80,84,33,"6",76.4,5.63,54
"98","Matt Ryan","QB","ATL",254,12.3,1.22,233,269,1.82,5.55,-1.18,98,82,109,11,"4",112,3.77,23
"99","Emmanuel Sanders","WR","DEN",118,16,0.912,96.6,147,1.6,-1.33,9.66,99,104,70,34,"6",79.7,5.45,46
"100","Wil Lutz","K","NO",148,8.82,1.58,134,160,1.58,2.05,-1.07,100,96,108,7,"2",146,1.37,13
"101","Sammy Watkins","WR","KC",117,11.7,0.691,98.2,130,0.691,0.281,-8.06,101,101,133,35,"6",95.3,3.68,38
"102","Jimmy Garoppolo","QB","SF",253,12.7,0.601,231,271,0.601,4.3,1.43,102,89,97,12,"4",98.4,4.04,3
"103","Kirk Cousins","QB","MIN",252,14.2,0.671,227,270,0,0,-0.074,103,103,104,13,"4",80.8,5.86,17
"104","Bilal Powell","RB","NYJ",112,22.8,1.53,80,144,0,-8.34,-6.16,103,125,122,35,"11",141,1.48,72
"105","Cooper Kupp","WR","LAR",116,9.5,0.319,106,133,0,7.87,-4.86,103,75,117,36,"6",96,3.03,23
"106","David Njoku","TE","CLE",84.2,13.9,2.47,59.2,106,0,-13,-0.711,103,146,106,13,"6",115,2.65,37
"107","Jake Elliott","K","PHI",147,9.46,2.72,137,161,0,4.81,0.397,103,84,101,8,"2",153,1.24,23
"108","Eagles","DST","PHI",97.1,6.91,0.944,85.5,104,0,-1.84,-6.09,103,105,121,3,"3",99.9,2.91,6
"109","Nelson Agholor","WR","PHI",116,14.9,0.315,102,145,-0.319,4.32,6.89,104,88,82,37,"6",111,2.47,51
"110","Will Fuller","WR","HOU",115,24.8,0.473,91.3,158,-0.634,-6.63,19.8,105,119,53,38,"6",88.1,3.95,82
"111","Philip Rivers","QB","LAC",251,12.4,4.72,225,263,-0.671,-2.4,-7.19,106,106,126,14,"5",110,3.36,29
"112","Vikings","DST","MIN",96.1,4.57,1.37,90.6,102,-0.944,3.27,-7.54,107,92,130,4,"4",96.9,3.1,1
"113","Jamison Crowder","WR","WAS",115,12.5,5.22,100,135,-1.11,2.16,-2.71,108,95,112,39,"7",101,2.94,41
"114","Matt Breida","RB","SF",111,27.3,1.11,60.7,144,-1.53,-27.6,-6.48,109,191,124,36,"11",130,2.44,80
"115","Chargers","DST","LAC",94.8,8.81,1.97,83.8,108,-2.31,-3.59,-2.01,110,112,110,5,"5",117,1.68,23
"116","Tyler Eifert","TE","CIN",81.7,16.5,0.214,57.9,107,-2.47,-14.3,0.461,111,148,100,14,"6",136,1.55,74
"117","Chris Thompson","RB","WAS",110,15.8,1.14,88.4,136,-2.64,0,-14,112,103,163,37,"11",91.1,4.09,41
"118","Vance McDonald","TE","PIT",81.5,12.4,1.29,61.3,100,-2.68,-10.9,-6.34,113,141,123,15,"6",195,1.11,43
"119","Robbie Gould","K","SF",144,10.7,2.51,129,162,-2.72,-3.27,0.653,114,109,99,9,"2",163,1.22,35
"120","Duke Johnson","RB","CLE",108,11.5,2.43,91.1,123,-3.78,2.74,-26.8,115,94,220,38,"11",107,3.2,27
"121","Jared Cook","TE","OAK",80.2,5.83,0.357,75.5,91,-3.98,3.34,-15.8,116,91,173,16,"6",163,1.4,14
"122","Ravens","DST","BAL",92.8,10.4,2.39,77.5,107,-4.28,-9.86,-2.89,117,135,113,6,"6",121,1.68,42
"123","Cameron Brate","TE","TB",79.8,12.3,0.496,55.3,95.8,-4.33,-16.9,-11,118,161,146,17,"6",171,0.945,54
"124","O.J. Howard","TE","TB",79.3,14,0.333,64.2,99,-4.83,-7.95,-7.72,119,123,132,18,"6",157,1.52,60
"125","Eric Ebron","TE","IND",79,13.6,0.0942,57.2,101,-5.16,-15,-5.32,120,150,119,19,"6",169,1.34,51
"126","Matt Prater","K","DET",142,7.14,3.3,129,150,-5.22,-3.38,-10.6,121,110,141,10,"2",166,1.33,6
"127","Ricky Seals-Jones","TE","ARI",78.9,14.3,2.39,65.7,104,-5.26,-6.46,-2.45,122,117,111,20,"6",150,1.14,63
"128","Jared Goff","QB","LAR",247,10.8,0.708,229,260,-5.39,1.75,-9.49,123,97,137,15,"5",120,2.93,26
"129","Dak Prescott","QB","DAL",246,17.3,1.27,224,270,-6.1,-3.42,0,124,111,103,16,"5",137,2.73,37
"130","Adrian Peterson","RB","WAS",106,33.3,2.69,64.1,143,-6.21,-24.2,-7.32,125,179,128,39,"12",112,3.9,93
"131","Kenny Stills","WR","MIA",110,12.3,1.47,94.8,130,-6.33,-3.11,-7.54,126,108,129,40,"7",121,1.64,56
"132","Steelers","DST","PIT",90.4,11.1,1.25,78.1,110,-6.67,-9.24,0,127,131,103,7,"7",155,1.3,48
"133","Marcus Mariota","QB","TEN",245,15.8,0.197,221,266,-7.37,-6.07,-4.3,128,116,114,17,"5",140,2.62,40
"134","Carson Wentz","QB","PHI",244,28,1.92,210,295,-7.56,-16.7,25.2,129,160,44,18,"5",77.8,6.01,74
"135","Charles Clay","TE","BUF",76.5,7.22,1.54,61.5,82.9,-7.64,-10.7,-23.9,130,140,206,21,"7",168,1.19,17
"136","Jordy Nelson","WR","OAK",108,18.6,0.99,77.2,137,-7.8,-20.7,-0.768,131,173,107,41,"7",104,2.59,68
"137","Broncos","DST","DEN",89.1,8.91,0.765,79.7,105,-7.92,-7.68,-5.48,132,122,120,8,"8",131,1.53,39
"138","Daniel Carlson","K","MIN",138,13.6,1.65,123,163,-8.52,-9.04,1.67,133,129,96,11,"3",186,1.23,81
"139","Panthers","DST","CAR",88.4,8.37,0.878,80.5,103,-8.69,-6.85,-7.21,134,120,127,9,"9",162,1.2,13
"140","Sterling Shepard","WR","NYG",107,12.2,1.18,86.5,126,-8.79,-11.4,-11.5,135,142,149,42,"7",113,2.05,42
"141","Tarik Cohen","RB","CHI",103,17.6,0.492,83.8,132,-8.9,-4.54,-18.3,136,113,178,40,"12",101,3.22,44
"142","Benjamin Watson","TE","NO",75,13.9,0.466,53,94,-9.19,-19.2,-12.8,137,168,158,22,"7",173,1.27,66
"143","Rashaad Penny","RB","SEA",103,30,0.263,52.8,150,-9.39,-35.5,0,138,211,103,41,"12",92.5,7.11,89
"144","Patrick Mahomes","QB","KC",242,13.8,8.83,218,258,-9.48,-9.48,-12.3,139,133,155,19,"6",120,3,31
"145","Saints","DST","NO",87.5,7.74,0.109,79.3,99.4,-9.56,-8.03,-10.7,140,124,143,10,"9",150,1.27,19
"146","Alfred Morris","RB","SF",103,30.9,2.79,48,135,-9.65,-40.4,-14.6,141,232,167,42,"12",126,4.36,90
"147","Austin Seferian-Jenkins","TE","JAC",74.5,13.5,1.52,56.2,95.1,-9.65,-16,-11.6,142,156,151,23,"7",154,1.44,69
"148","Patriots","DST","NE",87.4,4.91,2.16,80.9,94.3,-9.67,-6.46,-15.7,143,118,170,11,"10",151,1.3,3
"149","DeVante Parker","WR","MIA",106,25.4,0.713,80.4,145,-9.97,-17.5,7.49,144,163,79,43,"7",130,1.59,93
"150","Graham Gano","K","CAR",137,6.45,1.63,127,148,-10.2,-5.23,-12.7,145,114,157,12,"3",190,1.16,10
"151","Kelvin Benjamin","WR","BUF",105,17.5,1.63,80.1,129,-10.7,-17.8,-9.08,146,164,136,44,"7",119,1.87,62
"152","Austin Hooper","TE","ATL",73,12.7,4.22,56.6,91,-11.2,-15.5,-15.8,147,153,172,24,"7",184,1.21,46
"153","Josh Lambo","K","JAC",135,10.2,1.59,123,149,-11.8,-8.93,-11.6,148,128,152,13,"3",209,1.19,61
"154","Lions","DST","DET",85.2,5.67,0.172,77.3,91,-11.8,-10,-19,149,136,182,12,"10",200,1.2,35
"155","Bears","DST","CHI",85.1,8.17,0.0492,76.7,99.5,-12,-10.6,-10.6,150,138,140,13,"10",161,1.51,26
"156","Commanders","DST","WAS",85,12.2,1.08,69.5,103,-12,-17.8,-6.94,151,166,125,14,"11",274,1.16,94
"157","Keelan Cole","WR","JAC",104,13.1,0.225,88.3,124,-12.3,-9.64,-13.8,152,134,161,45,"7",135,1.89,72
"158","Devontae Booker","RB","DEN",99.8,21.4,1.92,77.7,130,-12.4,-10.7,-19.6,153,139,187,43,"12",142,1.05,69
"159","Julian Edelman","WR","NE",103,15.2,0.572,89,127,-12.5,-8.93,-10.8,154,127,144,46,"7",92.6,5.29,59
"160","DeSean Jackson","WR","TB",103,9.73,0.28,90.6,118,-13.1,-7.32,-19.2,155,121,185,47,"8",165,1.26,61
"161","Texans","DST","HOU",83.9,13.9,0.655,58.6,99.4,-13.1,-28.8,-10.7,156,195,142,15,"11",120,1.7,77
"162","Josh Doctson","WR","WAS",103,16.2,2.38,85.7,126,-13.4,-12.2,-11.3,157,143,147,48,"8",145,1.51,69
"163","Adam Vinatieri","K","IND",133,7.95,0.451,123,144,-13.4,-9.35,-16.6,158,132,176,14,"3",187,1.28,26
"164","Titans","DST","TEN",83.3,9.16,0.102,74.8,102,-13.8,-12.5,-8.48,159,145,135,16,"12",183,1.12,61
"165","Ryan Succop","K","TEN",133,7.76,0.389,124,147,-13.9,-8.69,-14.2,160,126,165,15,"3",186,0.91,55
"166","Seahawks","DST","SEA",83.2,8.5,1.26,70.8,95.5,-13.9,-16.5,-14.5,161,159,166,17,"13",178,1.16,45
"167","Mason Crosby","K","GB",133,13.9,5.29,104,147,-14.2,-28.1,-13.8,162,193,162,16,"3",178,1.23,32
"168","Giovani Bernard","RB","CIN",97.9,16.7,0.164,79.3,124,-14.4,-9.05,-25.6,163,130,213,44,"12",145,1.32,42
"169","C.J. Anderson","RB","CAR",97.8,25.5,3.11,70.5,145,-14.5,-17.8,-4.53,164,165,116,45,"12",122,1.75,86
"170","Packers","DST","GB",81.9,8.89,0.704,72,97.4,-15.1,-15.3,-12.6,165,151,156,18,"14",201,1.11,52
"171","Mike Gesicki","TE","MIA",68.8,18.4,0.983,33.6,87.2,-15.4,-38.6,-19.6,166,223,188,25,"7",167,1.31,89
"172","Kenny Golladay","WR","DET",100,9.79,0.0685,85.6,113,-15.8,-12.3,-24.6,167,144,208,49,"8",142,1.52,52
"173","Ted Ginn","WR","NO",100,13.7,0.313,82.1,122,-15.8,-15.8,-15.8,169,154,174,50,"8",195,1.37,75
"174","Bills","DST","BUF",81.2,7.81,0.427,70.1,93.5,-15.8,-17.2,-16.5,168,162,175,19,"14",269,1.11,74
"175","Randall Cobb","WR","GB",99.8,11.5,0.272,84.1,118,-16.2,-13.8,-19.7,170,147,190,51,"8",109,2.2,48
"176","Cardinals","DST","ARI",80.8,10.6,1.82,64.2,95.1,-16.3,-23.2,-15,171,177,168,20,"15",180,1.32,65
"177","Tyrell Williams","WR","LAC",99.5,13.1,3.78,75.9,118,-16.4,-22,-19.8,173,175,191,52,"8",185,1.3,70
"178","Jaylen Samuels","TE","PIT",67.8,NA,3.38,NA,NA,-16.4,NA,NA,172,NA,NA,26,"8",151,NA,99
"179","James White","RB","NE",94.6,13.9,7.38,78.1,121,-17.6,-10.2,-29,174,137,227,46,"13",117,2.05,49
"180","Bengals","DST","CIN",79,6.26,0.476,71.1,90.6,-18.1,-16.3,-19.5,175,158,186,21,"16",224,1.03,16
"181","Blake Bortles","QB","JAC",234,7.69,8.4,221,247,-18.3,-5.82,-23.2,176,115,204,20,"6",183,2,46
"182","Dolphins","DST","MIA",78.5,8.01,0.888,67.7,87.1,-18.6,-19.7,-23,177,171,202,22,"17",268,1.2,84
"183","Dustin Hopkins","K","WAS",127,14.4,1.09,103,145,-19.5,-29.2,-15.7,179,197,171,17,"4",265,1.1,77
"184","Chiefs","DST","KC",77.6,6.85,2.33,68.4,87.9,-19.5,-18.9,-22.1,178,167,199,23,"18",176,1.1,29
"185","Antonio Gates","TE","FA",64.4,14.2,4.47,45.8,88.3,-19.8,-26.4,-18.4,180,185,179,27,"8",190,1.29,77
"186","Mohamed Sanu","WR","ATL",95.7,7.91,0.331,81.8,106,-20.2,-16.1,-31.8,181,157,239,53,"8",162,1.32,58
"187","Allen Hurns","WR","DAL",95.4,15.1,1.87,78,126,-20.5,-19.9,-11.5,182,172,150,54,"8",129,1.76,73
"188","Phil Dawson","K","ARI",126,8.93,0.98,113,135,-20.6,-19.3,-25.9,183,169,216,18,"4",264,1.61,52
"189","Brett Maher","K",NA,125,8.49,0.891,116,134,-21.6,-16,-26.6,184,155,219,19,"4",151,1.07,19
"190","Falcons","DST","ATL",75.3,10.5,0.169,55.6,88.1,-21.8,-31.8,-21.9,185,201,197,24,"18",191,1.13,58
"191","Buccaneers","DST","TB",75.1,6.25,1.26,63.4,81.5,-22,-24,-28.5,186,178,226,25,"19",273,1.03,55
"192","Rishard Matthews","WR","TEN",93.5,18,0.304,64.4,119,-22.4,-33.5,-19,187,205,183,55,"8",165,1.27,83
"193","Caleb Sturgis","K","LAC",124,18.8,0.618,82.8,139,-22.5,-49.6,-22.3,188,252,200,20,"4",268,1,90
"194","Tyler Lockett","WR","SEA",93.2,16.2,2.05,73.3,118,-22.7,-24.6,-19.7,189,181,189,56,"8",151,1.61,79
"195","Brandon McManus","K","DEN",124,10.2,0.314,111,139,-23.1,-21.8,-21.9,190,174,196,21,"4",203,1.23,45
"196","Giants","DST","NYG",73.9,4.93,1.14,67.9,80.5,-23.2,-19.5,-29.5,191,170,230,26,"20",220,1.04,10
"197","Chandler Catanzaro","K","TB",123,9.87,0.361,110,138,-23.4,-22.3,-22.9,192,176,201,22,"4",266,1.02,74
"198","Sebastian Janikowski","K","SEA",123,18.6,0.648,82.4,140,-23.8,-50,-20.5,193,256,193,23,"4",218,1.17,71
"199","Hayden Hurst","TE","BAL",60,17.7,1.62,45.4,96.7,-24.2,-26.8,-10,194,187,139,28,"8",186,1.74,83
"200","Steven Hauschka","K","BUF",122,9.53,0.103,105,137,-24.4,-27.3,-24.1,196,189,207,24,"4",218,1.17,58
"201","Cowboys","DST","DAL",72.7,9.74,3.89,59.7,86.9,-24.4,-27.6,-23.2,195,190,203,27,"21",199,1.18,90
"202","Kaimi Fairbairn","K","HOU",122,15.6,6.48,89,135,-24.5,-43.3,-25.8,197,235,215,25,"4",151,1,87
"203","Dede Westbrook","WR","JAC",91.2,22,1.79,60.4,125,-24.8,-37.5,-12.9,198,218,160,57,"9",154,1.3,89
"204","Corey Clement","RB","PHI",87.3,10.8,0.135,72.9,103,-25,-15.4,-46.8,199,152,277,47,"13",143,1.76,38
"205","Latavius Murray","RB","MIN",87.1,28,1.8,56,135,-25.1,-32.4,-15.5,200,202,169,48,"13",138,1.82,87
"206","Vernon Davis","TE","WAS",58.3,12,5.2,38.1,71.4,-25.8,-34.1,-35.4,201,207,250,29,"9",218,1.19,49
"207","Cameron Meredith","WR","NO",89.4,18.5,1.16,71,117,-26.6,-26.9,-21.2,202,188,195,58,"9",138,1.69,86
"208","Andy Dalton","QB","CIN",225,21.3,0.982,185,253,-26.7,-41.6,-16.8,203,233,177,21,"6",169,2.24,71
"209","Aaron Jones","RB","GB",85.3,24.7,1.02,56.7,125,-26.9,-31.6,-24.8,204,200,210,49,"13",122,2.24,92
"210","Derek Carr","QB","OAK",224,20.2,4.03,199,256,-27.7,-28.5,-14,205,194,164,22,"7",137,2.92,54
