"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","season_year","week"
"12","Carson Wentz","PHI","QB","12610","weighted",3424.99657085224,1585.62372728299,24.2503076147252,11.3787966287243,7.66003025718608,3.71605515300924,195.525959945249,96.164861295041,1.26047585246615,0.755998128011394,4.61079172970247,3.02960818157292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Derek Carr","LVR","QB","11644","weighted",3322.16890569844,1550.43784929084,18.5466364094806,8.86685140346332,8.11944528492184,3.78134837067262,65.8263767019667,36.6148643459163,1.13775270312658,0.624681897111546,2.40810220205076,1.3293092471291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Daniel Jones","NYG","QB","14059","weighted",3212.15857791225,1601.01129734204,21.4700252143217,10.7733335895768,11.2154815935451,5.62733928552731,247.11008068583,127.948215063105,1.8281102743966,1.02143050507167,5.34874768868717,3.13009944651796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Russell Wilson","SEA","QB","10703","weighted",3339.78023197176,1571.29775228306,26.0184871406959,12.0600824118988,5.81434190620272,3.01668349966978,291.291404077516,135.008706804164,2.05492328505591,1.08813615023236,1.24059505799294,0.572945942968783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Deshaun Watson","HOU","QB","13113","weighted",3344.0448512355,1548.86788502675,21.8163187090267,10.4583756019928,10.0420171457388,4.63117615170963,370.700214681939,175.642846367517,3.85087466192088,1.82096252070079,1.489258698941,0.658458115458475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","Aaron Rodgers","GB","QB","7836","weighted",3434.08541603631,1599.68694341222,22.6185073121533,10.854247038196,5.87037821482602,3.63729478587331,156.336563648152,72.0950368461497,1.09416331191877,0.615309169818408,2.44659606656581,1.38470931628035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Cam Newton","NE","QB","10273","weighted",2976.58443772063,1421.62082887384,19.0729904185577,9.04405785012335,10.5929399899143,4.91283935446277,335.732002737555,167.475563447077,3.47338735955387,1.82879623006586,1.60393343419062,0.827749053461371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Jimmy Garoppolo","SF","QB","11760","weighted",3292.02049420071,1511.12114888874,22.4477155824508,10.6318911256202,10.7230660615229,5.01057455963846,62.6880282400403,40.3217266334346,0.921800455878496,0.469073203515588,2.24750378214826,1.29627439312386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Drew Lock","DEN","QB","14057","weighted",3703.08281879195,274.822055819194,22.6746796827334,3.99171627658598,11.676327028676,0.927573969911457,208.827719341062,46.3496584855245,1.75751906784561,0.359194226385455,3.63990237949969,0.0894617802198779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Ryan Fitzpatrick","MIA","QB","8062","weighted",2623.05922339889,1409.16313509245,15.284316691881,8.0407542951228,12.0027130610187,6.96098788556588,134.118131618759,66.5685169150459,1.01108050202243,0.528777465693523,1.54839468818289,1.05932708238684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Joe Burrow","CIN","QB","14777","weighted",3666.25050640635,257.522403820579,21.9379621720561,1.88364059299742,14.947370347773,1.58552961650203,291.876711409396,122.897282154578,2.61615040821457,1.11171182983083,3.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","Kirk Cousins","MIN","QB","10700","weighted",3223.14237014624,1499.54418968018,21.596540595058,10.0865064443912,8.50714069591528,4.22554935676738,74.2581114473021,39.5499351667563,0.891152341256048,0.379288102032542,2.6063876281728,1.45528986009467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Teddy Bridgewater","CAR","QB","11640","weighted",3004.88616238023,1531.21063117648,17.6250932929904,9.8618691820586,10.8125970751387,5.87939879892205,98.9415733736762,56.8848882088567,0.798921625302229,0.430325955455369,2.00470667339049,1.40678420274422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","Ryan Tannehill","TEN","QB","10697","weighted",3017.61170953101,1544.02164455095,21.1383358547655,10.6746775337677,9.25675239536056,4.66131670027724,191.428315683308,98.5140571198636,1.92118811668464,1.05209776920163,2.04947049924357,1.07462810160844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","Sam Darnold","NYJ","QB","13592","weighted",3053.86655572365,1440.90736005362,19.4665960665658,9.03514893350864,11.6921129601614,5.36089090494441,107.441631366616,57.8206155799268,1.27220288810678,0.685946998213201,1.89589847033115,0.99145030095045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Tyrod Taylor","LAC","QB","10413","weighted",2339.69354513364,1439.54412721022,13.8370448814927,8.61529568679837,8.6854563792234,6.64727567829172,210.359730206757,132.151229666089,1.98660030464944,1.53324808366831,1.1126239704152,0.701979706915049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","Gardner Minshew","JAC","QB","14067","weighted",2837.02962071042,1625.68396487673,17.824984948826,10.3113976281339,8.24136062612884,4.97585553338798,271.860228777845,161.129928218796,1.33788818586991,0.845580000855802,3.68344370860927,2.38604740478538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Mitchell Trubisky","CHI","QB","13115","weighted",2238.66552291422,1419.21387943364,14.258848413631,9.60355195430836,8.98964747356052,5.96279747487392,157.382619271445,103.717543504875,1.52613336273173,1.05458412533178,1.50522914218566,1.0180654000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Dwayne Haskins","WAS","QB","14058","weighted",2593.1144125063,1337.44776610303,14.7994251134644,7.81110957811738,9.81579425113464,4.99686391075875,137.66986132123,83.3355654088864,0.737639612782287,0.411506635990135,2.18690536224576,1.26324847026324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Josh Allen","BUF","QB","13589","weighted",2830.59212304589,1339.59406012274,17.7003731719617,8.78324643864622,9.2069389813414,4.15785439520235,448.76273827534,210.18990024978,5.66641903479638,2.7688138748126,2.59546142208775,1.40605418518408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Nick Foles","CHI","QB","10699","weighted",1599.50025214322,1412.32481507056,8.35093292990418,9.41883433477585,4.60433686333838,5.3647484749657,34.8034795763994,41.5727817447814,0.0296116994452849,0.0402574483505602,1.0860648848546,0.555792355174729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","Lamar Jackson","BAL","QB","13593","weighted",2767.34324760464,1290.14283864407,24.276671709531,11.4527361783626,8.12996469994957,4.02221968316915,803.227197608242,386.883763092958,5.79895605582694,2.84440164810183,3.01084215834594,1.62862401529553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","Justin Herbert","LAC","QB","14779","weighted",1209.841366687,977.424829724739,4.88413666870043,5.51971054781445,3.67602196461257,4.52752708917667,102.202538133008,88.8088984541785,0.39816961561928,0.430338383554445,0.476253813300793,0.232600628571682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Tua Tagovailoa","MIA","QB","14778","weighted",1128.59609517999,786.937072240578,3.80353874313606,4.04417576862572,3.82696766320927,3.937904900908,74.9676754118365,48.2111009285002,0.710799267846248,0.412790432828489,1.70024405125076,0.223654450549695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Jameis Winston","NO","QB","12140","weighted",428.754412506304,638.632469294143,2.36177508825013,3.94329663604133,1.80922844175492,3.40104034251807,7.47934947049924,6.92115498293851,0.0296116994452849,0.0402574483505602,0.623129937804673,0.423325225000433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","Matt Barkley","BUF","QB","11151","weighted",350.105247813411,615.652314466497,0.58731778425656,0.60816990519256,3.04096209912536,5.55364716004291,0.697048104956268,0.647537717267052,0,0,1.46433430515063,1.43979146498653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Kyle Allen","WAS","QB","13879","weighted",389.460674157303,673.550657183297,1.03544433094995,1.79074359971546,2.73891726251277,4.73680565086024,0.44535240040858,0.770212300952884,0.0111338100102145,0.0192553075238221,0.566905005107252,0.202180729000132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","Marcus Mariota","LVR","QB","12141","weighted",445.471272727273,485.512732133874,2.55272727272727,2.35216811685523,1.30647272727273,0.93757138388631,37.9029818181818,37.1492265326743,0.265018181818182,0.479581620936244,0.0625090909090909,0.0250228698611824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IR","Pectoral",2020,0
"40","Jarrett Stidham","NE","QB","14063","weighted",399.800434782609,514.889735669818,0.848840579710145,1.53005391085793,1.49710144927536,1.88032252425778,9.65815217391305,13.0099253496323,0,0,0.0342512077294686,0.0384984214103759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Hip",2020,0
"41","Andy Dalton","DAL","QB","10313","weighted",392.444183313749,415.535620169472,1.69253819036428,1.8467747998758,1.16351351351351,1.67165577672698,8.48314923619271,9.56840555176765,0,0,0.257618488053271,0.144399938260942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","Jacoby Brissett","IND","QB","12616","weighted",491.49433106576,444.813837555402,2.3702947845805,2.29338287079939,1.20249433106576,0.934346598307406,13.7969387755102,13.8785503816422,0.0383597883597884,0.0482624301106492,0.486722096245906,0.37492973682659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","Mason Rudolph","PIT","QB","13595","weighted",290.976086956522,372.43129099038,1.71159420289855,2.20160824093193,1.76746376811594,2.95823219809682,2.6751268115942,3.00681147350209,0.00592391304347826,0.0122822483319,0.0342512077294686,0.0384984214103759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","Taysom Hill","NO","QB","13424","weighted",250.34884057971,350.785826591185,0.264057971014493,0.479029769126285,0,0,150.999384057971,106.640783378101,1.33095230676312,1.19735076274956,0.076304347826087,0.0491289933276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","Case Keenum","CLE","QB","10948","weighted",314.923619271445,282.857942117421,1.56363102232667,1.29512472821933,1.04212690951821,0.707976907584038,6.54371327849589,6.75230763885819,0.0240540540540541,0.0436004888571808,0.474833529181355,0.321140277121043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","Nick Mullens","SF","QB","13968","weighted",167.037485311398,271.172723731546,0.750293772032902,1.66411705285005,0.991186839012926,1.70161196834628,0.101903642773208,0.147436541116312,0,0,0.0201919310614963,0.018220671952429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","Joe Flacco","NYJ","QB","9064","weighted",299.971887550201,311.495361348032,1.54658634538153,1.4873103785379,1.0425702811245,0.992350426658741,6.33092369477912,7.05310687151533,0,0,0.1,1.69999371795658e-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"O","Neck",2020,0
"48","Jalen Hurts","PHI","QB","14783","weighted",234.756756756757,215.247779140913,1.34667953667954,1.46175928499784,0.637065637065637,1.14259714596789,170.564864864865,120.791273971793,1.5391725161024,0.523203066128642,0.752799227799228,0.626893111754298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","Blaine Gabbert","TB","QB","10262","weighted",133.119293078056,185.573866022327,0.953313696612666,1.29616866473277,0.794624447717231,1.63049224362379,2.08170103092783,2.47833017662504,0.00601988217967599,0.0123522139668469,0.037960235640648,0.0247044279336937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","Robert Griffin","BAL","QB","10696","weighted",167.196944770858,169.332043097181,0.72497062279671,0.637957856610896,1.05058754406581,1.32589062001691,22.0003172737955,31.4659902021326,0,0,0.0201919310614963,0.018220671952429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","Josh Rosen","FA","QB","13591","weighted",157.431968031968,183.001174808068,0.383636363636364,0.529837982578852,0.955044955044955,0.963766509232867,5.27672327672328,5.14116834509775,0,0,0.0873126873126873,0.10181109426238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","Will Grier","CAR","QB","14062","weighted",173.061776061776,181.482608148252,0.731660231660232,1.18123444947272,1.12335907335907,1.17739058157738,3.14189189189189,3.03820517288034,0,0,1.57876447876448,0.683883394641052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Jake Luton","JAC","QB","14793","weighted",344.558073654391,8.48528137423857,0.629461756373938,0.565685424949238,2.09263456090652,0.14142135623731,14.7262747875354,1.94454364826301,0,0,4.58951841359773,2.12132034355964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","Brian Hoyer","NE","QB","9714","weighted",129.769463340892,157.533765491406,0.524867724867725,0.983187854226632,0.249433106575964,0.499672268552113,2.36651549508692,3.25399172056691,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Colt McCoy","NYG","QB","9899","weighted",86.6377025036819,145.278821662467,0.303166421207658,0.503156753468592,0.327245949926362,0.492485791983788,0.24079528718704,0.494088558673875,0,0,0.0813880706921944,0.00741132838010812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","Ryan Finley","CIN","QB","14068","weighted",120.772608695652,138.387497006563,0.630072463768116,0.740531161705499,0.189565217391304,0.3930319466208,5.94873188405797,7.706074030171,0,0,0.629444444444444,0.614739930574018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","Sean Mannion","MIN","QB","12145","weighted",87.2155976676385,133.022921241375,0.276239067055394,0.516673753369899,0.347740524781341,0.485820334539831,0.98396501457726,1.00532890823378,0.00595845481049563,0.0123081902691377,0.115792031098154,0.0833974669642514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","Jeff Driskel","DEN","QB","12623","weighted",100.20471281296,128.777754753705,0.447643593519882,0.512500722120329,0.654491899852725,0.984971583967577,2.87247790868925,3.21821884065894,0.00601988217967599,0.0123522139668469,0.037960235640648,0.0247044279336937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","Alex Smith","WAS","QB","7813","weighted",85.2319587628866,119.35338389904,0.630412371134021,0.994473082941806,0.0481590574374079,0.098817711734775,3.51493004418262,4.05850570080788,0,0,0.037960235640648,0.0247044279336937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Leg",2020,0
"60","Brett Hundley","ARI","QB","12142","weighted",61.373544973545,116.966030766567,0.0260015117157974,0.0506552216574504,0.321315192743764,0.647590621698773,0.80738851095994,1.13620304578672,0,0,0.304434366339128,0.290949388828281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
