"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","season_year","week"
"1","Drew Brees","NO","QB","4925","weighted",4743.634133223,559.945099747152,33.1310715763343,1.08180246198859,14.4510964004965,1.58802839471627,34.1199834505585,22.2847619007232,1.57087281645737,1.0382248706609,3.30507240380637,0.240365843775729,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Matt Ryan","ATL","QB","9099","weighted",4485.52519652462,583.68108887828,32.414398014067,2.16255706745172,10.654033926355,1.35892339012703,100.298220935043,19.5911616135126,0.465393024569397,0.425176271107285,3.12556888705006,0.21690823201447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Tom Brady","NE","QB","5848","weighted",4589.9875051717,372.24149293088,34.8592470004137,1.35571673816337,9.03529168390567,2.23141366151174,77.752999586264,45.1705940057126,1.0624243676015,0.759299483134864,2.38076127430699,0.703918098345215,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Kirk Cousins","WAS","QB","10700","weighted",4360.9920562681,545.510811239703,25.3806371534961,1.21203766238556,13.3545717832023,1.57644729885079,87.5482829954489,29.2554117024483,2.55965451556637,1.51446689105935,3.59611088125776,0.498243664214802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Aaron Rodgers","GB","QB","7836","weighted",4314.49598676045,275.941718189595,35.2014480761274,1.3989225668106,8.87774100124121,1.91537274367708,336.917790649566,50.9562992644277,2.3685378547453,0.638120062460317,3.51863467107985,0.300253512504843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Jameis Winston","TB","QB","12140","weighted",4136.79077368639,594.342508851706,28.2419114604882,1.46584591050308,16.3918494000828,1.1952585562282,190.422631361192,20.2090730987387,2.24418124226683,0.764551681333326,3.8388249896566,0.479852556278954,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Philip Rivers","LAC","QB","7394","weighted",4111.79887640449,672.883814441764,29.9297752808989,2.52821746881542,16.1494382022472,1.82850490275886,36.3018258426966,6.7029273546516,0.112044046046,0.157732401218378,3.86035580524345,1.07920708464376,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Ben Roethlisberger","PIT","QB","7401","weighted",4136.3033926355,381.906521738501,28.260488208523,1.41700770419541,15.2573024410426,2.96967168937836,46.9237070748862,32.9860993506146,0.693855208767606,0.569071385323379,2.31611088125776,0.497497143153934,3,4.80293958323363e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Carson Palmer","ARI","QB","6929","weighted",4130.75693007861,474.574138610027,27.4489035995035,1.45072892600707,15.2367811336367,1.76857872328225,29.1976417045925,10.118125430462,0.29349760390081,0.279744833578836,3.5916011584609,0.42192918571673,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Carson Wentz","PHI","QB","12610","weighted",3932.27716177079,543.155016812349,21.7196110881258,2.74783599224196,14.1867604468349,1.53521475861196,169.894331816301,16.354705088631,1.77242121861653,0.387400848840224,3.2173045097228,0.198528302627264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
