"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"77","Sammy Watkins","WR","LAR",129,15.2,0.00489,103,147,13.1,3.09,10.9,77,91,79,25,"7",61.7,11.6,54
"78","Larry Fitzgerald","WR","ARI",129,10.5,3.09,115,147,13.1,14.6,11.6,78,71,75,26,"7",57.1,12.5,30
"79","Dak Prescott","QB","DAL",257,25.4,2.65,207,280,11.9,6.05,12.8,79,83,69,6,"3",61.5,5.89,29
"80","Eddie Lacy","RB","SEA",122,13.9,5.77,102,140,11.7,16.7,-11.2,80,66,137,32,"11",63.9,7,51
"81","Pierre Garcon","WR","SF",126,11.9,0.116,112,144,9.98,11.5,8.23,81,75,84,27,"7",68.4,4.24,41
"82","Stefon Diggs","WR","MIN",126,12.7,0.81,112,149,9.86,11.5,13.5,82,74,66,28,"7",55.6,6.71,38
"83","Cam Newton","QB","CAR",254,29.3,1.61,197,279,9.25,-3.21,12.3,83,120,72,7,"3",52.4,8.28,40
"84","Randall Cobb","WR","GB",125,12.4,0.249,117,151,9.05,16.2,15,84,68,63,29,"7",105,2.96,46
"85","Jarvis Landry","WR","MIA",125,7.77,1.09,118,136,8.81,17.5,0.128,85,64,100,30,"7",41.7,12.7,37
"86","Hunter Henry","TE","LAC",96.2,25.7,2.59,46.7,121,8.52,-25.8,18.4,86,191,58,11,"5",88.5,1.92,77
"87","Wil Lutz","K","NO",517,434,8.09,135,1010,8.09,2.85,128,87,93,6,7,"4",150,1.16,94
"88","Martavis Bryant","WR","PIT",124,13.5,3.43,100,139,7.72,0,2.74,88,103,91,31,"7",65.7,7.22,48
"89","Jameis Winston","QB","TB",252,25.5,0.43,201,267,7.63,0,0,89,103,103,8,"3",68.8,3.77,31
"90","Marcus Mariota","QB","TEN",252,22.1,2.6,207,267,7.2,6.61,0.286,90,82,99,9,"3",60.3,7.22,34
"91","Danny Woodhead","RB","BAL",116,14.5,3.57,93,132,5.94,7.93,-19.6,91,81,175,33,"11",64.2,7.04,54
"92","Eric Ebron","TE","DET",93.6,7.09,5.94,82.7,103,5.94,10.3,0,92,76,103,12,"5",132,1.76,14
"93","Cardinals","DST","ARI",95.8,14.9,3.43,71.3,106,5.11,-5.83,3.04,93,132,90,1,"1",105,1.98,90
"94","Kirk Cousins","QB","WAS",249,28.7,0.327,201,290,4.6,0.548,23.1,94,101,56,10,"3",83.3,4.68,23
"95","Jamison Crowder","WR","WAS",121,19.5,0.864,86.6,148,4.29,-13.8,12.6,95,154,70,32,"7",58.5,6.94,69
"96","Matthew Stafford","QB","DET",249,26.9,3.33,196,269,4.27,-4.71,2.28,96,127,95,11,"3",107,3.34,37
"97","DeVante Parker","WR","MIA",120,11.7,1.35,109,141,3.42,8.71,5,97,80,88,33,"7",71.4,4.34,34
"98","LeGarrette Blount","RB","PHI",113,29.3,2.37,81.1,162,2.37,-3.92,10.1,98,122,81,34,"11",62.4,4.06,75
"99","Brandon Marshall","WR","NYG",118,10.6,0.223,103,134,2.07,2.54,-2.12,99,94,108,34,"8",59.4,5.98,35
"100","Eric Decker","WR","TEN",118,15.3,1.85,99.5,136,1.85,-0.878,0,100,107,103,35,"8",72.9,3.06,55
"101","Broncos","DST","DEN",92.4,9.69,1.68,79.2,101,1.68,2.09,-2,101,96,107,2,"2",77,4.3,77
"102","Derek Carr","QB","OAK",246,31.5,0.949,186,280,0.949,-14.6,13.6,102,158,65,12,"3",61.1,5.11,51
"103","Tyrod Taylor","QB","BUF",245,8.05,2.14,235,255,0,34.9,-11.7,103,40,140,13,"4",104,1.64,14
"104","Derrick Henry","RB","TEN",110,14.9,0.0297,89.5,135,0,4.45,-17,103,86,165,35,"11",103,2.1,37
"105","DeSean Jackson","WR","TB",116,13.7,0.587,97.4,134,0,-3.02,-2.13,103,118,109,36,"8",65.1,4.08,42
"106","Coby Fleener","TE","NO",87.7,11.7,0.115,67.6,99.6,0,-4.84,-3.32,103,128,113,13,"5",112,1.54,40
"107","Steven Hauschka","K","BUF",509,396,31.5,117,948,0,-14.9,62.3,103,159,17,8,"5",48.3,1.05,99
"108","Texans","DST","HOU",90.7,10.1,1.17,76,103,0,-1.16,0,103,110,103,3,"3",95.3,2.01,35
"109","Adrian Peterson","RB","NO",110,17,0.868,94.1,133,-0.0297,9.03,-18.7,104,79,170,36,"11",52.6,8.32,45
"110","Jack Doyle","TE","IND",87.6,9,2.19,71.7,97.7,-0.115,-0.807,-5.22,105,106,116,14,"6",88.9,2,37
"111","Donte Moncrief","WR","IND",116,15,2.39,99.5,136,-0.587,-0.923,0.019,106,108,102,37,"8",77.9,3.1,61
"112","Matt Forte","RB","NYJ",109,27.7,2.89,70.9,146,-0.898,-14.1,-5.76,107,156,119,37,"11",83.2,2.68,86
"113","Vikings","DST","MIN",89.6,11.9,1.9,82.1,112,-1.17,4.99,8.81,108,85,83,4,"4",97.8,2.57,61
"114","Andrew Luck","QB","IND",242,13,1.77,222,261,-2.14,21.4,-5.54,109,57,117,14,"4",60.9,13.9,26
"115","Austin Hooper","TE","ATL",85.4,15.2,1.01,55,105,-2.31,-17.4,1.84,110,166,96,15,"6",95.3,1.8,66
"116","Chris Hogan","WR","NE",113,8.73,0.817,104,125,-2.98,3.84,-10.7,111,90,133,38,"8",89.6,2.74,77
"117","Panthers","DST","CAR",87.7,11.4,0.485,70.4,97.9,-3.07,-6.71,-5.03,112,134,115,5,"4",128,1.18,58
"118","Jared Cook","TE","OAK",84.4,10.5,0.0257,72.5,102,-3.32,0,-0.962,113,103,104,16,"6",91.4,1.54,63
"119","Cameron Brate","TE","TB",84.4,8.41,0.407,72.2,99.9,-3.34,-0.236,-3.05,114,105,112,17,"6",109,1.38,46
"120","Patriots","DST","NE",87.2,6.84,1.92,75.8,95.4,-3.55,-1.37,-7.49,115,111,123,6,"5",103,1.98,19
"121","Jason Witten","TE","DAL",84,7.64,2.45,74.3,96.1,-3.75,1.82,-6.87,116,97,122,18,"6",130,1.84,26
"122","Theo Riddick","RB","DET",107,10.4,0.11,89.3,120,-3.78,4.26,-31.2,117,87,205,38,"11",77.2,3.1,34
"123","Kenny Britt","WR","CLE",112,10.4,0.586,98.9,129,-3.8,-1.46,-6.49,118,112,121,39,"8",90.2,1.46,56
"124","Doug Martin","RB","TB",106,49.4,3.71,9.47,154,-3.89,-75.6,2.53,119,416,92,39,"12",63,5.53,93
"125","Andy Dalton","QB","CIN",241,29.9,0.0756,183,269,-3.92,-17.9,2.45,120,170,93,15,"4",100,2.3,46
"126","Ben Roethlisberger","QB","PIT",241,13.9,10.2,215,251,-3.99,14.9,-15.4,121,70,159,16,"4",77.7,3.32,9
"127","Mike Wallace","WR","BAL",112,12.5,0.541,88.1,124,-4.38,-12.3,-11.8,122,150,141,40,"8",94.4,1.64,58
"128","Rishard Matthews","WR","TEN",111,11,0.988,101,128,-4.92,0.824,-7.87,123,99,125,41,"8",92.4,1.34,66
"129","Eagles","DST","PHI",85.3,8.35,0.0056,72.4,95.3,-5.47,-4.68,-7.61,124,126,124,7,"5",146,1.35,42
"130","Buccaneers","DST","TB",85.2,10.2,0.629,72.3,101,-5.47,-4.87,-2.15,125,129,110,8,"6",159,0.565,65
"131","Tyrell Williams","WR","LAC",110,7.68,0.432,103,122,-5.91,3.07,-13.8,126,92,151,42,"8",89.9,1.66,45
"132","Giants","DST","NYG",84.6,8.79,0.055,70.5,93.8,-6.1,-6.59,-9.12,127,133,128,9,"6",141,1.4,32
"133","Chiefs","DST","KC",84.6,9.03,1.11,73.2,96.6,-6.16,-3.94,-6.35,128,123,120,10,"7",88.4,3.4,52
"134","Antonio Gates","TE","LAC",81.5,7.08,2.37,70.5,92.1,-6.2,-1.95,-10.9,129,113,135,19,"6",109,1.87,23
"135","Jeremy Maclin","WR","BAL",110,13,2.45,86.7,125,-6.34,-13.7,-11.2,130,153,139,43,"8",76.9,3.21,51
"136","Seahawks","DST","SEA",83.5,10.2,2.09,64.7,91.8,-7.26,-12.5,-11.1,131,151,136,11,"8",76.5,3.56,45
"137","Duke Johnson","RB","CLE",103,9.37,1.04,89.2,116,-7.6,4.13,-35.2,132,89,213,40,"12",120,1.92,35
"138","C.J. Fiedorowicz","TE","HOU",79.1,6.35,0.724,69,85.2,-8.57,-3.42,-17.7,133,121,166,20,"7",105,0.625,34
"139","James White","RB","NE",102,28.3,1.74,67.3,152,-8.64,-17.7,0.349,134,167,98,41,"12",99,1.54,72
"140","Ted Ginn","WR","NO",107,10.5,0.881,93.4,121,-8.79,-6.93,-14.5,135,135,155,44,"9",101,1.27,73
"141","Julius Thomas","TE","MIA",78.4,13.9,0.0942,60.2,102,-9.3,-12.3,-1.08,136,149,105,21,"7",110,1.9,69
"142","Falcons","DST","ATL",81.4,4.7,0.452,77.1,89.9,-9.35,0,-13,137,103,147,12,"9",137,1.37,16
"143","Charles Clay","TE","BUF",78.3,4.76,3.75,72.3,84.7,-9.39,-0.131,-18.2,138,104,168,22,"7",105,0.58,49
"144","Marvin Jones","WR","DET",107,9.12,0.157,95.1,122,-9.67,-5.25,-14.3,139,130,154,45,"9",93.6,1.34,65
"145","Jaguars","DST","JAC",80.9,5.81,1.29,75.1,91.1,-9.8,-2.01,-11.9,140,114,144,13,"10",141,1.23,6
"146","Willie Snead","WR","NO",106,8.55,1.9,98,123,-9.83,-2.35,-12.4,141,116,146,46,"9",69.2,3.4,70
"147","Darren Sproles","RB","PHI",99.9,8.41,1.3,87.2,112,-10.4,2.16,-39.3,142,95,224,42,"12",104,1.27,38
"148","Steelers","DST","PIT",79.6,6.05,0.463,73,89.2,-11.1,-4.12,-13.8,143,124,152,14,"11",132,1.34,13
"149","Packers","DST","GB",79.2,7.85,0.894,71.5,89.7,-11.6,-5.64,-13.3,144,131,149,15,"11",157,0.755,29
"150","Jeremy Hill","RB","CIN",98.6,36.7,2.69,50.9,150,-11.7,-34.1,-1.83,145,219,106,43,"12",96.8,3.58,97
"151","Jordan Matthews","WR","BUF",105,4.45,0.967,98,109,-11.7,-2.34,-26.7,146,115,194,47,"9",97.8,2.38,32
"152","Titans","DST","TEN",78.3,12.3,0.594,68.6,101,-12.4,-8.5,-2.17,147,140,111,16,"12",148,1.24,97
"153","Adam Thielen","WR","MIN",104,15.1,3.12,76.8,122,-12.7,-23.6,-14,148,187,153,48,"9",91.7,1.64,63
"154","Raiders","DST","OAK",77.7,8.98,0.0748,67.2,91.1,-13,-9.96,-11.8,149,142,143,17,"12",158,0.725,74
"155","Evan Engram","TE","NYG",74.6,10.2,5.21,56.3,87.2,-13.1,-16.1,-15.7,151,162,161,23,"8",112,1.84,51
"156","Rams","DST","LAR",77.6,1.56,0.262,76.1,79,-13.1,-1.07,-24,150,109,183,18,"12",137,1.3,3
"157","Bills","DST","BUF",77.3,9.33,0.23,64.9,89.5,-13.4,-12.2,-13.5,152,148,150,19,"13",170,0,48
"158","Bengals","DST","CIN",77.1,7.37,0.474,69.2,87.5,-13.6,-7.97,-15.4,153,139,160,20,"13",148,1.06,55
"159","Ravens","DST","BAL",76.6,7.84,0.142,67.9,89.8,-14.1,-9.23,-13.1,154,141,148,21,"13",142,1.39,23
"160","Philip Rivers","QB","LAC",230,32.5,5.24,170,256,-14.2,-30.4,-11.2,155,207,138,17,"5",91,2.41,63
"161","Dolphins","DST","MIA",76.5,11.5,1.01,60.6,92.9,-14.2,-16.5,-10,156,163,130,22,"14",170,0,71
"162","Darren McFadden","RB","DAL",96,15.8,0.486,85.1,123,-14.4,0,-28.1,157,103,196,44,"12",75.9,3.68,52
"163","Tim Hightower","RB","FA",95.5,26.8,1.38,77.1,114,-14.9,-7.97,-37.6,158,138,220,45,"12",NA,NA,68
"164","Chargers","DST","LAC",75.5,13.6,1.88,62.9,97.3,-15.2,-14.2,-5.65,159,157,118,23,"15",143,0,94
"165","Kevin White","WR","CHI",100,12.8,0.993,86.9,121,-15.8,-13.5,-14.9,160,152,157,49,"9",111,1.56,72
"166","Giovani Bernard","RB","CIN",94.1,18.5,1.25,67.3,112,-16.2,-17.8,-39.5,161,168,225,46,"12",108,3.82,59
"167","Kenny Stills","WR","MIA",99.5,9.59,2.34,88.8,111,-16.8,-11.6,-25.1,162,146,190,50,"9",119,0.853,59
"168","Commanders","DST","WAS",73.6,6.9,1.45,66.2,83.5,-17.1,-11,-19.5,163,145,174,24,"16",170,0,10
"169","Rex Burkhead","RB","NE",92.8,22.2,0.953,56.9,120,-17.5,-28.1,-31.4,164,202,206,47,"13",137,1.27,80
"170","Thomas Rawls","RB","SEA",91.9,33.4,0.166,51.8,140,-18.4,-33.2,-11.8,166,217,142,48,"13",118,2.95,90
"171","O.J. Howard","TE","TB",69.3,26.1,4.13,26.1,98.5,-18.4,-46.4,-4.48,165,250,114,24,"8",105,2.18,94
"172","Charles Sims","RB","TB",91.7,30.5,0.481,65,142,-18.6,-20.1,-9.85,168,174,129,49,"13",97.4,1.12,89
"173","Cowboys","DST","DAL",72.2,5.65,0.572,67,81.4,-18.6,-10.2,-21.6,167,143,176,25,"17",158,0.87,1
"174","Latavius Murray","RB","MIN",91.2,32.2,6.64,55.5,137,-19.1,-29.6,-14.9,169,205,158,50,"13",98.3,1.95,87
"175","John Brown","WR","ARI",97.1,12.8,0.273,82.3,120,-19.1,-18.1,-16.2,171,171,163,51,"9",95.5,1.48,68
"176","Colts","DST","IND",71.6,8.99,3.82,63.1,86.1,-19.1,-14,-16.9,170,155,164,26,"18",160,0.55,26
"177","Carson Palmer","QB","ARI",225,19.8,5.64,190,248,-19.4,-10.2,-18.7,172,144,171,18,"5",139,3.98,20
"178","Taylor Gabriel","WR","ATL",96.9,19.6,0.976,74.8,120,-19.4,-25.6,-15.9,173,190,162,52,"9",110,0.55,82
"179","Zay Jones","WR","BUF",95.9,9.93,0.421,82.5,107,-20.4,-17.8,-28.5,174,169,198,53,"9",103,2.22,62
"180","Tyler Lockett","WR","SEA",95.5,12.3,0.0929,77.9,114,-20.8,-22.5,-21.6,175,180,177,54,"9",112,1.48,49
"181","Corey Coleman","WR","CLE",95.4,15.3,1.48,78.1,126,-20.9,-22.3,-10.4,176,178,131,55,"10",91.9,1.56,52
"182","Mohamed Sanu","WR","ATL",93.9,8.77,1.02,80.4,103,-22.4,-20,-33.1,177,173,210,56,"10",111,1.42,76
"183","Zach Miller","TE","CHI",65.2,13,1.58,49.8,84.9,-22.5,-22.7,-18,178,182,167,25,"8",157,0.773,74
"184","49ers","DST","SF",67.8,9.92,0.878,55.2,83.6,-23,-21.9,-19.3,179,177,173,27,"19",160,0.59,84
"185","J.J. Nelson","WR","ARI",92.9,22.4,0.0567,70.4,127,-23.4,-30,-8.8,180,206,126,57,"10",103,0.825,92
"186","Cole Beasley","WR","DAL",92.8,11.1,1.82,74.9,103,-23.5,-25.5,-32.5,181,189,208,58,"10",145,1.82,89
"187","Lions","DST","DET",66.9,11.9,0.184,45.3,79.2,-23.8,-31.8,-23.7,182,211,182,28,"19",170,0,87
"188","Saints","DST","NO",66.7,9.83,0.79,53.6,78.5,-24,-23.5,-24.4,183,186,188,29,"20",170,0,68
"189","David Njoku","TE","CLE",63.6,13.1,3.59,46.2,78.8,-24.1,-26.3,-24.1,184,194,185,26,"9",156,0.833,57
"190","Bears","DST","CHI",65.9,9.51,3.6,54.6,79.4,-24.8,-22.5,-23.5,185,181,181,30,"21",170,0,39
"191","Carson Wentz","QB","PHI",220,33.7,0.674,159,256,-25,-42.1,-10.6,186,234,132,19,"5",100,2.59,54
"192","Corey Davis","WR","TEN",91,34,0.874,34.8,124,-25.3,-65.6,-12.1,187,313,145,59,"10",90.3,1.76,99
"193","Alex Smith","QB","KC",219,16.5,5.07,202,242,-25.7,1.38,-24.4,188,98,187,20,"5",119,0.665,43
"194","Chris Thompson","RB","WAS",84.6,9.86,2.12,70,99.5,-25.7,-15.1,-52.1,189,160,257,51,"13",113,1.1,55
"195","Robby Anderson","WR","NYJ",90.1,24.9,0.713,56.3,121,-26.2,-44,-14.7,190,241,156,60,"10",118,0.7,85
"196","Marqise Lee","WR","JAC",89.4,21.7,0.777,59,114,-26.9,-41.4,-22.2,191,230,178,61,"10",106,0.57,86
"197","Vance McDonald","TE","PIT",60.1,24.2,1.35,37.3,92.1,-27.6,-35.2,-10.9,192,221,134,27,"9",157,0.827,91
"198","Breshad Perriman","WR","BAL",88.6,14.9,2.41,72.7,113,-27.7,-27.7,-22.8,193,200,180,62,"10",104,0.555,75
"199","C.J. Prosise","RB","SEA",82.5,19.4,0.235,58.3,112,-27.8,-26.7,-39.9,194,196,226,52,"13",102,1.18,61
"200","Jamaal Charles","RB","DEN",82.2,22.9,4.29,57.5,119,-28.1,-27.5,-32.1,195,199,207,53,"14",101,7.5,77
"201","Browns","DST","CLE",62.3,10.8,1.09,50.3,78.8,-28.4,-26.9,-24.1,196,197,186,31,"22",170,0,81
"202","Jermaine Gresham","TE","ARI",58.7,7.74,5.77,46.4,69.5,-29,-26.1,-33.4,197,193,211,28,"9",160,0.715,29
"203","Jets","DST","NYJ",61.2,11.7,0,47.7,77.8,-29.5,-29.4,-25.1,198,204,191,32,"22",170,0,99
"204","Sterling Shepard","WR","NYG",86.2,30.7,1.93,31.6,110,-30.1,-68.8,-25.7,199,329,192,63,"10",142,1.56,87
"205","Eli Manning","QB","NYG",214,29.7,7.94,155,231,-30.8,-45.9,-35.3,200,247,216,21,"6",130,3.01,49
"206","Jason Myers","K","JAC",478,314,14.5,124,828,-31.5,-7.61,-57.5,201,136,274,9,"6",160,0.55,35
"207","Allen Hurns","WR","JAC",84.3,13.7,0.878,67.3,98.7,-32,-33.1,-37.2,202,216,219,64,"11",116,0.807,80
"208","Robert Turbin","RB","IND",78,15.4,0.202,62.2,101,-32.4,-22.9,-50.7,203,184,255,54,"14",117,0.733,58
