"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"30","David Montgomery","RB","CHI",190,17.8,0.219,165,213,49.8,47.7,54.9,30,28,29,16,"5",37.6,21.8,23
"31","Ezekiel Elliott","RB","DAL",190,20.5,4.79,159,218,49.5,40.9,60.3,31,33,25,17,"5",28.7,32.7,28
"32","A.J. Brown","WR","PHI",173,20.4,9.66,144,199,45.2,40.4,46.2,32,35,36,10,"4",31.8,28.1,35
"33","Elijah Mitchell","RB","SF",185,13.3,14.2,172,207,44.7,53.8,49.7,33,26,32,18,"6",49.3,21.9,8
"34","Kyle Pitts","TE","ATL",135,16.8,3.45,114,164,41.9,36.4,49.6,34,42,33,3,"2",36,24.2,37
"35","Darren Waller","TE","LVR",132,16,1.62,117,158,38.5,39.4,43,35,38,41,4,"2",50.1,17.3,26
"36","George Kittle","TE","SF",130,16.3,10.7,118,158,36.9,40.2,43.2,36,36,40,5,"3",44.7,18.6,34
"37","Jalen Hurts","QB","PHI",327,24.2,2.78,301,366,36.4,39.5,51,37,37,30,4,"2",54.2,17.9,34
"38","Tee Higgins","WR","CIN",163,9.54,1.67,149,175,35.5,45.7,22.3,38,30,57,11,"4",36.4,25.2,1
"39","Gabriel Davis","WR","BUF",162,21.1,0.899,133,187,33.8,29.6,34.4,39,52,46,12,"4",63,19,54
"40","Lamar Jackson","QB","BAL",324,20.5,0.862,293,350,33.7,31.9,35,40,47,44,5,"2",43.1,24.4,23
"41","Mike Williams","WR","LAC",161,11.6,1.78,149,179,32.9,44.8,26.3,41,31,52,13,"4",48.6,18.7,7
"42","Kyler Murray","QB","ARI",323,19.8,5.11,291,347,32.8,29.7,31.9,42,51,49,6,"3",56.7,19.2,17
"43","Michael Pittman","WR","IND",159,13.3,3.58,145,178,31.2,40.8,25.6,43,34,53,14,"4",35.8,27.7,14
"44","Travis Etienne","RB","JAC",171,18.1,0.745,148,190,30.5,29.9,32.1,44,49,48,19,"6",44.6,19.7,27
"45","Josh Jacobs","RB","LVR",170,22.2,2.75,140,200,29.8,22.7,42.4,45,59,42,20,"6",47.6,19.5,49
"46","Tom Brady","QB","TB",318,8.48,0.224,306,329,27.7,44.6,13.9,46,32,76,7,"3",69.6,15.4,3
"47","Brandin Cooks","WR","HOU",155,9.35,1.28,143,166,27.6,39.2,14,47,39,73,15,"5",63.5,13.3,4
"48","Aaron Rodgers","QB","GB",318,18.5,5.9,296,337,27.5,34.8,22.1,48,45,58,8,"3",76.1,15.3,29
"49","Damien Harris","RB","NE",168,22.1,0.594,139,197,27,20.9,39.4,49,62,43,21,"6",69.7,10,45
"50","Cam Akers","RB","LAR",167,36,3.34,118,220,26.4,0.462,61.8,50,100,24,22,"6",41.8,25.5,89
"51","DK Metcalf","WR","SEA",154,11.6,0.19,140,170,26.3,36.5,17.6,51,41,65,16,"5",52.4,15.4,13
"52","Dalton Schultz","TE","DAL",119,9.82,1.56,105,132,26.2,26.8,17.3,52,54,67,6,"3",65.2,13.6,3
"53","Keenan Allen","WR","LAC",154,11.6,4.1,139,173,26.1,35.8,20.8,53,43,60,17,"5",31.7,29.9,8
"54","Dallas Goedert","TE","PHI",118,13.1,12.7,99.3,129,24.6,21.4,14.6,54,60,71,7,"4",71.5,9.07,11
"55","J.K. Dobbins","RB","BAL",164,24.7,0.119,142,204,23.1,24.7,45.8,55,57,37,23,"6",47,17.9,66
"56","Breece Hall","RB","NYJ",163,25.1,0.548,139,204,23,21.3,46.6,56,61,35,24,"6",52.4,25.6,62
"57","Rashaad Penny","RB","SEA",163,29.6,0.0368,129,203,22.4,10.9,45,57,78,38,25,"6",74.4,13.5,76
"58","Dameon Pierce","RB","HOU",163,11.6,2.07,148,179,22.4,29.9,21.1,58,50,59,26,"6",82.4,18.1,24
"59","Diontae Johnson","WR","PIT",150,8.37,2.13,139,161,22,34.9,8.59,59,44,82,18,"5",50.4,16.2,3
"60","Dak Prescott","QB","DAL",312,18.4,8.01,288,336,21.5,26.7,20.5,60,55,61,9,"3",80.5,14.2,20
"61","AJ Dillon","RB","GB",161,17,2.19,143,187,20.3,24.9,29.1,61,56,50,27,"6",58.9,17.2,18
"62","Terry McLaurin","WR","WAS",148,17.9,0.406,122,171,19.9,18.1,18.2,62,68,64,19,"5",46.8,17.7,28
"63","D.J. Moore","WR","CAR",147,13,1.26,125,162,19.5,20.8,9.48,63,64,80,20,"5",47.8,21.2,15
"64","Chris Godwin","WR","TB",146,20.1,1.59,120,178,18.2,16,25.4,64,72,54,21,"5",67.8,12.4,56
"65","Antonio Gibson","RB","WAS",159,24.6,0.532,135,192,18.1,17.1,34.5,65,69,45,28,"7",60.1,15.4,65
"66","Miles Sanders","RB","PHI",158,13.8,0.523,148,185,17.6,30.7,27.1,66,48,51,29,"7",79.4,10.6,13
"67","Cordarrelle Patterson","RB","ATL",158,10.2,3.67,142,168,17.1,24.2,10.8,67,58,79,30,"7",83.3,10.4,3
"68","Darnell Mooney","WR","CHI",144,13.7,0.0766,131,166,16.6,27,14,68,53,74,22,"5",82.1,10.8,20
"69","Courtland Sutton","WR","DEN",144,24.2,0.778,104,172,16.6,0,19.7,69,103,63,23,"5",58.1,18.8,62
"70","Amari Cooper","WR","CLE",144,17.3,0.846,122,166,15.8,18.4,14,70,66,75,24,"5",77.9,11.2,44
"71","Jaylen Waddle","WR","MIA",143,13.6,2.01,121,159,14.9,17.1,6.95,71,70,87,25,"5",52.5,13.8,17
"72","Russell Wilson","QB","DEN",304,24.8,0.724,269,338,13.5,7.99,22.5,72,83,56,10,"3",76.5,16.5,40
"73","Devin Singletary","RB","BUF",154,25.5,2.65,122,190,13.4,4.24,32.6,73,91,47,31,"7",78.6,11.3,59
"74","Adam Thielen","WR","MIN",141,16.4,0.221,119,160,12.9,15.7,7.94,74,73,85,26,"5",68.5,11.8,32
"75","Joe Burrow","QB","CIN",303,22,12,281,332,12.8,19.3,16.9,75,65,68,11,"4",59.5,17.7,37
"76","Amon-Ra St. Brown","WR","DET",141,13.3,1.55,125,156,12.7,20.8,3.88,76,63,93,27,"6",74.3,12.8,18
"77","Justin Tucker","K","BAL",158,9.3,3.06,147,170,12.2,14.3,15.4,77,74,70,1,"1",117,4.87,1
"78","Dawson Knox","TE","BUF",105,10.9,1.42,91.5,120,11.9,13.6,5.55,78,75,91,8,"5",87.3,5.77,6
"79","Tyler Lockett","WR","SEA",139,19.8,1.2,117,173,11.2,13.3,20.4,79,76,62,28,"6",103,6.75,55
"80","Clyde Edwards-Helaire","RB","KC",151,15.4,7.65,136,181,10.8,18.1,22.9,80,67,55,32,"7",69.5,13.5,15
"81","T.J. Hockenson","TE","DET",104,13.1,1.51,88.2,124,10.5,10.4,9.07,81,79,81,9,"5",79.1,9.45,9
"82","Jerry Jeudy","WR","DEN",138,17.1,1.23,112,159,9.95,8.72,6.08,82,82,89,29,"6",71.7,10.6,37
"83","Daniel Carlson","K","LVR",155,11.2,2.94,135,168,9.13,3,14.2,83,94,72,2,"1",136,2.62,19
"84","Taysom Hill","TE","NO",102,35,3.35,53.7,132,8.99,-24.1,16.8,84,178,69,10,"5",162,5.18,99
"85","Michael Thomas","WR","NO",137,21.3,2.9,105,166,8.73,1.24,13.6,85,97,77,30,"6",75.6,13.5,65
"86","Evan McPherson","K","CIN",152,12.4,0.991,137,165,6.19,4.54,11.1,86,88,78,3,"1",126,3.14,56
"87","Marquise Brown","WR","ARI",134,15.9,0.957,109,152,5.82,5.71,0,87,84,103,31,"6",72.5,11.2,27
"88","Hunter Henry","TE","NE",98.8,12,1.64,83.5,116,5.65,5.64,1.56,88,85,96,11,"5",130,3.2,23
"89","Harrison Butker","K","KC",151,5.42,3.47,142,157,5.2,9.85,3.05,89,81,95,4,"1",142,2.79,9
"90","Allen Robinson","WR","LAR",133,25.5,0.972,90.6,159,4.87,-13.1,6.11,90,149,88,32,"6",61.3,17,72
"91","Zach Ertz","TE","ARI",97.2,12.5,4,78.5,116,4,0.57,1.17,91,99,97,12,"5",93.5,6.81,14
"92","JuJu Smith-Schuster","WR","KC",132,15.2,2.48,108,153,3.89,4.36,0.335,92,89,100,33,"6",78.1,13.9,38
"93","Chase Edmonds","RB","MIA",144,19.6,0.722,119,175,3.1,1.34,17.4,93,96,66,33,"7",82,12.1,37
"94","Bills","DST","BUF",96.8,11,0.671,84,109,2.63,-3.14,8.16,94,112,83,1,"1",107,3.62,35
"95","Tony Pollard","RB","DAL",143,13.3,2.38,123,158,2.38,5.58,0,95,86,103,34,"7",81.8,10,7
"96","Steelers","DST","PIT",96.1,7.81,1.96,88.1,106,1.96,0.915,4.56,96,98,92,2,"2",159,1.25,52
"97","Matt Gay","K","LAR",147,12.8,0.46,126,162,1.73,-6.63,8.09,97,120,84,5,"1",141,2.16,34
"98","Elijah Moore","WR","NYJ",129,19.2,0.493,97.8,150,1.42,-5.91,-2.75,98,119,114,34,"6",92.7,5.24,46
"99","Tyler Bass","K","BUF",147,11.1,1.16,128,160,1.27,-4.01,5.94,99,116,90,6,"1",132,2.75,12
"100","Robert Woods","WR","TEN",129,17.6,0.923,107,153,0.923,3.27,0.327,100,93,101,35,"6",106,6.7,51
"101","Kirk Cousins","QB","MIN",291,15.4,0.795,278,318,0.795,16.8,3.15,101,71,94,12,"4",112,9.89,6
"102","Greg Joseph","K","MIN",146,8.89,0.102,131,155,0.102,-1.52,0.661,102,107,99,7,"1",162,1.56,78
"103","Matthew Stafford","QB","LAR",291,23.1,7.82,261,315,0,0,0,103,103,103,13,"4",86.3,12.1,31
"104","Rhamondre Stevenson","RB","NE",140,16.2,5.84,111,159,0,-6.71,0.807,103,122,98,35,"8",94.1,8.99,20
"105","Christian Kirk","WR","JAC",128,13.5,0.81,114,151,0,10.2,-1.24,103,80,107,36,"6",105,7.09,25
"106","Pat Freiermuth","TE","PIT",93.2,15.5,2.26,76.7,115,0,-1.19,0,103,105,103,13,"6",114,3.68,43
"107","Matt Prater","K","ARI",145,6.37,2.66,138,154,0,5.34,-0.262,103,87,105,8,"2",170,1.61,6
"108","Cowboys","DST","DAL",94.1,7.18,0.0847,81.9,101,0,-5.31,-0.224,103,117,104,3,"2",156,1.7,32
"109","Rams","DST","LAR",94.1,5.88,0.217,87.2,101,-0.0847,0,0,104,103,103,4,"2",138,2,26
"110","Packers","DST","GB",93.8,5.7,1.86,87.6,99.9,-0.302,0.403,-1.34,105,101,108,5,"3",154,1.5,19
"111","Hunter Renfrow","WR","LVR",127,13.7,1.55,115,153,-0.81,10.9,0.223,106,77,102,37,"6",90.4,8.11,24
"112","Saints","DST","NO",92,5.85,0.203,86.1,99.3,-2.16,-1.03,-1.9,107,104,111,6,"3",144,1.55,3
"113","Irv Smith Jr.","TE","MIN",90.9,11.5,0.416,77.9,108,-2.26,0,-6.74,108,103,133,14,"6",146,5.11,40
"114","Rashod Bateman","WR","BAL",125,17,0.6,95.6,142,-2.36,-8.16,-10.5,109,131,147,38,"7",90.9,7.97,39
"115","Dolphins","DST","MIA",91.8,4.73,2.03,85.7,97.7,-2.37,-1.52,-3.54,110,108,119,7,"4",166,1.55,6
"116","Nick Folk","K","NE",143,7.71,0.576,129,151,-2.66,-3.22,-2.73,111,113,113,9,"2",163,1.63,41
"117","Mike Gesicki","TE","MIA",90.5,10,1.29,78,105,-2.68,0.116,-10,112,102,145,15,"6",122,3.14,20
"118","Brandon Aiyuk","WR","SF",125,15.4,1.99,107,147,-2.96,3.32,-5.92,113,92,127,39,"7",96.8,6.15,34
"119","Brandon McManus","K","DEN",142,8.76,0.246,132,154,-3.24,0,0,114,103,103,10,"2",170,1.89,16
"120","Chris Boswell","K","PIT",142,5.27,1.64,135,149,-3.49,2.43,-5.39,115,95,124,11,"2",162,1.83,25
"121","Noah Fant","TE","SEA",89.2,11.8,0.218,74.5,103,-3.97,-3.34,-12.3,116,114,158,16,"6",149,2.51,54
"122","David Njoku","TE","CLE",89,15.6,0.869,71.1,109,-4.19,-6.74,-6.16,117,123,131,17,"6",146,3.22,63
"123","49ers","DST","SF",89.7,9.03,0.0136,76.7,99.2,-4.39,-10.5,-2.09,118,142,112,8,"4",127,2.08,39
"124","Vikings","DST","MIN",89.7,8.5,0.171,79.3,100,-4.41,-7.89,-0.92,119,128,106,9,"5",168,1,61
"125","Buccaneers","DST","TB",89.6,6.5,1.15,78.2,95.2,-4.58,-8.98,-6.05,120,134,129,10,"6",134,2.08,16
"126","Chase Claypool","WR","PIT",123,16.3,0.178,100,140,-4.95,-3.43,-12.3,121,115,157,40,"7",122,3.5,58
"127","Tyler Higbee","TE","LAR",88.1,10.9,0.934,75.5,106,-5.06,-2.37,-8.74,122,110,140,18,"6",149,2.31,29
"128","Ryan Succop","K","TB",140,2.22,1.9,137,143,-5.12,4.24,-11.3,123,90,150,12,"2",163,2.15,3
"129","DeVonta Smith","WR","PHI",123,20.6,1.7,96.9,147,-5.13,-6.8,-4.97,124,124,122,41,"7",93.8,5.24,52
"130","Chargers","DST","LAC",88.4,7.48,0.565,80.2,98.1,-5.73,-7.01,-3.12,125,125,116,11,"7",164,1.5,42
"131","Kareem Hunt","RB","CLE",135,21.4,1.41,95.8,154,-5.84,-21.9,-3.4,126,169,117,36,"8",85.6,9.75,35
"132","Logan Thomas","TE","WAS",87.2,12.7,1.44,66.5,101,-5.99,-11.4,-14.3,127,145,165,19,"6",163,2.36,74
"133","Patriots","DST","NE",87.8,4.65,0.546,79.9,92.7,-6.3,-7.24,-8.49,128,126,138,12,"7",167,1.36,23
"134","Allen Lazard","WR","GB",121,20,1.83,93.8,149,-6.83,-9.94,-3.58,129,138,120,42,"7",98.2,11.2,66
"135","Browns","DST","CLE",87.3,6.52,3.11,80.5,95.3,-6.84,-6.7,-5.98,130,121,128,13,"8",163,1.17,13
"136","Younghoe Koo","K","ATL",138,7.4,0.0826,127,147,-7.02,-5.72,-7.44,131,118,134,13,"2",162,1.63,72
"137","Jason Sanders","K","MIA",138,5.22,0.309,131,144,-7.1,-1.34,-9.66,132,106,144,14,"2",178,1.84,28
"138","Melvin Gordon","RB","DEN",133,11.5,17.6,118,149,-7.25,0,-8.43,133,103,137,37,"9",94.2,8.04,6
"139","Rodrigo Blankenship","K","IND",138,12.9,1.15,119,151,-7.41,-13,-2.8,134,148,115,15,"2",168,2.07,22
"140","Robert Tonyan","TE","GB",85.7,14.1,0.0635,65.6,109,-7.43,-12.2,-6.12,135,146,130,20,"6",152,2.65,69
"141","Cole Kmet","TE","CHI",85.7,11.9,0.242,70.1,103,-7.5,-7.74,-11.6,136,127,154,21,"6",124,3.85,17
"142","Albert Okwuegbunam","TE","DEN",85.4,11.5,2.42,64.7,99.3,-7.74,-13.1,-15.5,137,150,169,22,"6",148,3.35,31
"143","Trey Lance","QB","SF",283,32,7.89,231,314,-7.82,-29.9,-1.53,138,189,109,14,"5",99,9.8,54
"144","Mason Crosby","K","GB",137,13.1,0.0986,114,150,-8.56,-18.7,-3.82,139,165,121,16,"2",168,NA,69
"145","Drake London","WR","ATL",119,12.8,5.01,102,140,-8.66,-2.16,-12.3,140,109,159,43,"7",111,9.55,31
"146","Dustin Hopkins","K","LAC",137,8.34,0.077,122,147,-8.66,-10.4,-7.5,141,141,135,17,"2",172,1.86,50
"147","Robbie Gould","K","SF",137,9.21,2.02,123,146,-8.74,-8.98,-7.66,142,133,136,18,"2",155,1.64,47
"148","Colts","DST","IND",84.2,3.68,0.000551,78.9,89.3,-9.96,-8.23,-11.9,143,132,155,14,"8",140,2,1
"149","Titans","DST","TEN",84.2,5.98,0.167,77.2,91.8,-9.96,-10,-9.42,144,139,142,15,"8",202,NA,29
"150","Bears","DST","CHI",84,10.7,0.418,68.8,96,-10.1,-18.4,-5.28,145,164,123,16,"9",179,NA,84
"151","Gerald Everett","TE","LAC",83,18.1,5.24,54.2,104,-10.2,-23.6,-10.5,146,176,148,23,"7",157,2.21,80
"152","Broncos","DST","DEN",83.6,10.7,0.589,69.3,95.4,-10.5,-17.9,-5.83,147,161,126,17,"10",161,1.23,58
"153","Wil Lutz","K","NO",135,12.8,0.865,120,151,-10.8,-12.4,-3.43,148,147,118,19,"3",181,1.56,66
"154","Eagles","DST","PHI",83,8.15,0.0936,72.7,91.9,-11.1,-14.5,-9.33,149,157,141,18,"10",175,1.14,65
"155","Bengals","DST","CIN",82.9,9.71,0.399,67,91.7,-11.2,-20.2,-9.49,150,167,143,19,"10",163,NA,71
"156","Jake Elliott","K","PHI",134,10.8,0.397,117,146,-11.6,-15.8,-8.57,152,158,139,20,"3",178,1.4,44
"157","Commanders","DST","WAS",82.5,4.5,0.716,76.3,87.1,-11.6,-10.9,-14.1,151,144,164,20,"11",NA,NA,45
"158","Zane Gonzalez","K","CAR",133,10.3,3.83,124,144,-12,-8.09,-10.2,153,130,146,21,"3",NA,NA,53
"159","Chiefs","DST","KC",81.8,3.31,0.534,77.1,86.5,-12.3,-10.1,-14.8,154,140,166,21,"12",170,1.3,10
"160","Ravens","DST","BAL",81.3,9.55,0.765,69.1,89.8,-12.9,-18.1,-11.5,155,163,152,22,"13",165,1,74
"161","Cardinals","DST","ARI",80.5,8.2,2.38,68.3,89.1,-13.6,-18.9,-12.2,156,166,156,23,"14",163,NA,55
"162","DeVante Parker","WR","NE",114,16.1,1.68,94.6,135,-13.7,-9.12,-17.8,157,135,175,44,"7",135,3.37,70
"163","DeAndre Hopkins","WR","ARI",112,12.1,1.28,101,131,-15.3,-2.91,-21.5,158,111,191,45,"7",82.6,13.2,30
"164","Evan Engram","TE","JAC",77.8,13.3,5.26,60.9,93.4,-15.4,-17,-21.4,159,159,189,24,"7",160,2.97,60
"165","Derek Carr","QB","LVR",275,18.4,10.4,253,296,-15.7,-7.93,-19.2,160,129,180,15,"5",105,10.4,14
"166","Graham Gano","K","NYG",130,6.2,0.29,119,138,-15.9,-13.5,-16.5,161,152,171,22,"3",NA,NA,38
"167","Panthers","DST","CAR",78.1,12.4,0.703,60.4,89.7,-16,-26.8,-11.5,162,180,153,24,"14",NA,NA,81
"168","Randy Bullock","K","TEN",129,8.26,2.79,118,139,-16.1,-14,-15.3,163,155,168,23,"3",NA,NA,59
"169","Mecole Hardman","WR","KC",111,25.8,1.73,86,160,-16.6,-17.7,7.76,164,160,86,46,"8",145,2.67,93
"170","Giants","DST","NYG",77.4,6.17,1.94,69.3,84.1,-16.7,-17.9,-17.1,165,162,174,25,"15",NA,NA,48
"171","Odell Beckham","WR","FA",109,20.9,0.713,94,123,-18.4,-9.71,-29.7,166,137,205,47,"8",159,3.49,94
"172","Texans","DST","HOU",75.5,9.13,2.37,60.8,83.2,-18.7,-26.4,-18,167,179,176,26,"16",NA,NA,77
"173","Joey Slye","K","WAS",127,9.37,0.0147,118,143,-18.9,-14.2,-10.8,168,156,149,24,"3",NA,NA,31
"174","Cairo Santos","K","CHI",127,5.33,6.44,119,133,-19,-13.5,-21.3,169,151,188,25,"4",NA,NA,62
"175","D.J. Chark","WR","DET",109,32.1,1.97,68,146,-19.1,-35.8,-6.47,170,201,132,48,"8",136,3.29,97
"176","Hayden Hurst","TE","CIN",72.5,14,0.612,54.4,88.3,-20.7,-23.5,-26.5,171,174,200,25,"7",154,2.75,71
"177","Kadarius Toney","WR","NYG",107,25.4,0.206,69.2,132,-21,-34.5,-20.9,173,198,184,49,"8",124,3.07,86
"178","Seahawks","DST","SEA",73.1,8.33,2.16,65.2,84.8,-21,-22,-16.4,172,170,170,27,"17",NA,NA,68
"179","Michael Gallup","WR","DAL",107,19.8,0.116,75.4,127,-21.2,-28.4,-25.9,174,187,197,50,"8",132,3.97,89
"180","Austin Hooper","TE","TEN",71.9,9.27,6.09,55.4,81.5,-21.3,-22.5,-33.4,175,172,211,26,"8",170,1.93,46
"181","Treylon Burks","WR","TEN",106,17.2,0.5,80.6,131,-21.4,-23.2,-21.6,176,173,192,51,"8",129,6.64,69
"182","Jakobi Meyers","WR","NE",106,12.7,0.0335,90,122,-21.9,-13.7,-30.5,177,153,207,52,"8",147,2.47,48
"183","Marvin Jones","WR","JAC",106,20.6,0.0631,74,129,-21.9,-29.7,-23.9,178,188,195,53,"8",153,3.54,85
"184","Tyler Boyd","WR","CIN",106,13,1.22,90,124,-22,-13.7,-28.3,179,154,204,54,"8",143,3.33,42
"185","Marquez Valdes-Scantling","WR","KC",105,18.6,1.68,81.4,126,-23.2,-22.3,-26.3,180,171,199,55,"8",137,3.12,76
"186","Jaguars","DST","JAC",71,13.3,0.0155,50.6,84.4,-23.2,-36.6,-16.8,181,203,172,28,"17",NA,NA,97
"187","Lions","DST","DET",70.9,14,0.855,51.6,81.8,-23.2,-35.5,-19.5,182,200,181,29,"18",NA,NA,87
"188","Jets","DST","NYJ",70.1,13.6,1.86,51.7,84.4,-24.1,-35.5,-16.9,183,199,173,30,"19",NA,NA,94
"189","James Robinson","RB","JAC",116,21.8,3.98,78.7,139,-24.9,-39.1,-18.9,185,207,179,38,"9",111,5.27,61
"190","Russell Gage","WR","TB",103,20.2,0.183,76.6,134,-24.9,-27.1,-18.4,184,181,177,56,"8",136,2.08,80
"191","Chris Olave","WR","NO",103,23.1,1.15,72.6,141,-25,-31.2,-11.4,186,192,151,57,"8",118,8.47,73
"192","Kaimi Fairbairn","K","HOU",120,13.8,0.98,105,140,-25.4,-27.8,-14.1,187,185,163,26,"4",NA,NA,81
"193","Raiders","DST","LVR",68.2,15.9,1.62,41.9,82.4,-25.9,-45.3,-18.8,188,227,178,31,"20",NA,NA,99
"194","Ryan Tannehill","QB","TEN",265,10.1,5.92,252,279,-26.2,-9.43,-36.5,189,136,217,16,"6",143,4.84,46
"195","Corey Davis","WR","NYJ",102,20.1,2.53,76.3,132,-26.2,-27.4,-20.8,190,183,183,58,"8",159,2.84,83
"196","Eddy Pineiro","K","FA",119,11.2,1.1,99.1,130,-26.4,-33.4,-24.6,191,196,196,27,"4",NA,NA,91
"197","Cameron Brate","TE","TB",65.8,24.4,0.504,29,101,-27.4,-48.9,-13.4,192,237,162,27,"8",148,3.18,97
"198","Cade York","K","CLE",118,17.9,0.836,87.8,139,-27.5,-44.7,-15.1,193,223,167,28,"4",169,1.2,75
"199","Falcons","DST","ATL",66.6,9.51,0,57.1,80.2,-27.5,-30.1,-21,194,190,185,32,"20",NA,NA,90
"200","Brevin Jordan","TE","HOU",65.3,14.8,2.15,50.2,93.3,-27.9,-27.7,-21.5,195,184,190,28,"8",200,2.2,83
"201","Brett Maher","K","DAL",117,42.8,2.52,39.1,148,-28.3,-93.3,-5.63,196,390,125,29,"4",171,2.54,97
"202","George Pickens","WR","PIT",99.1,28.1,1.03,59.7,140,-28.7,-44,-12.4,197,222,160,59,"8",122,8.23,99
"203","Michael Carter","RB","NYJ",112,18,1.8,85.7,134,-28.8,-32,-23.7,198,194,194,39,"9",116,4.05,21
"204","Jarvis Landry","WR","NO",98.1,13.9,2.64,82.7,114,-29.7,-21,-38.9,199,168,224,60,"8",143,3.31,59
"205","Mo Alie-Cox","TE","IND",63.1,7.14,2.05,54.3,70.5,-30,-23.6,-44.3,200,175,238,29,"8",NA,3.36,51
"206","Kenneth Walker III","RB","SEA",110,31.9,1.26,54.7,145,-30.6,-63.1,-13.1,201,276,161,40,"9",99.8,10.3,80
"207","Greg Zuerlein","K","NYJ",115,7.58,2.83,104,126,-30.8,-28.2,-27.7,202,186,202,30,"5",128,1,88
"208","Darrell Henderson","RB","LAR",109,24.7,2.91,77.9,137,-31.9,-39.9,-21.1,203,211,186,41,"9",120,5.24,58
"209","Tua Tagovailoa","QB","MIA",259,14.3,11.3,237,277,-32.1,-24,-38.8,204,177,223,17,"6",130,5.58,26
"210","C.J. Uzomah","TE","NYJ",61.1,14.6,0.492,35.9,81.9,-32.1,-42,-33,205,217,210,30,"9",NA,2.62,77
