"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Baker Mayfield","TB","QB","13590","weighted",3902.44150417827,138.80726972358,28.3261838440111,4.0610249523401,12.2194986072423,1.40265882945137,359.154596100279,29.9700258996098,1.47214484679666,0.500128700443355,3.09958217270195,0.0707414110318003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-04-14,NA,NA,NA,NA
"Trevor Lawrence","JAC","QB","15237","weighted",3891.12674094708,153.354824967155,28.6593314763231,3.73183066318653,12.4231197771588,1.67495664127263,314.561281337047,29.1667767177654,5.65738161559888,1.31801084423149,2.84178272980501,0.356554098352171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-10-06,NA,NA,NA,NA
"Caleb Williams","CHI","QB","16579","weighted",3880.39275766017,109.630733225454,29.5571030640669,4.81138704559899,9.3949860724234,1.26938335071153,415.924791086351,28.8926614021887,2.22395543175487,0.940356369527384,2.1991643454039,0.1414828220636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-11-18,NA,NA,NA,NA
"Tyler Shough","NO","QB","17039","weighted",3890.30640668524,155.337907738538,24.7481894150418,4.88917431585586,10.7693593314763,1.99916309149082,318.511142061281,37.1369450155144,4.11197771587744,0.470178184763692,3.55188022284123,0.318336349643101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,1999-09-28,NA,NA,NA,NA
"Bo Nix","DEN","QB","16582","weighted",3789.82729805014,184.022706169159,29.2005571030641,4.72950069080333,10.7116991643454,0.984487063238452,358.431754874652,37.5833534488942,3.6924791086351,0.913369781802141,1.29874651810585,0.212224233095401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-02-25,NA,NA,NA,NA
"Jordan Love","GB","QB","14782","weighted",3873.51949860724,120.914514324511,27.9626740947075,3.22848763938431,9.67158774373259,1.11673480739298,199.825905292479,14.292624643049,0.969359331476323,0.682751679411927,1.55188022284123,0.318336349643101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-11-02,NA,NA,NA,NA
"Patrick Mahomes","KC","QB","13116","weighted",3829.10167130919,148.189583362272,29.2682451253482,3.85702819180478,10.9526462395543,1.13816310163453,347.103064066852,53.0523094489036,3.43927576601671,0.606476427102981,0.90041782729805,0.0707414110318002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-17,"Q","Knee - ACL",2026,0
"C.J. Stroud","HOU","QB","16150","weighted",3848.79526462396,86.3696111124733,26.1841225626741,6.51398919232589,11.1643454038997,1.4734847098564,234.561281337047,17.4959978659256,1.32284122562674,0.854346990940163,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-10-03,NA,NA,NA,NA
"Lamar Jackson","BAL","QB","13593","weighted",3633.06267409471,208.08250387822,29.3186629526462,3.86156772331767,8.82562674094708,1.67834308307989,671.558495821727,56.255674493125,4.1874651810585,1.32232430343324,3.78175487465181,0.326118241102794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-01-07,NA,NA,NA,NA
"Jayden Daniels","WAS","QB","16581","weighted",3673.22562674095,170.837112576871,25.6721448467967,3.92587549125322,9.72674094707521,1.52019895637382,710.320334261838,67.4468246874907,4.80278551532033,0.766527673489053,2.37924791086351,0.217787547148107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-12-18,NA,NA,NA,NA
"Daniel Jones","IND","QB","14059","weighted",3308.77298050139,870.116319493434,21.9802228412256,7.4595984379677,10.0111420612813,3.09008509352623,210.785515320334,87.2919460421741,3.70891364902507,1.91913693759962,3.64728412256267,0.459819171706701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-27,NA,NA,NA,NA
"Geno Smith","NYJ","QB","11150","weighted",3291.25905292479,452.923509123365,23.6944289693593,4.74929844178037,13.8896935933148,1.63401450424159,204.279944289694,44.3228475187494,0.888022284122563,0.470178184763692,1.29874651810585,0.212224233095401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-10-10,NA,NA,NA,NA
"Jalen Hurts","PHI","QB","14783","weighted",3551.81058495822,202.760494249133,25.5448467966574,2.36326439554496,7.46601671309192,1.14576806753628,473.966573816156,27.4762026680064,8.87771587743733,0.895014205431027,3.65215877437326,0.37828489664736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-08-07,NA,NA,NA,NA
"Jacoby Brissett","ARI","QB","12616","weighted",3590.25208913649,168.775464669274,23.8523676880223,8.60876924515571,10.1852367688022,1.114533396496,196.176880222841,54.5625869257786,1.22172701949861,0.440190270156983,4.95438718662953,0.742784815833902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-12-11,NA,NA,NA,NA
"Aaron Rodgers","PIT","QB","7836","weighted",3520.40947075209,291.898248727426,25.316991643454,6.35615282631669,9.39192200557103,1.44780914243331,100.591922005571,36.8385711156268,0.809470752089136,0.46939612410031,2.34853760445682,0.247594938611301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1983-12-02,NA,NA,NA,NA
"Cam Ward","TEN","QB","17030","weighted",3544.63370473538,245.062853700764,23.1571030640669,6.89078115314746,9.94011142061281,0.731573959708778,189.015320334262,39.1312611655199,1.991643454039,0.718375188216022,5.75104456824512,0.176853527579501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-05-25,NA,NA,NA,NA
"Jaxson Dart","NYG","QB","17032","weighted",3500.44428969359,213.640630469624,24.6972144846797,4.36227886255039,10.0108635097493,2.36962329968765,555.465181058496,41.0582452192111,7.35654596100279,1.14414870058078,2.58318245125348,0.342319076012168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-05-13,NA,NA,NA,NA
"Kyler Murray","MIN","QB","14056","weighted",3492.643454039,164.973111424199,25.3303621169916,5.8660539621402,12.7961002785515,4.16550368366349,453.008356545961,53.0745169654945,3.51838440111421,0.74181421265438,3.05396935933148,0.672043404802102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-08-07,NA,NA,NA,NA
"Bryce Young","CAR","QB","16148","weighted",3408.36768802228,195.491653415547,25.1370473537604,5.38915928680104,11.6844011142061,2.05438914786944,265.603064066852,22.5690815269451,3.08885793871866,1.10296396045032,2.64728412256267,0.459819171706701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-07-25,NA,NA,NA,NA
"Malik Willis","MIA","QB","15694","weighted",3392.81337047354,172.640353543912,20.6688022284123,7.03109690909822,11.0050139275766,3.41991166004898,518.905292479109,223.429602605935,3.58105849582173,1.61362120703108,3.95856545961003,1.4501989261519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-05-25,NA,NA,NA,NA
"Tua Tagovailoa","ATL","QB","14778","weighted",2286.8147632312,783.791126280774,13.9724233983287,5.81756581597811,6.42729805013928,2.96301903960207,49.7646239554318,7.13824478497655,0,0,1.0041782729805,0.707414110318002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-03-02,"Q","Back",2026,0
"Fernando Mendoza","LVR","QB","17462","weighted",2819.46657381616,504.315566881529,17.1245125348189,3.14538252926471,10.0406685236769,3.50202901886225,184.268802228412,64.3340388569648,1.02089136490251,0.721689098435341,1.75104456824513,0.176853527579501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-10-01,NA,NA,NA,NA
"Michael Penix Jr.","ATL","QB","16583","weighted",1877.68662952646,898.031906994264,11.8217270194986,7.61343206560875,4.90891364902507,2.16431946523793,77.1782729805014,48.217182077856,0.745961002785515,0.770598954966377,1.24477715877437,0.884267637897503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-05-08,"Q","Knee - ACL",2026,0
"Deshaun Watson","CLE","QB","13113","weighted",1719.11002785515,730.842621813225,11.2364902506964,9.4974506419367,6.99860724233983,3.45446936460728,168.764623955432,69.8879520101628,1,0,2.5933147632312,1.1318625765088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-14,NA,NA,NA,NA
"Shedeur Sanders","CLE","QB","17031","weighted",1745.38440111421,556.031956271706,10.9866295264624,3.17833523424268,8.53231197771588,4.30848595500921,171.317548746518,52.1565948630213,1.02395543175487,0.67282367021067,1.2033426183844,0.565931288254402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-07,NA,NA,NA,NA
"Kirk Cousins","LVR","QB","10700","weighted",932.520891364902,322.328524358143,6.87715877437326,4.80849162621375,4.39387186629526,1.62473016321037,19.8022284122563,26.3145188039313,0.138440111420613,0.31198483605815,0.90041782729805,0.0707414110318002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-08-19,NA,NA,NA,NA
"J.J. McCarthy","MIN","QB","16584","weighted",572.545961002786,376.436429599068,4.07381615598886,3.83200749838323,2.32590529247911,1.49383563202939,43.1866295264624,28.3467758002194,0.594428969359331,0.851620218678619,0.448119777158774,0.318336349643101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-01-20,NA,NA,NA,NA
"Spencer Rattler","NO","QB","16586","weighted",544.441463414634,459.322764694629,5.00585365853658,5.99582975195972,2.24682926829268,2.10052634130645,53.0609756097561,40.9192848304402,0,0,1.38975609756098,1.436343671959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-09-28,NA,NA,NA,NA
"Riley Leonard","IND","QB","17035","weighted",380.411057692308,455.575551584373,2.63653846153846,2.79765538679492,1.42067307692308,1.28156633669918,26.1706730769231,38.1466551451053,0.329807692307692,0.535242865859628,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-09-13,NA,NA,NA,NA
"Dillon Gabriel","CLE","QB","17037","weighted",428.071698113208,560.735677480932,2.3388679245283,2.1920310216783,0.571320754716981,0.565685424949238,20.1018867924528,27.5771644662753,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2000-12-28,NA,NA,NA,NA
"Marcus Mariota","WAS","QB","12141","weighted",573.146341463415,209.97074459403,4.26975609756098,1.45255440430707,1.78487804878049,0.738633489217249,69.6268292682927,74.5594781893813,0.611707317073171,0.557058670054556,0.397073170731707,0.410383906274001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-10-30,NA,NA,NA,NA
"Justin Fields","KC","QB","15238","weighted",304.472144846797,242.930948906121,2.14679665738162,1.67908015710583,0.820891364902507,0.493466281859801,49.9791086350975,47.0606487680526,0.461281337047354,0.825022508610408,0.348537604456824,0.247594938611301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-03-05,NA,NA,NA,NA
"Quinn Ewers","MIA","QB","17034","weighted",346.686274509804,267.706485738132,2.88021390374332,1.77956119799289,1.81818181818182,1.01885539465938,17.4527629233512,4.97847592505088,0,0,0.248663101604278,0.206662064129705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-03-15,NA,NA,NA,NA
"Joe Flacco","CIN","QB","9064","weighted",372.352733686067,268.75695234183,3.01975308641975,2.50397709614329,1.58412698412698,0.907894381493637,11.6137566137566,9.3897131159865,0.0751322751322751,0.150273530133743,0.651851851851852,0.287879744727468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-01-16,NA,NA,NA,NA
"Jameis Winston","NYG","QB","12140","weighted",344.529247910863,236.698445620708,2.4891364902507,2.33806479468304,1.63871866295265,0.620870312088693,17.4206128133705,17.4084803479217,0.296657381615599,0.668538934410321,1.04979108635097,0.0353707055159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-01-06,NA,NA,NA,NA
"Mason Rudolph","PIT","QB","13595","weighted",371.475609756098,301.832608860059,3.55121951219512,3.55928204353604,0.784878048780488,0.738633489217249,26.3975609756098,16.6125662591341,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,NA,NA,NA,NA
"Mac Jones","SF","QB","15241","weighted",330.059888579387,249.475481239949,2.61476323119777,2.3742137591772,1.05988857938719,0.731573959708778,18.2785515320334,16.4253975184128,0.197771587743733,0.445692622940214,0.547701949860724,0.389077760674901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-09-05,NA,NA,NA,NA
"Davis Mills","HOU","QB","15252","weighted",297.789661319073,176.955683753347,2.86381461675579,3.0231128207925,1.04527629233512,0.910725240302332,23.4171122994652,22.263802556409,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-10-21,NA,NA,NA,NA
"Ty Simpson","LAR","QB","17463","weighted",305.725225225225,155.443626979813,2.7472972972973,1.61088271035512,1.47972972972973,0.857254645702481,17.0157657657658,13.7367182671068,0,0,0.148986486486486,0.147767627280383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-12-21,NA,NA,NA,NA
"Carson Beck","ARI","QB","17466","weighted",342.064017660044,190.020983149708,2.3598233995585,1.14301280468802,1.3598233995585,1.14301280468802,20.2913907284768,11.4539660769347,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2001-11-19,NA,NA,NA,NA
"Tyrod Taylor","GB","QB","10413","weighted",298.379807692308,126.842897920792,2.76346153846154,2.29449317802405,1.97836538461538,1.02934028080345,34.4399038461538,35.3637202355057,0.136538461538462,0.232703164698659,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-08-03,NA,NA,NA,NA
