"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","season_year","week"
"1","Tom Brady","TB","QB","5848","weighted",4692.4871150519,342.438932212461,36.9371410034602,1.74010848469088,12.1000581521363,2.37884852381891,37.3720328719723,24.9380807099109,2.17452422145329,0.688026947441379,1.23883477508651,0.242797230366599,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Patrick Mahomes","KC","QB","13116","weighted",5025.33065743945,176.653741913052,39.7406617647059,4.25676360863379,8.24526866777781,3.00322222351635,291.156228373702,78.1918703187177,2.80429930795848,0.665981702065937,1.31333131487889,0.540057783170334,2.13,4.79936859683329e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Aaron Rodgers","GB","QB","7836","weighted",4521.7267733564,398.072932692297,37.6796107266436,1.66645461222025,6.8088827446504,2.0111021311229,164.446306228374,32.9101007048515,1.9475562283737,0.536957228078944,2.44088494809689,0.457297019095967,1.65,2.39968429841664e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Dak Prescott","DAL","QB","12620","weighted",4774.37987456747,295.134504649772,31.1154022491349,1.57284876208999,12.8169481821378,2.59750530930889,299.037820069204,30.5890741554523,3.55932958477509,0.797487737889481,2.90850692041522,1.0796385964537,3.22,4.79936859683329e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q","Shoulder",2021,0
"5","Matt Ryan","ATL","QB","9099","weighted",4604.47388408304,263.802007092352,28.3935164359862,2.33771987240468,13.2685833104152,2.81933445365152,103.212759515571,35.0891809191815,1.36242647058824,0.49787014992849,3.35173702422145,1.26097620732316,2.13,4.79936859683329e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Josh Allen","BUF","QB","13589","weighted",4600.7008434256,298.654195551442,34.6569723183391,2.28825840891177,10.9338028757846,2.48000987015471,508.771531141868,71.0715663308267,6.800973183391,1.73456518054696,3.91663667820069,0.665086506604588,1.08,2.39968429841664e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Ben Roethlisberger","PIT","QB","7401","weighted",4290.86578719723,369.523293507477,31.8041522491349,2.77408490169485,13.5091543011669,2.8823781491097,30.9542906574394,20.8164926912246,0.212240484429066,0.372271358923318,1.01112889273356,0.189067200726416,3.19,4.79936859683329e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Ryan Fitzpatrick","WAS","QB","8062","weighted",4053.13885380623,542.928009773954,24.7088105536332,3.89931793447117,14.8578869325994,3.82159600727862,236.170346020761,54.2678967997265,2.51563581314879,1.65936492132465,1.05926470588235,0.23650010669697,2.69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Justin Herbert","LAC","QB","14779","weighted",4647.33408304498,207.185804058675,32.517508650519,2.98974452137172,12.4590288342173,2.86774335377414,254.322802768166,38.6313842699681,3.90748702422145,1.47856468571756,1.14722750865052,0.241224794513851,1.84,2.39968429841664e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Derek Carr","LVR","QB","11644","weighted",4309.06528979239,286.747826727865,27.3664662629758,2.7373037206216,10.3640557453333,2.00745163609497,116.267902249135,18.8085410564477,2.0120285467128,0.95777267011278,4.62776384083045,1.36443756366716,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
