"","player","position","team","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","adp","aav","uncertainty"
"71","Jake Ferguson","TE","DAL",108,7.25,1.21,97,118,17.5,25.2,9.12,71,68,82,8,"4",NA,NA,1
"72","Tee Higgins","WR","CIN",149,10.9,3.54,131,163,16.5,21.1,8.93,72,72,84,25,"6",NA,NA,13
"73","David Njoku","TE","CLE",106,9.23,0.184,98.1,123,16.3,26.3,14.2,73,65,75,9,"4",NA,NA,6
"74","Evan Engram","TE","JAC",106,9.73,10.9,92.1,120,16.1,20.4,11.1,74,74,78,10,"5",NA,NA,3
"75","Brandon Aubrey","K","DAL",163,13.5,1.28,142,185,14.8,4.68,25.7,75,96,58,1,"1",NA,NA,29
"76","Justin Tucker","K","BAL",161,4.86,5.07,154,169,13.5,16.2,9.86,76,82,80,2,"1",NA,NA,1
"77","Nathaniel Dell","WR","HOU",145,15.1,0.266,127,170,13,17.2,15.8,77,78,72,26,"6",NA,NA,51
"78","Malik Nabers","WR","NYG",145,9.09,1.53,136,160,12.7,26.6,6.03,78,64,87,27,"7",NA,NA,11
"79","Brock Purdy","QB","SF",274,18.2,11.8,244,295,12,12.7,3.15,79,84,92,11,"5",NA,NA,11
"80","Zay Flowers","WR","BAL",143,6.12,2.38,136,154,11.2,26.2,0.153,80,66,102,28,"7",NA,NA,1
"81","Michael Pittman","WR","IND",141,14.4,0.61,127,168,8.77,17,13.8,81,80,76,29,"7",NA,NA,44
"82","Harrison Butker","K","KC",156,6.35,0.407,149,167,8.48,11.8,7.86,82,86,85,3,"1",NA,NA,3
"83","Calvin Ridley","WR","TEN",140,9.56,3.4,127,157,8.16,17.4,3.03,83,77,93,30,"7",NA,NA,20
"84","Younghoe Koo","K","ATL",156,17,4.72,144,189,8.07,6.94,29.7,84,93,52,4,"2",NA,NA,52
"85","Jaylen Warren","RB","PIT",132,7.77,0.286,118,140,5.62,20.4,-5.09,85,73,120,30,"7",NA,NA,1
"86","Nick Chubb","RB","CLE",132,27.8,0.585,97.1,170,5.34,0,25.7,86,103,57,31,"8",NA,NA,87
"87","Dallas Goedert","TE","PHI",95.3,13.6,2.59,81.4,113,5.17,9.67,4.84,87,88,88,11,"5",NA,NA,21
"88","Christian Kirk","WR","JAC",137,13.2,0.417,118,157,4.76,8.17,2.92,88,90,94,31,"7",NA,NA,42
"89","Zack Moss","RB","CIN",131,26.2,3.85,84.3,167,4.75,-12.8,22.7,89,151,61,32,"8",NA,NA,76
"90","Terry McLaurin","WR","WAS",136,14.8,0.22,117,159,4.35,7.63,4.6,90,92,89,32,"7",NA,NA,45
"91","Jayden Reed","WR","GB",136,15.1,1.68,118,154,4.13,7.93,0,91,91,103,33,"7",NA,NA,55
"92","Greg Zuerlein","K","NYJ",151,4.29,1.74,146,158,3.35,8.31,-1.03,92,89,106,5,"2",NA,NA,48
"93","Brock Bowers","TE","LVR",92.7,16.4,2.58,60.8,111,2.58,-11,2.57,93,143,96,12,"6",NA,NA,47
"94","Chris Godwin","WR","TB",135,9.05,2.03,128,153,2.44,18.1,-0.806,94,76,105,34,"7",NA,NA,21
"95","Jets","DST","NYJ",101,10.7,1.64,89.9,114,1.97,0,0,95,103,103,1,"1",NA,NA,26
"96","Jason Myers","K","SEA",149,10.9,1.39,134,166,1.6,-2.94,6.65,96,110,86,6,"2",NA,NA,39
"97","Gus Edwards","RB","LAC",128,29.3,0.791,81.9,172,0.905,-15.2,27.9,97,165,54,33,"8",NA,NA,83
"98","Christian Watson","WR","GB",132,18.7,0.414,110,154,0.414,-0.09,0.32,98,104,101,35,"7",NA,NA,73
"99","Cowboys","DST","DAL",99.7,7.96,0.335,90.1,109,0.335,0.24,-4.78,99,101,118,2,"1",NA,NA,10
"100","Jake Elliott","K","PHI",148,7.95,0.218,139,162,0.218,1.6,2.8,100,98,95,7,"2",NA,NA,23
"101","Jared Goff","QB","DET",262,21.8,0.141,224,290,0.141,-7.43,-1.05,101,128,107,12,"5",NA,NA,37
"102","Tyjae Spears","RB","TEN",127,8.13,0.113,114,136,0.113,17,-8.24,102,81,132,34,"8",NA,NA,1
"103","Caleb Williams","QB","CHI",262,21.4,1.52,232,285,0,0,-6.21,103,103,126,13,"5",NA,NA,43
"104","Ezekiel Elliott","RB","DAL",127,13.1,1.58,100,136,0,3.34,-8.45,103,97,133,35,"8",NA,NA,31
"105","Rashee Rice","WR","KC",132,8.84,0.0635,116,142,0,6.88,-12.1,103,94,146,36,"7",NA,NA,35
"106","Dalton Schultz","TE","HOU",90.1,8.13,1.82,76.8,102,0,5.02,-6.94,103,95,129,13,"6",NA,NA,9
"107","Evan McPherson","K","CIN",148,8.01,0.509,138,157,0,0.311,-1.48,103,100,109,8,"2",NA,NA,16
"108","Ravens","DST","BAL",99.4,8.62,1.38,89.5,113,0,-0.396,-1.19,103,106,108,3,"2",NA,NA,19
"109","Keenan Allen","WR","CHI",132,18.7,3.21,110,156,-0.0635,0,2.07,104,103,98,37,"8",NA,NA,82
"110","Kaimi Fairbairn","K","HOU",147,10.6,1.03,137,163,-0.509,-0.158,3.95,105,105,90,9,"2",NA,NA,19
"111","Browns","DST","CLE",98,11.8,1.93,86,118,-1.38,-3.85,3.39,106,113,91,4,"3",NA,NA,42
"112","Jayden Daniels","QB","WAS",260,25.3,0.0396,227,291,-1.52,-4.42,0,107,118,103,14,"5",NA,NA,63
"113","Cameron Dicker","K","LAC",146,9.31,0.999,129,156,-1.54,-8.11,-2.79,108,134,112,10,"2",NA,NA,35
"114","Trevor Lawrence","QB","JAC",260,19.6,3.53,227,286,-1.56,-4.15,-5.17,109,116,121,15,"5",NA,NA,29
"115","Chase Brown","RB","CIN",125,13.1,0.0311,109,145,-1.58,12.1,0,110,85,103,36,"8",NA,NA,35
"116","Austin Ekeler","RB","WAS",125,13.7,3.17,108,147,-1.61,10.9,2.43,111,87,97,37,"8",NA,NA,23
"117","Taysom Hill","TE","NO",88.3,13.2,0.634,69.7,105,-1.82,-2.1,-3.51,112,109,114,14,"6",NA,NA,76
"118","Pat Freiermuth","TE","PIT",87.7,10.9,2.65,71.8,103,-2.46,0,-5.94,113,103,124,15,"6",NA,NA,32
"119","Matt Gay","K","IND",145,8.86,0.618,136,156,-2.54,-1.23,-2.8,114,108,113,11,"2",NA,NA,26
"120","Blake Grupe","K","NO",145,11.2,0.934,127,159,-3.15,-10.2,-0.159,115,141,104,12,"2",NA,NA,81
"121","Diontae Johnson","WR","CAR",129,12,2.98,107,145,-3.27,-3.07,-9.23,116,111,136,38,"8",NA,NA,38
"122","Colts","DST","IND",96,14.7,1.61,77.7,116,-3.31,-12.2,2.05,117,148,99,5,"4",NA,NA,90
"123","Tyler Bass","K","BUF",144,7.81,0.324,137,156,-4.09,0,-2.69,118,103,111,13,"2",NA,NA,10
"124","Jake Moody","K","SF",143,7.4,0.356,132,153,-4.41,-5.34,-5.57,119,119,123,14,"2",NA,NA,13
"125","Jason Sanders","K","MIA",143,6.84,0.139,137,155,-4.77,-0.745,-4.31,120,107,117,15,"3",NA,NA,6
"126","Jonathon Brooks","RB","CAR",122,25.1,11.5,85.2,164,-4.78,-11.9,19.2,121,145,65,38,"9",NA,NA,82
"127","Cairo Santos","K","CHI",143,11.5,4.07,129,159,-4.91,-8.12,0,122,135,103,16,"3",NA,NA,32
"128","Texans","DST","HOU",94.4,11.1,0.1,82.2,109,-4.92,-7.63,-5.24,123,131,122,6,"4",NA,NA,45
"129","49ers","DST","SF",94.3,4.92,1.1,90,103,-5.03,0.191,-11.4,124,102,143,7,"5",NA,NA,6
"130","Justin Herbert","QB","LAC",257,19.1,2.03,233,277,-5.09,1.27,-14.4,125,99,154,16,"5",NA,NA,26
"131","T.J. Hockenson","TE","MIN",85,14.9,0.355,59.7,105,-5.1,-12,-3.82,126,146,116,16,"6",NA,NA,71
"132","Cole Kmet","TE","CHI",84.7,22.1,5.33,52.8,108,-5.46,-18.9,0,127,175,103,17,"7",NA,NA,99
"133","Bills","DST","BUF",93.2,10.1,0.156,81.2,106,-6.13,-8.66,-8.69,128,138,134,8,"5",NA,NA,39
"134","DeAndre Hopkins","WR","TEN",126,16.5,1.98,106,155,-6.25,-3.78,1.03,129,112,100,39,"8",NA,NA,65
"135","Chiefs","DST","KC",93.1,4.47,0.327,85.6,98.1,-6.28,-4.31,-16.1,130,117,160,9,"5",NA,NA,1
"136","Eagles","DST","PHI",92.7,8.99,0.499,82.1,102,-6.61,-7.74,-11.9,131,132,144,10,"6",NA,NA,32
"137","Steelers","DST","PIT",92.2,4.86,0.468,86,98.5,-7.11,-3.87,-15.7,132,114,158,11,"6",NA,NA,3
"138","Tua Tagovailoa","QB","MIA",255,23.6,6.67,226,301,-7.12,-5.97,9.11,133,120,83,17,"6",NA,NA,51
"139","Dolphins","DST","MIA",91.8,8.93,3.39,82.1,104,-7.58,-7.77,-10.4,134,133,141,12,"7",NA,NA,29
"140","Jordan Addison","WR","MIN",124,14.8,4.94,101,143,-8.23,-8.26,-11.3,135,136,142,40,"8",NA,NA,62
"141","Daniel Carlson","K","LVR",139,10.4,0.807,123,150,-8.98,-14.3,-8.84,136,161,135,17,"3",NA,NA,55
"142","Cam Little","K","JAC",138,12.3,0.297,125,157,-9.79,-12.5,-1.92,137,149,110,18,"3",NA,NA,65
"143","Dustin Hopkins","K","CLE",138,10.3,0.61,125,154,-10.1,-12.7,-4.97,138,150,119,19,"3",NA,NA,45
"144","Chris Boswell","K","PIT",137,4.66,0.0524,131,144,-10.7,-6.19,-15.3,139,124,156,20,"3",NA,NA,74
"145","Chase McLaughlin","K","TB",137,7.49,0.539,124,146,-10.7,-13.7,-13.1,140,155,152,21,"3",NA,NA,87
"146","Juwan Johnson","TE","NO",79.3,16.3,0.906,56.8,102,-10.8,-15,-6.63,141,164,128,18,"7",NA,NA,79
"147","Bengals","DST","CIN",88.4,9.55,1.27,74.6,100,-11,-15.2,-14.2,142,166,153,13,"8",NA,NA,55
"148","Matt Prater","K","ARI",137,4.71,1.07,130,142,-11.3,-7.45,-17,143,130,163,22,"3",NA,NA,71
"149","Hunter Henry","TE","NE",78.4,11,3.26,67.8,96.1,-11.7,-3.92,-12.4,144,115,147,19,"7",NA,NA,50
"150","Seahawks","DST","SEA",87.1,6.96,0.49,75.7,93,-12.2,-14.2,-21.2,145,159,177,14,"8",NA,NA,58
"151","Joshua Karty","K","LAR",135,7.82,2.41,126,146,-12.4,-11.2,-12.6,146,144,149,23,"4",NA,NA,42
"152","Raiders","DST","LVR",86.6,4.2,0.0868,81.2,92.3,-12.7,-8.7,-21.9,147,139,181,15,"8",NA,NA,52
"153","Giants","DST","NYG",86.5,9.58,0.287,72.7,99,-12.8,-17.2,-15.2,148,171,155,16,"9",NA,NA,81
"154","Saints","DST","NO",86.2,6.55,0.956,75.6,92.5,-13.1,-14.3,-21.7,149,160,180,17,"10",NA,NA,16
"155","Jameson Williams","WR","DET",119,15.8,1.6,102,146,-13.2,-7.3,-7.99,150,126,131,41,"9",NA,NA,68
"156","Aaron Rodgers","QB","NYJ",248,19.1,1.5,226,282,-13.8,-6.11,-9.61,151,121,138,18,"6",NA,NA,34
"157","Packers","DST","GB",85.3,9.74,0.17,67.1,92.9,-14.1,-22.7,-21.3,152,192,178,18,"10",NA,NA,68
"158","Jaguars","DST","JAC",85.1,3.68,0.103,79.5,91,-14.2,-10.4,-23.2,153,142,187,19,"10",NA,NA,13
"159","Lions","DST","DET",85,10.9,0.459,66.5,97.2,-14.3,-23.4,-17,154,194,164,20,"10",NA,NA,65
"160","Xavier Worthy","WR","KC",117,19.2,1.42,85.5,147,-14.8,-24.1,-7.2,156,195,130,42,"9",NA,NA,70
"161","Wil Lutz","K","DEN",133,6.73,1.32,124,141,-14.8,-13.1,-18,155,152,165,24,"4",NA,NA,61
"162","Chargers","DST","LAC",84.6,9.93,2.13,71.5,94.8,-14.8,-18.4,-19.4,157,174,169,21,"11",NA,NA,94
"163","Tyler Conklin","TE","NYJ",75.2,8.32,3.62,64.3,87.8,-15,-7.44,-20.7,158,129,175,20,"7",NA,NA,53
"164","Kirk Cousins","QB","ATL",247,25.3,4.27,215,281,-15.3,-17,-10.1,159,170,139,19,"6",NA,NA,57
"165","Jake Bates","K","DET",132,11.2,1.97,117,146,-16.1,-20.2,-12.7,160,184,151,25,"4",NA,NA,90
"166","Courtland Sutton","WR","DEN",116,8.69,0.618,103,129,-16.2,-6.88,-24.9,161,125,196,43,"9",NA,NA,17
"167","Jerome Ford","RB","CLE",110,21.9,2.46,83.4,141,-16.3,-13.7,-3.78,162,156,115,39,"9",NA,NA,54
"168","Marquise Brown","WR","KC",115,19.1,1.63,93.6,141,-16.8,-16,-12.6,163,169,150,44,"9",NA,NA,80
"169","Bears","DST","CHI",82.4,5.61,0.478,75.7,89.2,-16.9,-14.1,-25,164,158,198,22,"11",NA,NA,23
"170","Buccaneers","DST","TB",82,9.78,0.087,68,91.9,-17.4,-21.8,-22.3,165,189,184,23,"11",NA,NA,74
"171","Vikings","DST","MIN",81.9,6.65,0.465,69.6,89.9,-17.5,-20.3,-24.3,166,185,192,24,"12",NA,NA,48
"172","Falcons","DST","ATL",81.4,12,0.0103,65.3,94.4,-18,-24.6,-19.8,167,199,170,25,"12",NA,NA,87
"173","Rams","DST","LAR",81.4,8.71,0.625,68.8,93.8,-18,-21,-20.4,168,187,172,26,"13",NA,NA,84
"174","Nick Folk","K","TEN",130,7.18,1.19,119,136,-18.1,-17.9,-22.5,169,173,186,26,"4",NA,NA,97
"175","Jaxon Smith-Njigba","WR","SEA",114,10.9,0.273,102,134,-18.4,-7.33,-20.5,170,127,173,45,"9",NA,NA,41
"176","Luke Musgrave","TE","GB",71.5,15.5,0.531,47.5,88.5,-18.6,-24.3,-20,171,196,171,21,"7",NA,NA,62
"177","Commanders","DST","WAS",80.8,17.7,0.795,51.6,97.5,-18.6,-38.2,-16.7,172,223,162,27,"14",NA,NA,97
"178","J.K. Dobbins","RB","LAC",108,25.2,4.67,70.8,138,-18.7,-26.3,-6.22,174,202,127,40,"9",NA,NA,90
"179","Jakobi Meyers","WR","LVR",113,19.5,3.21,94.2,142,-18.7,-15.4,-12.5,173,167,148,46,"9",NA,NA,76
"180","Chigoziem Okonkwo","TE","TEN",71,11.8,0.825,57.9,92.1,-19.1,-13.9,-16.3,175,157,161,22,"8",NA,NA,65
"181","Will Reichard","K","MIN",129,10.6,2.04,116,143,-19.2,-21.4,-15.5,176,188,157,27,"4",NA,NA,84
"182","Broncos","DST","DEN",80,7.87,0.836,70.5,93.3,-19.4,-19.4,-20.9,177,178,176,28,"14",NA,NA,61
"183","Deshaun Watson","QB","CLE",242,15.5,0.995,218,266,-19.6,-13.2,-25.8,178,154,202,20,"6",NA,NA,23
"184","Cade Otton","TE","TB",70.2,6.27,3.32,62,77.4,-19.9,-9.74,-31,179,140,213,23,"8",NA,NA,18
"185","Patriots","DST","NE",79.1,4.63,1.69,74.3,85.4,-20.2,-15.6,-28.8,180,168,206,29,"15",NA,NA,35
"186","Matthew Stafford","QB","LAR",241,12.3,0.44,225,260,-20.6,-6.17,-31.6,181,123,215,21,"6",NA,NA,1
"187","Baker Mayfield","QB","TB",241,11.4,6.03,225,254,-21,-6.17,-37,182,122,225,22,"6",NA,NA,3
"188","Graham Gano","K","NYG",127,12.7,2.93,109,147,-21.3,-28,-12.1,183,205,145,28,"5",NA,NA,58
"189","Rashid Shaheed","WR","NO",110,15.3,0.396,86.6,132,-21.9,-23,-21.6,185,193,179,47,"9",NA,NA,66
"190","Titans","DST","TEN",77.4,8.35,1.77,65.6,89.5,-21.9,-24.3,-24.7,184,197,195,30,"16",NA,NA,71
"191","Keon Coleman","WR","BUF",110,21,0.458,79.5,144,-22.3,-30.1,-10.4,186,208,140,48,"9",NA,NA,94
"192","Ladd McConkey","WR","LAC",109,12.8,0.735,90.3,132,-22.8,-19.3,-22.3,187,177,185,49,"9",NA,NA,63
"193","Noah Fant","TE","SEA",66.9,7.33,3.73,57.2,79.1,-23.3,-14.6,-29.4,188,163,208,24,"8",NA,NA,38
"194","Chuba Hubbard","RB","CAR",103,21.5,1.08,77.5,139,-23.4,-19.6,-6.08,189,179,125,41,"9",NA,NA,55
"195","Romeo Doubs","WR","GB",109,16.4,0.511,89,129,-23.5,-20.6,-25.2,190,186,200,50,"9",NA,NA,72
"196","Cardinals","DST","ARI",75.7,13.4,1.44,52.4,92.2,-23.7,-37.5,-22,191,219,182,31,"17",NA,NA,99
"197","Brandin Cooks","WR","DAL",108,9.23,0.361,96.5,120,-24,-13.1,-34.3,192,153,219,51,"9",NA,NA,32
"198","Eddy Pineiro","K","CAR",124,9.16,7.29,115,140,-24.2,-22.2,-18.5,193,190,166,29,"5",NA,NA,68
"199","Rome Odunze","WR","CHI",108,16.3,0.365,77.9,128,-24.4,-31.7,-25.6,194,211,201,52,"9",NA,NA,87
"200","Rico Dowdle","RB","DAL",102,17,1.31,84.9,129,-24.5,-12.2,-15.8,195,147,159,42,"10",NA,NA,49
"201","Khalil Shakir","WR","BUF",107,13.9,0.343,90.6,130,-24.8,-19,-23.6,196,176,189,53,"9",NA,NA,85
"202","Brian Thomas Jr.","WR","JAC",107,11.8,0.0362,89.6,121,-25.1,-20,-32.6,197,183,217,54,"9",NA,NA,54
"203","Jerry Jeudy","WR","CLE",107,18.2,1.17,74.1,130,-25.1,-35.5,-23.7,199,217,191,55,"10",NA,NA,79
"204","Panthers","DST","CAR",74.2,11.2,0,58.6,89.5,-25.1,-31.2,-24.7,198,210,194,32,"17",NA,NA,77
"205","Ty Chandler","RB","MIN",101,7.96,2.67,88.5,110,-25.8,-8.57,-34.1,200,137,218,43,"10",NA,NA,4
"206","Josh Palmer","WR","LAC",106,7.56,0.827,95.1,118,-26.3,-14.5,-36.2,201,162,224,56,"10",NA,NA,31
"207","Daniel Jones","QB","NYG",235,22.8,0.424,205,267,-27,-26.2,-24.5,203,201,193,23,"6",NA,NA,77
"208","Isaiah Likely","TE","BAL",63.1,19.6,3.16,39.1,99.1,-27,-32.7,-9.39,202,212,137,25,"9",NA,NA,97
"209","Tyler Lockett","WR","SEA",105,8.02,0.869,91.7,116,-27.1,-17.9,-38.5,204,172,232,57,"10",NA,NA,24
"210","Geno Smith","QB","SEA",234,13.9,9.28,212,250,-27.5,-19.9,-41.7,205,182,237,24,"7",NA,NA,20
"211","Curtis Samuel","WR","BUF",104,16.4,1.01,75.7,128,-28,-33.9,-26.5,206,213,203,58,"10",NA,NA,77
"212","Tyler Allgeier","RB","ATL",98.2,17,7.17,77.3,126,-28.5,-19.8,-18.9,207,181,167,44,"10",NA,NA,39
"213","Gabriel Davis","WR","JAC",103,19.9,4.63,75.5,135,-29,-34.1,-18.9,208,214,168,59,"10",NA,NA,92
"214","Jonnu Smith","TE","MIA",60,15,4.98,47.4,87.8,-30.1,-24.4,-20.7,209,198,174,26,"9",NA,NA,88
