"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","injury_status","injury_details","season_year","week"
"1","Patrick Mahomes","KC","QB","13116","weighted",4903.76583898305,217.474417226752,38.2111779661017,2.91868698190676,11.2212372881356,1.08756266407389,341.151216101695,23.7951199231404,2.84453389830508,0.3774932407056,1.27672881355932,0.153637830920254,2.73,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","Justin Herbert","LAC","QB","14779","weighted",4674.26954237288,227.924908479351,30.7314661016949,2.57498534248301,12.3996906779661,1.67032393124591,209.572919491525,35.1217588046005,1.55156355932203,0.512799605615373,1.41646610169492,0.466233419773971,2.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","Joe Burrow","CIN","QB","14777","weighted",4573.12243644068,172.679080202256,33.3979957627119,2.49664412252748,13.1013940677966,0.865381962369341,266.616699152542,76.2842303061747,3.63287288135593,0.991881149393078,1.90072033898305,0.663408170341214,2.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Kirk Cousins","MIN","QB","10700","weighted",4455.81215254237,128.662669579995,30.1560847457627,1.35708036128727,12.5602627118644,0.854035420523752,95.376186440678,14.1439833826446,1.34940254237288,0.476442130476422,2.18323305084746,0.718724088497595,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Josh Allen","BUF","QB","13589","weighted",4357.26397457627,190.91901813483,33.0099533898305,2.63774758958722,14.6575466101695,2.28838418733255,705.656474576271,63.5001756188781,6.2789279661017,0.982706167434629,3.77138983050847,0.807399171435923,2.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Jared Goff","DET","QB","12611","weighted",4276.94308050847,208.988456388772,27.8815042372881,2.77587599016103,10.1679025423729,2.48404968988374,82.4079872881356,13.1420374461373,0.763423728813559,0.776330709224497,3.40002542372881,1.03384196109272,3.76,4.79787506524271e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Dak Prescott","DAL","QB","12620","weighted",4162.12269067797,199.45973418456,29.4258050847458,1.93878661741371,14.2053644067797,1.88779289939023,242.131529661017,39.1452745204113,1.91810169491525,0.793071729265245,2.69943220338983,0.402940310842129,2.62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","Matthew Stafford","LAR","QB","9431","weighted",4032.61368220339,318.762069145556,24.7145805084746,3.41661425516073,14.1484110169492,2.19314718872826,69.6734110169492,26.845455768503,0.74696186440678,0.551488206596944,2.81278813559322,0.904771651199719,1.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","Tua Tagovailoa","MIA","QB","14778","weighted",4145.02535169492,243.414839972362,27.5368177966102,3.16334315601479,12.2783559322034,1.49992070041182,121.308216101695,17.1231159809539,1.37457203389831,0.45127666205927,1.37528813559322,0.301735557443123,0.94,1.19946876631068e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Aaron Rodgers","NYJ","QB","7836","weighted",4097.97102966102,167.467365227105,27.1099576271186,2.92794244063625,9.78374576271187,2.64820251401877,123.141860169492,35.5420749436444,1.55966949152542,0.446616924820894,2.90983474576271,0.944079739528879,1.06,2.39893753262136e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
