target_name,method,n_rows,rmse,mae,bias
pass,expert_component,380,6.567937638649395,4.777460203083802,-3.8044623833566615
pass,lasso,380,3.2835480793929404,2.5617042462087456,0.38366028729469703
pass,random_forest,380,3.2525900084660115,2.55421004115785,0.41373563361442184
pass,lightgbm,380,3.257778116210337,2.553238442572492,0.43486816366692277
rush,expert_component,380,1.9614048839899232,1.2959461003285975,-0.9300243291380638
rush,lasso,380,1.600452795641441,1.1120531938758111,-0.13677333433880412
rush,random_forest,380,1.5257218537894528,1.091259820871499,-0.13037100245926558
rush,lightgbm,380,1.5599114017659133,1.1124150713402239,-0.16546216981158898
