study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games,baseline_ppg_crps,baseline_contribution_crps,baseline_played_crps,baseline_ppg_bias,baseline_contribution_bias,baseline_played_bias,baseline_ppg_80_coverage,baseline_extended_absence_calibration,baseline_extended_absence_brier,baseline_zero_active_calibration,ppg_crps_delta,ppg_crps_relative_delta,contribution_crps_delta,contribution_crps_relative_delta,played_crps_delta,played_crps_relative_delta,abs_ppg_bias_degradation,abs_contribution_bias_degradation,abs_played_bias_degradation,abs_extended_absence_calibration_degradation,abs_zero_active_calibration_degradation,ppg_80_coverage_delta
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,production,core_strict,all_2017_2025,756,2.555637868632757,33.69400767035771,1.3699033608746658,-2.3522118350759142,-26.347046714529444,0.0660508006070568,0.7367724867724867,-0.0007356389658680212,0.08604419731841471,-0.0012749763151861998,2.96834073378448,3.034391534391535,2.555637868632757,33.69400767035771,1.3699033608746658,-2.3522118350759142,-26.347046714529444,0.0660508006070568,0.7367724867724867,-0.0007356389658680212,0.08604419731841471,-0.0012749763151861998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_mtf_w025,core_strict,all_2017_2025,756,2.555592255855446,33.692169538140575,1.3696666857014745,-2.3522122710240003,-26.351634185575055,0.06511241065491118,0.7354497354497355,-0.0007103676097188483,0.08597230666993305,-0.0012741092701146614,2.9692791237366265,3.034391534391535,2.555637868632757,33.69400767035771,1.3699033608746658,-2.3522118350759142,-26.347046714529444,0.0660508006070568,0.7367724867724867,-0.0007356389658680212,0.08604419731841471,-0.0012749763151861998,-4.561277731118807e-05,-1.784790320691343e-05,-0.001838132217137911,-5.455368310947062e-05,-0.00023667517319125864,-0.00017276778782415736,4.359480860749443e-07,0.004587471045610414,-0.000938389952145624,-2.5271356149172974e-05,-8.67045071538397e-07,-0.001322751322751281
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_mtf_w050,core_strict,all_2017_2025,756,2.555301713000784,33.69411311096043,1.3690872438682284,-2.352213184110116,-26.355911432289176,0.06351848447249013,0.7354497354497355,-0.000580065935489843,0.08593646690893114,-0.0012733006847320443,2.970873049919044,3.034391534391535,2.555637868632757,33.69400767035771,1.3699033608746658,-2.3522118350759142,-26.347046714529444,0.0660508006070568,0.7367724867724867,-0.0007356389658680212,0.08604419731841471,-0.0012749763151861998,-0.0003361556319734227,-0.00013153492366790864,0.00010544060271655553,3.129357710962566e-06,-0.0008161170064373557,-0.0005957478678760841,1.3490342016808654e-06,0.008864717759731633,-0.00253231613456667,-0.00015557303037817827,-1.6756304541554884e-06,-0.001322751322751281
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_yac_w025,core_strict,all_2017_2025,756,2.555454804100259,33.7003588244579,1.3694833400293231,-2.3522126982310434,-26.35240643528848,0.06518901845712628,0.7367724867724867,-0.0005933845233536267,0.08597535467674407,-0.0012737889926151807,2.9692025159344073,3.034391534391535,2.555637868632757,33.69400767035771,1.3699033608746658,-2.3522118350759142,-26.347046714529444,0.0660508006070568,0.7367724867724867,-0.0007356389658680212,0.08604419731841471,-0.0012749763151861998,-0.00018306453249827825,-7.163164028256563e-05,0.006351154100187273,0.00018849506304863262,-0.00042002084534265016,-0.0003066061864936964,8.631551291493622e-07,0.005359720759035014,-0.0008617821499305178,-0.00014225444251439456,-1.1873225710190907e-06,0.0
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,production,core_strict,development_2017_2022,504,2.638700433513174,34.374403616411826,1.3534702730824444,-2.4303988477170604,-27.178106226575082,0.10850663236328553,0.7222222222222222,0.005533836498368722,0.08229395204931914,-0.004106296590328979,2.9510171771605247,3.05952380952381,2.638700433513174,34.374403616411826,1.3534702730824444,-2.4303988477170604,-27.178106226575082,0.10850663236328553,0.7222222222222222,0.005533836498368722,0.08229395204931914,-0.004106296590328979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_mtf_w025,core_strict,development_2017_2022,504,2.638882342872921,34.37553862879092,1.3529110634435513,-2.4303990937968267,-27.183041406278452,0.10733500879835634,0.7202380952380952,0.005583407917066199,0.08218827087571068,-0.004106296590328979,2.9521888007254535,3.05952380952381,2.638700433513174,34.374403616411826,1.3534702730824444,-2.4303988477170604,-27.178106226575082,0.10850663236328553,0.7222222222222222,0.005533836498368722,0.08229395204931914,-0.004106296590328979,0.00018190935974704558,6.8938996422796e-05,0.0011350123790947464,3.301911479725028e-05,-0.00055920963889311,-0.00041316728561724414,2.4607976634172246e-07,0.004935179703370096,-0.0011716235649291973,4.957141869747772e-05,0.0,-0.001984126984126977
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_mtf_w050,core_strict,development_2017_2022,504,2.638573697166269,34.37658777210086,1.3520944584908876,-2.430399706023538,-27.19125909606267,0.10536412490723755,0.7202380952380952,0.005742252284568511,0.08212591223210987,-0.004106296590328979,2.9541596846165703,3.05952380952381,2.638700433513174,34.374403616411826,1.3534702730824444,-2.4303988477170604,-27.178106226575082,0.10850663236328553,0.7222222222222222,0.005533836498368722,0.08229395204931914,-0.004106296590328979,-0.0001267363469046323,-4.8029835177598734e-05,0.0021841556890365155,6.354017697041137e-05,-0.0013758145915567788,-0.0010165089096663138,8.583064774470017e-07,0.013152869487587537,-0.00314250745604798,0.0002084157861997893,0.0,-0.001984126984126977
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_yac_w025,core_strict,development_2017_2022,504,2.638658099465483,34.379085809343636,1.3531563099645911,-2.4303995343373406,-27.181836184745386,0.1086375946441106,0.7222222222222222,0.005576145008399425,0.08215762253272853,-0.004106296590328979,2.9508862148796986,3.05952380952381,2.638700433513174,34.374403616411826,1.3534702730824444,-2.4303988477170604,-27.178106226575082,0.10850663236328553,0.7222222222222222,0.005533836498368722,0.08229395204931914,-0.004106296590328979,-4.2334047690939514e-05,-1.604352170991863e-05,0.0046821929318099365,0.00013621161210708443,-0.00031396311785325537,-0.00023196897936905714,6.866202801880661e-07,0.00372995817030386,0.0001309622808250699,4.230851003070302e-05,0.0,0.0
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,production,core_strict,recent_2020_2025,504,2.4450560838873185,32.853173456242885,1.3947538802725337,-2.3129848952839964,-24.78926573356184,0.13103032409581578,0.7559523809523809,-0.006291283329677919,0.0888654230929067,0.002327178663021111,2.9780966600311682,3.109126984126984,2.4450560838873185,32.853173456242885,1.3947538802725337,-2.3129848952839964,-24.78926573356184,0.13103032409581578,0.7559523809523809,-0.006291283329677919,0.0888654230929067,0.002327178663021111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_pff_te_confirmation,results_template_dk,2026-08-02_pff_te_confirmation__results_template_dk,dk,fresh_expanded,production,te_pff_mtf_w025,core_strict,recent_2020_2025,504,2.4448770861040403,32.847682555478926,1.3947200080749063,-2.31298530312636,-24.791650579420008,0.13068923752019238,0.7559523809523809,-0.0063732649208288195,0.08879428239119821,0.0023284792306284188,2.978437746606792,3.109126984126984,2.4450560838873185,32.853173456242885,1.3947538802725337,-2.3129848952839964,-24.78926573356184,0.13103032409581578,0.7559523809523809,-0.006291283329677919,0.0888654230929067,0.002327178663021111,-0.00017899778327823412,-7.320804805166503e-05,-0.0054909007639594165,-0.00016713456224470846,-3.387219762740479e-05,-2.4285429928938562e-05,4.078423634368278e-07,0.002384845858166784,-0.0003410865756234005,8.198159115090087e-05,1.3005676073075956e-06,0.0
