comparison,lower_chance_level,higher_chance_level,year,trial,roster_changed,both_actual_cap_feasible,joint_feasible_actual_points_effect,managed_forecast_season_points_effect,heldout_cap_probability_effect,actual_cap_feasible_effect,actual_cap_overage_effect,actual_salary_spend_effect,point_salary_spend_effect
70_minus_60,0.6,0.7,2025,49,True,False,,-0.2607421875,0.17500000000000004,0.0,-7.0,-7.0,-3.2000160217285156
70_minus_60,0.6,0.7,2025,50,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,51,True,False,,1.0234375,0.07500000000000001,0.0,9.0,9.0,-1.5917129516601562
70_minus_60,0.6,0.7,2025,52,True,False,,-6.8746337890625,0.05500000000000005,0.0,5.0,5.0,-2.3844985961914062
70_minus_60,0.6,0.7,2025,53,True,False,,-4.272216796875,-0.06500000000000006,0.0,-50.0,-50.0,-1.4133914709091187
70_minus_60,0.6,0.7,2025,54,True,False,,4.9892578125,0.04500000000000004,0.0,-3.0,-3.0,-1.6289844512939453
70_minus_60,0.6,0.7,2025,55,True,False,,-34.7999267578125,0.13499999999999995,0.0,-13.0,-13.0,0.4004511833190918
70_minus_60,0.6,0.7,2025,56,True,False,,-4.98583984375,0.10999999999999999,0.0,-7.0,-7.0,-2.8691368103027344
70_minus_60,0.6,0.7,2025,57,True,False,,-16.9720458984375,-0.050000000000000044,0.0,-18.0,-18.0,0.8117122650146484
70_minus_60,0.6,0.7,2025,58,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,59,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,60,True,False,,-7.7672119140625,0.1449999999999999,0.0,-8.0,-8.0,-4.358455657958984
70_minus_60,0.6,0.7,2025,61,True,False,,-12.9959716796875,0.020000000000000018,0.0,10.0,10.0,0.7085800170898438
70_minus_60,0.6,0.7,2025,62,True,False,,-6.029296875,0.09999999999999998,1.0,-10.0,-15.0,-3.4343738555908203
70_minus_60,0.6,0.7,2025,63,True,False,,-18.6527099609375,0.14,0.0,0.0,0.0,-3.2699451446533203
70_minus_60,0.6,0.7,2025,64,True,False,,19.6947021484375,0.06999999999999995,-1.0,5.0,10.0,0.7363038063049316
70_minus_60,0.6,0.7,2025,65,True,False,,-3.60205078125,0.040000000000000036,0.0,-8.0,-8.0,1.0483980178833008
70_minus_60,0.6,0.7,2025,66,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,67,True,False,,-22.5401611328125,0.09999999999999998,0.0,-6.0,-6.0,-2.561269760131836
70_minus_60,0.6,0.7,2025,68,True,False,,3.50732421875,-0.02499999999999991,0.0,10.0,10.0,2.2648849487304688
70_minus_60,0.6,0.7,2025,69,True,False,,-8.6790771484375,0.11500000000000005,0.0,-8.0,-8.0,-1.1851434707641602
70_minus_60,0.6,0.7,2025,70,True,False,,2.088134765625,0.13,0.0,33.0,33.0,-0.9133751392364502
70_minus_60,0.6,0.7,2025,71,True,False,,-10.8990478515625,0.17499999999999993,0.0,-7.0,-7.0,-4.22183895111084
70_minus_60,0.6,0.7,2025,72,True,False,,11.751220703125,0.11000000000000004,0.0,-4.0,-4.0,-0.10511207580566406
70_minus_60,0.6,0.7,2025,73,True,False,,-10.677978515625,0.010000000000000009,0.0,21.0,21.0,-1.5269513130187988
70_minus_60,0.6,0.7,2025,74,True,False,,11.2611083984375,0.13,0.0,-18.0,-18.0,-12.595127582550049
70_minus_60,0.6,0.7,2025,75,True,False,,-21.068115234375,0.12,1.0,-6.0,-12.0,-3.8030991554260254
70_minus_60,0.6,0.7,2025,76,True,False,,7.4288330078125,0.08500000000000008,0.0,4.0,4.0,-1.7921791076660156
70_minus_60,0.6,0.7,2025,77,True,False,,-8.3544921875,0.09000000000000002,0.0,4.0,4.0,-1.8724784851074219
70_minus_60,0.6,0.7,2025,78,True,False,,-5.861083984375,0.10499999999999998,0.0,-6.0,-6.0,-3.1184463500976562
70_minus_60,0.6,0.7,2025,79,True,False,,-5.11962890625,0.16000000000000003,0.0,-1.0,-1.0,-2.0953636169433594
70_minus_60,0.6,0.7,2025,80,True,False,,-35.3101806640625,0.305,0.0,1.0,1.0,-5.8126606941223145
70_minus_60,0.6,0.7,2025,81,True,False,,0.5855712890625,0.08499999999999996,0.0,-3.0,-3.0,-1.74753999710083
70_minus_60,0.6,0.7,2025,82,True,False,,7.776611328125,0.23000000000000004,0.0,-10.0,-10.0,-4.527299880981445
70_minus_60,0.6,0.7,2025,83,True,False,,-26.5032958984375,0.07999999999999996,0.0,-19.0,-19.0,-3.3665661811828613
70_minus_60,0.6,0.7,2025,84,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,85,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,86,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,87,True,False,,3.161865234375,0.12,0.0,-6.0,-6.0,0.6501498222351074
70_minus_60,0.6,0.7,2025,88,True,False,,3.6533203125,0.010000000000000009,-1.0,14.0,21.0,0.8663234710693359
70_minus_60,0.6,0.7,2025,89,True,False,,-31.2476806640625,0.07499999999999996,0.0,8.0,8.0,-5.805299997329712
70_minus_60,0.6,0.7,2025,90,True,False,,-51.778564453125,0.17500000000000004,0.0,2.0,2.0,-5.311088562011719
70_minus_60,0.6,0.7,2025,91,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,92,True,False,,11.229736328125,0.135,0.0,-19.0,-19.0,-6.0782928466796875
70_minus_60,0.6,0.7,2025,93,True,False,,-3.99267578125,0.05499999999999999,-1.0,12.0,29.0,1.442762851715088
70_minus_60,0.6,0.7,2025,94,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,95,True,False,,-30.300048828125,0.16499999999999992,0.0,0.0,0.0,-4.917055130004883
70_minus_60,0.6,0.7,2025,96,True,False,,23.1190185546875,-0.025000000000000022,0.0,32.0,32.0,3.4580869674682617
70_minus_60,0.6,0.7,2025,97,True,False,,-10.5323486328125,-0.010000000000000009,0.0,10.0,10.0,-0.7066860198974609
70_minus_60,0.6,0.7,2025,98,True,False,,6.910888671875,0.07000000000000006,0.0,9.0,9.0,-1.5917129516601562
70_minus_60,0.6,0.7,2025,99,True,False,,-9.535400390625,0.15500000000000003,0.0,-20.0,-20.0,-3.631361961364746
70_minus_60,0.6,0.7,2025,100,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,101,True,False,,0.1029052734375,0.04500000000000004,0.0,4.0,4.0,0.5440750122070312
70_minus_60,0.6,0.7,2025,102,True,False,,-28.5355224609375,0.125,0.0,-9.0,-9.0,-3.7240748405456543
70_minus_60,0.6,0.7,2025,103,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,104,True,False,,-26.6195068359375,0.13,0.0,-2.0,-2.0,-4.322477579116821
70_minus_60,0.6,0.7,2025,105,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,106,True,True,7.300048828125,-18.50634765625,0.1050000000000001,0.0,0.0,3.0,-6.548643112182617
70_minus_60,0.6,0.7,2025,107,True,False,,-11.5994873046875,0.275,0.0,-3.0,-3.0,-6.387315988540649
70_minus_60,0.6,0.7,2025,108,True,True,-9.60009765625,20.2410888671875,-0.040000000000000036,0.0,0.0,16.0,-1.4922571182250977
70_minus_60,0.6,0.7,2025,109,True,False,,0.46923828125,0.26500000000000007,0.0,3.0,3.0,-6.941627025604248
70_minus_60,0.6,0.7,2025,110,True,False,,-24.435546875,0.2899999999999999,0.0,6.0,6.0,-4.630858421325684
70_minus_60,0.6,0.7,2025,111,True,False,,11.0294189453125,0.10499999999999998,0.0,-1.0,-1.0,-1.9829607009887695
70_minus_60,0.6,0.7,2025,112,True,True,-115.0999755859375,-9.262939453125,0.16500000000000004,0.0,0.0,0.0,-2.6054444313049316
70_minus_60,0.6,0.7,2025,113,True,False,,-9.56103515625,0.10000000000000003,0.0,4.0,4.0,-1.8724784851074219
70_minus_60,0.6,0.7,2025,114,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,115,True,False,,-20.4532470703125,0.14500000000000002,0.0,-13.0,-13.0,-4.668487548828125
70_minus_60,0.6,0.7,2025,116,True,False,,30.8656005859375,-0.030000000000000027,0.0,4.0,4.0,-5.02731990814209
70_minus_60,0.6,0.7,2025,117,True,False,,8.451416015625,-0.02499999999999991,0.0,-4.0,-4.0,1.6233234405517578
70_minus_60,0.6,0.7,2025,118,True,False,,17.7012939453125,0.06,1.0,-2.0,-4.0,-1.8236446380615234
70_minus_60,0.6,0.7,2025,119,True,False,,-10.4356689453125,0.20999999999999996,0.0,-10.0,-10.0,-3.991105556488037
70_minus_60,0.6,0.7,2025,120,True,False,,-23.156005859375,0.07999999999999996,0.0,-6.0,-6.0,-1.9414563179016113
70_minus_60,0.6,0.7,2025,121,True,False,,-11.436767578125,0.38999999999999996,0.0,-6.0,-6.0,-9.178018927574158
70_minus_60,0.6,0.7,2025,122,True,True,-8.0999755859375,-15.6552734375,0.09499999999999997,0.0,0.0,-5.0,-2.3398051261901855
70_minus_60,0.6,0.7,2025,123,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,124,True,False,,-15.6593017578125,0.19000000000000006,0.0,-7.0,-7.0,-4.595136880874634
70_minus_60,0.6,0.7,2025,125,True,False,,-14.59423828125,0.14500000000000002,0.0,-12.0,-12.0,-3.7746191024780273
70_minus_60,0.6,0.7,2025,126,True,False,,-32.591552734375,0.21000000000000002,0.0,-15.0,-15.0,-5.971641778945923
70_minus_60,0.6,0.7,2025,127,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,128,True,False,,-12.261474609375,0.27,0.0,0.0,0.0,-6.515081405639648
70_minus_60,0.6,0.7,2025,129,True,False,,-25.9879150390625,0.06,0.0,4.0,4.0,-1.7149791717529297
70_minus_60,0.6,0.7,2025,130,True,False,,-3.2806396484375,0.22499999999999998,0.0,-6.0,-6.0,-9.741144180297852
70_minus_60,0.6,0.7,2025,131,True,False,,0.3140869140625,0.020000000000000018,0.0,-32.0,-32.0,-2.3009772300720215
70_minus_60,0.6,0.7,2025,132,True,False,,-7.949951171875,-0.010000000000000009,0.0,2.0,2.0,-2.7861714363098145
70_minus_60,0.6,0.7,2025,133,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,134,True,False,,0.105224609375,0.135,0.0,-15.0,-15.0,-2.9884471893310547
70_minus_60,0.6,0.7,2025,135,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,136,True,False,,-11.327880859375,0.1050000000000001,0.0,4.0,4.0,-1.8724784851074219
70_minus_60,0.6,0.7,2025,137,True,False,,21.2421875,0.125,0.0,16.0,16.0,0.5566582679748535
70_minus_60,0.6,0.7,2025,138,True,False,,0.2093505859375,0.020000000000000018,0.0,0.0,0.0,-0.9917494058609009
70_minus_60,0.6,0.7,2025,139,True,False,,-12.1263427734375,0.14,0.0,-22.0,-22.0,-3.9521970748901367
70_minus_60,0.6,0.7,2025,140,True,False,,32.96630859375,0.18999999999999995,0.0,5.0,5.0,-0.5309183597564697
70_minus_60,0.6,0.7,2025,141,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,142,True,False,,14.228271484375,0.135,-1.0,18.0,20.0,-0.06380796432495117
70_minus_60,0.6,0.7,2025,143,True,True,-51.3599853515625,8.7637939453125,-0.019999999999999907,0.0,0.0,2.0,0.8406782150268555
70_minus_60,0.6,0.7,2025,144,True,False,,-17.759765625,0.07999999999999996,0.0,-15.0,-15.0,-2.195453643798828
70_minus_60,0.6,0.7,2025,145,True,False,,-13.6114501953125,0.41500000000000004,0.0,-21.0,-21.0,-10.744613647460938
70_minus_60,0.6,0.7,2025,146,True,True,9.39990234375,1.701416015625,0.36,0.0,0.0,-6.0,-9.763076782226562
70_minus_60,0.6,0.7,2025,147,True,False,,20.58251953125,0.07999999999999996,0.0,14.0,14.0,2.3105666637420654
70_minus_60,0.6,0.7,2025,148,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,149,True,False,,-12.0714111328125,0.05499999999999994,0.0,-2.0,-2.0,-2.601529836654663
70_minus_60,0.6,0.7,2025,150,True,False,,2.42578125,0.27499999999999997,1.0,-5.0,-6.0,-6.636632919311523
70_minus_60,0.6,0.7,2025,151,True,False,,6.622314453125,0.17000000000000004,0.0,-11.0,-11.0,-0.6866313219070435
70_minus_60,0.6,0.7,2025,152,True,False,,17.7735595703125,0.07000000000000006,0.0,-4.0,-4.0,-3.0603151321411133
70_minus_60,0.6,0.7,2025,153,True,False,,5.2293701171875,0.22500000000000003,0.0,37.0,37.0,-4.359941482543945
70_minus_60,0.6,0.7,2025,154,True,False,,-27.2506103515625,0.04500000000000004,1.0,-17.0,-18.0,-0.20863187313079834
70_minus_60,0.6,0.7,2025,155,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,156,True,False,,-4.2882080078125,0.24000000000000005,0.0,-14.0,-14.0,-4.745772361755371
70_minus_60,0.6,0.7,2025,157,True,False,,3.7869873046875,0.06999999999999995,0.0,-13.0,-13.0,-2.725144386291504
70_minus_60,0.6,0.7,2025,158,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,159,True,False,,-12.8154296875,0.21499999999999997,0.0,6.0,6.0,-10.704355716705322
70_minus_60,0.6,0.7,2025,160,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,161,True,False,,2.3555908203125,0.025000000000000022,1.0,-1.0,-1.0,0.42189788818359375
70_minus_60,0.6,0.7,2025,162,True,False,,5.559814453125,0.23999999999999994,0.0,-9.0,-9.0,-5.6132402420043945
70_minus_60,0.6,0.7,2025,163,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,164,True,False,,-1.0919189453125,0.19500000000000006,1.0,-7.0,-17.0,-5.564048767089844
70_minus_60,0.6,0.7,2025,165,True,False,,-4.346923828125,-0.04499999999999993,0.0,-9.0,-9.0,1.7938618659973145
70_minus_60,0.6,0.7,2025,166,True,False,,13.9149169921875,0.18999999999999995,0.0,27.0,27.0,-1.6212574243545532
70_minus_60,0.6,0.7,2025,167,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,168,True,False,,-8.4854736328125,0.14,0.0,8.0,8.0,1.3412666320800781
70_minus_60,0.6,0.7,2025,169,True,False,,-9.59521484375,0.20500000000000002,0.0,-7.0,-7.0,-3.048175811767578
70_minus_60,0.6,0.7,2025,170,True,False,,-1.8525390625,0.08500000000000008,0.0,-11.0,-11.0,-2.9451351165771484
70_minus_60,0.6,0.7,2025,171,True,False,,-10.62890625,0.2,0.0,0.0,0.0,-6.515081405639648
70_minus_60,0.6,0.7,2025,172,True,False,,-9.357177734375,0.19999999999999996,0.0,-15.0,-15.0,-6.7464599609375
70_minus_60,0.6,0.7,2025,173,True,False,,-11.8287353515625,0.1200000000000001,0.0,-19.0,-19.0,-2.151559829711914
70_minus_60,0.6,0.7,2025,174,True,False,,14.751953125,0.06999999999999995,0.0,2.0,2.0,-2.7050018310546875
70_minus_60,0.6,0.7,2025,175,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,176,True,False,,21.30224609375,0.18,0.0,16.0,16.0,-0.740147590637207
70_minus_60,0.6,0.7,2025,177,True,False,,12.7314453125,0.02499999999999991,0.0,-5.0,-5.0,-1.153231143951416
70_minus_60,0.6,0.7,2025,178,True,False,,-0.033935546875,-0.06000000000000005,0.0,4.0,4.0,0.37619495391845703
70_minus_60,0.6,0.7,2025,179,True,True,-52.60009765625,5.0985107421875,0.19499999999999995,0.0,0.0,4.0,-5.5574846267700195
70_minus_60,0.6,0.7,2025,180,True,False,,38.642822265625,0.05499999999999994,0.0,19.0,19.0,1.7944507598876953
70_minus_60,0.6,0.7,2025,181,True,False,,-13.62939453125,0.15000000000000002,0.0,-7.0,-7.0,-5.6828293800354
70_minus_60,0.6,0.7,2025,182,True,False,,-1.9228515625,0.325,0.0,-35.0,-35.0,-5.526111602783203
70_minus_60,0.6,0.7,2025,183,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,184,True,False,,-7.5546875,0.12,0.0,-2.0,-2.0,-3.979276657104492
70_minus_60,0.6,0.7,2025,185,True,False,,-4.0269775390625,0.08999999999999997,0.0,-14.0,-14.0,-5.009771823883057
70_minus_60,0.6,0.7,2025,186,True,False,,-7.0120849609375,0.1150000000000001,0.0,0.0,0.0,-4.288816452026367
70_minus_60,0.6,0.7,2025,187,True,False,,-0.62255859375,0.18000000000000005,0.0,10.0,10.0,-2.9323439598083496
70_minus_60,0.6,0.7,2025,188,True,False,,-13.0628662109375,0.17499999999999993,0.0,-8.0,-8.0,-4.9303741455078125
70_minus_60,0.6,0.7,2025,189,True,False,,1.5234375,-0.0050000000000000044,0.0,36.0,36.0,3.5438575744628906
70_minus_60,0.6,0.7,2025,190,True,False,,3.10791015625,0.265,0.0,28.0,28.0,-4.522351264953613
70_minus_60,0.6,0.7,2025,191,True,False,,10.4429931640625,0.135,0.0,-5.0,-5.0,-2.4170050621032715
70_minus_60,0.6,0.7,2025,192,True,False,,-0.573486328125,0.2799999999999999,0.0,14.0,14.0,-3.828226089477539
70_minus_60,0.6,0.7,2025,193,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,194,True,False,,5.758056640625,0.0,0.0,-8.0,-8.0,1.806344985961914
70_minus_60,0.6,0.7,2025,195,True,False,,-7.9710693359375,0.10000000000000009,0.0,-10.0,-10.0,-1.8040618896484375
70_minus_60,0.6,0.7,2025,196,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,197,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,198,True,False,,-18.1068115234375,0.20499999999999996,0.0,-16.0,-16.0,-0.14025628566741943
70_minus_60,0.6,0.7,2025,199,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,200,True,False,,-11.7099609375,0.12,1.0,-10.0,-20.0,-3.6252546310424805
70_minus_60,0.6,0.7,2025,201,True,False,,-4.28173828125,-0.025000000000000022,1.0,-22.0,-23.0,-0.1787271499633789
70_minus_60,0.6,0.7,2025,202,True,False,,-31.4337158203125,0.03499999999999992,0.0,-7.0,-7.0,-2.033158779144287
70_minus_60,0.6,0.7,2025,203,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,204,True,False,,-2.18994140625,0.15500000000000003,0.0,6.0,6.0,-4.31328010559082
70_minus_60,0.6,0.7,2025,205,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,206,True,False,,-12.83203125,0.20999999999999996,0.0,-3.0,-3.0,-7.0963544845581055
70_minus_60,0.6,0.7,2025,207,True,False,,-12.848388671875,0.29499999999999993,0.0,-4.0,-4.0,-8.686834335327148
70_minus_60,0.6,0.7,2025,208,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,209,True,False,,-33.174072265625,0.010000000000000009,0.0,-7.0,-7.0,2.3047800064086914
70_minus_60,0.6,0.7,2025,210,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,211,True,False,,1.7847900390625,0.235,0.0,26.0,26.0,-4.025601625442505
70_minus_60,0.6,0.7,2025,212,True,False,,-21.875732421875,0.08500000000000002,0.0,-22.0,-22.0,-2.4983725547790527
70_minus_60,0.6,0.7,2025,213,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,214,True,False,,-22.86572265625,0.14,1.0,-35.0,-35.0,-3.381366729736328
70_minus_60,0.6,0.7,2025,215,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,216,True,False,,6.2779541015625,0.08000000000000002,-1.0,3.0,4.0,-1.7921791076660156
70_minus_60,0.6,0.7,2025,217,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,218,True,False,,-16.4925537109375,0.16500000000000004,0.0,-3.0,-3.0,-4.508190631866455
70_minus_60,0.6,0.7,2025,219,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,220,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,221,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,222,True,False,,-9.9312744140625,0.10499999999999998,0.0,-19.0,-19.0,-4.844715118408203
70_minus_60,0.6,0.7,2025,223,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,224,True,False,,-18.744873046875,0.025000000000000022,0.0,21.0,21.0,-0.9825229644775391
70_minus_60,0.6,0.7,2025,225,True,False,,-0.1314697265625,0.11999999999999994,0.0,13.0,13.0,-3.030782699584961
70_minus_60,0.6,0.7,2025,226,True,False,,8.7647705078125,0.13,0.0,5.0,5.0,-5.733354568481445
70_minus_60,0.6,0.7,2025,227,True,False,,2.5745849609375,-0.025000000000000022,0.0,3.0,3.0,1.8507781028747559
70_minus_60,0.6,0.7,2025,228,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,229,True,True,4.4000244140625,-31.9874267578125,0.2350000000000001,0.0,0.0,-8.0,-2.649496555328369
70_minus_60,0.6,0.7,2025,230,True,False,,-13.9671630859375,0.020000000000000018,0.0,18.0,18.0,-0.7761573791503906
70_minus_60,0.6,0.7,2025,231,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,232,True,False,,23.640869140625,0.11499999999999999,0.0,9.0,9.0,-3.741133689880371
70_minus_60,0.6,0.7,2025,233,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,234,True,False,,-43.5079345703125,0.33999999999999997,1.0,-18.0,-20.0,-8.405224084854126
70_minus_60,0.6,0.7,2025,235,True,False,,-10.4622802734375,0.04999999999999993,0.0,-5.0,-5.0,-2.3398051261901855
70_minus_60,0.6,0.7,2025,236,True,True,-29.800048828125,1.1671142578125,0.14500000000000002,0.0,0.0,-9.0,-2.5183277130126953
70_minus_60,0.6,0.7,2025,237,True,False,,9.8101806640625,0.09499999999999997,0.0,0.0,0.0,-1.1190166473388672
70_minus_60,0.6,0.7,2025,238,True,False,,-11.8006591796875,0.12,0.0,-13.0,-13.0,-2.5215511322021484
70_minus_60,0.6,0.7,2025,239,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,240,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,241,True,False,,-8.6729736328125,0.07500000000000007,0.0,1.0,1.0,-1.4375381469726562
70_minus_60,0.6,0.7,2025,242,True,False,,-8.818115234375,0.040000000000000036,0.0,-6.0,-6.0,-1.774284839630127
70_minus_60,0.6,0.7,2025,243,True,False,,-17.420166015625,0.06000000000000005,0.0,-31.0,-31.0,-3.103264331817627
70_minus_60,0.6,0.7,2025,244,True,False,,16.4625244140625,0.04999999999999993,0.0,0.0,0.0,-0.07719993591308594
70_minus_60,0.6,0.7,2025,245,True,False,,-0.0179443359375,-0.009999999999999898,0.0,-3.0,-3.0,0.14989924430847168
70_minus_60,0.6,0.7,2025,246,True,False,,-52.8187255859375,0.25,-1.0,8.0,9.0,-11.028745651245117
70_minus_60,0.6,0.7,2025,247,True,True,-9.9998779296875,-2.7994384765625,0.040000000000000036,0.0,0.0,-13.0,-0.17948150634765625
70_minus_60,0.6,0.7,2025,248,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
70_minus_60,0.6,0.7,2025,249,True,False,,12.0341796875,0.010000000000000009,0.0,18.0,18.0,-0.8117122650146484
80_minus_70,0.7,0.8,2022,0,True,False,,-19.6915283203125,0.185,0.0,-14.0,-14.0,-0.984065055847168
80_minus_70,0.7,0.8,2022,1,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
80_minus_70,0.7,0.8,2022,2,True,False,,-6.2598876953125,0.09499999999999997,0.0,-10.0,-10.0,-1.8288488388061523
80_minus_70,0.7,0.8,2022,3,True,True,2.2000732421875,-0.9248046875,0.15000000000000002,0.0,0.0,-5.0,-1.7484583854675293
80_minus_70,0.7,0.8,2022,4,True,True,-37.39990234375,-19.9637451171875,0.10999999999999999,0.0,0.0,-6.0,-3.7880001068115234
80_minus_70,0.7,0.8,2022,5,True,False,,-10.279541015625,0.16000000000000003,0.0,-4.0,-4.0,-5.262241363525391
80_minus_70,0.7,0.8,2022,6,True,False,,-3.2967529296875,0.17000000000000004,-1.0,5.0,10.0,-5.036198616027832
80_minus_70,0.7,0.8,2022,7,True,False,,18.788330078125,-0.06999999999999995,0.0,23.0,23.0,-4.348762512207031
80_minus_70,0.7,0.8,2022,8,True,False,,-14.485107421875,0.2649999999999999,-1.0,15.0,15.0,-4.307546615600586
80_minus_70,0.7,0.8,2022,9,True,False,,-17.1177978515625,0.05499999999999994,0.0,-11.0,-11.0,-3.6892778873443604
80_minus_70,0.7,0.8,2022,10,True,True,-110.919921875,-19.1951904296875,0.21999999999999997,0.0,0.0,11.0,-7.186254978179932
80_minus_70,0.7,0.8,2022,11,True,False,,-34.06396484375,0.04500000000000004,0.0,-28.0,-28.0,-2.167182207107544
80_minus_70,0.7,0.8,2022,12,True,False,,-31.5810546875,0.20000000000000007,1.0,-17.0,-23.0,-2.394634246826172
80_minus_70,0.7,0.8,2022,13,True,True,-15.5001220703125,-19.7952880859375,0.07499999999999996,0.0,0.0,4.0,-3.346127986907959
80_minus_70,0.7,0.8,2022,14,True,False,,-17.950927734375,0.11499999999999999,0.0,-7.0,-7.0,-6.198507308959961
80_minus_70,0.7,0.8,2022,15,True,False,,-14.863525390625,0.06999999999999995,0.0,-5.0,-5.0,-5.7412428855896
80_minus_70,0.7,0.8,2022,16,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
80_minus_70,0.7,0.8,2022,17,True,False,,0.8687744140625,0.050000000000000044,0.0,1.0,1.0,-4.135153770446777
80_minus_70,0.7,0.8,2022,18,True,True,36.97998046875,-24.057861328125,0.08499999999999996,0.0,0.0,-1.0,-2.967480182647705
80_minus_70,0.7,0.8,2022,19,True,False,,-7.554443359375,0.1349999999999999,0.0,-10.0,-10.0,-6.064416885375977
80_minus_70,0.7,0.8,2022,20,True,True,-42.7000732421875,-22.968994140625,0.27,0.0,0.0,-14.0,-5.787843227386475
80_minus_70,0.7,0.8,2022,21,False,False,,0.0,0.0,0.0,0.0,0.0,0.0
80_minus_70,0.7,0.8,2022,22,True,False,,-21.6265869140625,0.050000000000000044,0.0,-7.0,-7.0,-1.7767467498779297
80_minus_70,0.7,0.8,2022,23,True,False,,-3.7384033203125,0.09499999999999997,0.0,5.0,5.0,-5.870630264282227
80_minus_70,0.7,0.8,2022,24,True,False,,-18.0711669921875,0.26,0.0,-12.0,-12.0,-6.812963485717773
