center_policy,pos,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
expert_donor_center,QB,72.0,2.5262462266401498,3.486373441248237,0.745306586839559,0.7222222222222222,0.46073647312448784,0.09323339667616137,35.00838401410328,48.98002124682542,3.923908278671094,0.7083333333333334,0.48453771933314865,0.10102507332505296,0.20833333333333334,0.24632408252880833,0.16938601101644948,0.5005847953216375,0.1111111111111111,0.10994914539062343,0.10326508874441087,0.330078125,0.1388888888888889,0.14318942909764448,0.12606936565987847,0.432258064516129,0.013888888888888888,0.014407462212198078,0.01303579828284534,0.9436619718309859,0.24506399125345682,-0.1593350054665895,0.0891558902031469,43.421945823677305,0.05000000000000002,1.7857417918933847,2.957557540639009,-0.05893133339085585,0.8888888888888888,0.1527777777777778,0.09691477168312085,0.12877557694911446,0.6602086438152012,1.9137975402304777,0.9279895001821801,0.0
expert_donor_center,RB,180.0,2.2617412277216267,3.2377470151571224,0.04824730875690645,0.7166666666666667,0.4981691499553422,0.07119854166661375,26.386157377342766,38.54242615390169,-4.46138498407865,0.7666666666666667,0.5141707889826345,0.07754894587019912,0.25,0.18639158885650894,0.19719829695689814,0.4158024691358025,0.09444444444444444,0.06404166443306837,0.08488901393775171,0.5918440996030314,0.14444444444444443,0.08200128530666657,0.11961729825491586,0.7297702297702298,0.06111111111111111,0.035302338218125666,0.055093860708811934,0.7686928456159225,0.6384770679412504,0.1422348426391761,0.7187392223201483,51.98857274795264,0.050000000000000024,1.7873906874112646,2.800303956467523,-0.21762094336114626,0.9166666666666666,0.12777777777777777,0.1218644741569062,0.1058177966688767,0.6757130988645804,1.9383564529057233,0.9246430385982127,0.0
expert_donor_center,TE,72.0,1.5149472522707828,2.1157463247711785,-0.26203112129763384,0.75,0.5380903586160453,0.1095272296978832,20.51092625888938,28.52000172256047,-3.55701184031342,0.8055555555555556,0.5180527235767968,0.09308114531002978,0.19444444444444445,0.09764112011571774,0.16970841403187728,0.37561576354679804,0.05555555555555555,0.0331822094397555,0.05378949574039524,0.43014705882352944,0.1111111111111111,0.07312646030452914,0.10182752745286229,0.505859375,0.013888888888888888,0.0002530879797223074,0.01389125348701143,0.4859154929577465,0.5204074249912921,-0.10778828220464341,0.2047532562498608,43.8740405623885,0.05000000000000002,1.5455528659999276,2.45646136745431,-0.2855631935743317,0.9305555555555556,0.05555555555555555,0.10919973943489181,0.0564748867663115,0.5110294117647058,1.9650277045972442,0.9231192935583804,0.0
expert_donor_center,WR,216.0,1.9874451296999003,2.7667560472864445,0.37127407279048397,0.7453703703703703,0.46340537835903933,0.0857654786192773,24.589334761260947,35.391139693598376,3.214770862160547,0.7685185185185185,0.4699799710625466,0.08145378385360086,0.18518518518518517,0.18050086866155118,0.14995477464331172,0.5596590909090909,0.08333333333333333,0.06344088672380613,0.07826242033241108,0.4719416386083053,0.09722222222222222,0.11755931651325409,0.08581722544768867,0.676923076923077,0.004629629629629629,0.015506472803361001,0.005060711445773008,0.6883720930232559,0.6013358149188095,0.07813262839519404,0.2346362204877147,47.28462095110543,0.05000000000000002,1.5379145104530156,2.406035770413801,-0.40086902490224124,0.9166666666666666,0.08333333333333333,0.08963809923908343,0.0809726280957028,0.3961840628507295,1.9496285567739302,0.9235098392624885,0.0
locked_oof_donor_center,QB,72.0,2.542243358708264,3.486303838614263,0.7442883300331371,0.7361111111111112,0.4413808312833847,0.13242596484139774,35.27987853137169,49.44074431360955,6.827697620183365,0.75,0.46981647457272324,0.09391986159825716,0.20833333333333334,0.26581953989889984,0.16899310863469502,0.5356725146198831,0.1111111111111111,0.13009505750930148,0.10285979356033022,0.326171875,0.1388888888888889,0.17374010847084995,0.12846310823276433,0.41935483870967744,0.013888888888888888,0.01477252639002182,0.013051342864054273,0.9436619718309859,0.2504984243359702,-0.13830471412952602,-1.0128642876044585,43.421945823677305,0.05000000000000002,1.7857417918933847,2.957557540639009,-0.05893133339085585,0.8888888888888888,0.1527777777777778,0.09691477168312085,0.12877557694911446,0.6602086438152012,1.9137975402304777,0.9279895001821801,0.0
locked_oof_donor_center,RB,180.0,2.263481069058731,3.238213039305075,0.04555825023284223,0.6944444444444444,0.49917408462320983,0.07325238683963553,26.457028721587967,38.59074360806185,-4.447130332752766,0.75,0.5136801607204015,0.07043855715584402,0.25,0.18512441900616344,0.19512143367564022,0.4617283950617284,0.09444444444444444,0.06961518904417169,0.08561922915843326,0.5424034644532659,0.14444444444444443,0.07874452672005419,0.1185477495999394,0.7577422577422578,0.06111111111111111,0.0354321571635438,0.05428909964376147,0.821947283485745,0.6296414285761933,0.10780373879852258,-0.024237345655996625,51.98857274795264,0.050000000000000024,1.7873906874112646,2.800303956467523,-0.21762094336114626,0.9166666666666666,0.12777777777777777,0.1218644741569062,0.1058177966688767,0.6757130988645804,1.9383564529057233,0.9246430385982127,0.0
locked_oof_donor_center,TE,72.0,1.5155598357038909,2.115746324771178,-0.26203112129763395,0.7083333333333334,0.5360549727456225,0.11825331658795901,20.504150646830876,28.502147055346224,-3.6530958444175803,0.7916666666666666,0.5195691808013887,0.07820326942996747,0.19444444444444445,0.10351177973244366,0.17072950336078194,0.3497536945812808,0.05555555555555555,0.029394511575777865,0.053916280751978025,0.47058823529411764,0.1111111111111111,0.076075156641461,0.10018615004794282,0.556640625,0.013888888888888888,0.0006366139708341271,0.013895141799852795,0.4647887323943662,0.5053098697014344,-0.06530966621647696,-0.24918247503475266,43.8740405623885,0.05000000000000002,1.5455528659999276,2.45646136745431,-0.2855631935743317,0.9305555555555556,0.05555555555555555,0.10919973943489181,0.0564748867663115,0.5110294117647058,1.9650277045972442,0.9231192935583804,0.0
locked_oof_donor_center,WR,216.0,1.9877115848526925,2.7667457260141735,0.37227141654671453,0.7407407407407407,0.46147652247876986,0.09351128534071607,24.559461021630536,35.37506353510775,3.145578637287221,0.7453703703703703,0.47070859019269057,0.08823940843590816,0.18518518518518517,0.18175246512255264,0.15029987150033333,0.5710227272727273,0.08333333333333333,0.05903622869196855,0.07853075773784139,0.4876543209876543,0.09722222222222222,0.11952508047394265,0.08515193672845867,0.6979242979242979,0.004629629629629629,0.013294961666133144,0.004942901645856458,0.7488372093023256,0.5931819616202425,0.05158551542647566,-0.0972660092359803,47.28462095110543,0.05000000000000002,1.5379145104530156,2.406035770413801,-0.40086902490224124,0.9166666666666666,0.08333333333333333,0.08963809923908343,0.0809726280957028,0.3961840628507295,1.9496285567739302,0.9235098392624885,0.0
