metric,n,expert,locked,locked_minus_expert,relative_delta
ppg_crps,540,2.08771759164196,2.090618749548941,0.0029011579069808946,0.0013896313939181226
contribution_crps,540,26.033694400017655,26.08066453960855,0.046970139590891136,0.0018042056908704751
played_crps,540,1.6551353210374027,1.6551353210374027,0.0,0.0
plus3_brier_row,540,0.17092726551606766,0.170456774758077,-0.0004704907579906461,-0.002752578744942391
plus5_brier_row,540,0.08054191737685583,0.08085552272292207,0.0003136053460662553,0.003893691090055329
impact_brier_row,540,0.1045855753457462,0.10406325899545758,-0.0005223163502886307,-0.004994152860582357
zero_brier_row,540,0.02397917838389408,0.023666391828117347,-0.00031278655577673573,-0.013044089783610713
extended_absence_brier_row,540,0.09236171195663014,0.09236171195663014,0.0,0.0
