center_policy,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons
expert_donor_center,540.0,2.08771759164196,2.932900726102874,0.229028794107419,0.7333333333333333,0.48459544556080086,0.05348696922210361,26.033694400017655,37.33726765799136,-0.1523004580476418,0.7648148148148148,0.4930609771405562,0.04203994269347028,0.2111111111111111,0.18019290410272693,0.17092726551606766,0.49608763693270735,0.08703703703703704,0.06580775681126243,0.08054191737685583,0.5355832721936904,0.12037037037037036,0.10319960696114697,0.1045855753457462,0.6308987854251012,0.025925925925925925,0.01992477521964234,0.02397917838389408,0.801738185768604,0.6169569834853859,0.039998841636021465,0.372622115162203,47.88283748123516,0.050000000000000024,1.6551353210374027,2.617718148067137,-0.2788205280099703,0.9148148148148149,0.1037037037037037,0.10395866589700381,0.09236171195663014,0.5619465761511216,1.9431469396551764,0.9244327877364743,0.0
locked_oof_donor_center,540.0,2.090618749548941,2.9330426586254204,0.228395611194367,0.7203703703703703,0.4813067444031122,0.05328569508037634,26.08066453960855,37.40599213259116,0.19913491409940384,0.7537037037037037,0.491428243700425,0.04123906637477459,0.2111111111111111,0.18365330166858804,0.170456774758077,0.5108928424347253,0.08703703703703704,0.06808483036952188,0.08085552272292207,0.5298864960510984,0.12037037037037036,0.10736690977790325,0.10406325899545758,0.6438866396761134,0.025925925925925925,0.019183255769081982,0.023666391828117347,0.8384030418250951,0.6061528500141025,0.009681636615885362,-0.21525842059828582,47.88283748123516,0.050000000000000024,1.6551353210374027,2.617718148067137,-0.2788205280099703,0.9148148148148149,0.1037037037037037,0.10395866589700381,0.09236171195663014,0.5619465761511216,1.9431469396551764,0.9244327877364743,0.0
