league,template_id,template_local_id,player,pos,team,season,avg_proj_points,preseason_proj_ppg,validation_pred_fp_per_game,builder_historical_pred_fp_per_game,builder_historical_projection_source,legacy_historical_pred_fp_per_game,legacy_historical_projection_source,v2_historical_pred_fp_per_game,v2_point_center_source,v2_template_center_available,v2_template_center_unavailable_reason,v2_template_center_position,v2_template_center_position_mismatch,v2_template_center_position_mismatch_reason,historical_center_policy,v2_recenter_promoted,validation_ensemble_sources,avg_pick,year_exp,source_year_exp,year_exp_source,year_exp_uncapped_delta,year_exp_bucket,exp_bucket,qb_team_rank,qb_team_rank_bucket,projection_rank_pct,projection_decile,projection_tier,active_games,played_games,active_ppg,active_ppg_resid,season_points,profile_total,managed_profile_total,template_eligible,template_exclusion_reason,match_projection_rank_pct,match_projection_ppg_scaled,year_exp_scaled,projection_x_exp,adp_rank_pct,market_projection_gap,projection_disagreement_frac,rank_disagreement_scaled,rush_proj_rank_pct,rec_proj_rank_pct,pass_proj_rank_pct,rush_share_of_own_points,rec_share_of_own_points,rb_rush_share_of_room,rb_rec_share_of_room,rb_combined_share_of_room,rb_room_rank_scaled,rb_gap_to_next_share,rb_room_concentration,team_rec_share,pass_catcher_rank_scaled,pass_catcher_gap_to_next_share,pass_catcher_room_concentration,team_qb_proj_points,qb_room_share,team_qb1_proj_points,team_qb2_proj_points,qb1_over_qb2_gap_pct,team_qb_pass_points,team_qb_pass_proj_rank_pct,avg_proj_rush_points,avg_proj_rec_points,avg_proj_pass_points,qb_avg_proj_pass_points,std_proj_points,std_pos_rank,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,managed_week_1,managed_week_2,managed_week_3,managed_week_4,managed_week_5,managed_week_6,managed_week_7,managed_week_8,managed_week_9,managed_week_10,managed_week_11,managed_week_12,managed_week_13,managed_week_14,managed_week_15,managed_week_16,played_week_1,played_week_2,played_week_3,played_week_4,played_week_5,played_week_6,played_week_7,played_week_8,played_week_9,played_week_10,played_week_11,played_week_12,played_week_13,played_week_14,played_week_15,played_week_16,production_oos_pred_fp_per_game,production_validation_y_act,historical_pred_fp_per_game,historical_projection_source,observed_ppg,observed_residual,observed_contribution,observed_total,observed_zero_contribution,observed_plus3,observed_plus5,impact_threshold,observed_impact,experience_group,preseason_pos_rank
beta,1002872,2872,Mike Evans,WR,TB,2017,275.32,17.2075,15.459669111974824,15.459669111974824,validation_ensemble,15.459669111974824,validation_ensemble,14.737760316825865,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",6.76,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.9774436090225563,10,elite,14,14,11.707142857142857,-3.7525262548319667,163.9,14.0,14.0,1,,0.9774436090225563,1.4994172448192238,0.3,0.2932330827067669,0.9774436090225563,0.0,0.011731802992881011,0.003082706766917293,0.3233082706766917,0.9699248120300752,0.7142857142857143,0.00016707830887694323,0.8681062036902514,0.0,0.0,0.0,0.0,0.0,0.0,0.2925425857314391,0.0,0.11206256066408894,0.1660445485448094,0.0,0.0,302.69,0.0,1.0,268.9708,0.7443609022556391,0.046000000000000006,239.007,0.0,268.9708,3.23,0.41,0.0,1.691275167785235,0.8712629652226966,1.383770591824283,0.6320927394752899,1.5375228798047589,1.6741915802318488,0.726052471018914,0.1537522879804759,0.0,0.9993898718730935,0.9225137278828555,0.3672971323978036,0.2989627821842587,1.4862721171446003,1.2556436851738866,0.0,1.691275167785235,0.8712629652226966,1.383770591824283,0.6320927394752899,1.5375228798047589,1.6741915802318488,0.726052471018914,0.1537522879804759,0.0,0.9993898718730935,0.9225137278828555,0.3672971323978036,0.2989627821842587,1.4862721171446003,1.2556436851738866,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,14.994172448192238,11.707142857142857,14.994172448192238,final_validations_resid_oos,11.707142857142857,-3.2870295910493805,77.30000000000001,163.9,0,0,0,67.74000000000001,0,3-5,4
beta,1002871,2871,Michael Thomas,WR,NO,2017,269.8,16.8625,14.983784882623784,14.983784882623784,validation_ensemble,14.983784882623784,validation_ensemble,14.22610179160233,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",13.68,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.9699248120300752,10,elite,15,15,13.406666666666668,-1.5771182159571158,201.10000000000002,15.000000000000002,15.000000000000002,1,,0.9699248120300752,1.4503057920971596,0.1,0.09699248120300752,0.9548872180451128,-0.015037593984962405,0.002928094885100074,0.002330827067669173,0.45864661654135336,0.9624060150375939,0.706766917293233,0.0003558191252779837,0.8534507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.2583196840853508,0.0,0.09655702394040698,0.15065456335818264,0.0,0.0,323.64,0.0,1.0,313.3984,0.9473684210526315,0.096,230.261,0.0,313.3984,0.79,0.31,0.522128294380905,0.8503232222774738,1.4321233217304825,1.4843361511685726,0.0,0.19393336648433615,0.8727001491795127,0.835405271009448,0.7831924415713575,1.2829438090502239,0.9025360517155643,0.5743411238189955,1.230730979612133,1.8423669816011934,1.5514669318746892,0.6414719045251119,0.522128294380905,0.8503232222774738,1.4321233217304825,1.4843361511685726,0.0,0.19393336648433615,0.8727001491795127,0.835405271009448,0.7831924415713575,1.2829438090502239,0.9025360517155643,0.5743411238189955,1.230730979612133,1.8423669816011934,1.5514669318746892,0.6414719045251119,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,14.503057920971596,13.40666666666667,14.503057920971596,final_validations_resid_oos,13.406666666666668,-1.096391254304928,100.5,201.1,0,0,0,67.74000000000001,0,0-2,5
beta,1002780,2780,Aj Green,WR,CIN,2017,258.77,16.173125,15.250441103618147,15.250441103618147,validation_ensemble,15.250441103618147,validation_ensemble,13.808523277747389,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",8.9,6.0,6.0,draft_team_match,0.0,6,prime,-1,non_qb,0.9624060150375939,10,elite,15,15,13.226666666666667,-2.0237744369514807,198.4,15.000000000000004,15.000000000000004,1,,0.9624060150375939,1.4107151817231525,0.6,0.5774436090225563,0.9699248120300752,0.007518796992481258,0.0261235846504618,0.002330827067669173,0.3157894736842105,0.9548872180451128,0.022556390977443608,0.00017776403756231406,0.8651002821037989,0.0,0.0,0.0,0.0,0.0,0.0,0.4359999610474345,0.0,0.2539317745815034,0.26765377700979764,0.0,0.0,278.84,0.0,1.0,249.30879999999996,0.5488721804511278,0.046000000000000006,223.86200000000002,0.0,249.30879999999996,6.76,0.31,0.7484879032258065,0.7560483870967742,1.822076612903226,1.1945564516129032,2.147177419354839,0.0,0.4233870967741936,0.846774193548387,0.08316532258064517,1.6633064516129032,1.058467741935484,0.6880040322580646,1.905241935483871,0.5216733870967742,0.3024193548387097,0.8392137096774194,0.7484879032258065,0.7560483870967742,1.822076612903226,1.1945564516129032,2.147177419354839,0.0,0.4233870967741936,0.846774193548387,0.08316532258064517,1.6633064516129032,1.058467741935484,0.6880040322580646,1.905241935483871,0.5216733870967742,0.3024193548387097,0.8392137096774194,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,14.107151817231525,13.226666666666667,14.107151817231525,final_validations_resid_oos,13.226666666666667,-0.8804851505648585,103.8,198.4,0,0,0,67.74000000000001,0,6-8,6
beta,1002843,2843,Jordy Nelson,WR,GB,2017,275.32,17.2075,14.951302425127588,14.951302425127588,validation_ensemble,14.951302425127588,validation_ensemble,14.705296036894874,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",11.84,9.0,9.0,draft_team_match,0.0,9,veteran,-1,non_qb,0.9548872180451128,10,elite,14,14,8.335714285714285,-6.615588139413303,116.7,14.0,14.0,1,,0.9548872180451128,1.392646643990703,0.9,0.8593984962406015,0.9624060150375939,0.007518796992481147,0.004431207322388493,0.003082706766917293,0.7894736842105263,0.9774436090225563,0.49624060150375937,0.0032725555716983873,0.8764673834083976,0.0,0.0,0.0,0.0,0.0,0.0,0.28050607779248904,0.0,0.07621738933326208,0.19151926714456233,0.0,0.0,354.33,0.0,1.0,308.598,0.9172932330827067,0.901,241.30900000000003,0.0,308.598,1.22,0.41,2.207369323050557,0.0,2.6632390745501286,2.8191945158526135,1.24764353041988,1.0796915167095116,0.21593830334190234,0.0,0.6598114824335904,0.4198800342759212,0.40788346186803776,0.31191088260497,0.5038560411311055,0.6358183376178236,0.5158526135389889,0.31191088260497,2.207369323050557,0.0,2.6632390745501286,2.8191945158526135,1.24764353041988,1.0796915167095116,0.21593830334190234,0.0,0.6598114824335904,0.4198800342759212,0.40788346186803776,0.31191088260497,0.5038560411311055,0.6358183376178236,0.5158526135389889,0.31191088260497,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,13.92646643990703,8.335714285714285,13.92646643990703,final_validations_resid_oos,8.335714285714285,-5.590752154192744,48.49999999999999,116.69999999999999,0,0,0,67.74000000000001,0,9+,7
beta,1002786,2786,Amari Cooper,WR,LVR,2017,236.26,14.76625,14.171873848171792,14.171873848171792,validation_ensemble,14.171873848171792,validation_ensemble,12.807069628979106,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",18.92,2.0,2.0,draft_team_match,0.0,2,young,-1,non_qb,0.9473684210526315,10,elite,13,13,9.338461538461539,-4.833412309710253,121.4,13.0,13.0,1,,0.9473684210526315,1.358903191192909,0.2,0.18947368421052632,0.9398496240601504,-0.007518796992481147,0.021036146618132565,0.009172932330827067,0.706766917293233,0.924812030075188,0.06766917293233082,0.0024210615423685775,0.8534199610598494,0.0,0.0,0.0,0.0,0.0,0.0,0.2740585688751759,0.0,0.009969893233113376,0.18840038150591548,0.0,0.0,280.03,0.0,1.0,269.8316,0.7969924812030075,0.5720000000000001,201.62900000000002,0.0,269.8316,4.97,1.22,1.6812191103789125,0.5675453047775948,0.11779242174629324,0.20345963756177923,0.13920922570016475,0.5675453047775948,4.658154859967051,0.8245469522240528,0.8352553542009885,0.0,1.2100494233937398,0.8995057660626029,0.0,0.0,0.0,1.2957166392092259,1.6812191103789125,0.5675453047775948,0.11779242174629324,0.20345963756177923,0.13920922570016475,0.5675453047775948,4.658154859967051,0.8245469522240528,0.8352553542009885,0.0,1.2100494233937398,0.8995057660626029,0.0,0.0,0.0,1.2957166392092259,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,13.58903191192909,9.338461538461539,13.58903191192909,final_validations_resid_oos,9.338461538461539,-4.250570373467552,57.50000000000001,121.4,0,0,0,67.74000000000001,0,0-2,8
beta,1002792,2792,Brandin Cooks,WR,NE,2017,234.18,14.63625,13.411418610396236,13.411418610396236,validation_ensemble,13.411418610396236,validation_ensemble,12.672962708889218,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",23.39,3.0,3.0,draft_name_match,0.0,3,prime,-1,non_qb,0.9398496240601504,10,elite,15,15,11.846666666666668,-1.5647519437295685,177.70000000000002,15.000000000000002,15.000000000000002,1,,0.9398496240601504,1.3089411065250958,0.3,0.2819548872180451,0.924812030075188,-0.015037593984962405,0.014860363822700486,0.01,0.9774436090225563,0.9097744360902256,0.11278195488721804,0.02893500725937313,0.8359979502946451,0.0,0.0,0.0,0.0,0.0,0.0,0.20537788044538718,0.1,-0.003053801883684873,0.13753909093225714,0.0,0.0,331.84,8.99,0.9729086306653809,320.50200000000007,0.9699248120300752,6.776,195.774,0.0,320.50200000000007,3.48,1.33,0.8694428812605515,0.4473832301631964,2.599887450759707,0.48114800225098486,0.9285312324141811,1.0382667416994935,1.3083849184018006,0.4305008441193021,0.0,0.8778840742824986,2.1862689926842993,1.637591446257738,0.27011817670230726,0.3629712999437254,1.266178953292065,0.2954417557681486,0.8694428812605515,0.4473832301631964,2.599887450759707,0.48114800225098486,0.9285312324141811,1.0382667416994935,1.3083849184018006,0.4305008441193021,0.0,0.8778840742824986,2.1862689926842993,1.637591446257738,0.27011817670230726,0.3629712999437254,1.266178953292065,0.2954417557681486,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,13.089411065250959,11.846666666666668,13.089411065250959,final_validations_resid_oos,11.846666666666668,-1.242744398584291,87.60000000000001,177.7,0,0,0,67.74000000000001,0,3-5,9
beta,1002824,2824,Dez Bryant,WR,DAL,2017,234.32,14.645,13.570557317659013,13.570557317659013,validation_ensemble,13.570557317659013,validation_ensemble,12.884313279685648,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",18.54,7.0,7.0,draft_team_match,0.0,7,veteran,-1,non_qb,0.9323308270676691,10,elite,15,15,10.266666666666667,-3.3038906509923454,154.0,15.0,15.0,1,,0.9323308270676691,1.2741009705392412,0.7,0.6526315789473683,0.9473684210526315,0.015037593984962405,0.014424718333902355,0.013609022556390979,0.12030075187969924,0.9473684210526315,0.3533834586466165,2.5606008876749747e-05,0.8818794810515534,0.0,0.0,0.0,0.0,0.0,0.0,0.30950045157512096,0.0,0.10704801673898355,0.19977080357323676,0.0,0.0,287.19,0.0,1.0,239.21720000000002,0.46616541353383456,0.006,206.642,0.0,239.21720000000002,3.38,1.81,0.5162337662337662,1.5974025974025972,0.896103896103896,1.198051948051948,1.4318181818181817,0.0,1.6363636363636362,0.5746753246753247,1.0032467532467533,0.5746753246753247,1.0032467532467533,0.5064935064935064,1.5194805194805194,1.5389610389610389,0.6331168831168831,0.3701298701298701,0.5162337662337662,1.5974025974025972,0.896103896103896,1.198051948051948,1.4318181818181817,0.0,1.6363636363636362,0.5746753246753247,1.0032467532467533,0.5746753246753247,1.0032467532467533,0.5064935064935064,1.5194805194805194,1.5389610389610389,0.6331168831168831,0.3701298701298701,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,12.741009705392411,10.266666666666667,12.741009705392411,final_validations_resid_oos,10.266666666666667,-2.4743430387257437,58.400000000000006,154.0,0,0,0,67.74000000000001,0,6-8,10
beta,1002903,2903,Ty Hilton,WR,IND,2017,239.7,14.98125,13.711841727451759,13.711841727451759,validation_ensemble,13.711841727451759,validation_ensemble,12.611497819534302,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",20.76,5.0,5.0,draft_team_match,0.0,5,prime,-1,non_qb,0.924812030075188,10,elite,15,15,10.146666666666668,-3.5651750607850907,152.20000000000002,14.999999999999996,14.999999999999996,1,,0.924812030075188,1.2731456005189494,0.5,0.462406015037594,0.9323308270676691,0.007518796992481147,0.00688360450563204,0.002330827067669173,0.12781954887218044,0.9398496240601504,0.9473684210526315,2.503128911138924e-05,0.8549645390070922,0.0,0.0,0.0,0.0,0.0,0.0,0.291834584110619,0.0,0.08485538925992907,0.18155731469216493,0.0,0.0,280.02,0.0,1.0,241.54440000000002,0.5112781954887218,0.006,204.935,0.0,241.54440000000002,1.65,0.31,0.5124835742444152,0.6800262812089355,2.641261498028909,0.4434954007884362,2.1879106438896185,0.23653088042049933,0.3646517739816031,0.24638633377135344,3.449408672798948,0.3252299605781866,0.0,0.24638633377135344,1.340341655716163,0.2956636005256241,0.6504599211563732,1.3797634691195793,0.5124835742444152,0.6800262812089355,2.641261498028909,0.4434954007884362,2.1879106438896185,0.23653088042049933,0.3646517739816031,0.24638633377135344,3.449408672798948,0.3252299605781866,0.0,0.24638633377135344,1.340341655716163,0.2956636005256241,0.6504599211563732,1.3797634691195793,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,12.731456005189495,10.146666666666668,12.731456005189495,final_validations_resid_oos,10.146666666666668,-2.5847893385228264,76.6,152.2,0,0,0,67.74000000000001,0,3-5,11
beta,1002827,2827,Doug Baldwin,WR,SEA,2017,240.01,15.000625,13.561453009372471,13.561453009372471,validation_ensemble,13.561453009372471,validation_ensemble,12.910765875513187,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",23.88,6.0,6.0,debut_fallback,0.0,6,prime,-1,non_qb,0.9172932330827067,10,elite,15,15,11.266666666666667,-2.2947863427058035,169.0,14.999999999999998,14.999999999999998,1,,0.9172932330827067,1.257227964442569,0.6,0.550375939849624,0.9172932330827067,0.0,0.01637431773676097,0.0187218045112782,0.7218045112781954,0.9323308270676691,0.37593984962406013,0.002841548268822133,0.8520936627640516,0.0,0.0,0.0,0.0,0.0,0.0,0.2918084013469551,0.0,0.05780920038810572,0.19340559380143377,0.0,0.0,311.18,0.0,1.0,258.48040000000003,0.5789473684210527,0.6820000000000002,204.51100000000002,0.0,258.48040000000003,3.93,2.49,0.7100591715976331,0.6568047337278107,2.085798816568047,0.4615384615384615,0.5059171597633136,0.0,1.837278106508876,0.7455621301775147,1.9792899408284024,1.0650887573964496,1.0650887573964496,0.2662721893491124,0.9674556213017751,1.4467455621301775,0.09763313609467456,1.1094674556213018,0.7100591715976331,0.6568047337278107,2.085798816568047,0.4615384615384615,0.5059171597633136,0.0,1.837278106508876,0.7455621301775147,1.9792899408284024,1.0650887573964496,1.0650887573964496,0.2662721893491124,0.9674556213017751,1.4467455621301775,0.09763313609467456,1.1094674556213018,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,12.57227964442569,11.266666666666667,12.57227964442569,final_validations_resid_oos,11.266666666666667,-1.3056129777590222,77.0,169.0,0,0,0,67.74000000000001,0,6-8,12
beta,1002819,2819,Demaryius Thomas,WR,DEN,2017,235.48,14.7175,13.352375618004771,13.352375618004771,validation_ensemble,13.352375618004771,validation_ensemble,12.333885638036696,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",30.28,7.0,7.0,draft_team_match,0.0,7,veteran,-1,non_qb,0.9097744360902256,10,elite,15,15,10.313333333333334,-3.039042284671437,154.70000000000002,15.000000000000002,15.000000000000002,1,,0.9097744360902256,1.2420851726191828,0.7,0.6368421052631579,0.9022556390977443,-0.007518796992481258,0.01214540512994734,0.006165413533834586,0.11278195488721804,0.9172932330827067,0.3157894736842105,2.5479870901987433e-05,0.842678783760829,0.0,0.0,0.0,0.0,0.0,0.0,0.309695040109873,0.0,0.03573524362455913,0.19661514904387217,0.0,0.0,197.18,0.0,1.0,189.7736,0.22556390977443608,0.006,198.43400000000003,0.0,189.7736,2.86,0.82,0.8920491273432448,0.9793148028442147,1.2411118293471235,0.15513897866839044,0.0,1.6774402068519714,0.18422753716871362,0.8823529411764707,1.7453135100193922,1.3477698771816418,1.5416936005171298,0.41693600517129925,0.3587588881706529,1.9683257918552035,0.9114414996767938,0.6981254040077569,0.8920491273432448,0.9793148028442147,1.2411118293471235,0.15513897866839044,0.0,1.6774402068519714,0.18422753716871362,0.8823529411764707,1.7453135100193922,1.3477698771816418,1.5416936005171298,0.41693600517129925,0.3587588881706529,1.9683257918552035,0.9114414996767938,0.6981254040077569,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,12.420851726191827,10.313333333333334,12.420851726191827,final_validations_resid_oos,10.313333333333334,-2.107518392858493,66.20000000000002,154.70000000000002,0,0,0,67.74000000000001,0,6-8,13
beta,1002816,2816,Deandre Hopkins,WR,HOU,2017,226.83,14.176875,13.430005976662741,13.430005976662741,validation_ensemble,13.430005976662741,validation_ensemble,11.969324213015597,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",27.66,4.0,4.0,draft_team_match,0.0,4,prime,-1,non_qb,0.9022556390977443,10,elite,15,15,18.78666666666667,5.3566606900039275,281.8,15.0,15.0,1,,0.9022556390977443,1.240354269484194,0.4,0.3609022556390977,0.9097744360902256,0.007518796992481258,0.011815015650487148,0.009172932330827067,0.18045112781954886,0.8947368421052632,0.2932330827067669,0.00010139752237358375,0.8462460873782127,0.0,0.0,0.0,0.0,0.0,0.0,0.32828362293063346,0.0,0.1452387467505815,0.18437980095965517,0.0,0.0,136.89,103.19,0.24618306669588716,108.7384,0.015037593984962405,0.023000000000000003,191.954,0.0,108.7384,2.68,1.22,0.8516678495386798,0.5748757984386089,0.5908445706174592,1.2615330021291695,1.501064584811923,0.5269694819020582,0.0,1.937544357700497,0.9900638750887154,0.8303761533002129,0.8836053938963804,0.9048970901348473,0.6387508871540098,1.777856635911994,0.9048970901348473,0.8250532292405961,0.8516678495386798,0.5748757984386089,0.5908445706174592,1.2615330021291695,1.501064584811923,0.5269694819020582,0.0,1.937544357700497,0.9900638750887154,0.8303761533002129,0.8836053938963804,0.9048970901348473,0.6387508871540098,1.777856635911994,0.9048970901348473,0.8250532292405961,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,12.40354269484194,18.78666666666667,12.40354269484194,final_validations_resid_oos,18.78666666666667,6.383123971824729,176.8,281.8,0,1,1,67.74000000000001,1,3-5,14
beta,1002853,2853,Keenan Allen,WR,LAC,2017,218.06,13.62875,12.427869303730258,12.427869303730258,validation_ensemble,12.427869303730258,validation_ensemble,11.632760266027546,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",33.59,4.0,4.0,draft_team_match,0.0,4,prime,-1,non_qb,0.8947368421052632,9,elite,15,15,14.293333333333333,1.865464029603075,214.4,14.999999999999998,14.999999999999998,1,,0.8947368421052632,1.2011336818455807,0.4,0.35789473684210527,0.8947368421052632,0.0,0.004448316976978813,0.006165413533834586,0.37593984962406013,0.8721804511278195,0.5714285714285714,0.0002476382646977896,0.8358341740805283,0.0,0.0,0.0,0.0,0.0,0.0,0.2186237148830665,0.0,0.03943844093470031,0.14511700301440703,0.0,0.0,284.76,0.0,1.0,280.8,0.8345864661654135,0.054000000000000006,182.262,0.0,280.8,0.97,0.82,0.9095149253731344,1.0844216417910448,0.6016791044776121,1.2103544776119404,0.6086753731343283,0.48973880597014924,0.3917910447761194,0.5666977611940299,0.0,0.5177238805970149,2.602611940298507,2.1478544776119404,1.6441231343283582,1.0564365671641793,0.5527052238805971,0.6156716417910448,0.9095149253731344,1.0844216417910448,0.6016791044776121,1.2103544776119404,0.6086753731343283,0.48973880597014924,0.3917910447761194,0.5666977611940299,0.0,0.5177238805970149,2.602611940298507,2.1478544776119404,1.6441231343283582,1.0564365671641793,0.5527052238805971,0.6156716417910448,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,12.011336818455806,14.293333333333333,12.011336818455806,final_validations_resid_oos,14.293333333333333,2.2819965148775267,110.8,214.39999999999998,0,0,0,67.74000000000001,0,3-5,15
beta,1002906,2906,Tyreek Hill,WR,KC,2017,212.32,13.27,12.171154121960932,12.171154121960932,validation_ensemble,12.171154121960932,validation_ensemble,11.600242388704126,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",41.41,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.8872180451127819,9,elite,15,15,14.313333333333334,2.1421792113724027,214.70000000000002,14.999999999999996,14.999999999999996,1,,0.8872180451127819,1.1748293050318128,0.1,0.0887218045112782,0.8646616541353384,-0.022556390977443552,0.010832705350414468,0.01,1.0,0.7669172932330827,0.9699248120300752,0.1367699698568199,0.7307884325546345,0.0,0.0,0.0,0.0,0.0,0.0,0.2561883722005376,0.16666666666666666,-0.04419699761579261,0.20328306487266345,0.0,0.0,247.2,0.0,1.0,208.6456,0.2932330827067669,29.039,155.161,0.0,208.6456,2.3,1.33,1.7675826734979039,0.48206800186306475,1.2925011644154634,0.41918956683744757,0.6148113646949231,0.3493246390312063,1.6907312529110385,0.3353516534699581,1.0689333954354914,0.0,0.831392640894271,0.6217978574755473,2.550069864927806,0.663716814159292,1.278528178854215,1.0340009315323708,1.7675826734979039,0.48206800186306475,1.2925011644154634,0.41918956683744757,0.6148113646949231,0.3493246390312063,1.6907312529110385,0.3353516534699581,1.0689333954354914,0.0,0.831392640894271,0.6217978574755473,2.550069864927806,0.663716814159292,1.278528178854215,1.0340009315323708,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,11.748293050318129,14.313333333333336,11.748293050318129,final_validations_resid_oos,14.313333333333334,2.5650402830152057,115.0,214.7,0,0,0,67.74000000000001,0,0-2,16
beta,1002832,2832,Golden Tate,WR,DET,2017,229.86,14.36625,12.265884609330532,12.265884609330532,validation_ensemble,12.265884609330532,validation_ensemble,11.665494585093796,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",48.31,7.0,7.0,draft_name_match,0.0,7,veteran,-1,non_qb,0.8796992481203008,9,elite,15,15,10.840000000000002,-1.4258846093305309,162.60000000000002,14.999999999999996,14.999999999999996,1,,0.8796992481203008,1.1615060746290713,0.7,0.6157894736842104,0.8421052631578947,-0.03759398496240607,0.006830244496650135,0.0055639097744360905,0.9473684210526315,0.8796992481203008,0.41353383458646614,0.013016618811450447,0.8139737231358218,0.0,0.0,0.0,0.0,0.0,0.0,0.24268727843922638,0.0,0.0648588561400141,0.16117531386694936,0.0,0.0,283.48,0.0,1.0,259.562,0.6390977443609023,2.992,187.10000000000002,0.0,259.562,1.57,0.74,1.6051660516605166,0.41512915129151284,1.5036900369003687,0.4243542435424354,0.6734317343173432,1.8542435424354242,0.0,0.9317343173431732,1.4575645756457563,1.8173431734317342,0.4335793357933579,0.3690036900369003,1.0055350553505533,1.798892988929889,0.44280442804428044,0.26752767527675275,1.6051660516605166,0.41512915129151284,1.5036900369003687,0.4243542435424354,0.6734317343173432,1.8542435424354242,0.0,0.9317343173431732,1.4575645756457563,1.8173431734317342,0.4335793357933579,0.3690036900369003,1.0055350553505533,1.798892988929889,0.44280442804428044,0.26752767527675275,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,11.615060746290713,10.840000000000002,11.615060746290713,final_validations_resid_oos,10.840000000000002,-0.7750607462907109,74.10000000000001,162.60000000000002,0,0,0,67.74000000000001,0,6-8,17
beta,1002898,2898,Terrelle Pryor,WR,WAS,2017,200.42,12.52625,11.688733230279823,11.688733230279823,validation_ensemble,11.688733230279823,validation_ensemble,11.647159423029317,v2_conditional_ppg_2026_candidate_beta_v1,1,,WR,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next",33.95,2.0,2.0,debut_fallback,0.0,2,young,-1,non_qb,0.8721804511278195,9,elite,8,8,5.125,-6.563733230279823,41.0,8.0,8.0,1,,0.8721804511278195,1.1490863787402747,0.2,0.17443609022556392,0.8872180451127819,0.015037593984962405,0.04031533779063966,0.02699248120300752,0.6917293233082706,0.8195488721804511,0.9097744360902256,0.0025296876559225633,0.8560522901905999,0.0,0.0,0.0,0.0,0.0,0.0,0.21390981052705077,0.125,-0.0045507420203050085,0.1659352791393368,0.0,0.0,286.45,0.0,1.0,264.39279999999997,0.7142857142857143,0.5070000000000001,171.57000000000002,0.0,264.39279999999997,8.08,3.59,1.8731707317073174,0.7999999999999999,0.5658536585365854,3.024390243902439,0.0,0.7414634146341464,0.46829268292682935,0.0,0.526829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8731707317073174,0.7999999999999999,0.5658536585365854,3.024390243902439,0.0,0.7414634146341464,0.46829268292682935,0.0,0.526829268292683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,11.490863787402748,5.125,11.490863787402748,final_validations_resid_oos,5.125,-6.365863787402748,11.100000000000001,41.0,0,0,0,67.74000000000001,0,0-2,18
