study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games,baseline_ppg_crps,baseline_contribution_crps,baseline_played_crps,baseline_ppg_bias,baseline_contribution_bias,baseline_played_bias,baseline_ppg_80_coverage,baseline_extended_absence_calibration,baseline_extended_absence_brier,baseline_zero_active_calibration,ppg_crps_delta,ppg_crps_relative_delta,contribution_crps_delta,contribution_crps_relative_delta,played_crps_delta,played_crps_relative_delta,abs_ppg_bias_degradation,abs_contribution_bias_degradation,abs_played_bias_degradation,abs_extended_absence_calibration_degradation,abs_zero_active_calibration_degradation,ppg_80_coverage_delta
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_strict,all_2017_2025,744,1.8998576681897257,24.80192939322533,1.3607936272858094,-0.36199340319601137,-2.7424020917133496,0.0325041775547473,0.8225806451612904,0.0037327285258630244,0.08500050727890915,-8.918219746894239e-05,2.995721628896865,3.028225806451612,1.8991767439649518,24.80072019277369,1.3584710493886996,-0.36211319902015654,-2.526609012325278,0.06025952326367546,0.8185483870967742,0.0019388622178004161,0.08437993472994326,-5.817324551184947e-05,0.0006809242247738378,0.000358536522173436,0.0012092004516404131,4.875666683235025e-05,0.0023225778971098787,0.0017096999587551398,-0.00011979582414517465,0.2157930793880718,-0.02775534570892816,0.0017938663080626083,3.100895195709292e-05,0.0040322580645161255
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_strict,all_2017_2025,744,1.9026645984558352,24.850849464395505,1.362557342986224,-0.3616045112511842,-2.707478382053372,0.056184187415043677,0.8360215053763441,0.0028791249077865233,0.08519176610373015,-0.0006138934803062521,2.9720416190365686,3.028225806451612,1.8991767439649518,24.80072019277369,1.3584710493886996,-0.36211319902015654,-2.526609012325278,0.06025952326367546,0.8185483870967742,0.0019388622178004161,0.08437993472994326,-5.817324551184947e-05,0.003487854490883402,0.001836508635632228,0.050129271621816685,0.0020212828995354037,0.0040862935975245485,0.00300800933473222,-0.0005086877689723379,0.1808693697280943,-0.004075335848631782,0.0009402626899861072,0.0005557202347944027,0.017473118279569877
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_strict,all_2017_2025,744,1.8991767439649518,24.80072019277369,1.3584710493886996,-0.36211319902015654,-2.526609012325278,0.06025952326367546,0.8185483870967742,0.0019388622178004161,0.08437993472994326,-5.817324551184947e-05,2.967966283187936,3.028225806451612,1.8991767439649518,24.80072019277369,1.3584710493886996,-0.36211319902015654,-2.526609012325278,0.06025952326367546,0.8185483870967742,0.0019388622178004161,0.08437993472994326,-5.817324551184947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_strict,development_2017_2022,492,1.9155255105289288,24.722239173190427,1.3452561437523691,-0.4090123306656008,-2.9149048734111096,0.08026999582096078,0.8373983739837398,0.011007448942237819,0.08078950332653381,-0.0022798162227736386,2.982738134260339,3.0630081300813004,1.9154935999329061,24.74281807268916,1.3434139076769644,-0.40919116573139186,-2.6815458712221125,0.10814951874782039,0.8292682926829268,0.008772051479405796,0.08015255023747982,-0.0022468669151691286,3.191059602269952e-05,1.6659202632496317e-05,-0.020578899498733705,-0.0008317120320845417,0.0018422360754046796,0.001371309367036666,-0.0001788350657910831,0.23335900218899708,-0.027879522926859607,0.002235397462832023,3.2949307604510005e-05,0.008130081300813052
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_strict,development_2017_2022,492,1.916500435657985,24.76574338035711,1.3471332738490513,-0.4086243615387463,-2.9512941733481184,0.10755998315470389,0.8434959349593496,0.010039522954004274,0.080984964436528,-0.003078765443596868,2.9554481469265976,3.0630081300813004,1.9154935999329061,24.74281807268916,1.3434139076769644,-0.40919116573139186,-2.6815458712221125,0.10814951874782039,0.8292682926829268,0.008772051479405796,0.08015255023747982,-0.0022468669151691286,0.0010068357250787585,0.0005256272979006216,0.022925307667950534,0.000926543920769296,0.003719366172086902,0.0027685928743423904,-0.0005668041926455425,0.26974830212600587,-0.0005895355931165025,0.0012674714745984778,0.0008318985284277393,0.014227642276422814
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_strict,development_2017_2022,492,1.9154935999329061,24.74281807268916,1.3434139076769644,-0.40919116573139186,-2.6815458712221125,0.10814951874782039,0.8292682926829268,0.008772051479405796,0.08015255023747982,-0.0022468669151691286,2.9548586113334796,3.0630081300813004,1.9154935999329061,24.74281807268916,1.3434139076769644,-0.40919116573139186,-2.6815458712221125,0.10814951874782039,0.8292682926829268,0.008772051479405796,0.08015255023747982,-0.0022468669151691286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_strict,recent_2020_2025,504,1.8833925292977274,25.039608379501697,1.386740837861552,-0.34994055289979914,-1.9900437949769234,0.10082577335779204,0.8134920634920635,-0.0021947909867150867,0.08713612603229341,0.0022865817528907153,2.988459940927921,3.0892857142857135,1.8851233912588594,25.053828501256305,1.3851152850291573,-0.35010791088150167,-1.768976008230746,0.1322616356769176,0.8115079365079365,-0.0035780294189785566,0.08653398983518627,0.002198597953183429,-0.0017308619611320353,-0.000918169054162643,-0.014220121754608073,-0.0005675827849581649,0.0016255528323947388,0.0011735866681743534,-0.0001673579817025317,0.22106778674617744,-0.031435862319125554,-0.00138323843226347,8.798379970728631e-05,0.001984126984126977
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_strict,recent_2020_2025,504,1.885076943452313,25.050813227966266,1.3876602149012789,-0.34945443117304253,-1.9226877393565005,0.1135272174532083,0.8293650793650794,-0.001947547561194224,0.08736650484438126,0.0020282868069992624,2.9757584968325066,3.0892857142857135,1.8851233912588594,25.053828501256305,1.3851152850291573,-0.35010791088150167,-1.768976008230746,0.1322616356769176,0.8115079365079365,-0.0035780294189785566,0.08653398983518627,0.002198597953183429,-4.644780654650127e-05,-2.4639133311854522e-05,-0.0030152732900390333,-0.00012035179732661216,0.0025449298721216262,0.0018373415553407657,-0.000653479708459137,0.15371173112575454,-0.01873441822370929,-0.0016304818577843327,-0.00017031114618416658,0.017857142857142905
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_strict,recent_2020_2025,504,1.8851233912588594,25.053828501256305,1.3851152850291573,-0.35010791088150167,-1.768976008230746,0.1322616356769176,0.8115079365079365,-0.0035780294189785566,0.08653398983518627,0.002198597953183429,2.9570240786087965,3.0892857142857135,1.8851233912588594,25.053828501256305,1.3851152850291573,-0.35010791088150167,-1.768976008230746,0.1322616356769176,0.8115079365079365,-0.0035780294189785566,0.08653398983518627,0.002198597953183429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_strict,temporal_2023_2025,252,1.869268071241758,24.957515060912524,1.3911287141844313,-0.2701945448030033,-2.4056109464939133,-0.06075289620309815,0.7936507936507936,-0.010470297048963989,0.09322199118592762,0.004187769947173558,3.0210703565205606,2.9603174603174605,1.8673200251703743,24.9137671891292,1.387868326063992,-0.27019907353631595,-2.2241132401933643,-0.033239991729178936,0.7976190476190477,-0.011402126340571986,0.09263339969141954,0.004214990585723792,0.0019480460713836578,0.0010432309647649962,0.0437478717833244,0.001755971766582709,0.0032603881204393836,0.002349205655327369,-4.528733312636479e-06,0.18149770630054896,0.027512904473919214,-0.0009318292916079968,-2.7220638550233198e-05,-0.003968253968254065
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_strict,temporal_2023_2025,252,1.8756517734421148,25.0170089618038,1.3926710017778476,-0.269803851165944,-2.231457075239816,-0.044120937600483405,0.8214285714285714,-0.011100699849114798,0.09340504554922008,0.004198475590880189,3.0044383979179443,2.9603174603174605,1.8673200251703743,24.9137671891292,1.387868326063992,-0.27019907353631595,-2.2241132401933643,-0.033239991729178936,0.7976190476190477,-0.011402126340571986,0.09263339969141954,0.004214990585723792,0.008331748271740436,0.004461874857782044,0.10324177267460044,0.004143964736077699,0.004802675713855731,0.0034604692849184993,-0.0003952223703719282,0.007343835046451641,0.010880945871304469,-0.0003014264914571879,-1.6514994843602922e-05,0.023809523809523725
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_strict,temporal_2023_2025,252,1.8673200251703743,24.9137671891292,1.387868326063992,-0.27019907353631595,-2.2241132401933643,-0.033239991729178936,0.7976190476190477,-0.011402126340571986,0.09263339969141954,0.004214990585723792,2.9935574520466393,2.9603174603174605,1.8673200251703743,24.9137671891292,1.387868326063992,-0.27019907353631595,-2.2241132401933643,-0.033239991729178936,0.7976190476190477,-0.011402126340571986,0.09263339969141954,0.004214990585723792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main,all_2017_2025,1062,1.9583173886631844,23.484325892032444,1.4558996883894553,-0.2579714278551926,-2.093343017085133,0.07565782173668809,0.8267419962335216,-0.0011933889340648984,0.09761991532100299,-0.004145029935994842,3.175754607641844,3.251412429378531,1.9573986347179673,23.477310665219292,1.45572324922272,-0.2584242420429908,-1.8719848442772966,0.11204471246807302,0.82015065913371,-0.003548831628457899,0.09746165947483562,-0.004472951720085718,0.0009187539452171212,0.0004693749800992464,0.007015226813152253,0.0002988087908870618,0.00017643916673537596,0.00012120378432478596,-0.0004528141877981895,0.2213581728078362,-0.03638689073138493,-0.0023554426943930007,-0.0003279217840908757,0.006591337099811634
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main,all_2017_2025,1062,1.9591932388433722,23.506283359118868,1.456898461959493,-0.25747124247826014,-2.038325145262779,0.11500661806229802,0.8370998116760828,-0.003617622357695513,0.09758736562391081,-0.004789380464290318,3.1364058113162336,3.251412429378531,1.9573986347179673,23.477310665219292,1.45572324922272,-0.2584242420429908,-1.8719848442772966,0.11204471246807302,0.82015065913371,-0.003548831628457899,0.09746165947483562,-0.004472951720085718,0.0017946041254048861,0.0009168311929794726,0.028972693899575575,0.001234072092528793,0.0011752127367730125,0.0008073050543093707,-0.000952999564730661,0.16634030098548247,0.0029619055942250033,6.879072923761387e-05,0.0003164287442046004,0.016949152542372836
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main,all_2017_2025,1062,1.9573986347179673,23.477310665219292,1.45572324922272,-0.2584242420429908,-1.8719848442772966,0.11204471246807302,0.82015065913371,-0.003548831628457899,0.09746165947483562,-0.004472951720085718,3.139367716910458,3.251412429378531,1.9573986347179673,23.477310665219292,1.45572324922272,-0.2584242420429908,-1.8719848442772966,0.11204471246807302,0.82015065913371,-0.003548831628457899,0.09746165947483562,-0.004472951720085718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
