study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_strict,temporal_2023_2025,252,1.8756517734421148,25.0170089618038,1.3926710017778476,-0.269803851165944,-2.231457075239816,-0.044120937600483405,0.8214285714285714,-0.011100699849114798,0.09340504554922008,0.004198475590880189,3.0044383979179443,2.9603174603174605
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_strict,temporal_2023_2025,252,1.8673200251703743,24.9137671891292,1.387868326063992,-0.27019907353631595,-2.2241132401933643,-0.033239991729178936,0.7976190476190477,-0.011402126340571986,0.09263339969141954,0.004214990585723792,2.9935574520466393,2.9603174603174605
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main,all_2017_2025,1062,1.9583173886631844,23.484325892032444,1.4558996883894553,-0.2579714278551926,-2.093343017085133,0.07565782173668809,0.8267419962335216,-0.0011933889340648984,0.09761991532100299,-0.004145029935994842,3.175754607641844,3.251412429378531
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main,all_2017_2025,1062,1.9591932388433722,23.506283359118868,1.456898461959493,-0.25747124247826014,-2.038325145262779,0.11500661806229802,0.8370998116760828,-0.003617622357695513,0.09758736562391081,-0.004789380464290318,3.1364058113162336,3.251412429378531
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main,all_2017_2025,1062,1.9573986347179673,23.477310665219292,1.45572324922272,-0.2584242420429908,-1.8719848442772966,0.11204471246807302,0.82015065913371,-0.003548831628457899,0.09746165947483562,-0.004472951720085718,3.139367716910458,3.251412429378531
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main,development_2017_2022,702,1.9292670994450176,23.27788492033234,1.4319574781576676,-0.28939498099225,-2.0242882426841122,0.1132227220791996,0.8418803418803419,0.006397873004360358,0.09267994223031972,-0.0036294888423707185,3.1517345428780654,3.264957264957266
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main,development_2017_2022,702,1.9289555885201501,23.29603043040903,1.433617475442061,-0.288880423589511,-2.0330112764060333,0.1583238773981863,0.8504273504273504,0.0034638598162860246,0.09262730474162242,-0.004567840216707976,3.106633387559077,3.264957264957266
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main,development_2017_2022,702,1.92875351079376,23.2872060925626,1.4302288487077173,-0.28981028673603315,-1.773142074389914,0.15149662964859148,0.8347578347578347,0.003620382719826301,0.09248805266646534,-0.004063667219979089,3.113460635308675,3.264957264957266
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main,recent_2020_2025,720,1.962672908930619,23.752305259654005,1.4611590167721613,-0.25998777824131963,-1.584913131775659,0.09250379748329676,0.8208333333333333,-0.0061135075202357475,0.09878443285742035,-0.0024272246217744917,3.1880517580722607,3.280555555555555
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main,recent_2020_2025,720,1.9635266427562277,23.760213054403565,1.459543251344968,-0.25929118602667145,-1.485720962017135,0.1236137582875036,0.8291666666666667,-0.007616269439396001,0.09869376844016008,-0.0028812697923456436,3.156941797268054,3.280555555555555
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main,recent_2020_2025,720,1.963625373449208,23.75300455183844,1.4629546326202143,-0.2606273550691406,-1.3564736288488808,0.13499982628714247,0.8138888888888889,-0.008464258769095817,0.0986352187410619,-0.0028010136155224687,3.1455557292684126,3.280555555555555
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main,temporal_2023_2025,360,2.01496545263861,23.886885786847646,1.5025869983414408,-0.19669549923793087,-2.227999827167123,0.0024062660687906067,0.7972222222222223,-0.015996349713994162,0.10725286284783538,-0.005150335068561886,3.2225937339312125,3.2249999999999996
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main,temporal_2023_2025,360,2.018156656973654,23.916276570103058,1.5022963856684852,-0.1962233393113211,-2.048687189533434,0.030537962357315804,0.8111111111111111,-0.017426512596959556,0.10725948434437317,-0.00522138394707589,3.194462037642685,3.2249999999999996
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main,temporal_2023_2025,360,2.013256626370172,23.84801458189985,1.5054373302269757,-0.19722145489155826,-2.0647282455576916,0.03511347396606206,0.7916666666666666,-0.017528799607612167,0.10716019275115764,-0.005271056495293647,3.1898865260339377,3.2249999999999996
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_broad,all_2017_2025,1380,1.9387402339571627,21.63578429627327,1.466998712142785,-0.11148996349817887,-0.73859020792511,0.0455711083297522,0.8231884057971014,0.0027629765063588996,0.09919995663009681,-0.0038582261894663187,3.285588311960103,3.331159420289856
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_broad,all_2017_2025,1380,1.9394287478910304,21.663104261090638,1.4678321051771879,-0.11108070088464259,-0.625866294460469,0.08594048667654053,0.8326086956521739,0.00032990560676834924,0.0991709950912156,-0.004221978129739391,3.245218933613314,3.331159420289856
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_broad,all_2017_2025,1380,1.9379064088453957,21.636295808406896,1.4666613384868983,-0.11227602766905045,-0.5017632227255258,0.08422135388903255,0.8159420289855073,0.00021977049764668188,0.09897668772452328,-0.0040052489671647306,3.2469380664008227,3.331159420289856
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_broad,development_2017_2022,912,1.9144947158879817,21.5923396374702,1.4760125395433938,-0.2079507958106112,-1.154540858516192,0.1131699759512901,0.8355263157894737,0.0022730390925877614,0.10067442326264267,-0.0035453207951062415,3.269505462645201,3.3826754385964914
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_broad,development_2017_2022,912,1.9137367727744645,21.613530121945576,1.4775237174400975,-0.2075354036761033,-1.096161960352968,0.15899469691837884,0.8442982456140351,-0.0006373155491204568,0.10061726300628016,-0.0041615349488929336,3.2236807416781126,3.3826754385964914
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_broad,development_2017_2022,912,1.9137774103005547,21.59962045428391,1.4735935877828321,-0.20884895217842944,-0.8987478171365368,0.152645392806083,0.8267543859649122,-0.0007511496309903359,0.10047214918283263,-0.0038269964149346197,3.230030045790407,3.3826754385964914
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_broad,recent_2020_2025,936,1.9434463104076496,21.577224016883505,1.4707003546218504,-0.05319087705698887,0.2672809314956224,0.09038673894013685,0.8237179487179487,0.0007063003682126617,0.09799586015859865,-0.0038791557040978733,3.302775654222259,3.3931623931623935
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_broad,recent_2020_2025,936,1.9442275569910055,21.59122403802905,1.4707358087462654,-0.0524819415374862,0.43032370841337814,0.12297766749449625,0.8311965811965812,-0.0010015323498369921,0.09798802027852414,-0.0040953907857107195,3.270184725667896,3.3931623931623935
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_broad,recent_2020_2025,936,1.9435984255877072,21.5884378203512,1.4722573359307514,-0.05422629447560985,0.5098842201374408,0.13240808416533478,0.8173076923076923,-0.0016059861341820025,0.09772641866223265,-0.003913500046764446,3.2607543089970576,3.3931623931623935
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_broad,temporal_2023_2025,468,1.9859879101945417,21.720445682658728,1.4494333049005732,0.07648499177733031,0.07198029066263979,-0.08616001831734724,0.7991452991452992,0.003717726338323138,0.09632663703846901,-0.004467990547706471,3.316929249086577,3.23076923076923
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_broad,temporal_2023_2025,468,1.989495160938696,21.759710275834866,1.448945886408441,0.07688230968333211,0.2906073108685028,-0.05642156405114441,0.8098290598290598,0.0022147468336285864,0.09635262684647442,-0.004339764841132491,3.2871907948203756,3.23076923076923
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_broad,temporal_2023_2025,468,1.9849270213943166,21.70776572926194,1.4531523398589252,0.07591736368255993,0.2718477817677268,-0.04911779887239914,0.7948717948717948,0.0021118199790931824,0.09606245513909993,-0.004352612915100334,3.27988702964163,3.23076923076923
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,depth_main,all_2017_2025,1546,1.7047267733371512,11.548254496622375,1.8480207647697955,0.3511275715430193,2.6433741789394376,0.12993296362994775,0.815653298835705,-0.004955198197026056,0.17279495757849855,-0.0041675171283896036,5.110687993679239,5.240620957309185
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,depth_main,all_2017_2025,1546,1.707336485818868,11.568230039832514,1.8497177006864602,0.3541939236236795,2.861980929837314,0.16680957128879237,0.8272962483829237,-0.007725676754314126,0.17299566896359275,-0.004266885288413992,5.073811386020392,5.240620957309185
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,depth_main,all_2017_2025,1546,1.7045915195523313,11.545278444827256,1.840025714794539,0.3519586418113164,2.9883124582044944,0.14171547808330992,0.8195342820181113,-0.0059512204419354675,0.17204848130522607,-0.0024200694294663587,5.098905479225875,5.240620957309185
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,depth_main,development_2017_2022,1018,1.6332099827323239,11.45716597983477,1.8491319197931,0.13803794281327283,1.9480327093886494,0.20768526685546793,0.8330058939096268,-0.01670298424260286,0.17885331175825397,0.003000442163295685,5.041823574008973,5.24950884086444
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,depth_main,development_2017_2022,1018,1.6343685651843185,11.476185612008308,1.8512348297632588,0.14129499745214846,2.1517726191239577,0.25241488992274075,0.8428290766208252,-0.020137794996765324,0.17890408115124806,0.002723050636304389,4.9970939509417,5.24950884086444
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,depth_main,development_2017_2022,1018,1.6343890724077412,11.45433889669948,1.8391355657825843,0.13993086913836228,2.2818227086964726,0.2184445461158418,0.8369351669941061,-0.01736586241919802,0.17819810595033148,0.003750949874621063,5.031064294748598,5.24950884086444
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,depth_main,recent_2020_2025,1047,1.7240263256100807,11.40183054236533,1.8669356549281135,0.5513618665732074,3.7000475901026464,0.17599698748072415,0.8099331423113658,-0.007514456152126647,0.1715658373537076,-0.010391553701608533,5.162111895040766,5.338108882521491
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,depth_main,recent_2020_2025,1047,1.7286033232530822,11.41966878580342,1.8695734408402163,0.5544989235470302,3.93933652861168,0.20591321264240903,0.8233046800382043,-0.009929860160590831,0.1718596114169233,-0.010586747500055563,5.132195669879083,5.338108882521491
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,depth_main,recent_2020_2025,1047,1.7226293281556075,11.40052865801794,1.8600785829620279,0.550009090742238,4.058897674094111,0.183299433370432,0.8147086914995224,-0.008385269767329118,0.1705878279043751,-0.007634022524285938,5.154809449151058,5.338108882521491
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,depth_main,temporal_2023_2025,528,1.8426133127987312,11.723875917246959,1.8458784242135,0.761970832995447,3.9840136031869786,-0.01997583311925584,0.7821969696969697,0.017694889292362626,0.16111426713343988,-0.01798755985364646,5.243460681604104,5.223484848484848
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,depth_main,temporal_2023_2025,528,1.8480208479513904,11.745694485902673,1.846792629852784,0.7646695047650027,4.231284074356625,0.0017599228619752485,0.7973484848484849,0.016205263341927234,0.16160407122299975,-0.017743693567511164,5.221724925622873,5.223484848484848
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,depth_main,temporal_2023_2025,528,1.839943964993984,11.720612649361493,1.8417419490637996,0.7607546126087925,4.3504461040362505,-0.006220490206685264,0.7859848484848485,0.016056555188468435,0.16019181863720086,-0.014317981648331875,5.229705338691534,5.223484848484848
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main_qb1,all_2017_2025,1058,1.9490374197262126,23.508371362287736,1.4533081861676846,-0.2665465753060065,-2.2314707679951216,0.06846660683715783,0.8270321361058601,-0.00045800474455817697,0.09734757573802162,-0.003812849178516641,3.158376493351879,3.2268431001890363
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main_qb1,all_2017_2025,1058,1.9497000311040178,23.52910170354388,1.4540092607620139,-0.26608295905731244,-2.183898033666211,0.10678358253781706,0.8374291115311909,-0.0028130588090422154,0.09726334431362617,-0.004423627182954076,3.1200595176512174,3.2268431001890363
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main_qb1,all_2017_2025,1058,1.9482425781651278,23.501743076938748,1.453601220979951,-0.26689541017131196,-2.019062651271918,0.10544183457698313,0.8204158790170132,-0.002859869507663579,0.09719758013933162,-0.004228710276327117,3.1214012656120538,3.2268431001890363
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main_qb1,development_2017_2022,700,1.9283537593178277,23.290123176456365,1.4314868225260817,-0.28093185597923376,-2.1270804457934,0.11291536674833343,0.8414285714285714,0.006496491854851294,0.09235237720167941,-0.004050879102991023,3.1399417761088113,3.2528571428571436
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main_qb1,development_2017_2022,700,1.9276040297511905,23.30812394936069,1.4329633806173219,-0.2804739582398926,-2.140373287798009,0.15697903789091966,0.85,0.00361902163261614,0.09226152209192284,-0.0049391970540543124,3.095878104966225,3.2528571428571436
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main_qb1,development_2017_2022,700,1.9280262292980466,23.296722726948737,1.4295998680896107,-0.2811886034823585,-1.8973882790997099,0.1506277412704529,0.8342857142857143,0.003746739868889265,0.09211269069363437,-0.0045240412589345035,3.1022294015866905,3.2528571428571436
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main_qb1,recent_2020_2025,716,1.9489846616481512,23.789333227531916,1.4573590558264877,-0.2726701405381152,-1.786177714068298,0.08197178427000548,0.8212290502793296,-0.005054351098233739,0.09838851496824629,-0.0019267798415107786,3.1624416235512243,3.244413407821229
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main_qb1,recent_2020_2025,716,1.9495231788280358,23.79534926555273,1.4552887880636962,-0.2720264875836979,-1.6977400949750237,0.11151104456683317,0.8296089385474861,-0.006449742000641259,0.0982211581957241,-0.002330153291868655,3.132902363254395,3.244413407821229
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main_qb1,recent_2020_2025,716,1.95013067948555,23.790647383047464,1.4598594086715273,-0.27315711530918035,-1.5709237335117234,0.12537130065376698,0.8142458100558659,-0.0074736718763055016,0.09825155714902516,-0.002430768922903958,3.119042107167461,3.244413407821229
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,core_main_qb1,temporal_2023_2025,358,1.9894803311392548,23.9351136250865,1.4959756569752887,-0.23841893153154,-2.4355859231381514,-0.01844437622938661,0.7988826815642458,-0.014056182452900717,0.10711472371410972,-0.0033474275384829354,3.19442202986067,3.1759776536312856
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,core_main_qb1,temporal_2023_2025,358,1.9929045030229535,23.961181111164656,1.4951604230561055,-0.23794413383997715,-2.269002285363813,0.008636044137895725,0.8128491620111732,-0.015389752410050195,0.10704344362980582,-0.003415529669629592,3.1673416094933895,3.1759776536312856
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,core_main_qb1,temporal_2023_2025,358,1.987771751927578,23.902620856248824,1.5005312405979343,-0.23894782548490837,-2.25697343484886,0.017089503053438933,0.7932960893854749,-0.01577782080259932,0.10714010140186815,-0.0036512474611730076,3.158888150577848,3.1759776536312856
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,all_saved,all_2017_2025,2608,1.8079910499768164,16.408725287237974,1.6883456945566353,0.10309722746291917,0.7145422532576529,0.10783165968414954,0.8201687116564417,-0.0034233571551300357,0.14218303469603683,-0.004158360150504928,4.322766499825052,4.430598159509202
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,all_saved,all_2017_2025,2608,1.8098947188372818,16.4295078868732,1.6897583327692673,0.10511861442112588,0.8665342075381195,0.14571496380162324,0.8312883435582822,-0.006052841720108171,0.14228876016499525,-0.004479649811719458,4.284883195707579,4.430598159509202
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,all_saved,all_2017_2025,2608,1.8075367481972335,16.404104448683217,1.683534450056321,0.1034054889534659,1.0091576517491028,0.1296332874838538,0.8197852760736196,-0.004972947083073054,0.1416760868328815,-0.0032560207303243965,4.30096487202535,4.430598159509202
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,all_saved,development_2017_2022,1720,1.7540425966464581,16.28166871020064,1.6788665372186389,-0.03641433190270216,0.32677148360081276,0.16913136776654913,0.8366279069767442,-0.0072746111104120825,0.14368255279975986,0.0002945052063318375,4.27040351595438,4.439534883720929
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,all_saved,development_2017_2022,1720,1.7546011758713849,16.300331578588136,1.6807886770112352,-0.03427659881020322,0.44379686641346133,0.21401262783423072,0.8459302325581395,-0.010505026578880416,0.14369111775615667,-0.00025265016533205023,4.225522255886698,4.439534883720929
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,all_saved,development_2017_2022,1720,1.7545308373769188,16.28379981035989,1.6722445684648188,-0.035463486340606094,0.6268312681577264,0.19112045462746402,0.836046511627907,-0.008800546089200861,0.14321644466819544,0.0005614956883365808,4.248414429093465,4.439534883720929
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,all_saved,recent_2020_2025,1767,1.82126771779502,16.434282040072087,1.701593731061512,0.22076099262501303,1.5465831193882267,0.14197599325426813,0.8143746462931523,-0.006943611208741568,0.14190957745708802,-0.007146326232745762,4.357741041267522,4.4997170345217885
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,all_saved,recent_2020_2025,1767,1.8243275960557221,16.448073920716894,1.702498321181711,0.22290363271903638,1.7287867870990898,0.17237863022275315,0.8256932654216186,-0.008987140681665923,0.14204670426170568,-0.0074469942745031305,4.327338404299034,4.4997170345217885
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,all_saved,recent_2020_2025,1767,1.820828056288823,16.433795575703712,1.6982623722964332,0.21969882419770348,1.852294766273537,0.16361877853174014,0.8143746462931523,-0.008417455438677168,0.14126927748129334,-0.005664714989305916,4.33609825599005,4.4997170345217885
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_context_only,all_saved,temporal_2023_2025,888,1.9124858019230064,16.654825864382374,1.7067062245356381,0.3733223199278614,1.465629780070451,-0.010902009124101898,0.7882882882882883,0.004036278884380129,0.13927856269332994,-0.012783279535368928,4.424190297412389,4.413288288288289
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,beta_scored_full,all_saved,temporal_2023_2025,888,1.9169948245820378,16.679714249767695,1.7071319903186088,0.37511835176108765,1.68534977818498,0.013426695630356538,0.8029279279279279,0.00257075958291908,0.13957248194788086,-0.012667081559226592,4.399861592657931,4.413288288288289
2026-08-02_beta_scoring_context,results,2026-08-02_beta_scoring_context__results,beta,fresh_expanded,production_hybrid,production_hybrid,all_saved,temporal_2023_2025,888,1.910205854741087,16.637126946336505,1.7054022387245467,0.3723859365951369,1.7496997460927604,0.010536522295779874,0.7882882882882883,0.0024408708116790134,0.13869251084556172,-0.010650309288992053,4.402751765992509,4.413288288288289
