lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,0,363,2.356442862949401,3.395328292299252,3.1046939407322913,2.7823120026591104,0.3223819380731809
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,1,362,3.396971039891506,3.825155131654442,3.6302392845203304,3.550947742788212,0.07929154173211773
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,2,362,3.826228716263477,4.330183668383698,4.065353709285369,3.7892436663244675,0.27611004296090136
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,3,362,4.331269611848118,4.958538561387473,4.611493197842064,4.306916687517516,0.30457651032454724
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,4,362,4.962710951273852,6.049980942221119,5.478643977507811,5.244435061868764,0.23420891563904725
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,5,362,6.053320849434997,7.222530058650837,6.635248594426544,6.236926992053373,0.3983216023731718
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,6,362,7.229441279370062,8.887765563853835,7.982735732353615,7.816013519629542,0.16672221272407303
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,7,362,8.890548450586534,10.75618798185865,9.756835409946536,9.849081109764283,-0.09224569981774673
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,8,362,10.761686950110642,13.23762016937014,11.913919322636291,12.110306257585265,-0.19638693494897308
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260828T212622Z_afb59c4d,conditional_ppg,conditional_ppg_history_gap_no_history_route,9,363,13.296440954820405,20.640481192105145,15.52018483678493,15.780356362722063,-0.2601715259371356
