lock_version,model_run_id,target_name,method,prediction_bin,n_rows,prediction_min,prediction_max,mean_prediction,mean_actual,bias
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,0,363,2.3603228971640013,3.402579390675029,3.1137557642364957,2.790673599739715,0.3230821644967801
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,1,362,3.402873978533833,3.8319212962924922,3.6419459359422204,3.50047607357345,0.1414698623687709
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,2,362,3.8323092249416475,4.339887638318633,4.072419141771654,3.8196804900900205,0.2527386516816334
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,3,362,4.342659171733033,4.9523210964368864,4.615093661969886,4.305403196404578,0.3096904655653087
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,4,362,4.957475483581658,6.069658012563589,5.485394661543611,5.263447098174999,0.2219475633686132
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,5,362,6.0706540420111565,7.231655384570391,6.640451634408955,6.236928272080897,0.40352336232805835
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,6,362,7.231898128371984,8.902730071733101,7.979405196535229,7.813144967831432,0.16626022870379736
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,7,362,8.927207368998221,10.774871851985594,9.757291546022639,9.848293405372297,-0.09100185934965667
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,8,362,10.785170157315818,13.226538076150392,11.911893985288096,12.108112838588669,-0.1962188533005722
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_history_gap_no_history_route,9,363,13.25099016849466,20.707417535782845,15.515587349759942,15.780356362722063,-0.2647690129621266
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,0,363,0.6007285926942769,2.824967174035537,2.2792249708547656,3.0450625869386196,-0.7658376160838545
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,1,362,2.8293610695500924,3.4694229859088637,3.166333591156144,3.527992180318147,-0.3616585891620032
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,2,362,3.4706501260557765,4.164592074607635,3.7913180610125403,3.6123211575870418,0.17899690342549815
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,3,362,4.1657961193116355,4.969947162421202,4.515614144906585,4.331531681792732,0.184082463113853
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,4,362,4.976305961779783,6.0965654538052725,5.520079734007006,5.161857448720708,0.3582222852862979
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,5,362,6.101271431925259,7.362980800138093,6.707552852899689,6.3521152873369715,0.3554375655627162
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,6,362,7.363394315620779,8.927619695450785,8.128656501167365,7.744475021908723,0.38418147925864143
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,7,362,8.930260609955674,10.840714989595721,9.866716316733328,9.774040630062892,0.09267568667043624
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,8,362,10.852575894780639,13.193243021336489,11.916189885407531,12.168274548425792,-0.25208466301826016
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lasso,9,363,13.1945960023636,37.139033558385655,15.518471845417396,15.748231771442514,-0.22975992602511786
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,0,363,2.8078456835455694,3.6730619160564046,3.36397334216588,2.7993673746669616,0.5646059674989187
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,1,362,3.673449584726172,4.12731483339405,3.884849965072937,3.364098321031332,0.5207516440416051
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,2,362,4.127840006493779,4.521898431381563,4.302599924354576,3.8304152414497725,0.47218468290480414
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,3,362,4.524166009338941,5.117983021662418,4.798608671023301,4.490271428617423,0.3083372424058776
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,4,362,5.119605571129662,6.130425230454844,5.562979597692182,5.270781624682868,0.2921979730093148
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,5,362,6.1397009321992195,7.126220752676716,6.611842574988304,6.193779708474461,0.41806286651384367
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,6,362,7.126877208574983,8.889676532533633,7.908609232655197,7.8117129035789254,0.09689632907627148
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,7,362,8.902634647139829,10.680334206244579,9.670937031947634,9.822999468339411,-0.1520624363917747
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,8,362,10.684755728041418,13.225859175198655,11.839191401094599,12.099238881514434,-0.26004748041983816
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_lightgbm,9,363,13.257036923088418,20.44503919473504,15.508122590198308,15.783817774359095,-0.27569518416078936
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,0,363,2.457793469395627,3.508657080409565,3.213443223305597,2.7784287409865924,0.43501448231900475
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,1,362,3.5134815505246766,3.9083365101872496,3.725399435637614,3.4608812649903813,0.2645181706472325
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,2,362,3.9084513604917785,4.368840960155992,4.13552033945362,3.8896576227639765,0.24586271668964355
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,3,362,4.369455455583824,4.996162400916095,4.653325884148264,4.331734426178487,0.32159145796977673
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,4,362,4.998710228316853,6.078151772315814,5.499854019268703,5.211931032902028,0.28792298636667535
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,5,362,6.082708343380731,7.1951058493875495,6.623247170211156,6.2317171175969515,0.39153005261420554
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,6,362,7.195384364800007,8.816243504451842,7.926175226155604,7.822696184877123,0.1034790412784801
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,7,362,8.821471060494986,10.726842407878543,9.702134752076464,9.84375518223877,-0.14162043016230527
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,8,362,10.729438806989087,13.285938198383676,11.894194443029045,12.116627193785344,-0.22243275075629865
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_log_lasso_tree_blend,9,363,13.310756777569528,20.62493993610233,15.585793230777014,15.779124766035924,-0.19333153525890973
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,0,363,2.3603228971640013,3.415811387672951,3.1266612424591744,2.7899347174099236,0.3367265250492504
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,1,362,3.418379594417607,3.8583506262292873,3.6630367141548397,3.520343789497795,0.14269292465704386
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,2,362,3.858516783655663,4.3600848810438,4.093419606975687,3.822619067779979,0.27080053919570796
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,3,362,4.361507407206908,4.966094907388944,4.63617821645838,4.288578113875075,0.34760010258330487
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,4,362,4.969786543360971,6.0706540420111565,5.492623828601758,5.25871983342011,0.23390399518164767
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,5,362,6.071868244829374,7.2068194966190156,6.638632127689255,6.2318041549457295,0.40682797274352533
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,6,362,7.208638253137299,8.902730071733101,7.971489331390027,7.821823210399177,0.1496661209908489
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,7,362,8.927207368998221,10.785170157315818,9.756881270510586,9.830883715614542,-0.07400244510395437
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,8,362,10.785533988917804,13.212320708155962,11.905654457519827,12.123948967239023,-0.21829450971919442
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_primary_blend,9,363,13.226538076150392,20.707417535782845,15.502924793697106,15.777869644894439,-0.2749448511973304
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_projection_history_router,0,363,2.3603228971640013,3.4144497084531853,3.1306118072888824,2.760596809832347,0.3700149974565357
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_projection_history_router,1,362,3.415811387672951,3.8493517851058976,3.6599492309116024,3.5700868959156256,0.0898623349959775
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,conditional_ppg,conditional_ppg_projection_history_router,2,362,3.8502376566113377,4.3171672818180555,4.059283956615943,3.881243737615975,0.17804021899996747
