lock_version,model_run_id,slice_type,slice_value,n_rows,n_interval_rows,interval_coverage,p25_p75_coverage,p10_p90_coverage,mean_interval_width,median_residual
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,pooled,all,3622,3220,0.8890115958034235,0.4925465838509317,0.7931677018633541,6.851425150358597,-0.44959056644756457
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,position,QB,306,269,0.8790849673202614,0.49070631970260226,0.7063197026022305,8.057969893036388,0.0006512390538855328
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,position,RB,1011,901,0.8911968348170128,0.4961154273029967,0.8079911209766926,8.052090405056331,-0.6350583063117679
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,position,TE,802,715,0.8915211970074813,0.48391608391608393,0.7986013986013986,4.991221810855277,-0.47203793589316856
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,position,WR,1503,1335,0.8882235528942116,0.4951310861423221,0.797752808988764,6.794260699034168,-0.44544627992394936
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,history_depth,other_no_history,23,16,0.6956521739130435,0.5625,0.9375,6.898046407071183,-1.124990606037089
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,history_depth,rookie,518,457,0.8822393822393823,0.4682713347921225,0.787746170678337,7.281797594105785,-0.6785604139225145
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,history_depth,second_year,558,501,0.8978494623655914,0.5149700598802395,0.8003992015968064,6.995759168291172,-0.47195318237609607
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,history_depth,veteran_with_history,2523,2246,0.890210067380103,0.4919857524487979,0.7916295636687445,6.731328316037987,-0.40886919366511476
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2018,365,365,1.0,0.4986301369863014,0.7972602739726027,7.1110283365773395,0.0031225723666223892
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2019,385,385,1.0,0.4597402597402597,0.7922077922077922,6.717418488565498,-0.06637698610398557
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2020,409,409,1.0,0.4743276283618582,0.7701711491442543,6.785871699725224,-0.19580330448011152
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2021,413,413,1.0,0.5084745762711864,0.8135593220338984,6.941361976558982,-0.6165191015745881
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2022,422,422,1.0,0.5071090047393365,0.8199052132701422,6.901501658493634,-0.821164054922987
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2023,404,404,1.0,0.5,0.7945544554455446,6.7644080162396865,-0.8371773370564304
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2024,406,406,1.0,0.4458128078817734,0.7610837438423645,6.782387241055047,-0.44935392023033716
v2_conditional_ppg_2026_candidate_nv_v1,v2_locked_final_nv_20260826T213737Z_eea04504,season,2025,416,416,1.0,0.5432692307692307,0.7956730769230769,6.823917652370818,-0.4475220985483839
