run_id,target_name,model_name,aggregation,metric,n_rows,n_seasons,value,baseline_value,delta
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,pooled_oof,rmse,3696,9,3.155559363659485,4.162829873194311,-1.007270509534826
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,pooled_oof,mae,3696,9,2.447099284928623,3.062192476797494,-0.6150931918688709
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,pooled_oof,bias,3696,9,0.0009085974342677265,-1.904065931054543,1.9049745284888107
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,pooled_oof,spearman,3696,9,0.7988229585868657,0.7332203260121407,0.06560263257472498
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,season_mean,rmse,3696,9,3.153293860846234,4.154796298100829,-1.0015024372545946
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,season_mean,mae,3696,9,2.4489679379022125,3.0653547499866405,-0.616386812084428
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,season_mean,bias,3696,9,-0.004984161444924297,-1.9077429356823796,1.9027587742374554
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,season_mean,spearman,3696,9,0.8016041257995161,0.7338142498922049,0.06778987590731123
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,pooled_oof,rmse,3696,9,3.1764671453759563,4.162829873194311,-0.9863627278183547
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,pooled_oof,mae,3696,9,2.4684131239277693,3.062192476797494,-0.5937793528697246
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,pooled_oof,bias,3696,9,0.0903840141905266,-1.904065931054543,1.9944499452450695
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,pooled_oof,spearman,3696,9,0.796180456961837,0.7332203260121407,0.06296013094969632
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,season_mean,rmse,3696,9,3.1730183375677186,4.154796298100829,-0.9817779605331101
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,season_mean,mae,3696,9,2.469834870943351,3.0653547499866405,-0.5955198790432896
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,season_mean,bias,3696,9,0.08187652683040213,-1.9077429356823796,1.9896194625127817
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_all,season_mean,spearman,3696,9,0.7987354956019822,0.7338142498922049,0.06492124570977731
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,pooled_oof,rmse,3696,9,3.1651851051312905,4.162829873194311,-0.9976447680630205
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,pooled_oof,mae,3696,9,2.454682689960829,3.062192476797494,-0.607509786836665
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,pooled_oof,bias,3696,9,0.022378781557121284,-1.904065931054543,1.9264447126116642
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,pooled_oof,spearman,3696,9,0.7983708332515671,0.7332203260121407,0.06515050723942639
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,season_mean,rmse,3696,9,3.162772197224813,4.154796298100829,-0.9920241008760158
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,season_mean,mae,3696,9,2.456566999202789,3.0653547499866405,-0.6087877507838515
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,season_mean,bias,3696,9,0.015811789749703844,-1.9077429356823796,1.9235547254320835
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_disagreement,season_mean,spearman,3696,9,0.801207114898992,0.7338142498922049,0.0673928650067871
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,pooled_oof,rmse,3696,9,3.150922871007377,4.162829873194311,-1.011907002186934
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,pooled_oof,mae,3696,9,2.4427320974202,3.062192476797494,-0.6194603793772941
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,pooled_oof,bias,3696,9,0.010778658582972061,-1.904065931054543,1.914844589637515
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,pooled_oof,spearman,3696,9,0.799805304855431,0.7332203260121407,0.06658497884329029
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,season_mean,rmse,3696,9,3.148990486236522,4.154796298100829,-1.0058058118643065
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,season_mean,mae,3696,9,2.444586396798259,3.0653547499866405,-0.6207683531883816
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,season_mean,bias,3696,9,0.004694832458778616,-1.9077429356823796,1.9124377681411582
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_projection_shape,season_mean,spearman,3696,9,0.8018380138979709,0.7338142498922049,0.06802376400576604
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,pooled_oof,rmse,3696,9,3.1830534255675484,4.162829873194311,-0.9797764476267625
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,pooled_oof,mae,3696,9,2.478670229118763,3.062192476797494,-0.5835222476787312
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,pooled_oof,bias,3696,9,0.08600744609503023,-1.904065931054543,1.990073377149573
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,pooled_oof,spearman,3696,9,0.7954193017742524,0.7332203260121407,0.06219897576211164
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,season_mean,rmse,3696,9,3.178790708816774,4.154796298100829,-0.9760055892840547
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,season_mean,mae,3696,9,2.480052719199097,3.0653547499866405,-0.5853020307875436
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,season_mean,bias,3696,9,0.07785916572688284,-1.9077429356823796,1.9856021014092624
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_plus_provider_projection,season_mean,spearman,3696,9,0.7989986783543482,0.7338142498922049,0.06518442846214334
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lightgbm_base,pooled_oof,rmse,3696,9,3.1229683424927983,4.162829873194311,-1.0398615307015127
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lightgbm_base,pooled_oof,mae,3696,9,2.4468077403671087,3.062192476797494,-0.6153847364303853
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lightgbm_base,pooled_oof,bias,3696,9,0.21014023706203014,-1.904065931054543,2.114206168116573
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lightgbm_base,pooled_oof,spearman,3696,9,0.8039497406521527,0.7332203260121407,0.07072941464001203
