run_id,target_name,model_name,fold,trial,parameters_json,validation_score,selected
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,0,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,1,"{""lasso__alpha"":0.01}",977.1595424294346,1
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,2,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,3,"{""lasso__alpha"":0.001}",980.2817906344341,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,4,"{""lasso__alpha"":0.001}",980.2817906344341,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,5,"{""lasso__alpha"":0.003}",978.4545367276056,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,6,"{""lasso__alpha"":1.0}",1268.7363480700822,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,7,"{""lasso__alpha"":0.01}",977.1595424294346,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,8,"{""lasso__alpha"":0.03}",977.5465252025979,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,9,"{""lasso__alpha"":0.3}",1084.6993074014915,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,10,"{""lasso__alpha"":0.01}",977.1595424294346,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,11,"{""lasso__alpha"":0.001}",980.2817906344341,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,12,"{""lasso__alpha"":0.03}",977.5465252025979,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,13,"{""lasso__alpha"":0.003}",978.4545367276056,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,14,"{""lasso__alpha"":0.003}",978.4545367276056,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,15,"{""lasso__alpha"":0.01}",977.1595424294346,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,16,"{""lasso__alpha"":0.03}",977.5465252025979,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,17,"{""lasso__alpha"":0.01}",977.1595424294346,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,18,"{""lasso__alpha"":0.001}",980.2817906344341,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,0,19,"{""lasso__alpha"":0.1}",1018.9755148376923,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,0,"{""lasso__alpha"":0.001}",1011.1718722955752,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,1,"{""lasso__alpha"":0.003}",1009.0123571019828,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,2,"{""lasso__alpha"":0.1}",1050.0895113381919,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,3,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,4,"{""lasso__alpha"":0.03}",1008.0027753856361,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,5,"{""lasso__alpha"":0.001}",1011.1718722955752,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,6,"{""lasso__alpha"":0.3}",1122.3406443165475,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,7,"{""lasso__alpha"":0.1}",1050.0895113381919,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,8,"{""lasso__alpha"":1.0}",1309.8898859136216,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,9,"{""lasso__alpha"":0.03}",1008.0027753856361,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,10,"{""lasso__alpha"":0.3}",1122.3406443165475,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,11,"{""lasso__alpha"":0.03}",1008.0027753856361,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,12,"{""lasso__alpha"":0.01}",1006.7511649323945,1
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,13,"{""lasso__alpha"":0.3}",1122.3406443165475,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,14,"{""lasso__alpha"":0.1}",1050.0895113381919,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,15,"{""lasso__alpha"":0.03}",1008.0027753856361,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,16,"{""lasso__alpha"":0.1}",1050.0895113381919,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,17,"{""lasso__alpha"":0.3}",1122.3406443165475,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,18,"{""lasso__alpha"":0.001}",1011.1718722955752,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,1,19,"{""lasso__alpha"":0.1}",1050.0895113381919,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,0,"{""lasso__alpha"":0.01}",990.0301109215718,1
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,1,"{""lasso__alpha"":0.003}",991.8201758685437,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,2,"{""lasso__alpha"":0.01}",990.0301109215718,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,3,"{""lasso__alpha"":0.001}",993.2557661294437,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,4,"{""lasso__alpha"":0.3}",1119.4131315832767,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,5,"{""lasso__alpha"":1.0}",1298.537238327688,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,6,"{""lasso__alpha"":0.3}",1119.4131315832767,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,7,"{""lasso__alpha"":0.003}",991.8201758685437,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,8,"{""lasso__alpha"":0.001}",993.2557661294437,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,9,"{""lasso__alpha"":0.001}",993.2557661294437,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,10,"{""lasso__alpha"":0.3}",1119.4131315832767,0
m4a_projection_feature_challengers_20260728T143820Z_7f4f6636,conditional_ppg,direct_lasso_base,2,11,"{""lasso__alpha"":0.001}",993.2557661294437,0
