player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Todd Yoder,772,TE,8,WAS,4,0,0,0,0,0,0,0.0,,
LaDainian Tomlinson,777,HB,14,SD,24,0,0,0,0,0,0,0.0,,
Michael Bennett,797,HB,3,SD,7,0,0,0,0,0,0,0.0,,
Moran Norris,865,FB,15,SF,9,0,0,0,0,0,0,0.0,,
Brandon Manumaleuna,876,TE,16,SD,6,0,0,0,0,0,0,0.0,,
Deshawn Wynn,3844,HB,4,GB,6,0,0,0,0,0,0,0.0,,
Jordan Kent,3826,WR,2,STR,2,0,0,0,0,0,0,0.0,,
Deon Anderson,3811,FB,15,DAL,3,0,0,0,0,0,0,0.0,,
Clinton Portis,1058,HB,7,WAS,9,0,0,0,0,0,0,0.0,,
Maurice Morris,1061,HB,14,DET,35,0,0,0,0,0,0,0.0,,
Ladell Betts,1063,HB,10,WAS,20,0,0,0,0,0,0,0.0,,
Brian Westbrook,1094,HB,8,PHI,30,0,0,0,0,0,0,0.0,,
John Owens,1133,TE,16,SEA,6,0,0,0,0,0,0,0.0,,
Verron Haynes,1156,FB,6,ATL,4,0,0,0,0,0,0,0.0,,
Adrian Peterson,1177,HB,4,CHI,2,0,0,0,0,0,0,0.0,,
Rock Cartwright,1211,HB,11,WAS,30,0,0,0,0,0,0,0.0,,
Corey McIntyre,1278,FB,9,BUF,8,0,0,0,0,0,0,0.0,,
Korey Hall,3807,FB,10,GB,7,0,0,0,0,0,0,0.0,,
Larry Johnson,1343,HB,6,CIN,4,0,0,0,0,0,0,0.0,,
Larry Johnson,1343,HB,7,KC,14,0,0,0,0,0,0,0.0,,
L.J. Smith,1376,TE,9,BLT,3,0,0,0,0,0,0,0.0,,
Wayne Hunter,1388,TE,7,NYJ,1,0,0,0,0,0,0,0.0,,
B.J. Askew,1400,FB,5,TB,2,0,0,0,0,0,0,0.0,,
Justin Fargas,1410,HB,12,OAK,19,0,0,0,0,0,0,0.0,,
Ovie Mughelli,1445,FB,14,ATL,9,0,0,0,0,0,0,0.0,,
Le'Ron McClain,3753,FB,16,BLT,25,0,0,0,0,0,0,0.0,,
Michael Bush,3716,HB,14,OAK,17,0,0,0,0,0,0,0.0,,
Matt Spaeth,3693,TE,16,PIT,6,0,0,0,0,0,0,0.0,,
Steven Jackson,1745,HB,15,STR,66,0,0,0,0,0,0,0.0,,
Julius Jones,1764,HB,14,SEA,40,0,0,0,0,0,0,0.0,,
Kris Wilson,1782,TE,7,SD,5,0,0,0,0,0,0,0.0,,
Brian Leonard,3668,HB,14,CIN,34,0,0,0,0,0,0,0.0,,
Chris Cooley,1802,TE,7,WAS,40,0,0,0,0,0,0,0.0,,
Vonta Leach,2100,FB,16,HST,23,0,0,0,0,0,0,0.0,,
Willie Parker,2142,HB,14,PIT,7,0,0,0,0,0,0,0.0,,
John Standeford,2183,WR,2,DET,3,0,0,0,0,0,0,0.0,,
Jason Wright,2212,HB,12,ARZ,9,0,0,0,0,0,0,0.0,,
Brady Quinn,3638,QB,1,CLV,1,0,0,0,0,0,0,0.0,,
Roscoe Parrish,2272,WR,6,BUF,4,0,0,0,0,0,0,0.0,,
Greg Estandia,3597,TE,2,JAX,2,0,0,0,0,0,0,0.0,,
Greg Estandia,3597,TE,4,CLV,9,0,0,0,0,0,0,0.0,,
Brandon Jacobs,2327,HB,15,NYG,28,0,0,0,0,0,0,0.0,,
Darren Sproles,2347,HB,16,SD,52,0,0,0,0,0,0,0.0,,
Billy Bajema,2466,TE,14,STR,10,0,0,0,0,0,0,0.0,,
Madison Hedgecock,2468,FB,16,NYG,9,0,0,0,0,0,0,0.0,,
Montell Owens,3452,FB,3,JAX,1,0,0,0,0,0,0,0.0,,
Darcy Johnson,3377,TE,13,NYG,7,0,0,0,0,0,0,0.0,,
Tory Humphrey,2644,TE,1,NO,1,0,0,0,0,0,0,0.0,,
Laurence Maroney,2966,HB,15,NE,15,0,0,0,0,0,0,0.0,,
LenDale White,2990,HB,12,TEN,5,0,0,0,0,0,0,0.0,,
Joe Klopfenstein,2991,TE,1,BUF,2,0,0,0,0,0,0,0.0,,
Fred Jackson,3368,HB,16,BUF,56,0,0,0,0,0,0,0.0,,
Spencer Havner,3345,TE,14,GB,9,0,0,0,0,0,0,0.0,,
Ahmard Hall,3336,FB,16,TEN,16,0,0,0,0,0,0,0.0,,
Brad Smith,3048,WR,11,NYJ,12,0,0,0,0,0,0,0.0,,
Leon Washington,3062,HB,7,NYJ,22,0,0,0,0,0,0,0.0,,
Jerome Harrison,3090,HB,14,CLV,44,0,0,0,0,0,0,0.0,,
Edgerrin James,439,HB,7,SEA,3,0,0,0,0,0,0,0.0,,
Quan Cosby,5342,WR,5,CIN,6,0,0,0,0,0,0,0.0,,
Colin Cloherty,5308,TE,1,IND,1,0,0,0,0,0,0,0.0,,
Tyler Grisham,5230,WR,2,PIT,2,0,0,0,0,0,0,0.0,,
Kevin Faulk,470,HB,15,NE,48,0,0,0,0,0,0,0.0,,
Jamal Lewis,583,HB,9,CLV,11,0,0,0,0,0,0,0.0,,
Thomas Jones,585,HB,16,NYJ,16,0,0,0,0,0,0,0.0,,
David Johnson,5165,FB,11,PIT,3,0,0,0,0,0,0,0.0,,
Sammy Morris,678,HB,12,NE,26,0,0,0,0,0,0,0.0,,
LaRod Stephens-Howling,5164,HB,16,ARZ,15,0,0,0,0,0,0,0.0,,
Chris Ogbonnaya,5135,HB,2,STR,2,0,0,0,0,0,0,0.0,,
Lamont Jordan,819,HB,5,DEN,4,0,0,0,0,0,0,0.0,,
Brandon Myers,5126,TE,7,OAK,6,0,0,0,0,0,0,0.0,,
Heath Evans,843,FB,6,NO,12,0,0,0,0,0,0,0.0,,
Correll Buckhalter,869,HB,14,DEN,36,0,0,0,0,0,0,0.0,,
Tony Stewart,887,TE,15,OAK,13,0,0,0,0,0,0,0.0,,
Bear Pascoe,5108,TE,3,NYG,1,0,0,0,0,0,0,0.0,,
Zach Miller,5104,TE,13,JAX,28,0,0,0,0,0,0,0.0,,
Quinten Lawrence,5099,WR,2,KC,2,0,0,0,0,0,0,0.0,,
John Gilmore,1176,TE,10,TB,5,0,0,0,0,0,0,0.0,,
Chester Taylor,1182,HB,16,MIN,58,0,0,0,0,0,0,0.0,,
Darnell Dinkins,1236,TE,8,NO,6,0,0,0,0,0,0,0.0,,
Jason McKie,1279,FB,16,CHI,10,0,0,0,0,0,0,0.0,,
Willis McGahee,1339,HB,14,BLT,20,0,0,0,0,0,0,0.0,,
Chris Brown,1407,HB,14,HST,19,0,0,0,0,0,0,0.0,,
Seneca Wallace,1422,QB,5,SEA,2,0,0,0,0,0,0,0.0,,
Jeremi Johnson,1430,FB,16,CIN,12,0,0,0,0,0,0,0.0,,
Quinn Johnson,5069,FB,8,GB,4,0,0,0,0,0,0,0.0,,
Arnaz Battle,1499,WR,6,SF,5,0,0,0,0,0,0,0.0,,
Tony Fiammetta,5052,FB,6,CAR,3,0,0,0,0,0,0,0.0,,
Anthony Hill,5046,TE,1,HST,1,0,0,0,0,0,0,0.0,,
Mike Goodson,5034,HB,5,CAR,2,0,0,0,0,0,0,0.0,,
Tony Richardson,110,FB,16,NYJ,5,0,0,0,0,0,0,0.0,,
Greg Jones II,1776,FB,13,JAX,8,0,0,0,0,0,0,0.0,,
Travis Beckum,5023,TE,10,NYG,10,0,0,0,0,0,0,0.0,,
Michael Turner,1873,HB,10,ATL,7,0,0,0,0,0,0,0.0,,
Mike Karney,1875,FB,14,STR,7,0,0,0,0,0,0,0.0,,
Jared Cook,5012,TE,13,TEN,13,0,0,0,0,0,0,0.0,,
Derrick Ward,1949,HB,14,TB,21,0,0,0,0,0,0,0.0,,
John Paul Foschi,2046,TE,15,CIN,36,0,0,0,0,0,0,0.0,,
Luke Lawton,2099,FB,10,OAK,10,0,0,0,0,0,0,0.0,,
Lousaka Polite,2152,FB,16,MIA,18,0,0,0,0,0,0,0.0,,
Cedric Benson,2221,HB,13,CIN,21,0,0,0,0,0,0,0.0,,
Troy Williamson,2224,WR,2,JAX,4,0,0,0,0,0,0,0.0,,
LeSean McCoy,4976,HB,16,PHI,49,0,0,0,0,0,0,0.0,,
Frank Gore,2282,HB,14,SF,60,0,0,0,0,0,0,0.0,,
Courtney Roby,2285,WR,6,NO,1,0,0,0,0,0,0,0.0,,
Ryan Moats,2294,HB,8,HST,14,0,0,0,0,0,0,0.0,,
Beanie Wells,4954,HB,15,ARZ,15,0,0,0,0,0,0,0.0,,
Marion Barber III,2326,HB,15,DAL,33,0,0,0,0,0,0,0.0,,
Joel Dreessen,2415,TE,16,HST,34,0,0,0,0,0,0,0.0,,
Kyle Eckel,2574,FB,6,NO,3,0,0,0,0,0,0,0.0,,
Sam Gado,2599,HB,11,STR,3,0,0,0,0,0,0,0.0,,
Ryan Grant,2609,HB,16,GB,30,0,0,0,0,0,0,0.0,,
John Kuhn,2686,FB,12,GB,7,0,0,0,0,0,0,0.0,,
Stephen Spach,2789,TE,7,ARZ,9,0,0,0,0,0,0,0.0,,
Donald Brown,4950,HB,11,IND,12,0,0,0,0,0,0,0.0,,
Leonard Weaver,2835,FB,16,PHI,21,0,0,0,0,0,0,0.0,,
Stefan Logan,4909,WR,5,PIT,1,0,0,0,0,0,0,0.0,,
Matt Lawrence,4887,HB,1,BLT,1,0,0,0,0,0,0,0.0,,
Maurice Purify,4779,WR,5,CIN,1,0,0,0,0,0,0,0.0,,
Michael Robinson,3045,HB,10,SF,9,0,0,0,0,0,0,0.0,,
Lynell Hamilton,4770,HB,5,NO,7,0,0,0,0,0,0,0.0,,
Mike Tolbert,4740,FB,14,SD,22,0,0,0,0,0,0,0.0,,
Kevin Boothe,3121,G,3,NYG,1,0,0,0,0,0,0,0.0,,
Lawrence Vickers,3125,FB,16,CLV,16,0,0,0,0,0,0,0.0,,
Ben Obomanu,3194,WR,7,SEA,5,0,0,0,0,0,0,0.0,,
Matthew Mulligan,4701,TE,1,NYJ,1,0,0,0,0,0,0,0.0,,
Hank Baskett,3220,WR,1,PHI,2,0,0,0,0,0,0,0.0,,
Mike Bell,3225,HB,13,NO,4,0,0,0,0,0,0,0.0,,
Patrick Cobbs,3272,HB,5,MIA,4,0,0,0,0,0,0,0.0,,
Lance Long,4648,WR,1,ARZ,1,0,0,0,0,0,0,0.0,,
Naufahu Tahi,3526,FB,15,MIN,11,0,0,0,0,0,0,0.0,,
Wallace Wright,3563,WR,5,NYJ,2,0,0,0,0,0,0,0.0,,
Jonathan Stupar,4601,TE,10,BUF,7,0,0,0,0,0,0,0.0,,
BenJarvus Green-Ellis,4599,HB,7,NE,5,0,0,0,0,0,0,0.0,,
Marshawn Lynch,3628,HB,13,BUF,32,0,0,0,0,0,0,0.0,,
Justin Forsett,4547,HB,16,SEA,51,0,0,0,0,0,0,0.0,,
Keith Zinger,4546,TE,10,ATL,1,0,0,0,0,0,0,0.0,,
Brandon Jackson,3679,HB,12,GB,25,0,0,0,0,0,0,0.0,,
Yamon Figurs,3690,WR,3,DET,2,0,0,0,0,0,0,0.0,,
Peyton Hillis,4541,FB,9,DEN,6,0,0,0,0,0,0,0.0,,
Garrett Wolfe,3709,HB,5,CHI,3,0,0,0,0,0,0,0.0,,
Kolby Smith,3764,HB,3,KC,2,0,0,0,0,0,0,0.0,,
Derek Schouman,3838,TE,2,BUF,11,0,0,0,0,0,0,0.0,,
Jason Snelling,3860,HB,14,ATL,34,0,0,0,0,0,0,0.0,,
Matt Forte,4358,HB,16,CHI,66,1,1,0,14,1,0,1.5,0.0,100.0
Michael Sellers,432,FB,15,WAS,21,1,1,0,47,1,0,4.8,0.0,100.0
Ruvell Martin,2111,WR,8,STR,11,1,1,0,33,1,0,9.1,0.0,100.0
Greg Lewis,1650,WR,12,MIN,11,1,1,0,32,1,1,9.1,0.0,100.0
Ben Patrick,3831,TE,9,ARZ,14,1,1,0,23,1,0,7.1,0.0,100.0
Lance Moore,2718,WR,7,NO,18,1,1,0,22,1,0,5.6,0.0,100.0
Shawn Nelson,5045,TE,12,BUF,28,1,1,0,25,1,0,3.6,0.0,100.0
Derek Hagan,3027,WR,7,NYG,8,2,2,0,44,2,1,25.0,0.0,100.0
Alge Crumpler,805,TE,16,TEN,37,1,1,0,7,1,0,2.7,0.0,100.0
Daniel Graham,1028,TE,16,DEN,34,1,1,0,23,1,0,2.9,0.0,100.0
Ronnie Brown,2219,HB,9,MIA,18,1,1,0,27,1,0,5.6,0.0,100.0
Leonard Pope,3017,TE,12,KC,29,1,1,0,29,1,0,3.4,0.0,100.0
Chris Baker,1091,TE,16,NE,18,2,2,0,62,2,2,11.1,0.0,100.0
Tashard Choice,4436,HB,16,DAL,21,1,1,0,23,1,0,4.8,0.0,100.0
Tim Castille,3906,FB,6,KC,6,1,1,0,20,1,1,16.7,0.0,100.0
Kevin Smith,4378,HB,13,DET,54,1,1,0,25,1,1,1.9,0.0,100.0
Knowshon Moreno,4935,HB,16,DEN,38,1,1,0,11,1,0,2.6,0.0,100.0
Brandon Stokley,498,WR,16,DEN,28,1,1,0,87,1,1,3.6,0.0,100.0
Jarett Dillard,5068,WR,6,JAX,8,2,2,0,56,2,0,25.0,0.0,100.0
Terrance Copper,2016,WR,6,KC,5,1,1,0,50,1,0,20.0,0.0,100.0
Kellen Davis,4472,TE,13,CHI,13,1,1,0,15,1,1,7.7,0.0,100.0
Jeff Dugan,1936,TE,16,MIN,6,1,1,0,25,1,0,16.7,0.0,100.0
Desmond Clark,529,TE,11,CHI,31,1,1,0,24,1,0,3.2,0.0,100.0
Michael Gaines,1946,TE,8,CLV,9,1,1,0,21,1,0,11.1,0.0,100.0
Brent Celek,3778,TE,16,PHI,106,5,4,0,139,4,0,4.7,0.0,80.0
Jeremy Shockey,1021,TE,13,NO,65,5,4,0,127,4,1,7.7,0.0,80.0
Visanthe Shiancoe,1406,TE,16,MIN,76,4,3,0,59,3,2,5.3,0.0,75.0
Fred Davis,4362,TE,16,WAS,65,4,3,0,66,3,1,6.2,0.0,75.0
Mike Thomas,5030,WR,14,JAX,59,4,3,0,78,3,0,6.8,0.0,75.0
Heath Miller,2247,TE,16,PIT,90,3,2,0,32,2,0,3.3,0.0,66.7
Robert Royal,1151,TE,13,CLV,24,3,2,1,55,3,1,12.5,33.3,66.7
Patrick Crayton,1932,WR,16,DAL,64,6,4,0,163,4,2,9.4,0.0,66.7
Marques Colston,3197,WR,16,NO,102,14,9,2,322,11,3,13.7,18.2,64.3
Jabar Gaffney,1040,WR,16,DEN,85,13,8,0,229,8,0,15.3,0.0,61.5
Wes Welker,2204,WR,14,NE,153,5,3,0,149,3,0,3.3,0.0,60.0
Jermichael Finley,4405,TE,13,GB,71,5,3,0,113,3,1,7.0,0.0,60.0
Owen Daniels,3043,TE,8,HST,53,5,3,0,102,3,1,9.4,0.0,60.0
Kelley Washington,1380,WR,15,BLT,45,7,4,1,104,5,1,15.6,20.0,57.1
Jacoby Jones,3689,WR,14,HST,35,7,4,0,141,4,2,20.0,0.0,57.1
Kenny Britt,4953,WR,16,TEN,70,11,6,2,226,8,0,15.7,25.0,54.5
Antonio Gates,1609,TE,16,SD,109,13,7,0,221,7,0,11.9,0.0,53.8
Robert Meachem,3643,WR,16,NO,61,21,11,0,412,11,7,34.4,0.0,52.4
Marty Booker,487,WR,16,ATL,29,2,1,0,27,1,0,6.9,0.0,50.0
Reggie Bush,2947,HB,14,NO,62,2,1,0,26,1,0,3.2,0.0,50.0
James Casey,5076,TE,11,HST,11,2,1,0,32,1,0,18.2,0.0,50.0
Jeff King,3100,TE,16,CAR,31,2,1,0,32,1,0,6.5,0.0,50.0
Daniel Fells,3309,TE,14,STR,32,2,1,0,19,1,1,6.3,0.0,50.0
Jason Avant,3054,WR,16,PHI,55,10,5,0,136,5,0,18.2,0.0,50.0
Todd Heap,801,TE,16,BLT,67,8,4,1,103,5,1,11.9,20.0,50.0
Jamaal Charles,4387,HB,15,KC,52,2,1,0,49,1,0,3.8,0.0,50.0
Tony Scheffler,3006,TE,15,DEN,46,8,4,0,113,4,1,17.4,0.0,50.0
Early Doucet,4395,WR,9,ARZ,23,2,1,0,29,1,0,8.7,0.0,50.0
Mario Manningham,4409,WR,14,NYG,96,18,9,2,272,11,3,18.8,18.2,50.0
Justin Peelle,1104,TE,15,ATL,15,2,1,0,32,1,0,13.3,0.0,50.0
Antwaan Randle El,1069,WR,16,WAS,66,4,2,0,70,2,0,6.1,0.0,50.0
Bo Scaife,2396,TE,14,TEN,63,4,2,0,44,2,1,6.3,0.0,50.0
Legedu Naanee,3788,WR,15,SD,27,2,1,0,20,1,1,7.4,0.0,50.0
Ernest Wilford,1841,TE,15,JAX,17,4,2,0,59,2,0,23.5,0.0,50.0
Marcedes Lewis,2973,TE,15,JAX,49,14,7,1,218,8,0,28.6,12.5,50.0
Austin Collie,5051,WR,16,IND,85,12,6,1,160,7,3,14.1,14.3,50.0
Lavelle Hawkins,4440,WR,8,TEN,11,2,1,0,24,1,0,18.2,0.0,50.0
David Clowney,3773,WR,13,NYJ,20,4,2,0,88,2,1,20.0,0.0,50.0
Rashard Mendenhall,4337,HB,14,PIT,32,2,1,0,25,1,0,6.3,0.0,50.0
Andre Johnson,1319,WR,16,HST,152,27,13,1,557,14,3,17.8,7.1,48.1
Vernon Davis,2951,TE,16,SF,116,23,11,2,373,13,5,19.8,15.4,47.8
Earl Bennett,4384,WR,16,CHI,85,13,6,0,136,6,1,15.3,0.0,46.2
Percy Harvin,4945,WR,15,MIN,86,11,5,1,184,6,2,12.8,16.7,45.5
Hakeem Nicks,4952,WR,14,NYG,70,11,5,0,184,5,2,15.7,0.0,45.5
Hines Ward,380,WR,16,PIT,129,22,10,2,357,12,1,17.1,16.7,45.5
Benjamin Watson,1753,TE,16,NE,40,9,4,0,103,4,3,22.5,0.0,44.4
Maurice Stovall,3035,WR,11,TB,43,9,4,0,121,4,1,20.9,0.0,44.4
Mike Wallace,5007,WR,16,PIT,71,27,12,2,453,14,6,38.0,14.3,44.4
Chris Chambers,821,WR,9,KC,59,16,7,0,274,7,1,27.1,0.0,43.8
Jeremy Maclin,4942,WR,15,PHI,86,16,7,0,227,7,3,18.6,0.0,43.8
Johnnie Lee Higgins,3715,WR,14,OAK,40,7,3,0,76,3,0,17.5,0.0,42.9
Steve Breaston,3758,WR,15,ARZ,79,14,6,0,171,6,1,17.7,0.0,42.9
Demetrius Williams,3056,WR,10,BLT,15,7,3,0,86,3,1,46.7,0.0,42.9
Jerricho Cotchery,1829,WR,14,NYJ,93,14,6,0,189,6,1,15.1,0.0,42.9
Dwayne Jarrett,3661,WR,13,CAR,29,7,3,1,75,4,1,24.1,25.0,42.9
Mike Sims-Walker,3695,WR,15,JAX,100,19,8,0,254,8,1,19.0,0.0,42.1
Vincent Jackson,2278,WR,15,SD,105,29,12,1,440,13,4,27.6,7.7,41.4
Miles Austin,3211,WR,16,DAL,120,17,7,0,266,7,4,14.2,0.0,41.2
Johnny Knox,5064,WR,15,CHI,75,17,7,0,215,7,3,22.7,0.0,41.2
Kevin Boss,3769,TE,15,NYG,63,10,4,1,97,5,1,15.9,20.0,40.0
Dante Rosario,3771,TE,14,CAR,45,5,2,0,46,2,1,11.1,0.0,40.0
Kevin Walter,1549,WR,14,HST,68,5,2,0,68,2,0,7.4,0.0,40.0
Brandon Lloyd,1436,WR,2,DEN,18,5,2,0,75,2,0,27.8,0.0,40.0
Antonio Bryant,1070,WR,13,TB,83,20,8,1,266,9,2,24.1,11.1,40.0
Sidney Rice,3660,WR,16,MIN,119,23,9,1,385,10,1,19.3,10.0,39.1
Steve Smith,3667,WR,16,NYG,151,23,9,1,293,10,1,15.2,10.0,39.1
Chad Johnson,806,WR,16,CIN,124,13,5,0,209,5,2,10.5,0.0,38.5
Davone Bess,4694,WR,16,MIA,106,8,3,1,89,4,1,7.5,25.0,37.5
Chaz Schilens,4540,WR,8,OAK,49,8,3,0,65,3,1,16.3,0.0,37.5
DeSean Jackson,4363,WR,15,PHI,112,32,12,1,537,13,6,28.6,7.7,37.5
Dallas Clark,1340,TE,16,IND,129,8,3,2,129,5,2,6.2,40.0,37.5
Donald Driver,533,WR,16,GB,109,24,9,1,321,10,2,22.0,10.0,37.5
Michael Clayton,1736,WR,12,TB,44,11,4,0,114,4,1,25.0,0.0,36.4
Michael Crabtree,4933,WR,11,SF,82,11,4,1,161,5,1,13.4,20.0,36.4
Lee Evans,1734,WR,16,BUF,83,22,8,1,263,9,2,26.5,11.1,36.4
Isaac Bruce,80,WR,9,SF,44,11,4,1,112,5,0,25.0,20.0,36.4
Steve Smith,837,WR,15,CAR,123,25,9,0,347,9,4,20.3,0.0,36.0
Greg Olsen,3647,TE,16,CHI,105,14,5,0,157,5,2,13.3,0.0,35.7
Santonio Holmes,2970,WR,16,PIT,127,17,6,2,207,8,3,13.4,25.0,35.3
Malcom Floyd,2044,WR,16,SD,74,23,8,1,315,9,0,31.1,11.1,34.8
Darren McFadden,4318,HB,12,OAK,29,3,1,0,26,1,0,10.3,0.0,33.3
Michael Jenkins,1750,WR,15,ATL,87,18,6,1,175,7,1,20.7,14.3,33.3
Randy McMichael,1114,TE,16,STR,56,3,1,0,35,1,0,5.4,0.0,33.3
Reggie Brown,2252,WR,14,PHI,20,6,2,0,64,2,0,30.0,0.0,33.3
Danny Amendola,4717,WR,14,STR,61,3,1,0,25,1,0,4.9,0.0,33.3
Dennis Northcutt,605,WR,15,DET,56,6,2,0,45,2,1,10.7,0.0,33.3
Mark Bradley,2256,WR,13,KC,49,6,2,0,83,2,0,12.2,0.0,33.3
Sammie Stroughter,5157,WR,13,TB,58,3,1,0,35,1,0,5.2,0.0,33.3
Josh Morgan,4488,WR,16,SF,73,9,3,1,69,4,2,12.3,25.0,33.3
Chansi Stuckey,3851,WR,4,NYJ,25,3,1,1,30,2,1,12.0,50.0,33.3
Jason Witten,1384,TE,16,DAL,118,6,2,0,69,2,0,5.1,0.0,33.3
Devin Thomas,4348,WR,14,WAS,41,9,3,1,104,4,0,22.0,25.0,33.3
Sinorice Moss,2989,WR,7,NYG,3,3,1,0,18,1,1,100.0,0.0,33.3
Pierre Garcon,4519,WR,14,IND,88,27,9,1,326,10,2,30.7,10.0,33.3
Jordy Nelson,4350,WR,13,GB,28,6,2,2,78,4,0,21.4,50.0,33.3
