player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Brandon Myers,5126,TE,15,OAK,16,0,0,0,0,0,0,0.0,,
Lousaka Polite,2152,FB,16,MIA,17,0,0,0,0,0,0,0.0,,
Cedric Benson,2221,HB,16,CIN,35,0,0,0,0,0,0,0.0,,
Bear Pascoe,5108,FB,14,NYG,13,0,0,0,0,0,0,0.0,,
Quinn Johnson,5069,FB,10,GB,4,0,0,0,0,0,0,0.0,,
Tony Fiammetta,5052,FB,14,CAR,7,0,0,0,0,0,0,0.0,,
Khalif Barnes,2269,TE,12,OAK,2,0,0,0,0,0,0,0.0,,
Frank Gore,2282,HB,11,SF,62,0,0,0,0,0,0,0.0,,
Adam Snyder,2311,G,4,SF,1,0,0,0,0,0,0,0.0,,
Marion Barber III,2326,HB,13,DAL,13,0,0,0,0,0,0,0.0,,
Todd Herremans,2343,G,1,PHI,1,0,0,0,0,0,0,0.0,,
Mike Vrabel,268,ED,5,KC,2,0,0,0,0,0,0,0.0,,
Chris Gronkowski,5926,FB,14,DAL,13,0,0,0,0,0,0,0.0,,
Tony Richardson,110,FB,14,NYJ,5,0,0,0,0,0,0,0.0,,
John Kuhn,2686,HB,16,GB,18,0,0,0,0,0,0,0.0,,
Chase Coffman,5021,TE,6,CIN,4,0,0,0,0,0,0,0.0,,
Patrick Turner,5010,WR,3,NYJ,2,0,0,0,0,0,0,0.0,,
Reggie Bush,2947,HB,8,NO,40,0,0,0,0,0,0,0.0,,
Derrick Williams,5005,WR,6,DET,5,0,0,0,0,0,0,0.0,,
LeSean McCoy,4976,HB,15,PHI,84,0,0,0,0,0,0,0.0,,
DeAngelo Williams,2972,HB,6,CAR,13,0,0,0,0,0,0,0.0,,
Joseph Addai,2975,HB,8,IND,25,0,0,0,0,0,0,0.0,,
Knowshon Moreno,4935,HB,13,DEN,43,0,0,0,0,0,0,0.0,,
Andrew Whitworth,3000,T,8,CIN,1,0,0,0,0,0,0,0.0,,
Stefan Logan,4909,WR,8,DET,1,0,0,0,0,0,0,0.0,,
Maurice Jones-Drew,3005,HB,14,JAX,39,0,0,0,0,0,0,0.0,,
Gary Banks,4862,WR,2,SD,2,0,0,0,0,0,0,0.0,,
Mike Tolbert,4740,HB,14,SD,27,0,0,0,0,0,0,0.0,,
Michael Robinson,3045,FB,11,SEA,12,0,0,0,0,0,0,0.0,,
Matthew Mulligan,4701,TE,8,NYJ,1,0,0,0,0,0,0,0.0,,
Jonathan Stupar,4601,TE,13,BUF,13,0,0,0,0,0,0,0.0,,
Lawrence Vickers,3125,FB,16,CLV,10,0,0,0,0,0,0,0.0,,
Zach Strief,3155,TE,12,NO,1,0,0,0,0,0,0,0.0,,
BenJarvus Green-Ellis,4599,HB,16,NE,15,0,0,0,0,0,0,0.0,,
Lex Hilliard,4518,FB,7,MIA,2,0,0,0,0,0,0,0.0,,
Paul Hubbard,4505,WR,1,BUF,3,0,0,0,0,0,0,0.0,,
Spencer Larsen,4497,FB,10,DEN,5,0,0,0,0,0,0,0.0,,
Mike Bell,3225,HB,5,CLV,7,0,0,0,0,0,0,0.0,,
Mike Bell,3225,HB,5,PHI,2,0,0,0,0,0,0,0.0,,
Brian Clark,3271,WR,2,DET,1,0,0,0,0,0,0,0.0,,
Owen Schmitt,4477,FB,15,PHI,21,0,0,0,0,0,0,0.0,,
Ryan Torain,4453,HB,10,WAS,23,0,0,0,0,0,0,0.0,,
Tashard Choice,4436,HB,14,DAL,21,0,0,0,0,0,0,0.0,,
Naufahu Tahi,3526,FB,15,MIN,6,0,0,0,0,0,0,0.0,,
Steve Slaton,4403,HB,5,HST,4,0,0,0,0,0,0,0.0,,
LeGarrette Blount,5863,HB,13,TB,6,0,0,0,0,0,0,0.0,,
Marshawn Lynch,3628,HB,4,BUF,1,0,0,0,0,0,0,0.0,,
Marshawn Lynch,3628,HB,12,SEA,24,0,0,0,0,0,0,0.0,,
Jacob Hester,4383,FB,15,SD,25,0,0,0,0,0,0,0.0,,
Kevin Smith,4378,HB,6,DET,15,0,0,0,0,0,0,0.0,,
Chris Johnson,4338,HB,16,TEN,55,0,0,0,0,0,0,0.0,,
Rashard Mendenhall,4337,HB,16,PIT,30,0,0,0,0,0,0,0.0,,
Darren McFadden,4318,HB,13,OAK,52,0,0,0,0,0,0,0.0,,
Brandon Jackson,3679,HB,16,GB,49,0,0,0,0,0,0,0.0,,
Matt Willis,4283,WR,2,DEN,1,0,0,0,0,0,0,0.0,,
Keiland Williams,5794,HB,15,WAS,53,0,0,0,0,0,0,0.0,,
Eric Weems,4097,WR,11,ATL,6,0,0,0,0,0,0,0.0,,
Pierre Thomas,4080,HB,6,NO,29,0,0,0,0,0,0,0.0,,
Gijon Robinson,4056,TE,8,IND,6,0,0,0,0,0,0,0.0,,
Daniel Coats,3908,FB,3,DEN,1,0,0,0,0,0,0,0.0,,
Daniel Coats,3908,FB,5,CIN,1,0,0,0,0,0,0,0.0,,
Korey Hall,3807,FB,10,GB,1,0,0,0,0,0,0,0.0,,
Reagan Mauia,3797,FB,14,ARZ,3,0,0,0,0,0,0,0.0,,
Jason Snelling,3860,HB,14,ATL,48,0,0,0,0,0,0,0.0,,
Kenneth Darby,3862,HB,13,STR,12,0,0,0,0,0,0,0.0,,
Ahmad Bradshaw,3866,HB,16,NYG,56,0,0,0,0,0,0,0.0,,
Jackie Battle,3885,HB,4,KC,3,0,0,0,0,0,0,0.0,,
Eldra Buckley,3900,HB,5,PHI,2,0,0,0,0,0,0,0.0,,
Danny Ware,4095,HB,7,NYG,9,0,0,0,0,0,0,0.0,,
Le'Ron McClain,3753,FB,15,BLT,22,0,0,0,0,0,0,0.0,,
Ricky Williams,440,HB,16,MIA,25,0,0,0,0,0,0,0.0,,
Michael Bush,3716,HB,14,OAK,21,0,0,0,0,0,0,0.0,,
Devin Thomas,4348,WR,1,CAR,1,0,0,0,0,0,0,0.0,,
Brian Leonard,3668,HB,11,CIN,24,0,0,0,0,0,0,0.0,,
Darcy Johnson,3377,TE,4,STR,2,0,0,0,0,0,0,0.0,,
Fred Jackson,3368,HB,16,BUF,48,0,0,0,0,0,0,0.0,,
Reggie Kelly,468,TE,16,CIN,11,0,0,0,0,0,0,0.0,,
Ahmard Hall,3336,FB,15,TEN,20,0,0,0,0,0,0,0.0,,
Daniel Fells,3309,TE,16,STR,56,0,0,0,0,0,0,0.0,,
Quinton Ganther,3191,HB,3,SEA,1,0,0,0,0,0,0,0.0,,
Quinton Ganther,3191,HB,4,BUF,2,0,0,0,0,0,0,0.0,,
Jerome Harrison,3090,HB,8,PHI,7,0,0,0,0,0,0,0.0,,
Jerome Harrison,3090,HB,3,CLV,4,0,0,0,0,0,0,0.0,,
Jerious Norwood,3024,HB,1,ATL,3,0,0,0,0,0,0,0.0,,
Jerome Felton,4460,FB,15,DET,14,0,0,0,0,0,0,0.0,,
Tim Hightower,4463,HB,16,ARZ,40,0,0,0,0,0,0,0.0,,
Laurence Maroney,2966,HB,4,DEN,7,0,0,0,0,0,0,0.0,,
Kellen Davis,4472,TE,12,CHI,1,0,0,0,0,0,0,0.0,,
Tory Humphrey,2644,TE,5,NO,2,0,0,0,0,0,0,0.0,,
Mike Hart,4516,HB,5,IND,6,0,0,0,0,0,0,0.0,,
Rashied Davis,2554,WR,12,CHI,11,0,0,0,0,0,0,0.0,,
Madison Hedgecock,2468,FB,4,NYG,2,0,0,0,0,0,0,0.0,,
Billy Bajema,2466,TE,13,STR,19,0,0,0,0,0,0,0.0,,
Albert Young,4665,HB,3,MIN,2,0,0,0,0,0,0,0.0,,
Kregg Lumpkin,4714,HB,3,TB,1,0,0,0,0,0,0,0.0,,
Mike Cox,4716,FB,7,KC,4,0,0,0,0,0,0,0.0,,
Brandon Jacobs,2327,HB,16,NYG,13,0,0,0,0,0,0,0.0,,
Alex Smith,2288,TE,2,CLV,1,0,0,0,0,0,0,0.0,,
Ronnie Brown,2219,HB,16,MIA,38,0,0,0,0,0,0,0.0,,
Danny Woodhead,4914,HB,14,NE,43,0,0,0,0,0,0,0.0,,
Jason Wright,2212,HB,14,ARZ,12,0,0,0,0,0,0,0.0,,
Vonta Leach,2100,FB,16,HST,10,0,0,0,0,0,0,0.0,,
Mewelde Moore,1840,HB,15,PIT,28,0,0,0,0,0,0,0.0,,
Julius Jones,1764,HB,9,NO,20,0,0,0,0,0,0,0.0,,
Michael Clayton,1736,WR,6,NYG,4,0,0,0,0,0,0,0.0,,
Earnest Graham,1613,FB,12,TB,16,0,0,0,0,0,0,0.0,,
Richard Quinn,4987,TE,9,DEN,2,0,0,0,0,0,0,0.0,,
Shonn Greene,4988,HB,15,NYJ,24,0,0,0,0,0,0,0.0,,
Donald Lee,1465,TE,15,GB,11,0,0,0,0,0,0,0.0,,
Jim Kleinsasser,469,TE,16,MIN,20,0,0,0,0,0,0,0.0,,
Ovie Mughelli,1445,FB,16,ATL,17,0,0,0,0,0,0,0.0,,
Corey McIntyre,1278,FB,15,BUF,6,0,0,0,0,0,0,0.0,,
Shawn Nelson,5045,TE,4,BUF,4,0,0,0,0,0,0,0.0,,
Rock Cartwright,1211,HB,4,OAK,3,0,0,0,0,0,0,0.0,,
Gartrell Johnson,5058,HB,4,ATL,5,0,0,0,0,0,0,0.0,,
Javon Ringer,5097,HB,14,TEN,8,0,0,0,0,0,0,0.0,,
Cedric Peerman,5109,HB,3,CIN,3,0,0,0,0,0,0,0.0,,
Aaron Brown,5116,HB,5,DET,12,0,0,0,0,0,0,0.0,,
Brian Westbrook,1094,HB,13,SF,21,0,0,0,0,0,0,0.0,,
James Davis,5119,HB,2,WAS,5,0,0,0,0,0,0,0.0,,
Bernard Scott,5133,HB,12,CIN,13,0,0,0,0,0,0,0.0,,
Ladell Betts,1063,HB,8,NO,32,0,0,0,0,0,0,0.0,,
Clinton Portis,1058,HB,5,WAS,8,0,0,0,0,0,0,0.0,,
David Martin,916,TE,14,BUF,7,0,0,0,0,0,0,0.0,,
Brandon Manumaleuna,876,TE,16,CHI,5,0,0,0,0,0,0,0.0,,
Moran Norris,865,FB,16,SF,7,0,0,0,0,0,0,0.0,,
Alge Crumpler,805,TE,16,NE,10,0,0,0,0,0,0,0.0,,
Michael Bennett,797,HB,1,OAK,2,0,0,0,0,0,0,0.0,,
Isaac Redman,5233,HB,14,PIT,10,0,0,0,0,0,0,0.0,,
Jerome Johnson,5258,FB,1,ARZ,1,0,0,0,0,0,0,0.0,,
Brock Bolen,5264,FB,4,JAX,1,0,0,0,0,0,0,0.0,,
Zach Potter,5302,TE,11,JAX,5,0,0,0,0,0,0,0.0,,
Fred Taylor,333,HB,5,NE,3,0,0,0,0,0,0,0.0,,
Kory Sperry,5369,TE,5,SD,4,0,0,0,0,0,0,0.0,,
Kevin Ogletree,5387,WR,4,DAL,6,0,0,0,0,0,0,0.0,,
Tyrell Sutton,5395,HB,4,CAR,12,0,0,0,0,0,0,0.0,,
Chris Ivory,6007,HB,11,NO,1,0,0,0,0,0,0,0.0,,
Tom Crabtree,5458,TE,14,GB,6,0,0,0,0,0,0,0.0,,
Jeff Cumberland,5861,TE,1,NYJ,2,0,0,0,0,0,0,0.0,,
Duke Calhoun,5824,WR,2,NYG,2,0,0,0,0,0,0,0.0,,
Keith Toston,5821,HB,5,STR,2,0,0,0,0,0,0,0.0,,
Logan Paulsen,5795,TE,5,WAS,2,0,0,0,0,0,0,0.0,,
Marc Mariani,5745,WR,4,TEN,1,0,0,0,0,0,0,0.0,,
Toby Gerhart,5576,HB,14,MIN,28,0,0,0,0,0,0,0.0,,
Travis Beckum,5023,TE,15,NYG,18,1,1,0,25,1,0,5.6,0.0,100.0
Kevin Faulk,470,HB,2,NE,9,2,2,0,28,2,0,22.2,0.0,100.0
Bo Scaife,2396,TE,13,TEN,49,4,4,0,111,4,0,8.2,0.0,100.0
Joel Dreessen,2415,TE,16,HST,50,2,2,0,71,2,1,4.0,0.0,100.0
Adrian Peterson,3623,HB,15,MIN,47,1,1,0,25,1,0,2.1,0.0,100.0
Yamon Figurs,3690,WR,1,OAK,2,1,1,0,11,1,0,50.0,0.0,100.0
Felix Jones,4336,HB,16,DAL,50,1,1,0,32,1,0,2.0,0.0,100.0
Ray Rice,4369,HB,16,BLT,75,2,2,0,22,2,1,2.7,0.0,100.0
Ramses Barden,5008,WR,4,NYG,7,2,2,0,48,2,0,28.6,0.0,100.0
Antonio Gates,1609,TE,10,SD,63,7,7,0,204,7,4,11.1,0.0,100.0
Steven Jackson,1745,HB,16,STR,58,1,1,0,25,1,0,1.7,0.0,100.0
Mark Clayton,2239,WR,5,STR,38,2,2,0,73,2,0,5.3,0.0,100.0
Anthony Fasano,2998,TE,15,MIA,55,3,3,0,90,3,0,5.5,0.0,100.0
Maurice Stovall,3035,WR,7,TB,9,1,1,0,38,1,0,11.1,0.0,100.0
Brad Smith,3048,WR,16,NYJ,6,1,1,0,23,1,0,16.7,0.0,100.0
Leon Washington,3062,HB,16,SEA,9,1,1,0,28,1,0,11.1,0.0,100.0
Dwayne Jarrett,3661,WR,3,CAR,4,1,1,0,21,1,0,25.0,0.0,100.0
Jonathan Stewart,4327,HB,13,CAR,13,1,1,0,55,1,1,7.7,0.0,100.0
Lavelle Hawkins,4440,WR,3,TEN,5,1,1,0,24,1,0,20.0,0.0,100.0
Peyton Hillis,4541,HB,16,CLV,67,1,1,0,29,1,0,1.5,0.0,100.0
Beanie Wells,4954,HB,13,ARZ,8,1,1,0,43,1,0,12.5,0.0,100.0
James Casey,5076,TE,11,HST,12,2,2,0,37,2,0,16.7,0.0,100.0
Dezmon Briscoe,5714,WR,2,TB,6,1,1,0,54,1,0,16.7,0.0,100.0
Richard Goodman,6039,WR,2,SD,1,1,1,0,25,1,0,100.0,0.0,100.0
Jordan Shipley,5608,WR,15,CIN,72,5,4,0,129,4,0,6.9,0.0,80.0
Chris Cooley,1802,TE,16,WAS,114,4,3,0,92,3,1,3.5,0.0,75.0
Vincent Jackson,2278,WR,5,SD,20,3,2,0,84,2,1,15.0,0.0,66.7
Ruvell Martin,2111,WR,5,SEA,8,3,2,0,97,2,0,37.5,0.0,66.7
Ben Obomanu,3194,WR,14,SEA,47,12,8,0,314,8,2,25.5,0.0,66.7
Marcedes Lewis,2973,TE,16,JAX,86,6,4,0,120,4,2,7.0,0.0,66.7
