player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Anthony Thomas,808,HB,13,BUF,22,0,0,0,0,0,0,0.0,,
Lamont Jordan,819,HB,9,OAK,14,0,0,0,0,0,0,0.0,,
Heath Evans,843,FB,12,NE,9,0,0,0,0,0,0,0.0,,
Travis Minor,846,HB,6,MIA,3,0,0,0,0,0,0,0.0,,
Rudi Johnson,857,HB,16,CIN,29,0,0,0,0,0,0,0.0,,
Jameel Cook,904,FB,11,HST,24,0,0,0,0,0,0,0.0,,
Dominic Rhodes,979,HB,16,IND,44,0,0,0,0,0,0,0.0,,
Marcel Shipp,987,HB,11,ARZ,8,0,0,0,0,0,0,0.0,,
Fred Wakefield,999,TE,8,ARZ,2,0,0,0,0,0,0,0.0,,
Kenny Watson,1001,HB,16,CIN,27,0,0,0,0,0,0,0.0,,
DeShaun Foster,1041,HB,14,CAR,42,0,0,0,0,0,0,0.0,,
Josh McCown,1085,QB,2,DET,2,0,0,0,0,0,0,0.0,,
Justin Peelle,1104,TE,15,MIA,17,0,0,0,0,0,0,0.0,,
Kyle Johnson,1138,FB,13,DEN,9,0,0,0,0,0,0,0.0,,
Jeb Putzier,1174,TE,14,HST,18,0,0,0,0,0,0,0.0,,
Chester Taylor,1182,HB,15,MIN,46,0,0,0,0,0,0,0.0,,
Darnell Dinkins,1236,TE,11,CLV,3,0,0,0,0,0,0,0.0,,
Tony Fisher,1241,HB,7,STR,17,0,0,0,0,0,0,0.0,,
Nate Jackson,1259,TE,5,DEN,6,0,0,0,0,0,0,0.0,,
Michael Jennings,1261,WR,4,NYG,8,0,0,0,0,0,0,0.0,,
Derrick Lewis,1272,WR,5,HST,1,0,0,0,0,0,0,0.0,,
Jason McKie,1279,FB,15,CHI,32,0,0,0,0,0,0,0.0,,
Edell Shepherd,1304,WR,7,HST,3,0,0,0,0,0,0,0.0,,
Rex Grossman,1338,QB,1,CHI,1,0,0,0,0,0,0,0.0,,
Willis McGahee,1339,HB,14,BUF,22,0,0,0,0,0,0,0.0,,
Musa Smith,1392,HB,12,BLT,24,0,0,0,0,0,0,0.0,,
Visanthe Shiancoe,1406,TE,16,NYG,13,0,0,0,0,0,0,0.0,,
Chris Brown,1407,HB,5,TEN,5,0,0,0,0,0,0,0.0,,
Dan Klecko,1429,DI,1,IND,1,0,0,0,0,0,0,0.0,,
Jeremi Johnson,1430,FB,16,CIN,9,0,0,0,0,0,0,0.0,,
Justin Griffith,1433,FB,16,ATL,28,0,0,0,0,0,0,0.0,,
Doug Gabriel,1473,WR,3,OAK,6,0,0,0,0,0,0,0.0,,
Walter Young,1524,WR,2,PIT,1,0,0,0,0,0,0,0.0,,
James Adkisson,1554,TE,2,OAK,2,0,0,0,0,0,0,0.0,,
Will Heller,1623,TE,10,SEA,4,0,0,0,0,0,0,0.0,,
Reshard Lee,1647,FB,11,OAK,24,0,0,0,0,0,0,0.0,,
Gabe Reid,1688,TE,7,CHI,8,0,0,0,0,0,0,0.0,,
Cecil Sapp,1695,FB,11,DEN,10,0,0,0,0,0,0,0.0,,
Chris Perry,1747,HB,4,CIN,11,0,0,0,0,0,0,0.0,,
Kevin Jones,1751,HB,12,DET,73,0,0,0,0,0,0,0.0,,
Sean Ryan,1865,TE,16,NYJ,8,0,0,0,0,0,0,0.0,,
Michael Turner,1873,HB,12,SD,3,0,0,0,0,0,0,0.0,,
Mike Karney,1875,FB,15,NO,18,0,0,0,0,0,0,0.0,,
Thomas Tapeh,1880,FB,16,PHI,23,0,0,0,0,0,0,0.0,,
Nate Lawrie,1899,TE,4,NO,2,0,0,0,0,0,0,0.0,,
Jeff Dugan,1936,TE,7,MIN,12,0,0,0,0,0,0,0.0,,
Sean McHugh,1955,TE,6,DET,5,0,0,0,0,0,0,0.0,,
Brandon Miree,1961,FB,10,GB,12,0,0,0,0,0,0,0.0,,
Kelvin Kight,2095,WR,3,NE,3,0,0,0,0,0,0,0.0,,
Lousaka Polite,2152,FB,6,DAL,7,0,0,0,0,0,0,0.0,,
Cedric Benson,2221,HB,15,CHI,8,0,0,0,0,0,0,0.0,,
Cadillac Williams,2222,HB,14,TB,37,0,0,0,0,0,0,0.0,,
Adam Jones,2223,CB,4,TEN,2,0,0,0,0,0,0,0.0,,
J.J. Arrington,2261,HB,12,ARZ,10,0,0,0,0,0,0,0.0,,
Eric Shelton,2271,HB,2,CAR,1,0,0,0,0,0,0,0.0,,
Frank Gore,2282,HB,16,SF,79,0,0,0,0,0,0,0.0,,
Vernand Morency,2290,HB,11,GB,17,0,0,0,0,0,0,0.0,,
Vernand Morency,2290,HB,1,HST,1,0,0,0,0,0,0,0.0,,
Ryan Moats,2294,HB,4,PHI,1,0,0,0,0,0,0,0.0,,
Kevin Everett,2303,TE,10,BUF,1,0,0,0,0,0,0,0.0,,
Marion Barber III,2326,HB,16,DAL,29,0,0,0,0,0,0,0.0,,
Cedric Houston,2399,HB,7,NYJ,8,0,0,0,0,0,0,0.0,,
Noah Herron,2461,HB,15,GB,30,0,0,0,0,0,0,0.0,,
John Bronson,2506,FB,1,ARZ,1,0,0,0,0,0,0,0.0,,
Brandon Childress,2532,WR,2,NE,2,0,0,0,0,0,0,0.0,,
Sam Gado,2599,HB,1,GB,1,0,0,0,0,0,0,0.0,,
Sam Gado,2599,HB,8,HST,21,0,0,0,0,0,0,0.0,,
Kay-Jay Harris,2630,HB,1,STR,1,0,0,0,0,0,0,0.0,,
John Kuhn,2686,FB,1,PIT,1,0,0,0,0,0,0,0.0,,
Derrick Wimbush,2848,FB,10,JAX,4,0,0,0,0,0,0,0.0,,
DeAngelo Williams,2972,HB,12,CAR,35,0,0,0,0,0,0,0.0,,
Joseph Addai,2975,HB,16,IND,47,0,0,0,0,0,0,0.0,,
Devin Hester,3002,CB,1,CHI,1,0,0,0,0,0,0,0.0,,
Maurice Jones-Drew,3005,HB,16,JAX,57,0,0,0,0,0,0,0.0,,
Leonard Pope,3017,TE,16,ARZ,22,0,0,0,0,0,0,0.0,,
Brian Calhoun,3019,HB,4,DET,2,0,0,0,0,0,0,0.0,,
Michael Robinson,3045,HB,11,SF,12,0,0,0,0,0,0,0.0,,
Wali Lundy,3115,HB,12,HST,37,0,0,0,0,0,0,0.0,,
Delanie Walker,3120,TE,6,SF,4,0,0,0,0,0,0,0.0,,
Lawrence Vickers,3125,FB,10,CLV,6,0,0,0,0,0,0,0.0,,
Jeff Webb,3135,WR,5,KC,4,0,0,0,0,0,0,0.0,,
Mike Bell,3225,HB,15,DEN,24,0,0,0,0,0,0,0.0,,
Jamaal Branch,3246,HB,1,NO,5,0,0,0,0,0,0,0.0,,
Will Buchanon,3259,WR,1,OAK,1,0,0,0,0,0,0,0.0,,
Glenn Holt,3355,WR,8,CIN,2,0,0,0,0,0,0,0.0,,
Cory Ross,3487,HB,1,BLT,1,0,0,0,0,0,0,0.0,,
Micheal Spurlock,3517,WR,1,ARZ,4,0,0,0,0,0,0,0.0,,
Chris Taylor,3529,HB,3,HST,3,0,0,0,0,0,0,0.0,,
Stacy Tutt,3538,HB,2,NYJ,2,0,0,0,0,0,0,0.0,,
Marcus Vick,3541,QB,1,MIA,1,0,0,0,0,0,0,0.0,,
Cooper Wallace,3546,TE,2,TEN,1,0,0,0,0,0,0,0.0,,
Lorenzo Neal,47,FB,16,SD,24,0,0,0,0,0,0,0.0,,
Zack Crockett,136,FB,16,OAK,16,0,0,0,0,0,0,0.0,,
Cory Schlesinger,141,FB,12,DET,9,0,0,0,0,0,0,0.0,,
Jason Dunn,178,TE,14,KC,10,0,0,0,0,0,0,0.0,,
Ernie Conwell,180,TE,7,NO,11,0,0,0,0,0,0,0.0,,
Stephen Davis,192,HB,13,STR,15,0,0,0,0,0,0,0.0,,
Chris Hetherington,214,FB,2,SF,2,0,0,0,0,0,0,0.0,,
Ike Hilliard,233,WR,16,TB,46,0,0,0,0,0,0,0.0,,
Warrick Dunn,236,HB,16,ATL,24,0,0,0,0,0,0,0.0,,
Tiki Barber,245,HB,16,NYG,72,0,0,0,0,0,0,0.0,,
Corey Dillon,249,HB,16,NE,16,0,0,0,0,0,0,0.0,,
Jerald Sowell,294,FB,6,TB,1,0,0,0,0,0,0,0.0,,
Fred Taylor,333,HB,15,JAX,27,0,0,0,0,0,0,0.0,,
Ahman Green,374,HB,14,GB,58,0,0,0,0,0,0,0.0,,
Michael Pittman,382,HB,16,TB,69,0,0,0,0,0,0,0.0,,
Tim Dwight,390,WR,9,NYJ,18,0,0,0,0,0,0,0.0,,
Steve Heiden,481,TE,16,CLV,43,0,0,0,0,0,0,0.0,,
Shawn Bryson,491,FB,6,DET,10,0,0,0,0,0,0,0.0,,
Jim Finn,541,FB,16,NYG,14,0,0,0,0,0,0,0.0,,
Shaun Alexander,597,HB,10,SEA,15,0,0,0,0,0,0,0.0,,
Terrelle Smith,651,FB,16,CLV,11,0,0,0,0,0,0,0.0,,
Mike Anderson,693,HB,12,BLT,12,0,0,0,0,0,0,0.0,,
Brad Hoover,740,FB,16,CAR,26,0,0,0,0,0,0,0.0,,
Dan Kreider,749,FB,16,PIT,12,0,0,0,0,0,0,0.0,,
Chad Slaughter,762,T,1,OAK,1,0,0,0,0,0,0,0.0,,
Todd Yoder,772,TE,6,WAS,3,0,0,0,0,0,0,0.0,,
LaDainian Tomlinson,777,HB,16,SD,72,0,0,0,0,0,0,0.0,,
Michael Bennett,797,HB,11,KC,12,0,0,0,0,0,0,0.0,,
Kevan Barlow,841,HB,12,NYJ,9,0,0,0,0,0,0,0.0,,
Moran Norris,865,FB,14,SF,6,0,0,0,0,0,0,0.0,,
Brandon Manumaleuna,876,TE,16,SD,15,0,0,0,0,0,0,0.0,,
Derrick Blaylock,889,HB,2,NYJ,7,0,0,0,0,0,0,0.0,,
Dee Brown,905,HB,4,KC,1,0,0,0,0,0,0,0.0,,
Kevin Kasper,913,WR,1,DET,1,0,0,0,0,0,0,0.0,,
Aveion Cason,945,HB,6,DET,9,0,0,0,0,0,0,0.0,,
Josh Parry,974,FB,5,SEA,2,0,0,0,0,0,0,0.0,,
T.J. Duckett,1025,HB,10,WAS,2,0,0,0,0,0,0,0.0,,
Clinton Portis,1058,HB,8,WAS,23,0,0,0,0,0,0,0.0,,
Ladell Betts,1063,HB,16,WAS,60,0,0,0,0,0,0,0.0,,
Cliff Russell,1090,WR,2,MIA,2,0,0,0,0,0,0,0.0,,
Verron Haynes,1156,HB,7,PIT,22,0,0,0,0,0,0,0.0,,
Adrian Peterson,1177,HB,7,CHI,5,0,0,0,0,0,0,0.0,,
Darian Barnes,1216,FB,13,MIA,6,0,0,0,0,0,0,0.0,,
Maurice Hicks,1253,HB,13,SF,13,0,0,0,0,0,0,0.0,,
Corey McIntyre,1278,FB,1,NO,2,0,0,0,0,0,0,0.0,,
Larry Johnson,1343,HB,16,KC,60,0,0,0,0,0,0,0.0,,
Kelley Washington,1380,WR,5,CIN,12,0,0,0,0,0,0,0.0,,
Justin Fargas,1410,HB,15,OAK,21,0,0,0,0,0,0,0.0,,
Artose Pinner,1412,HB,7,MIN,3,0,0,0,0,0,0,0.0,,
Ovie Mughelli,1445,FB,15,BLT,22,0,0,0,0,0,0,0.0,,
Reno Mahe,1654,HB,4,PHI,5,0,0,0,0,0,0,0.0,,
Chad Mustard,1668,TE,6,DEN,2,0,0,0,0,0,0,0.0,,
DeAngelo Hall,1729,CB,1,ATL,1,0,0,0,0,0,0,0.0,,
Steven Jackson,1745,HB,16,STR,107,0,0,0,0,0,0,0.0,,
Tatum Bell,1762,HB,13,DEN,31,0,0,0,0,0,0,0.0,,
Mewelde Moore,1840,HB,16,MIN,54,0,0,0,0,0,0,0.0,,
Casey Cramer,1942,TE,7,TEN,2,0,0,0,0,0,0,0.0,,
Ronnie Cruz,2024,FB,5,KC,3,0,0,0,0,0,0,0.0,,
Vonta Leach,2100,FB,1,GB,1,0,0,0,0,0,0,0.0,,
Vonta Leach,2100,FB,7,HST,6,0,0,0,0,0,0,0.0,,
Willie Parker,2142,HB,16,PIT,40,0,0,0,0,0,0,0.0,,
Jason Wright,2212,HB,7,CLV,10,0,0,0,0,0,0,0.0,,
Ronnie Brown,2219,HB,13,MIA,36,0,0,0,0,0,0,0.0,,
Brandon Jacobs,2327,HB,15,NYG,13,0,0,0,0,0,0,0.0,,
Ciatrick Fason,2329,HB,4,MIN,3,0,0,0,0,0,0,0.0,,
Alvin Pearman,2344,HB,4,JAX,2,0,0,0,0,0,0,0.0,,
Damian Nash,2359,HB,3,DEN,5,0,0,0,0,0,0,0.0,,
Justin Green,2375,FB,8,BLT,4,0,0,0,0,0,0,0.0,,
Chad Owens,2402,WR,1,JAX,1,0,0,0,0,0,0,0.0,,
Billy Bajema,2466,TE,14,SF,1,0,0,0,0,0,0,0.0,,
Madison Hedgecock,2468,FB,15,STR,10,0,0,0,0,0,0,0.0,,
Carlyle Holiday,2640,WR,3,ARZ,3,0,0,0,0,0,0,0.0,,
Lance Moore,2718,WR,4,NO,1,0,0,0,0,0,0,0.0,,
Laurence Maroney,2966,HB,13,NE,28,0,0,0,0,0,0,0.0,,
LenDale White,2990,HB,12,TEN,18,0,0,0,0,0,0,0.0,,
Anthony Fasano,2998,TE,15,DAL,21,0,0,0,0,0,0,0.0,,
Jerious Norwood,3024,HB,14,ATL,14,0,0,0,0,0,0,0.0,,
Maurice Stovall,3035,WR,7,TB,12,0,0,0,0,0,0,0.0,,
Brad Smith,3048,WR,15,NYJ,11,0,0,0,0,0,0,0.0,,
Leon Washington,3062,HB,15,NYJ,28,0,0,0,0,0,0,0.0,,
Jeff King,3100,TE,3,CAR,3,0,0,0,0,0,0,0.0,,
Quinn Sypniewski,3111,TE,15,BLT,2,0,0,0,0,0,0,0.0,,
Charlie Johnson,3144,T,2,IND,1,0,0,0,0,0,0,0.0,,
David Anderson,3196,WR,3,HST,1,0,0,0,0,0,0,0.0,,
Ahmard Hall,3336,FB,13,TEN,19,0,0,0,0,0,0,0.0,,
Oliver Hoyte,3357,FB,9,DAL,2,0,0,0,0,0,0,0.0,,
Darcy Johnson,3377,TE,1,NYG,1,0,0,0,0,0,0,0.0,,
Daniel Wilcox,1002,TE,14,BLT,24,1,1,0,35,1,0,4.2,0.0,100.0
Aaron Walker,1469,TE,14,STR,6,1,1,0,26,1,0,16.7,0.0,100.0
Dave Thomas,3031,TE,13,NE,15,1,1,0,22,1,1,6.7,0.0,100.0
Patrick Crayton,1932,WR,16,DAL,47,5,5,0,191,5,2,10.6,0.0,100.0
Daniel Graham,1028,TE,12,NE,29,3,3,0,77,3,0,10.3,0.0,100.0
Mark Campbell,545,TE,14,NO,27,1,1,0,33,1,0,3.7,0.0,100.0
Correll Buckhalter,869,HB,16,PHI,28,1,1,0,55,1,1,3.6,0.0,100.0
Julius Jones,1764,HB,16,DAL,14,1,1,0,39,1,0,7.1,0.0,100.0
Nick Goings,956,HB,8,CAR,14,1,1,0,20,1,1,7.1,0.0,100.0
Paris Warren,2442,WR,6,TB,7,1,1,0,26,1,0,14.3,0.0,100.0
Tab Perry,2407,WR,2,CIN,6,1,1,0,26,1,0,16.7,0.0,100.0
Billy Miller,534,TE,10,NO,21,1,1,0,22,1,0,4.8,0.0,100.0
Aaron Stecker,572,HB,12,NO,27,3,3,0,102,3,0,11.1,0.0,100.0
John Owens,1133,TE,4,NO,5,1,1,0,25,1,0,20.0,0.0,100.0
Kevin Faulk,470,HB,15,NE,52,1,1,0,17,1,1,1.9,0.0,100.0
David Patten,221,WR,4,WAS,4,1,1,0,25,1,0,25.0,0.0,100.0
Dan Campbell,488,TE,16,DET,27,6,5,0,120,5,1,22.2,0.0,83.3
Shaun McDonald,1418,WR,16,STR,19,4,3,0,74,3,0,21.1,0.0,75.0
Heath Miller,2247,TE,16,PIT,51,3,2,0,38,2,1,5.9,0.0,66.7
Owen Daniels,3043,TE,14,HST,44,3,2,0,54,2,1,6.8,0.0,66.7
John Madsen,3408,TE,11,OAK,18,3,2,1,82,3,0,16.7,33.3,66.7
Josh Reed,1043,WR,13,BUF,42,6,4,0,126,4,0,14.3,0.0,66.7
Joe Horn,199,WR,10,NO,55,9,6,1,241,7,3,16.4,14.3,66.7
Jermaine Wiggins,576,TE,16,MIN,61,3,2,0,39,2,1,4.9,0.0,66.7
Reggie Kelly,468,TE,16,CIN,31,3,2,0,59,2,0,9.7,0.0,66.7
Desmond Clark,529,TE,16,CHI,75,8,5,0,139,5,2,10.7,0.0,62.5
T.J. Houshmandzadeh,921,WR,14,CIN,129,13,8,1,230,9,4,10.1,11.1,61.5
Devery Henderson,1771,WR,13,NO,51,18,11,4,494,15,5,35.3,26.7,61.1
Mark Bradley,2256,WR,9,CHI,22,5,3,0,142,3,2,22.7,0.0,60.0
Billy McMullen,1409,WR,16,MIN,37,5,3,0,82,3,1,13.5,0.0,60.0
Alge Crumpler,805,TE,16,ATL,94,10,6,0,181,6,3,10.6,0.0,60.0
Bo Scaife,2396,TE,14,TEN,52,5,3,1,89,4,1,9.6,25.0,60.0
Kevin Curtis,1389,WR,16,STR,56,12,7,1,206,8,0,21.4,12.5,58.3
Bryant Johnson,1333,WR,16,ARZ,66,14,8,2,288,10,2,21.2,20.0,57.1
Ruvell Martin,2111,WR,12,GB,41,7,4,0,131,4,1,17.1,0.0,57.1
Kellen Winslow,1727,TE,16,CLV,116,11,6,0,187,6,1,9.5,0.0,54.5
Muhsin Muhammad,173,WR,16,CHI,108,20,10,0,267,10,1,18.5,0.0,50.0
Matt Schobel,1074,TE,16,PHI,20,4,2,1,39,3,2,20.0,33.3,50.0
Tony Gonzalez,237,TE,15,KC,98,6,3,0,109,3,1,6.1,0.0,50.0
Amani Toomer,169,WR,8,NYG,49,12,6,0,147,6,3,24.5,0.0,50.0
Aaron Moorehead,1665,WR,10,IND,14,2,1,0,36,1,0,14.3,0.0,50.0
David Tyree,1511,WR,9,NYG,33,2,1,0,33,1,0,6.1,0.0,50.0
Rashied Davis,2554,WR,16,CHI,48,10,5,0,125,5,2,20.8,0.0,50.0
Roscoe Parrish,2272,WR,16,BUF,32,6,3,0,95,3,1,18.8,0.0,50.0
Robert Royal,1151,TE,16,BUF,35,6,3,0,82,3,1,17.1,0.0,50.0
Eric Johnson,929,TE,13,SF,45,4,2,0,41,2,1,8.9,0.0,50.0
Tony Stewart,887,TE,16,CIN,17,2,1,0,26,1,0,11.8,0.0,50.0
Dallas Clark,1340,TE,12,IND,55,10,5,1,146,6,1,18.2,16.7,50.0
Jerricho Cotchery,1829,WR,16,NYJ,119,12,6,0,213,6,3,10.1,0.0,50.0
George Wrighster,1417,TE,16,JAX,57,4,2,0,46,2,0,7.0,0.0,50.0
James Thrash,323,WR,16,WAS,18,2,1,0,27,1,0,11.1,0.0,50.0
L.J. Smith,1376,TE,16,PHI,73,2,1,0,60,1,0,2.7,0.0,50.0
Terry Glenn,156,WR,15,DAL,108,30,15,0,466,15,4,27.8,0.0,50.0
Chad Jackson,2981,WR,12,NE,19,6,3,2,77,5,2,31.6,40.0,50.0
Demetrius Williams,3056,WR,16,BLT,39,8,4,0,156,4,2,20.5,0.0,50.0
Reggie Wayne,800,WR,16,IND,131,25,12,0,371,12,3,19.1,0.0,48.0
Donte' Stallworth,1020,WR,12,PHI,76,23,11,1,410,12,4,30.3,8.3,47.8
Nate Washington,2832,WR,16,PIT,66,19,9,1,330,10,3,28.8,10.0,47.4
Isaac Bruce,80,WR,16,STR,119,28,13,1,381,14,0,23.5,7.1,46.4
Samie Parker,1826,WR,16,KC,63,13,6,0,153,6,1,20.6,0.0,46.2
Reggie Williams,1730,WR,16,JAX,84,11,5,0,137,5,2,13.1,0.0,45.5
Bobby Wade,1448,WR,16,TEN,54,11,5,2,120,7,0,20.4,28.6,45.5
Jason Witten,1384,TE,16,DAL,88,11,5,0,138,5,0,12.5,0.0,45.5
Plaxico Burress,586,WR,15,NYG,120,31,14,1,496,15,5,25.8,6.7,45.2
Laveranues Coles,638,WR,16,NYJ,146,20,9,1,285,10,3,13.7,10.0,45.0
Marques Colston,3197,WR,14,NO,109,18,8,1,327,9,4,16.5,11.1,44.4
Tony Scheffler,3006,TE,12,DEN,34,9,4,1,111,5,1,26.5,20.0,44.4
Antonio Gates,1609,TE,16,SD,105,18,8,0,211,8,1,17.1,0.0,44.4
Darrell Jackson,639,WR,13,SEA,106,23,10,2,359,12,4,21.7,16.7,43.5
Wes Welker,2204,WR,16,MIA,94,7,3,0,80,3,0,7.4,0.0,42.9
Hines Ward,380,WR,14,PIT,116,21,9,0,241,9,3,18.1,0.0,42.9
Joey Galloway,117,WR,16,TB,127,35,15,2,500,17,4,27.6,11.8,42.9
Eric Parker,1292,WR,15,SD,70,14,6,0,169,6,0,20.0,0.0,42.9
Travis Taylor,588,WR,16,MIN,80,12,5,0,149,5,1,15.0,0.0,41.7
Lee Evans,1734,WR,16,BUF,127,29,12,1,551,13,7,22.8,7.7,41.4
Reggie Brown,2252,WR,16,PHI,83,22,9,1,326,10,3,26.5,10.0,40.9
Eddie Kennison,161,WR,16,KC,93,27,11,0,346,11,4,29.0,0.0,40.7
Joe Klopfenstein,2991,TE,16,STR,30,5,2,0,47,2,0,16.7,0.0,40.0
Jeremy Shockey,1021,TE,15,NYG,106,5,2,0,38,2,1,4.7,0.0,40.0
Corey Bradford,400,WR,9,DET,24,5,2,0,44,2,0,20.8,0.0,40.0
Terrance Copper,2016,WR,12,NO,40,5,2,0,88,2,1,12.5,0.0,40.0
Dante' Hall,677,WR,15,KC,40,5,2,1,30,3,1,12.5,33.3,40.0
Bryan Fletcher,1184,TE,13,IND,25,5,2,0,51,2,0,20.0,0.0,40.0
Reche Caldwell,1055,WR,16,NE,95,13,5,2,216,7,2,13.7,28.6,38.5
Mark Clayton,2239,WR,16,BLT,104,13,5,1,271,6,3,12.5,16.7,38.5
Santonio Holmes,2970,WR,16,PIT,82,13,5,0,150,5,0,15.9,0.0,38.5
Derrick Mason,271,WR,16,BLT,107,13,5,0,159,5,1,12.1,0.0,38.5
Justin McCareins,872,WR,16,NYJ,39,13,5,0,179,5,1,33.3,0.0,38.5
Chris Henry,2300,WR,13,CIN,70,21,8,0,363,8,2,30.0,0.0,38.1
Larry Fitzgerald,1724,WR,13,ARZ,109,21,8,3,273,11,0,19.3,27.3,38.1
Javon Walker,1027,WR,16,DEN,117,29,11,1,466,12,5,24.8,8.3,37.9
Vernon Davis,2951,TE,10,SF,36,8,3,1,94,4,0,22.2,25.0,37.5
Peerless Price,473,WR,16,BUF,68,8,3,0,57,3,1,11.8,0.0,37.5
Ronald Curry,1199,WR,16,OAK,89,8,3,0,82,3,0,9.0,0.0,37.5
Santana Moss,786,WR,14,WAS,92,27,10,1,343,11,4,29.3,9.1,37.0
Mike Furrey,726,WR,16,DET,134,11,4,1,80,5,2,8.2,20.0,36.4
Brandon Lloyd,1436,WR,15,WAS,46,11,4,1,168,5,0,23.9,20.0,36.4
Drew Bennett,941,WR,16,TEN,92,25,9,2,254,11,2,27.2,18.2,36.0
Steve Smith,837,WR,14,CAR,133,31,11,0,410,11,4,23.3,0.0,35.5
Marvin Harrison,162,WR,16,IND,142,31,11,0,457,11,3,21.8,0.0,35.5
Chad Johnson,806,WR,16,CIN,143,37,13,2,543,15,4,25.9,13.3,35.1
Terrell Owens,188,WR,16,DAL,143,40,14,7,441,21,7,28.0,33.3,35.0
Randal Williams,1003,TE,16,OAK,51,6,2,0,48,2,0,11.8,0.0,33.3
Ben Troupe,1761,TE,10,TEN,25,3,1,0,14,1,1,12.0,0.0,33.3
Sam Hurd,3362,WR,13,DAL,11,3,1,0,33,1,0,27.3,0.0,33.3
Jabar Gaffney,1040,WR,11,NE,19,6,2,1,61,3,0,31.6,33.3,33.3
Deion Branch,1072,WR,14,SEA,97,15,5,2,121,7,2,15.5,28.6,33.3
David Kircus,1480,WR,16,DEN,22,6,2,0,81,2,0,27.3,0.0,33.3
D.J. Hackett,1876,WR,14,SEA,62,12,4,1,119,5,2,19.4,20.0,33.3
Antonio Bryant,1070,WR,14,SF,83,27,9,0,328,9,2,32.5,0.0,33.3
Bryan Gilmore,727,WR,16,SF,23,6,2,0,90,2,1,26.1,0.0,33.3
Dwayne Blakley,1219,TE,16,ATL,13,3,1,0,28,1,0,23.1,0.0,33.3
Justin Gage,1452,WR,4,CHI,8,3,1,0,34,1,0,37.5,0.0,33.3
Alex Smith,2288,TE,14,TB,49,3,1,0,27,1,0,6.1,0.0,33.3
Benjamin Watson,1753,TE,13,NE,84,21,7,2,216,9,0,25.0,22.2,33.3
Vincent Jackson,2278,WR,16,SD,54,18,6,1,227,7,2,33.3,14.3,33.3
Jamal Jones,2088,WR,7,NO,10,6,2,1,50,3,1,60.0,33.3,33.3
Hank Baskett,3220,WR,16,PHI,42,13,4,0,223,4,2,31.0,0.0,30.8
Marty Booker,487,WR,14,MIA,87,13,4,0,123,4,1,14.9,0.0,30.8
Doug Gabriel,1473,WR,12,NE,43,10,3,1,95,4,1,23.3,25.0,30.0
Chris Cooley,1802,TE,16,WAS,84,10,3,2,65,5,2,11.9,40.0,30.0
Brandon Marshall,3064,WR,13,DEN,35,7,2,1,69,3,0,20.0,33.3,28.6
Courtney Anderson,1959,TE,16,OAK,42,7,2,1,51,3,0,16.7,33.3,28.6
Arnaz Battle,1499,WR,16,SF,79,7,2,0,89,2,0,8.9,0.0,28.6
Marcus Robinson,272,WR,10,MIN,51,14,4,1,106,5,4,27.5,20.0,28.6
