player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Justin Peelle,1104,TE,11,SF,4,0,0,0,0,0,0,0.0,,
Randy McMichael,1114,TE,16,SD,37,0,0,0,0,0,0,0.0,,
John Gilmore,1176,TE,13,NO,4,0,0,0,0,0,0,0.0,,
Chester Taylor,1182,HB,12,ARZ,23,0,0,0,0,0,0,0.0,,
Rock Cartwright,1211,HB,7,OAK,5,0,0,0,0,0,0,0.0,,
Corey McIntyre,1278,FB,7,BUF,1,0,0,0,0,0,0,0.0,,
Phillip Tanner,6420,HB,4,DAL,2,0,0,0,0,0,0,0.0,,
DeMarco Sampson,6401,WR,9,ARZ,8,0,0,0,0,0,0,0.0,,
Willis McGahee,1339,HB,14,DEN,16,0,0,0,0,0,0,0.0,,
David Ausberry,6393,TE,9,OAK,2,0,0,0,0,0,0,0.0,,
Stephen Burton,6388,WR,2,MIN,4,0,0,0,0,0,0,0.0,,
Da'Rel Scott,6373,HB,5,NYG,2,0,0,0,0,0,0,0.0,,
Shaun Chapas,6372,FB,1,DAL,1,0,0,0,0,0,0,0.0,,
Ryan Taylor,6370,TE,2,GB,1,0,0,0,0,0,0,0.0,,
Seneca Wallace,1422,QB,1,CLV,1,0,0,0,0,0,0,0.0,,
Virgil Green,6356,TE,10,DEN,4,0,0,0,0,0,0,0.0,,
Richard Gordon,6333,FB,4,OAK,1,0,0,0,0,0,0,0.0,,
Ovie Mughelli,1445,FB,7,ATL,8,0,0,0,0,0,0,0.0,,
Collin Franklin,6915,TE,2,TB,2,0,0,0,0,0,0,0.0,,
Arnaz Battle,1499,WR,1,PIT,1,0,0,0,0,0,0,0.0,,
Ryan Whalen,6319,WR,3,CIN,4,0,0,0,0,0,0,0.0,,
Lee Smith,6311,TE,7,BUF,4,0,0,0,0,0,0,0.0,,
Earnest Graham,1613,HB,7,TB,30,0,0,0,0,0,0,0.0,,
Will Heller,1623,TE,16,DET,12,0,0,0,0,0,0,0.0,,
Niles Paul,6307,WR,12,WAS,5,0,0,0,0,0,0,0.0,,
Dion Lewis,6301,HB,5,PHI,1,0,0,0,0,0,0,0.0,,
D.J. Williams Jr.,6293,TE,9,GB,3,0,0,0,0,0,0,0.0,,
Anthony Sherman,6288,FB,13,ARZ,9,0,0,0,0,0,0,0.0,,
Johnny White,6285,HB,3,BUF,3,0,0,0,0,0,0,0.0,,
Bilal Powell,6278,HB,1,NYJ,1,0,0,0,0,0,0,0.0,,
Michael Clayton,1736,WR,2,NYG,1,0,0,0,0,0,0,0.0,,
Steven Jackson,1745,HB,14,STR,56,0,0,0,0,0,0,0.0,,
Taiwan Jones,6277,HB,4,OAK,3,0,0,0,0,0,0,0.0,,
Owen Marecic,6276,FB,14,CLV,6,0,0,0,0,0,0,0.0,,
Tandon Doss,6275,WR,3,BLT,2,0,0,0,0,0,0,0.0,,
Greg Jones II,1776,FB,16,JAX,7,0,0,0,0,0,0,0.0,,
Keary Colbert,1783,WR,7,KC,12,0,0,0,0,0,0,0.0,,
Delone Carter,6271,HB,13,IND,7,0,0,0,0,0,0,0.0,,
Chris Cooley,1802,TE,5,WAS,11,0,0,0,0,0,0,0.0,,
Isaac Sopoaga,1825,DI,3,SF,1,0,0,0,0,0,0,0.0,,
Kendall Hunter,6267,HB,15,SF,22,0,0,0,0,0,0,0.0,,
Mewelde Moore,1840,HB,12,PIT,14,0,0,0,0,0,0,0.0,,
Michael Turner,1873,HB,16,ATL,24,0,0,0,0,0,0,0.0,,
Kris Durham,6259,WR,3,SEA,4,0,0,0,0,0,0,0.0,,
Derrick Ward,1949,HB,3,HST,1,0,0,0,0,0,0,0.0,,
Roy Helu,6257,HB,15,WAS,56,0,0,0,0,0,0,0.0,,
Alex Green,6248,HB,2,GB,1,0,0,0,0,0,0,0.0,,
Vonta Leach,2100,FB,16,BLT,22,0,0,0,0,0,0,0.0,,
Jerrel Jernigan,6235,WR,3,NYG,1,0,0,0,0,0,0,0.0,,
Stevan Ridley,6225,HB,11,NE,4,0,0,0,0,0,0,0.0,,
Ronnie Brown,2219,HB,14,PHI,2,0,0,0,0,0,0,0.0,,
DeMarco Murray,6223,HB,13,DAL,34,0,0,0,0,0,0,0.0,,
Cedric Benson,2221,HB,15,CIN,21,0,0,0,0,0,0,0.0,,
Cadillac Williams,2222,HB,11,STR,19,0,0,0,0,0,0,0.0,,
Daniel Thomas,6214,HB,13,MIA,14,0,0,0,0,0,0,0.0,,
Mark Clayton,2239,WR,2,STR,4,0,0,0,0,0,0,0.0,,
Andy Dalton,6187,QB,1,CIN,1,0,0,0,0,0,0,0.0,,
Mark Ingram II,6180,HB,10,NO,12,0,0,0,0,0,0,0.0,,
Patrick Peterson,6157,CB,1,ARZ,1,0,0,0,0,0,0,0.0,,
Cam Newton,6153,QB,2,CAR,1,0,0,0,0,0,0,0.0,,
Frank Gore,2282,HB,16,SF,29,0,0,0,0,0,0,0.0,,
Alex Smith,2288,TE,14,CLV,22,0,0,0,0,0,0,0.0,,
Marion Barber III,2326,HB,11,CHI,8,0,0,0,0,0,0,0.0,,
Brandon Saine,6756,HB,5,GB,11,0,0,0,0,0,0,0.0,,
Tyler Clutts,6124,FB,16,CHI,10,0,0,0,0,0,0,0.0,,
Brandon Banks,6053,WR,2,WAS,1,0,0,0,0,0,0,0.0,,
Billy Bajema,2466,TE,16,STR,13,0,0,0,0,0,0,0.0,,
Richard Brockel,6037,FB,8,CAR,3,0,0,0,0,0,0,0.0,,
Steve Maneri,6028,T,4,KC,2,0,0,0,0,0,0,0.0,,
Mossis Madu,6730,HB,5,TB,12,0,0,0,0,0,0,0.0,,
Ryan Grant,2609,HB,15,GB,23,0,0,0,0,0,0,0.0,,
John Kuhn,2686,FB,16,GB,18,0,0,0,0,0,0,0.0,,
Chris Ivory,6007,HB,5,NO,1,0,0,0,0,0,0,0.0,,
Stephen Spach,2789,TE,7,STR,3,0,0,0,0,0,0,0.0,,
Mike Caussin,5987,TE,5,BUF,6,0,0,0,0,0,0,0.0,,
Jeron Mastrud,5948,TE,13,MIA,2,0,0,0,0,0,0,0.0,,
Quinn Porter,5941,HB,1,STR,1,0,0,0,0,0,0,0.0,,
Manase Tonga,5922,FB,7,OAK,4,0,0,0,0,0,0,0.0,,
DeAngelo Williams,2972,HB,16,CAR,24,0,0,0,0,0,0,0.0,,
Alfonso Smith,5877,HB,5,ARZ,4,0,0,0,0,0,0,0.0,,
Joseph Addai,2975,HB,12,IND,21,0,0,0,0,0,0,0.0,,
LeGarrette Blount,5863,HB,14,TB,23,0,0,0,0,0,0,0.0,,
Jeremy Horne,5852,WR,3,KC,1,0,0,0,0,0,0,0.0,,
Dane Fletcher,5807,LB,2,NE,1,0,0,0,0,0,0,0.0,,
Maurice Jones-Drew,3005,HB,16,JAX,56,0,0,0,0,0,0,0.0,,
Keiland Williams,5794,HB,10,DET,8,0,0,0,0,0,0,0.0,,
Michael Palmer,5784,TE,15,ATL,13,0,0,0,0,0,0,0.0,,
Jerious Norwood,3024,HB,6,STR,1,0,0,0,0,0,0,0.0,,
Erik Lorig,5775,FB,14,TB,7,0,0,0,0,0,0,0.0,,
Michael Sellers,432,FB,5,WAS,1,0,0,0,0,0,0,0.0,,
Ryan D'Imperio,5760,FB,12,MIN,3,0,0,0,0,0,0,0.0,,
Maurice Stovall,3035,WR,10,DET,3,0,0,0,0,0,0,0.0,,
Jim Dray,5756,TE,5,ARZ,4,0,0,0,0,0,0,0.0,,
James Starks,5716,HB,13,GB,35,0,0,0,0,0,0,0.0,,
Jonathan Dwyer,5711,HB,2,PIT,1,0,0,0,0,0,0,0.0,,
Deji Karim,5703,HB,12,JAX,18,0,0,0,0,0,0,0.0,,
Leon Washington,3062,HB,15,SEA,14,0,0,0,0,0,0,0.0,,
Carlton Mitchell,5700,WR,6,CLV,4,0,0,0,0,0,0,0.0,,
Ricky Williams,440,HB,14,BLT,17,0,0,0,0,0,0,0.0,,
Jerome Harrison,3090,HB,4,DET,2,0,0,0,0,0,0,0.0,,
Anthony Dixon,5696,HB,3,SF,1,0,0,0,0,0,0,0.0,,
Fendi Onobun,5693,TE,1,JAX,1,0,0,0,0,0,0,0.0,,
Lawrence Vickers,3125,FB,10,HST,7,0,0,0,0,0,0,0.0,,
Kerry Meier,5688,WR,5,ATL,1,0,0,0,0,0,0,0.0,,
Brody Eldridge,5685,TE,12,IND,10,0,0,0,0,0,0,0.0,,
David Anderson,3196,WR,2,HST,2,0,0,0,0,0,0,0.0,,
Andrew Quarless,5677,TE,10,GB,4,0,0,0,0,0,0,0.0,,
John Conner,5662,FB,16,NYJ,4,0,0,0,0,0,0,0.0,,
Michael Hoomanawanui,5655,TE,8,STR,13,0,0,0,0,0,0,0.0,,
Garrett Graham,5642,TE,3,HST,1,0,0,0,0,0,0,0.0,,
Ahmard Hall,3336,FB,12,TEN,12,0,0,0,0,0,0,0.0,,
Jordan Shipley,5608,WR,2,CIN,5,0,0,0,0,0,0,0.0,,
Montario Hardesty,5584,HB,9,CLV,20,0,0,0,0,0,0,0.0,,
Montell Owens,3452,HB,5,JAX,3,0,0,0,0,0,0,0.0,,
Ben Tate,5583,HB,15,HST,17,0,0,0,0,0,0,0.0,,
Toby Gerhart,5576,HB,16,MIN,26,0,0,0,0,0,0,0.0,,
Adrian Peterson,3623,HB,12,MIN,21,0,0,0,0,0,0,0.0,,
Jahvid Best,5555,HB,6,DET,36,0,0,0,0,0,0,0.0,,
Marshawn Lynch,3628,HB,15,SEA,36,0,0,0,0,0,0,0.0,,
Ryan Mathews,5537,HB,14,SD,58,0,0,0,0,0,0,0.0,,
Curtis Brinkley,5514,HB,4,SD,7,0,0,0,0,0,0,0.0,,
Tom Crabtree,5458,TE,16,GB,8,0,0,0,0,0,0,0.0,,
Anthony Gonzalez,3648,WR,5,IND,2,0,0,0,0,0,0,0.0,,
Arian Foster,5398,HB,13,HST,62,0,0,0,0,0,0,0.0,,
Kory Sperry,5369,TE,12,SD,2,0,0,0,0,0,0,0.0,,
Chris Pressley,5347,FB,15,CIN,4,0,0,0,0,0,0,0.0,,
Brian Leonard,3668,HB,13,CIN,29,0,0,0,0,0,0,0.0,,
Lorenzo Booker,3687,HB,11,MIN,10,0,0,0,0,0,0,0.0,,
Brit Miller,5340,FB,11,STR,3,0,0,0,0,0,0,0.0,,
Kevin Brock,5328,TE,2,BUF,2,0,0,0,0,0,0,0.0,,
Zach Potter,5302,TE,14,JAX,7,0,0,0,0,0,0,0.0,,
Matt Spaeth,3693,TE,15,CHI,10,0,0,0,0,0,0,0.0,,
Brock Bolen,5264,FB,12,JAX,5,0,0,0,0,0,0,0.0,,
Isaac Redman,5233,HB,16,PIT,20,0,0,0,0,0,0,0.0,,
Nick Miller,5206,WR,1,STR,1,0,0,0,0,0,0,0.0,,
Michael Bush,3716,HB,16,OAK,43,0,0,0,0,0,0,0.0,,
Scott Chandler,3745,TE,14,BUF,43,0,0,0,0,0,0,0.0,,
Le'Ron McClain,3753,FB,15,KC,18,0,0,0,0,0,0,0.0,,
David Johnson,5165,TE,16,PIT,14,0,0,0,0,0,0,0.0,,
LaRod Stephens-Howling,5164,HB,13,ARZ,16,0,0,0,0,0,0,0.0,,
Reggie Kelly,468,TE,12,ATL,2,0,0,0,0,0,0,0.0,,
Jake O'Connell,5161,TE,8,KC,11,0,0,0,0,0,0,0.0,,
Eddie Williams,5145,FB,2,SEA,1,0,0,0,0,0,0,0.0,,
Reagan Mauia,3797,FB,3,ARZ,2,0,0,0,0,0,0,0.0,,
Thomas Clayton,3802,HB,3,CLV,1,0,0,0,0,0,0,0.0,,
Mike Otto,3839,T,3,TEN,1,0,0,0,0,0,0,0.0,,
Chris Ogbonnaya,5135,HB,11,CLV,29,0,0,0,0,0,0,0.0,,
Jason Snelling,3860,HB,15,ATL,31,0,0,0,0,0,0,0.0,,
Ahmad Bradshaw,3866,HB,12,NYG,41,0,0,0,0,0,0,0.0,,
Jackie Battle,3885,HB,13,KC,11,0,0,0,0,0,0,0.0,,
Jim Kleinsasser,469,FB,16,MIN,6,0,0,0,0,0,0,0.0,,
Pierre Thomas,4080,HB,16,NO,54,0,0,0,0,0,0,0.0,,
Bernard Scott,5133,HB,13,CIN,16,0,0,0,0,0,0,0.0,,
Eric Weems,4097,WR,15,ATL,12,0,0,0,0,0,0,0.0,,
John Phillips,5132,TE,14,DAL,16,0,0,0,0,0,0,0.0,,
Darren McFadden,4318,HB,7,OAK,22,0,0,0,0,0,0,0.0,,
Jonathan Stewart,4327,HB,16,CAR,57,0,0,0,0,0,0,0.0,,
Felix Jones,4336,HB,12,DAL,41,0,0,0,0,0,0,0.0,,
Rashard Mendenhall,4337,HB,15,PIT,24,0,0,0,0,0,0,0.0,,
Brandon Myers,5126,TE,15,OAK,24,0,0,0,0,0,0,0.0,,
Aaron Brown,5116,HB,1,DET,1,0,0,0,0,0,0,0.0,,
Bear Pascoe,5108,TE,16,NYG,15,0,0,0,0,0,0,0.0,,
Devin Thomas,4348,WR,9,NYG,3,0,0,0,0,0,0,0.0,,
Javon Ringer,5097,HB,12,TEN,31,0,0,0,0,0,0,0.0,,
Quinn Johnson,5069,FB,4,TEN,3,0,0,0,0,0,0,0.0,,
Tony Fiammetta,5052,FB,10,DAL,5,0,0,0,0,0,0,0.0,,
Anthony Hill,5046,TE,3,IND,3,0,0,0,0,0,0,0.0,,
Mike Goodson,5034,HB,2,CAR,3,0,0,0,0,0,0,0.0,,
Shonn Greene,4988,HB,16,NYJ,40,0,0,0,0,0,0,0.0,,
Ray Rice,4369,HB,16,BLT,99,0,0,0,0,0,0,0.0,,
LeSean McCoy,4976,HB,15,PHI,61,0,0,0,0,0,0,0.0,,
Kevin Smith,4378,HB,7,DET,28,0,0,0,0,0,0,0.0,,
Jacob Hester,4383,FB,15,SD,16,0,0,0,0,0,0,0.0,,
Beanie Wells,4954,HB,14,ARZ,14,0,0,0,0,0,0,0.0,,
Jamaal Charles,4387,HB,1,KC,6,0,0,0,0,0,0,0.0,,
Donald Brown,4950,HB,13,IND,17,0,0,0,0,0,0,0.0,,
Knowshon Moreno,4935,HB,6,DEN,14,0,0,0,0,0,0,0.0,,
Stefan Logan,4909,HB,6,DET,1,0,0,0,0,0,0,0.0,,
Steve Slaton,4403,HB,3,HST,2,0,0,0,0,0,0,0.0,,
Steve Slaton,4403,HB,3,MIA,2,0,0,0,0,0,0,0.0,,
Lance Ball,4808,HB,16,DEN,26,0,0,0,0,0,0,0.0,,
Jed Collins,4743,FB,16,NO,13,0,0,0,0,0,0,0.0,,
Mike Tolbert,4740,HB,15,SD,70,0,0,0,0,0,0,0.0,,
Martin Rucker,4425,TE,1,JAX,1,0,0,0,0,0,0,0.0,,
Tashard Choice,4436,HB,5,BUF,14,0,0,0,0,0,0,0.0,,
Tashard Choice,4436,HB,6,DAL,12,0,0,0,0,0,0,0.0,,
Tashard Choice,4436,HB,1,WAS,1,0,0,0,0,0,0,0.0,,
Danny Amendola,4717,WR,1,STR,6,0,0,0,0,0,0,0.0,,
Mike Cox,4716,FB,8,ATL,2,0,0,0,0,0,0,0.0,,
Ryan Torain,4453,HB,8,WAS,9,0,0,0,0,0,0,0.0,,
Jerome Felton,4460,FB,9,CAR,5,0,0,0,0,0,0,0.0,,
Jerome Felton,4460,FB,4,IND,2,0,0,0,0,0,0,0.0,,
Tim Hightower,4463,HB,5,WAS,13,0,0,0,0,0,0,0.0,,
Kregg Lumpkin,4714,HB,15,TB,48,0,0,0,0,0,0,0.0,,
Matthew Mulligan,4701,TE,15,NYJ,6,0,0,0,0,0,0,0.0,,
Kahlil Bell,5243,HB,7,CHI,22,1,1,0,25,1,1,4.5,0.0,100.0
Donald Lee,1465,TE,9,CIN,13,1,1,0,25,1,0,7.7,0.0,100.0
Brandon Jacobs,2327,HB,14,NYG,21,1,1,0,40,1,1,4.8,0.0,100.0
Rashied Davis,2554,WR,9,DET,5,1,1,0,22,1,0,20.0,0.0,100.0
Derek Hagan,3027,WR,6,OAK,18,1,1,0,25,1,0,5.6,0.0,100.0
Domenik Hixon,3075,WR,2,NYG,5,1,1,0,22,1,1,20.0,0.0,100.0
Dante Rosario,3771,TE,12,DEN,10,1,1,0,23,1,0,10.0,0.0,100.0
Jesse Holley,3965,WR,8,DAL,7,2,2,0,102,2,0,28.6,0.0,100.0
Josh Morgan,4488,WR,5,SF,19,1,1,0,26,1,0,5.3,0.0,100.0
Sammie Stroughter,5157,WR,6,TB,6,1,1,0,29,1,0,16.7,0.0,100.0
Darrel Young,5438,FB,13,WAS,19,1,1,0,20,1,0,5.3,0.0,100.0
Dennis Pitta,5638,TE,16,BLT,54,1,1,0,26,1,0,1.9,0.0,100.0
Jacquizz Rodgers,6297,HB,16,ATL,25,1,1,0,31,1,1,4.0,0.0,100.0
Bruce Miller,6363,FB,13,SF,13,1,1,0,30,1,1,7.7,0.0,100.0
Jared Cook,5012,TE,16,TEN,74,5,4,0,132,4,1,6.8,0.0,80.0
Leonard Pope,3017,TE,16,KC,31,4,3,0,95,3,0,12.9,0.0,75.0
Kellen Winslow,1727,TE,16,TB,114,4,3,0,87,3,0,3.5,0.0,75.0
Tony Scheffler,3006,TE,15,DET,41,7,5,0,143,5,2,17.1,0.0,71.4
Anthony Fasano,2998,TE,15,MIA,45,7,5,0,128,5,2,15.6,0.0,71.4
Jordy Nelson,4350,WR,16,GB,93,21,15,0,637,15,7,22.6,0.0,71.4
Marques Colston,3197,WR,14,NO,105,13,9,0,257,9,5,12.4,0.0,69.2
Andrew Hawkins,6125,WR,13,CIN,33,3,2,0,51,2,0,9.1,0.0,66.7
Kyle Rudolph,6195,TE,15,MIN,33,3,2,0,36,2,2,9.1,0.0,66.7
Marcel Reece,4702,FB,12,OAK,34,3,2,0,62,2,1,8.8,0.0,66.7
Naaman Roosevelt,5799,WR,10,BUF,26,3,2,0,46,2,0,11.5,0.0,66.7
Kevin Boss,3769,TE,13,OAK,36,3,2,0,45,2,1,8.3,0.0,66.7
Jason Witten,1384,TE,16,DAL,114,12,8,0,280,8,2,10.5,0.0,66.7
Ricardo Lockette,6622,WR,2,SEA,4,3,2,0,105,2,1,75.0,0.0,66.7
Jimmy Graham,5619,TE,16,NO,145,21,13,0,388,13,4,14.5,0.0,61.9
Dezmon Briscoe,5714,WR,16,TB,49,5,3,0,93,3,2,10.2,0.0,60.0
Daniel Fells,3309,TE,16,DEN,27,5,3,0,76,3,1,18.5,0.0,60.0
Jordan Norwood,5358,WR,13,CLV,33,5,3,0,79,3,1,15.2,0.0,60.0
Laurent Robinson,3691,WR,14,DAL,81,17,10,1,423,11,4,21.0,9.1,58.8
Arrelious Benn,5564,WR,14,TB,50,12,7,1,269,8,2,24.0,12.5,58.3
Malcom Floyd,2044,WR,12,SD,68,14,8,0,274,8,3,20.6,0.0,57.1
Lance Moore,2718,WR,14,NO,72,9,5,0,142,5,2,12.5,0.0,55.6
Jermaine Gresham,5546,TE,14,CIN,86,9,5,0,117,5,2,10.5,0.0,55.6
James Jones,3694,WR,16,GB,54,11,6,1,247,7,5,20.4,14.3,54.5
Johnny Knox,5064,WR,14,CHI,64,15,8,0,297,8,1,23.4,0.0,53.3
Victor Cruz,5827,WR,16,NYG,121,27,14,1,516,15,4,22.3,6.7,51.9
Joe McKnight,5636,HB,12,NYJ,16,2,1,0,24,1,0,12.5,0.0,50.0
Aaron Hernandez,5637,TE,14,NE,108,10,5,0,136,5,2,9.3,0.0,50.0
Jeff King,3100,TE,16,ARZ,33,2,1,0,24,1,0,6.1,0.0,50.0
Clay Harbor,5648,TE,16,PHI,19,2,1,0,16,1,1,10.5,0.0,50.0
Doug Baldwin,6615,WR,16,SEA,85,18,9,0,257,9,1,21.2,0.0,50.0
Craig Stevens,4399,TE,14,TEN,14,4,2,0,89,2,0,28.6,0.0,50.0
T.J. Houshmandzadeh,921,WR,9,OAK,19,4,2,0,68,2,1,21.1,0.0,50.0
Peyton Hillis,4541,HB,10,CLV,30,2,1,0,52,1,0,6.7,0.0,50.0
Bryant Johnson,1333,WR,14,HST,10,2,1,0,40,1,0,20.0,0.0,50.0
Travis Beckum,5023,TE,12,NYG,10,2,1,0,67,1,1,20.0,0.0,50.0
Antonio Gates,1609,TE,13,SD,87,6,3,0,87,3,1,6.9,0.0,50.0
Jarett Dillard,5068,WR,13,JAX,46,6,3,1,68,4,0,13.0,25.0,50.0
James Casey,5076,FB,14,HST,23,4,2,0,47,2,1,17.4,0.0,50.0
Chris Johnson,4338,HB,16,TEN,75,2,1,0,34,1,0,2.7,0.0,50.0
Terrance Copper,2016,WR,11,KC,12,2,1,0,43,1,0,16.7,0.0,50.0
Ruvell Martin,2111,WR,7,BUF,15,2,1,0,28,1,0,13.3,0.0,50.0
Leonard Hankerson,6231,WR,4,WAS,20,4,2,0,45,2,0,20.0,0.0,50.0
Mike Sims-Walker,3695,WR,4,STR,21,2,1,1,33,2,0,9.5,50.0,50.0
Lance Kendricks,6199,TE,15,STR,53,4,2,0,50,2,0,7.5,0.0,50.0
Joel Dreessen,2415,TE,16,HST,36,4,2,0,90,2,1,11.1,0.0,50.0
Zach Miller,3654,TE,15,SEA,39,4,2,0,53,2,0,10.3,0.0,50.0
Donald Driver,533,WR,16,GB,54,2,1,1,28,2,0,3.7,50.0,50.0
Reggie Bush,2947,HB,15,MIA,52,2,1,0,27,1,0,3.8,0.0,50.0
Marcedes Lewis,2973,TE,15,JAX,75,6,3,0,108,3,0,8.0,0.0,50.0
Dexter McCluster,5561,HB,16,KC,58,2,1,0,38,1,1,3.4,0.0,50.0
Jeff Cumberland,5861,TE,3,NYJ,5,2,1,1,33,2,0,40.0,50.0,50.0
Brandon LaFell,5602,WR,16,CAR,56,18,9,0,335,9,1,32.1,0.0,50.0
Terrence Austin,5742,WR,11,WAS,23,2,1,0,32,1,0,8.7,0.0,50.0
Anthony McCoy,5708,TE,16,SEA,24,2,1,0,31,1,0,8.3,0.0,50.0
Jacoby Ford,5632,WR,8,OAK,32,4,2,0,59,2,1,12.5,0.0,50.0
A.J. Green,6156,WR,15,CIN,111,33,16,0,578,16,5,29.7,0.0,48.5
Brandon Marshall,3064,WR,16,MIA,138,34,16,3,543,19,3,24.6,15.8,47.1
Greg Jennings,2997,WR,13,GB,96,17,8,1,309,9,3,17.7,11.1,47.1
Robert Meachem,3643,WR,16,NO,60,17,8,0,295,8,4,28.3,0.0,47.1
Jake Ballard,5822,TE,14,NYG,57,13,6,3,183,9,0,22.8,33.3,46.2
Wes Welker,2204,WR,16,NE,169,11,5,1,201,6,1,6.5,16.7,45.5
Miles Austin,3211,WR,10,DAL,72,11,5,0,145,5,2,15.3,0.0,45.5
Michael Jenkins,1750,WR,11,MIN,54,9,4,1,142,5,1,16.7,20.0,44.4
Mike Thomas,5030,WR,15,JAX,86,7,3,0,86,3,1,8.1,0.0,42.9
Jeremy Maclin,4942,WR,13,PHI,94,21,9,2,276,11,0,22.3,18.2,42.9
Jeremy Shockey,1021,TE,15,CAR,59,7,3,1,71,4,0,11.9,25.0,42.9
Calvin Johnson,3618,WR,16,DET,151,35,15,2,584,17,6,23.2,11.8,42.9
Rob Gronkowski,5567,TE,16,NE,121,14,6,1,128,7,5,11.6,14.3,42.9
Brandon Lloyd,1436,WR,4,DEN,32,7,3,0,87,3,0,21.9,0.0,42.9
Steve Smith,837,WR,16,CAR,127,33,14,1,538,15,4,26.0,6.7,42.4
Mike Wallace,5007,WR,16,PIT,113,24,10,1,478,11,5,21.2,9.1,41.7
Andre Johnson,1319,WR,7,HST,49,12,5,2,168,7,1,24.5,28.6,41.7
Larry Fitzgerald,1724,WR,16,ARZ,151,34,14,0,496,14,4,22.5,0.0,41.2
Michael Crabtree,4933,WR,15,SF,106,17,7,1,264,8,1,16.0,12.5,41.2
Steve Johnson,4538,WR,16,BUF,132,17,7,0,243,7,2,12.9,0.0,41.2
Riley Cooper,5682,WR,15,PHI,31,10,4,1,162,5,0,32.3,20.0,40.0
Percy Harvin,4945,WR,16,MIN,118,10,4,0,122,4,1,8.5,0.0,40.0
Nate Washington,2832,WR,16,TEN,118,25,10,1,343,11,3,21.2,9.1,40.0
Evan Moore,4771,TE,16,CLV,47,5,2,0,38,2,2,10.6,0.0,40.0
Vernon Davis,2951,TE,16,SF,92,15,6,2,189,8,1,16.3,25.0,40.0
Brandon Pettigrew,4943,TE,16,DET,117,5,2,0,43,2,1,4.3,0.0,40.0
Fred Davis,4362,TE,12,WAS,83,10,4,0,133,4,0,12.0,0.0,40.0
Austin Collie,5051,WR,16,IND,92,5,2,0,50,2,0,5.4,0.0,40.0
Benjamin Watson,1753,TE,13,CLV,69,5,2,0,63,2,1,7.2,0.0,40.0
Jerricho Cotchery,1829,WR,12,PIT,27,5,2,0,36,2,1,18.5,0.0,40.0
Brian Hartline,5031,WR,16,MIA,66,18,7,2,238,9,0,27.3,22.2,38.9
Kenny Britt,4953,WR,3,TEN,25,8,3,0,90,3,0,32.0,0.0,37.5
Nate Burleson,1386,WR,16,DET,110,8,3,0,106,3,0,7.3,0.0,37.5
Brent Celek,3778,TE,16,PHI,94,8,3,0,89,3,0,8.5,0.0,37.5
Jeremy Kerley,6305,WR,13,NYJ,44,8,3,0,90,3,0,18.2,0.0,37.5
