comparison_method,variant,incumbent_rmse,variant_rmse,pooled_delta_variant_minus_incumbent,recent_delta_variant_minus_incumbent,early_era_delta,expanded_era_delta,mean_season_delta,median_season_delta,season_wins,season_count,season_bootstrap_95_low,season_bootstrap_95_high,player_cluster_95_low,player_cluster_95_high
equal_thirds,normalized_scoring_specific,2.8841119750079103,2.8821555958131704,-0.001956379194739899,-0.004991715599013791,-0.0008619776572729165,-0.005728491119727064,-0.0018001080156805473,-0.0012386994920761119,6,9,-0.00469012177019199,0.000896023506403753,-0.004252176665702645,0.00031941782524372715
equal_thirds,raw_available_median,2.8841119750079103,2.882718055916258,-0.001393919091652318,-0.0017180748611718144,-0.0007276644287692591,-0.0036895629774726935,-0.0014041503239632627,-0.0016444158930895014,6,9,-0.0027711812643683607,-4.7332655341847385e-05,-0.003915114603870196,0.0011106834147277948
equal_thirds,raw_log,2.8841119750079103,2.8815505951279237,-0.002561379879986614,-0.002852963682579368,-0.002116337550467584,-0.004094634722561441,-0.0025924183568771676,-0.002464077901584094,8,9,-0.003753795269252358,-0.0013859601724384163,-0.005398205833290514,0.0002825358302767071
equal_thirds,raw_percentile,2.8841119750079103,2.884559037796318,0.00044706278840767055,-0.0018779931432688635,0.0019247912180651028,-0.004647598652551821,0.0004959917855632669,-0.0007624898107674305,5,9,-0.0026027523536536036,0.0035523247630696465,-0.002051418733654842,0.0028495725499098692
equal_thirds,raw_percentile_coverage,2.8841119750079103,2.88386849557464,-0.0002434794332701884,-0.002021200428438341,-0.00016681594165435243,-0.0005075126560085685,-0.00021796575000908468,-0.0007189937458416118,5,9,-0.004077787799655219,0.0036079971281237633,-0.003111561600660828,0.0026024946242077843
