year,block,arm,roster,forecast_spend,holdout_mean,holdout_p10,holdout_p90,holdout_expected_difference_makers,holdout_prob_two_difference_makers,dead_zone_rb_count,rb_mean_year_exp,rookie_rb_count,count_qb,count_rb,count_wr,count_te,spend_qb,spend_rb,spend_wr,spend_te,holdout_win_probability,holdout_expected_excess,holdout_log_excess,holdout_power_utility,holdout_dominant_win_probability,actual_managed_score,actual_difference_maker_count,actual_difference_makers,actual_win_probability,actual_expected_excess,actual_log_excess,actual_power_utility,actual_dominant_win_probability
2022,0,mean_frontier,Cordarrelle Patterson | DK Metcalf | Darrell Henderson | Diontae Johnson | Drake London | Gabe Davis | George Kittle | Jalen Tolbert | Jamaal Williams | Kyler Murray | Najee Harris | Travis Kelce | Treylon Burks,298.0,1723.5655632019043,1535.2073364257812,1920.5322265625,0.86328125,0.1953125,0,2.5,0,1,4,6,2,13.0,110.0,101.0,74.0,0.1922220858855152,12.9928098319048,0.21267678102585774,0.24539128114197967,0.09818947476366423,1569.260009765625,0.0,,0.0003010207060957769,0.002794939765323479,8.62345297425575e-05,0.00032257933853141625,1.0412009165167052e-06
2022,0,excess_pure,Alvin Kamara | Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Darrell Henderson | George Kittle | Jalen Tolbert | Jamaal Williams | Jerry Jeudy | Kyler Murray | Najee Harris | Skyy Moore | Treylon Burks,298.0,1713.3193364143372,1535.7915649414062,1897.3217163085938,1.05859375,0.29296875,0,3.0,0,1,5,6,1,13.0,196.0,71.0,18.0,0.1921032593782081,14.003473179204786,0.2209372723863787,0.24733757747480276,0.10557555794600444,1565.860107421875,0.0,,0.0002011972148951154,0.0019495346379011691,6.031841287027649e-05,0.0002162768181126845,5.259215771460681e-07
2022,0,excess_half_mean,Alvin Kamara | Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Darrell Henderson | George Kittle | Jalen Tolbert | Jamaal Williams | Jerry Jeudy | Kyler Murray | Najee Harris | Skyy Moore | Treylon Burks,298.0,1713.3193364143372,1535.7915649414062,1897.3217163085938,1.05859375,0.29296875,0,3.0,0,1,5,6,1,13.0,196.0,71.0,18.0,0.1921032593782081,14.003473179204786,0.2209372723863787,0.24733757747480276,0.10557555794600444,1565.860107421875,0.0,,0.0002011972148951154,0.0019495346379011691,6.031841287027649e-05,0.0002162768181126845,5.259215771460681e-07
2022,1,mean_frontier,A.J. Brown | Cordarrelle Patterson | DK Metcalf | Darrell Henderson | DeVonta Smith | Derrick Henry | Drake London | George Kittle | James Robinson | Kyler Murray | Michael Carter | Tee Higgins | Treylon Burks,298.0,1723.3377089500427,1544.1190185546875,1911.7817993164062,0.890625,0.23828125,0,2.6,0,1,5,6,1,13.0,118.0,149.0,18.0,0.18594629072152322,11.657026043228008,0.19822172402030394,0.2355017217265992,0.09106274472851897,1721.659912109375,0.0,,0.3408491047332748,11.180830769963062,0.24881807717865217,0.4030536240279378,0.08063211643989292
2022,1,excess_pure,Chase Claypool | Christian McCaffrey | Cordarrelle Patterson | DJ Moore | Darrell Henderson | David Bell | DeVonta Smith | George Kittle | George Pickens | Irv Smith | James Cook | Josh Allen | Rashod Bateman,298.0,1654.0636100769043,1489.4771728515625,1845.3275146484375,0.8515625,0.19921875,0,2.25,1,1,4,6,2,42.0,142.0,92.0,22.0,0.11967286601802946,7.871031626983986,0.13254847395856273,0.15280998450767014,0.0628963566500635,1668.4400634765625,0.0,,0.07298754061719888,1.7527412593447964,0.044084568578095513,0.08400868276172276,0.008081518497271036
2022,1,excess_half_mean,A.J. Brown | Cordarrelle Patterson | DK Metcalf | Darrell Henderson | DeVonta Smith | Derrick Henry | Drake London | George Kittle | James Robinson | Kyler Murray | Michael Carter | Tee Higgins | Treylon Burks,298.0,1723.3377089500427,1544.1190185546875,1911.7817993164062,0.890625,0.23828125,0,2.6,0,1,5,6,1,13.0,118.0,149.0,18.0,0.18594629072152322,11.657026043228008,0.19822172402030394,0.2355017217265992,0.09106274472851897,1721.659912109375,0.0,,0.3408491047332748,11.180830769963062,0.24881807717865217,0.4030536240279378,0.08063211643989292
2022,2,mean_frontier,Brandon Aiyuk | Chase Claypool | Cordarrelle Patterson | DK Metcalf | Darnell Mooney | Darrell Henderson | Derrick Henry | Drake London | George Kittle | Jamaal Williams | Kyler Murray | Najee Harris | Treylon Burks,298.0,1741.416997909546,1535.88916015625,1950.4274291992188,1.00390625,0.26953125,0,3.2,0,1,5,6,1,13.0,198.0,69.0,18.0,0.23573069274702424,16.888087872252285,0.26910931236273017,0.3030080208377067,0.12559405466029772,1609.1600341796875,0.0,,0.004943222770891494,0.06955746906112358,0.0019350574072029897,0.005426987122692241,0.00010298307409440174
2022,2,excess_pure,Amari Cooper | Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Dawson Knox | Derrick Henry | Gabe Davis | George Kittle | Kadarius Toney | Najee Harris | Tom Brady | Treylon Burks | Tyrion Davis-Price,298.0,1697.0013227462769,1504.3162841796875,1887.0726928710938,0.796875,0.16796875,0,2.0,1,1,4,6,2,8.0,196.0,73.0,21.0,0.14073668211616194,8.933355855916874,0.15045978728888765,0.17835162893838385,0.06675446126998581,1639.97998046875,0.0,,0.02271821363328901,0.4361460338002694,0.011546250893445366,0.02560477635665035,0.0014118832559960406
2022,2,excess_half_mean,Amari Cooper | Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Dawson Knox | Derrick Henry | Gabe Davis | George Kittle | Kadarius Toney | Najee Harris | Tom Brady | Treylon Burks | Tyrion Davis-Price,298.0,1697.0013227462769,1504.3162841796875,1887.0726928710938,0.796875,0.16796875,0,2.0,1,1,4,6,2,8.0,196.0,73.0,21.0,0.14073668211616194,8.933355855916874,0.15045978728888765,0.17835162893838385,0.06675446126998581,1639.97998046875,0.0,,0.02271821363328901,0.4361460338002694,0.011546250893445366,0.02560477635665035,0.0014118832559960406
2022,3,mean_frontier,Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Darrell Henderson | Derrick Henry | Diontae Johnson | Drake London | George Kittle | Jalen Tolbert | James Robinson | Jaylen Waddle | Kyle Pitts | Kyler Murray,298.0,1716.0878529548645,1547.2373657226562,1893.9783325195312,0.8984375,0.23828125,0,3.0,0,1,4,6,2,13.0,110.0,118.0,57.0,0.19125541278087177,11.271727480944813,0.197756804927265,0.240694614012688,0.08916046944241844,1565.06005859375,0.0,,0.00018359161127400376,0.0017915429419091357,5.548943836410331e-05,0.00019746397086502958,5.05696345242779e-07
2022,3,excess_pure,A.J. Brown | Chase Claypool | Cordarrelle Patterson | Dallas Goedert | Dalvin Cook | Jahan Dotson | Kyler Murray | Michael Gallup | Najee Harris | Nyheim Hines | Russell Gage | T.J. Hockenson | Tyler Lockett,298.0,1646.2897033691406,1478.3836669921875,1831.9583129882812,0.9609375,0.234375,0,2.75,0,1,4,6,2,13.0,205.0,68.0,12.0,0.1107383059400545,7.583325427916634,0.12323233324661054,0.1415463892517071,0.05874806861009266,1630.5599365234375,0.0,,0.013983885776308443,0.2619510917327131,0.0070621374757877655,0.015749420145255384,0.0008494563253293655
2022,3,excess_half_mean,A.J. Brown | Chase Claypool | Cordarrelle Patterson | Dallas Goedert | Dalvin Cook | Jahan Dotson | Kyler Murray | Michael Gallup | Najee Harris | Nyheim Hines | Russell Gage | T.J. Hockenson | Tyler Lockett,298.0,1646.2897033691406,1478.3836669921875,1831.9583129882812,0.9609375,0.234375,0,2.75,0,1,4,6,2,13.0,205.0,68.0,12.0,0.1107383059400545,7.583325427916634,0.12323233324661054,0.1415463892517071,0.05874806861009266,1630.5599365234375,0.0,,0.013983885776308443,0.2619510917327131,0.0070621374757877655,0.015749420145255384,0.0008494563253293655
2022,4,mean_frontier,Cordarrelle Patterson | DK Metcalf | Darnell Mooney | Derrick Henry | Diontae Johnson | Drake London | Gabe Davis | George Kittle | James Robinson | Kenny Gainwell | Kyle Pitts | Kyler Murray | Treylon Burks,298.0,1708.2098989486694,1539.5895385742188,1893.9976806640625,0.6953125,0.1640625,0,2.5,0,1,4,6,2,13.0,110.0,118.0,57.0,0.15156882188372817,8.467667125322386,0.15070645642712238,0.18924543599050875,0.06583048938273459,1470.8599853515625,0.0,,1.2926016721993463e-10,7.584301482131681e-10,2.504410182548324e-11,1.3552119267630543e-10,1.8387538633511047e-14
2022,4,excess_pure,A.J. Brown | Aaron Jones | Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Dameon Pierce | Darrell Henderson | Diontae Johnson | George Kittle | James Robinson | Jerry Jeudy | Kenny Gainwell | Kyler Murray,298.0,1692.1113290786743,1514.130859375,1875.7001342773438,0.95703125,0.26953125,0,2.0,1,1,6,5,1,13.0,127.0,140.0,18.0,0.12799173051598733,7.832285244094244,0.13276360758856143,0.16118263241312772,0.058475946639371876,1592.06005859375,0.0,,0.0015973743147267023,0.02241694583241557,0.000652104943322676,0.0017604005505573712,1.5861270942396912e-05
