year,arm,holdout_mean,holdout_p10,holdout_p90,holdout_expected_difference_makers,holdout_prob_two_difference_makers,count_qb,count_rb,count_wr,count_te,spend_qb,spend_rb,spend_wr,spend_te,holdout_win_probability,holdout_expected_excess,holdout_log_excess,holdout_power_utility,holdout_dominant_win_probability,actual_managed_score,actual_difference_maker_count,actual_win_probability,actual_expected_excess,actual_log_excess,actual_power_utility,actual_dominant_win_probability
2022,excess_half_mean,1701.0390523076057,1524.7975540161133,1882.6637725830078,0.9228515625,0.23828125,1.0,4.875,5.75,1.375,16.0,158.375,104.0,19.0,0.15920827816364144,10.483009838117411,0.17405778480026884,0.20272272436370864,0.08048187961263668,1637.3724975585938,0.0,0.14128430728691377,8.68190513084707,0.15533769908291514,0.18011873205764256,0.07938019327532718
2022,excess_pure,1680.050411105156,1505.1624450683594,1861.5388107299805,0.9208984375,0.23193359375,1.0,4.75,5.75,1.5,18.875,155.75,104.75,18.0,0.13386695242495872,9.04923772385082,0.14821199722826717,0.17091995173202548,0.0688710891127867,1605.4950103759766,0.0,0.10718370892604294,7.494699258387147,0.1295041283319452,0.13955974100902924,0.07029849564823765
2022,mean_frontier,1724.4564118981361,1546.5638885498047,1907.4342880249023,0.8779296875,0.224609375,1.0,4.625,6.0,1.375,12.25,136.25,114.5,34.75,0.18862452581197017,11.671741395533152,0.19914773931544918,0.23841146064083246,0.09050622978108525,1611.3725128173828,0.0,0.10765834594978012,4.143416550220579,0.08855130474751766,0.12979617213665953,0.03074436145175776
2023,excess_half_mean,1632.7697802782059,1473.577651977539,1801.8887176513672,0.82763671875,0.2060546875,1.0,5.75,4.5,1.75,42.125,177.125,61.25,17.25,0.14261346359255317,9.177305848203844,0.15359313259091603,0.18101174674028217,0.07111973710271334,1536.1700134277344,0.25,0.0939079250714461,6.690825985694982,0.11294552663046575,0.12214430672906254,0.05866344996446442
2023,excess_pure,1618.0788276791573,1453.4656143188477,1793.3396606445312,0.8447265625,0.20654296875,1.0,5.625,4.625,1.75,38.375,184.625,50.875,23.75,0.12766153078184686,8.22541842200275,0.1370713623569141,0.16192937137107538,0.06339823351118126,1546.8899993896484,0.375,0.09234801656266214,6.654057235502695,0.11199595334076327,0.12034700489785298,0.058550253864167456
2023,mean_frontier,1645.6809324622154,1478.1249694824219,1828.3315048217773,0.798828125,0.18798828125,1.0,5.5,4.875,1.625,33.375,190.125,55.875,18.0,0.15592145926310028,9.70828881402799,0.16475665406264753,0.19711062277876215,0.07539922275842566,1595.7349853515625,0.625,0.1210224230848116,6.46439424086213,0.12310305511474062,0.15179818686349678,0.05820093712319369
2024,excess_half_mean,1670.9626051187515,1499.8267669677734,1844.5403900146484,0.84423828125,0.1953125,1.0,5.25,5.625,1.125,32.5,144.25,107.625,13.0,0.1492000501472221,9.813967278418794,0.1626733056526607,0.18986837656038727,0.07493811720164564,1607.1400146484375,0.75,0.09045399383856709,3.7882908786735814,0.07872335343270608,0.1101348321967436,0.030958558224177674
2024,excess_pure,1663.2433167696,1489.2052917480469,1843.710060119629,0.83544921875,0.19384765625,1.0,5.625,5.25,1.125,32.5,124.0,125.0,15.625,0.15035016205462615,10.453220903987948,0.1690359349555546,0.1926091457935148,0.07857467332140544,1626.040023803711,0.5,0.11054282306983478,5.0534205386458595,0.10301677584913349,0.13629701703211816,0.04426729264200574
2024,mean_frontier,1679.5817571878433,1507.0093460083008,1864.9366149902344,0.83837890625,0.1953125,1.0,4.875,6.0,1.125,31.375,130.625,120.625,15.375,0.15547866647171374,10.246994432432333,0.1696375101901691,0.19788804401925603,0.07725494107781489,1690.3724975585938,1.0,0.18240830399084998,6.968055652210112,0.14889918897271323,0.2196331012340283,0.055495352483355
