year,block,arm,actual_managed_score,actual_difference_maker_count,actual_difference_makers,actual_win_probability,actual_expected_excess,actual_log_excess,actual_power_utility,actual_dominant_win_probability
2022,0,mean_frontier,1569.260009765625,0.0,,0.0003010207060957769,0.002794939765323479,8.62345297425575e-05,0.00032257933853141625,1.0412009165167052e-06
2022,0,excess_pure,1565.860107421875,0.0,,0.0002011972148951154,0.0019495346379011691,6.031841287027649e-05,0.0002162768181126845,5.259215771460681e-07
2022,0,excess_half_mean,1565.860107421875,0.0,,0.0002011972148951154,0.0019495346379011691,6.031841287027649e-05,0.0002162768181126845,5.259215771460681e-07
2022,1,mean_frontier,1721.659912109375,0.0,,0.3408491047332748,11.180830769963062,0.24881807717865217,0.4030536240279378,0.08063211643989292
2022,1,excess_pure,1668.4400634765625,0.0,,0.07298754061719888,1.7527412593447964,0.044084568578095513,0.08400868276172276,0.008081518497271036
2022,1,excess_half_mean,1721.659912109375,0.0,,0.3408491047332748,11.180830769963062,0.24881807717865217,0.4030536240279378,0.08063211643989292
2022,2,mean_frontier,1609.1600341796875,0.0,,0.004943222770891494,0.06955746906112358,0.0019350574072029897,0.005426987122692241,0.00010298307409440174
2022,2,excess_pure,1639.97998046875,0.0,,0.02271821363328901,0.4361460338002694,0.011546250893445366,0.02560477635665035,0.0014118832559960406
2022,2,excess_half_mean,1639.97998046875,0.0,,0.02271821363328901,0.4361460338002694,0.011546250893445366,0.02560477635665035,0.0014118832559960406
2022,3,mean_frontier,1565.06005859375,0.0,,0.00018359161127400376,0.0017915429419091357,5.548943836410331e-05,0.00019746397086502958,5.05696345242779e-07
2022,3,excess_pure,1630.5599365234375,0.0,,0.013983885776308443,0.2619510917327131,0.0070621374757877655,0.015749420145255384,0.0008494563253293655
2022,3,excess_half_mean,1630.5599365234375,0.0,,0.013983885776308443,0.2619510917327131,0.0070621374757877655,0.015749420145255384,0.0008494563253293655
2022,4,mean_frontier,1470.8599853515625,0.0,,1.2926016721993463e-10,7.584301482131681e-10,2.504410182548324e-11,1.3552119267630543e-10,1.8387538633511047e-14
2022,4,excess_pure,1592.06005859375,0.0,,0.0015973743147267023,0.02241694583241557,0.000652104943322676,0.0017604005505573712,1.5861270942396912e-05
2022,4,excess_half_mean,1592.06005859375,0.0,,0.0015973743147267023,0.02241694583241557,0.000652104943322676,0.0017604005505573712,1.5861270942396912e-05
2022,5,mean_frontier,1599.06005859375,0.0,,0.002273753698986032,0.03611595984178502,0.0010241232043666666,0.0025297845000776986,3.540143336778899e-05
2022,5,excess_pure,1536.9599609375,0.0,,8.926886999203527e-06,7.182078302965423e-05,2.2825896428413344e-06,9.497534409913861e-06,4.42523906910825e-09
2022,5,excess_half_mean,1536.9599609375,0.0,,8.926886999203527e-06,7.182078302965423e-05,2.2825896428413344e-06,9.497534409913861e-06,4.42523906910825e-09
2022,6,mean_frontier,1609.1600341796875,0.0,,0.004943222770891494,0.06955746906112358,0.0019350574072029897,0.005426987122692241,0.00010298307409440174
2022,6,excess_pure,1407.3599853515625,0.0,,6.434773974749754e-16,1.0641856000648915e-15,3.9007681839751275e-17,6.532293179349132e-16,1.7396865542745414e-22
2022,6,excess_half_mean,1609.1600341796875,0.0,,0.004943222770891494,0.06955746906112358,0.0019350574072029897,0.005426987122692241,0.00010298307409440174
2022,7,mean_frontier,1746.760009765625,0.0,,0.5077728511775672,21.78668425037187,0.45455639878956566,0.6214119508749586,0.16507986069533245
2022,7,excess_pure,1802.739990234375,0.0,,0.7459725329649255,57.48231738096605,0.972625363762397,0.9891288739055247,0.5520287154895461
2022,7,excess_half_mean,1802.739990234375,0.0,,0.7459725329649255,57.48231738096605,0.972625363762397,0.9891288739055247,0.5520287154895461
2023,0,mean_frontier,1602.3399658203125,1.0,Christian McCaffrey,0.00922855846771246,0.14176706272013587,0.003953839775362307,0.010217018411553038,0.00026102558583285533
2023,0,excess_pure,1366.3599853515625,0.0,,4.9208025229260415e-17,1.66374376538038e-16,5.751391544129021e-18,5.064587311529267e-17,2.915385158528359e-26
2023,0,excess_half_mean,1620.5599365234375,0.0,,0.01915947153253793,0.39390757899609824,0.010408070937043011,0.021761489266798682,0.0010546912964631895
2023,1,mean_frontier,1578.0400390625,1.0,Christian McCaffrey,0.002186094944976388,0.024595936124566675,0.0007071045084331097,0.0023628710720846654,4.172344343072018e-05
2023,1,excess_pure,1454.780029296875,0.0,,1.738387164941925e-08,9.823665921205908e-08,3.3548519877405853e-09,1.8222584646354398e-08,7.689266389590947e-13
2023,1,excess_half_mean,1454.780029296875,0.0,,1.738387164941925e-08,9.823665921205908e-08,3.3548519877405853e-09,1.8222584646354398e-08,7.689266389590947e-13
2023,2,mean_frontier,1546.860107421875,0.0,,0.00014934194261923575,0.002211176174309305,6.386466722070949e-05,0.00016530810942441313,1.8731984928279992e-06
2023,2,excess_pure,1523.47998046875,0.0,,2.990142873815857e-05,0.00029213710228500245,8.825052757953377e-06,3.2107691927646916e-05,1.695105658811028e-07
2023,2,excess_half_mean,1523.47998046875,0.0,,2.990142873815857e-05,0.00029213710228500245,8.825052757953377e-06,3.2107691927646916e-05,1.695105658811028e-07
2023,3,mean_frontier,1479.47998046875,0.0,,4.143463580797016e-07,3.1740544722407147e-06,1.0173614376770219e-07,4.397803940216271e-07,1.2657243470917968e-10
2023,3,excess_pure,1479.47998046875,0.0,,4.143463580797016e-07,3.1740544722407147e-06,1.0173614376770219e-07,4.397803940216271e-07,1.2657243470917968e-10
2023,3,excess_half_mean,1479.47998046875,0.0,,4.143463580797016e-07,3.1740544722407147e-06,1.0173614376770219e-07,4.397803940216271e-07,1.2657243470917968e-10
2023,4,mean_frontier,1756.47998046875,1.0,Christian McCaffrey,0.514154778380859,29.964268192215098,0.5566903877126194,0.6533273753090139,0.2687437203183548
2023,4,excess_pure,1543.5799560546875,0.0,,0.00012967874310069284,0.0017611643623585455,5.165722983933932e-05,0.00014259305056052766,1.5170661671851907e-06
2023,4,excess_half_mean,1388.580078125,0.0,,1.3563512827750301e-14,5.676007816368881e-14,1.9795222914167846e-15,1.4058393400604497e-14,1.0503782010871827e-20
2023,5,mean_frontier,1737.5799560546875,1.0,Christian McCaffrey,0.4151323724935411,20.99950604445271,0.40833536015499444,0.5172162125322898,0.19435295328338836
2023,5,excess_pure,1616.840087890625,1.0,Christian McCaffrey,0.01723646408392388,0.32608160278221543,0.00871512829057553,0.019415246156567763,0.0007832248902556822
2023,5,excess_half_mean,1616.840087890625,1.0,Christian McCaffrey,0.01723646408392388,0.32608160278221543,0.00871512829057553,0.019415246156567763,0.0007832248902556822
2023,6,mean_frontier,1436.4599609375,0.0,,4.623989945353282e-10,2.3660786481754527e-09,8.064816600021038e-11,4.825610360353807e-10,8.317934100542406e-15
2023,6,excess_pure,1793.8599853515625,1.0,Christian McCaffrey,0.7148371317925275,52.80632329437025,0.8844320836717329,0.9359451527104607,0.4674695138910892
2023,6,excess_half_mean,1793.8599853515625,1.0,Christian McCaffrey,0.7148371317925275,52.80632329437025,0.8844320836717329,0.9359451527104607,0.4674695138910892
2023,7,mean_frontier,1628.639892578125,1.0,Christian McCaffrey,0.027327823640027542,0.5828023387896728,0.015073782282503103,0.031096269210653317,0.0022062010294692284
2023,7,excess_pure,1596.739990234375,1.0,Christian McCaffrey,0.006550524722777178,0.09799641311331597,0.0027598273902047993,0.007240481570328377,0.00014760542792038492
2023,7,excess_half_mean,1411.780029296875,0.0,,3.5980150722797956e-12,1.7810347163871906e-11,6.189110230982906e-13,3.7527428280543685e-12,7.284569107951429e-18
2024,0,mean_frontier,1682.1199951171875,1.0,Chase Brown,0.0437365543193762,0.8494107145743336,0.022243275817782716,0.04929737327382188,0.0037700650397893415
2024,0,excess_pure,1614.4599609375,0.0,,0.0009097937440839967,0.012511697044701271,0.00035625955158078695,0.0009988586319791934,1.9497109115891974e-05
2024,0,excess_half_mean,1460.719970703125,0.0,,1.433242947978148e-10,1.064881627343062e-09,3.4061689750194314e-11,1.518397172353634e-10,8.582699964394094e-14
2024,1,mean_frontier,1678.9200439453125,1.0,Chuba Hubbard,0.036947235739894044,0.7199055660840209,0.018949073858162403,0.04168450420443465,0.0032763810404911496
2024,1,excess_pure,1478.4200439453125,0.0,,3.7216443882531454e-09,1.9415823146469605e-08,6.485075109909274e-10,3.883771266000877e-09,1.2904395637662712e-12
2024,1,excess_half_mean,1478.4200439453125,0.0,,3.7216443882531454e-09,1.9415823146469605e-08,6.485075109909274e-10,3.883771266000877e-09,1.2904395637662712e-12
2024,2,mean_frontier,1689.260009765625,1.0,Chase Brown,0.06463511304770896,1.2467470478404086,0.03258205973970549,0.07278062798263532,0.004881840531728537
2024,2,excess_pure,1760.760009765625,0.0,,0.357734767929778,15.074604519200363,0.3170614634438937,0.4370001337907514,0.12904395637662708
2024,2,excess_half_mean,1689.260009765625,1.0,Chase Brown,0.06463511304770896,1.2467470478404086,0.03258205973970549,0.07278062798263532,0.004881840531728537
2024,3,mean_frontier,1767.52001953125,2.0,Chase Brown | Chuba Hubbard,0.4151323724935411,17.732090450491924,0.36701886616563945,0.5068870890349509,0.15003076624523337
2024,3,excess_pure,1474.260009765625,0.0,,1.6277305220469144e-09,9.341710769584859e-09,3.118470061950825e-10,1.705692273595685e-09,7.689266389590947e-13
2024,3,excess_half_mean,1474.260009765625,0.0,,1.6277305220469144e-09,9.341710769584859e-09,3.118470061950825e-10,1.705692273595685e-09,7.689266389590947e-13
2024,4,mean_frontier,1754.6199951171875,1.0,Chase Brown,0.32610142168142725,12.963482502482517,0.2775685507296736,0.39549355936384567,0.11218910748287247
2024,4,excess_pure,1580.3599853515625,1.0,James Cook,7.23487331867915e-05,0.0008576214506067493,2.524628683662101e-05,7.866030489594676e-05,8.791602961402546e-07
2024,4,excess_half_mean,1580.3599853515625,1.0,James Cook,7.23487331867915e-05,0.0008576214506067493,2.524628683662101e-05,7.866030489594676e-05,8.791602961402546e-07
2024,5,mean_frontier,1769.159912109375,1.0,Chase Brown,0.43440693032691974,18.426405396855337,0.37991530699692566,0.5293857570761511,0.1519125417361294
2024,5,excess_pure,1677.02001953125,1.0,Chase Brown,0.03441288833548178,0.6513971788458419,0.017197170635746065,0.038712180994418297,0.0028421838307342347
2024,5,excess_half_mean,1677.02001953125,1.0,Chase Brown,0.03441288833548178,0.6513971788458419,0.017197170635746065,0.038712180994418297,0.0028421838307342347
2024,6,mean_frontier,1466.9200439453125,0.0,,3.983270156448973e-10,2.429966629635084e-09,7.800229253956438e-11,4.178275887797884e-10,2.175578748649215e-13
2024,6,excess_pure,1782.6201171875,2.0,Josh Jacobs | Terry McLaurin,0.4862047911798544,24.600921614506987,0.48706597140913,0.6079712840321368,0.22204144447813914
2024,6,excess_half_mean,1782.6201171875,2.0,Josh Jacobs | Terry McLaurin,0.4862047911798544,24.600921614506987,0.48706597140913,0.6079712840321368,0.22204144447813914
2024,7,mean_frontier,1714.4599609375,1.0,Chase Brown,0.13830680391960556,3.8064035369223927,0.09291637839581422,0.16153589851855912,0.017902117790378144
2024,7,excess_pure,1640.4200439453125,0.0,,0.00500798928691838,0.08707164936084281,0.0024280945055262307,0.005615012913299937,0.00019038017907410616
2024,7,excess_half_mean,1714.4599609375,1.0,Chase Brown,0.13830680391960556,3.8064035369223927,0.09291637839581422,0.16153589851855912,0.017902117790378144
