year,block,roster_key,candidate_sources,production_candidate,mean_frontier_candidate,construction_mean,construction_p10,construction_p90,construction_expected_difference_makers,construction_prob_two_difference_makers,forecast_spend,construction_win_probability,construction_win_probability_delta_vs_mean,construction_win_probability_delta_lcb80_vs_mean,construction_expected_excess,construction_expected_excess_delta_vs_mean,construction_expected_excess_delta_lcb80_vs_mean,construction_log_excess,construction_log_excess_delta_vs_mean,construction_log_excess_delta_lcb80_vs_mean,construction_power_utility,construction_power_utility_delta_vs_mean,construction_power_utility_delta_lcb80_vs_mean,construction_dominant_win_probability,construction_dominant_win_probability_delta_vs_mean,construction_dominant_win_probability_delta_lcb80_vs_mean
2022,0,A.J. Brown | Aaron Jones | Chase Edmonds | Cole Kmet | DK Metcalf | David Bell | Ezekiel Elliott | George Pickens | Jahan Dotson | James Robinson | Josh Jacobs | Justin Herbert | Treylon Burks,subset_02_020,False,False,1605.7599048614502,1436.5353271484375,1774.71748046875,0.84375,0.21875,298.0,0.06081882036902559,-0.12989695208435562,-0.1625004347587531,7.6336106700673945,-4.030542301541681,-8.12966928480465,0.09270594093583732,-0.10698213023418932,-0.15660339182817726,0.08399530560298492,-0.15664248464290295,-0.20130877860421686,0.04360259566354967,-0.04488950043737878,-0.0689633734642921
2022,0,Aaron Jones | Amari Cooper | Cordarrelle Patterson | Dameon Pierce | George Pickens | Jalen Tolbert | Josh Jacobs | Kenneth Walker III | Lamar Jackson | Mark Andrews | Marquise Brown | Mecole Hardman | Tyler Lockett,single_044,False,False,1601.611701965332,1466.9867309570313,1755.8823486328124,0.84375,0.15625,297.0,0.05503882493483106,-0.13567694751855014,-0.16859396812764493,8.345821230603486,-3.31833174100559,-8.895306865392772,0.08304114049779603,-0.11664693067223061,-0.16768361935241033,0.07579911005928006,-0.1648386801866078,-0.20985305804619786,0.036134502246709804,-0.05235759385421865,-0.07468887476635162
2022,0,Aaron Jones | Antonio Gibson | Chase Claypool | Cordarrelle Patterson | Darnell Mooney | Darren Waller | Diontae Johnson | Drake London | Ezekiel Elliott | George Pickens | Jahan Dotson | Justin Herbert | Michael Carter,subset_08_018,False,False,1646.5272121429443,1475.78505859375,1801.2230712890625,1.0,0.234375,298.0,0.08860431280771965,-0.10211145964566157,-0.13646811478384746,7.791903147823747,-3.872249823785327,-7.1271697356378745,0.11456302928994255,-0.08512504188008407,-0.13183916488018535,0.11724507013020527,-0.12339272011568259,-0.16923772343991175,0.05552005468146424,-0.03297204141946422,-0.05643664865777011
2022,0,Aaron Jones | Brandon Aiyuk | Cordarrelle Patterson | Dak Prescott | Darnell Mooney | Diontae Johnson | Gabe Davis | George Kittle | George Pickens | James Robinson | Jaylen Waddle | Mark Andrews | Michael Carter,subset_08_038,False,False,1671.9571018218994,1531.0189697265625,1874.5689819335937,0.8125,0.1875,298.0,0.0983075436157138,-0.09240822883766739,-0.12634110083959588,8.725388951105483,-2.9387640205035916,-6.648014267565165,0.12417614386963688,-0.07551192730038975,-0.12315838246808403,0.12935157958312304,-0.11128621066276485,-0.15679037043599872,0.05921867592308983,-0.02927342017783862,-0.05243586057014221
2022,0,Aaron Jones | Breece Hall | Dallas Goedert | DeVonta Smith | Derek Carr | Devin Singletary | Elijah Moore | Gabe Davis | Hunter Renfrow | Keenan Allen | Nyheim Hines | Pat Freiermuth | Tyler Lockett,single_008,False,False,1553.5224075317383,1402.950732421875,1699.0339477539062,0.5625,0.0625,297.0,0.02819841503528405,-0.1625173574180972,-0.19145899599025365,5.403974540029713,-6.260178431579361,-11.030873329761766,0.04757824513624001,-0.15210982603378664,-0.19814409473265085,0.040092976319344054,-0.20054481392654383,-0.24040257900381232,0.01726174751766882,-0.07123034858325963,-0.09093195199046561
2022,0,Aaron Jones | Chase Claypool | Cordarrelle Patterson | Darnell Mooney | Darrell Henderson | DeVonta Smith | Ezekiel Elliott | Gabe Davis | James Cook | Jaylen Waddle | JuJu Smith-Schuster | Justin Herbert | Pat Freiermuth,single_049,False,False,1628.4170112609863,1507.7648681640626,1767.34931640625,0.96875,0.1875,297.0,0.053833832315260344,-0.13688194013812088,-0.1681603241670542,6.560989334404667,-5.103163637204409,-9.60908890189559,0.07449409083176199,-0.12519398033826465,-0.17234098222790223,0.07245735502320083,-0.16818043522268705,-0.21072522645897845,0.030552283241652448,-0.057939812859276005,-0.07888736437534495
2022,0,Aaron Jones | Chase Claypool | Darnell Mooney | George Kittle | Hunter Renfrow | Jalen Tolbert | James Cook | Keenan Allen | Kenneth Walker III | Lamar Jackson | Michael Pittman | Mike Davis | Pat Freiermuth,subset_08_006,False,False,1583.0799674987793,1406.0871215820312,1797.0990478515625,0.765625,0.171875,298.0,0.08681158024397634,-0.10390419220940489,-0.1378982352611326,8.223627433689247,-3.4405255379198274,-6.8777388344223995,0.11809425138881999,-0.08159381978120664,-0.12855387827329673,0.11633514309118131,-0.12430264715470654,-0.16973024932831282,0.05563465889542224,-0.03285743720550621,-0.055333682936731673
2022,0,Aaron Jones | Chase Edmonds | Dallas Goedert | Devin Singletary | Diontae Johnson | George Pickens | Josh Jacobs | Justin Herbert | Michael Carter | Rondale Moore | Russell Gage | Tee Higgins | Tyler Boyd,single_051,False,False,1575.4327411651611,1460.8572265625,1696.2193115234375,0.796875,0.15625,296.0,0.03366752517806495,-0.15704824727531627,-0.18626922025195103,5.826928159881861,-5.837224811727215,-10.656761467836933,0.053938393366830505,-0.14574967780319611,-0.19221373556548363,0.04715212351977257,-0.19348566672611534,-0.23373650406192065,0.020146900758394565,-0.06834519534253389,-0.08822842538463369
2022,0,Aaron Jones | Cordarrelle Patterson | Darnell Mooney | Darrell Henderson | DeVonta Smith | Drake London | Gabe Davis | George Kittle | James Robinson | Jaylen Waddle | Justin Herbert | Pat Freiermuth | Tee Higgins,subset_04_017,False,False,1669.4219245910645,1507.5005981445313,1849.1445434570312,0.8125,0.171875,298.0,0.1090541075689366,-0.08166166488444461,-0.11578533187375187,9.0346399738218,-2.6295129977872724,-6.225402877813467,0.13504360961768297,-0.0646444615523437,-0.11248025317516405,0.14281500997335736,-0.09782278027253054,-0.14356987008460506,0.061291844624468586,-0.02720025147645986,-0.050410154951331165
2022,0,Aaron Jones | DJ Chark | Dawson Knox | DeVonta Smith | Derrick Henry | Elijah Mitchell | Gabe Davis | Kenneth Walker III | Kenny Gainwell | Rashod Bateman | Robert Woods | Tom Brady | Tyler Lockett,single_010,False,False,1598.25142288208,1443.9607543945312,1805.4769287109375,0.671875,0.15625,298.0,0.0650446923751985,-0.12567108007818273,-0.15957314569861172,7.674368936367257,-3.9897840352418195,-8.633985017501498,0.09165026615570845,-0.10803780501431819,-0.1578881716227577,0.08795725891412562,-0.15268053133176226,-0.19849095574402206,0.03923615650703787,-0.04925593959389059,-0.0713497154933539
2022,0,Aaron Rodgers | Adam Thielen | Cordarrelle Patterson | Elijah Mitchell | Ezekiel Elliott | George Kittle | George Pickens | Jalen Tolbert | Kenneth Walker III | Michael Thomas | Nick Chubb | Pat Freiermuth | Rashod Bateman,single_057,False,False,1579.5461902618408,1379.3960571289062,1736.9766357421875,0.875,0.203125,294.0,0.0373419555223006,-0.1533738169310806,-0.1811663576957291,5.621949010907029,-6.042203960702047,-10.657092285775756,0.053437616694360604,-0.14625045447566604,-0.19048599404835456,0.050701359695890756,-0.18993643054999712,-0.2281988832416083,0.018676754512708876,-0.06981534158821959,-0.08890084869062508
2022,0,Aaron Rodgers | Alvin Kamara | Chase Edmonds | Christian Watson | DJ Moore | Darnell Mooney | Darren Waller | Drake London | Jahan Dotson | Josh Jacobs | Kenneth Walker III | Skyy Moore | T.J. Hockenson,single_014,False,False,1583.4913291931152,1424.8651977539062,1782.34501953125,0.96875,0.21875,293.0,0.05489599897243143,-0.13581977348094978,-0.168159630678331,8.01418743068221,-3.649965540926865,-8.851093610576942,0.08223437733849526,-0.1174536938315314,-0.1679646724787866,0.07545459330705524,-0.16518319693883265,-0.2095533582030938,0.03352445565903657,-0.05496764044189188,-0.07707718903502017
2022,0,Aaron Rodgers | Amari Cooper | Cordarrelle Patterson | Damien Harris | Elijah Mitchell | Ezekiel Elliott | Gabe Davis | George Kittle | George Pickens | Hunter Renfrow | James Robinson | Nick Chubb | Pat Freiermuth,subset_02_036,False,False,1601.4130516052246,1408.1270751953125,1816.1269287109376,0.953125,0.25,296.0,0.08674320502496215,-0.10397256742841907,-0.137991376193323,9.594523513619752,-2.0696294579893237,-7.033275886290992,0.11459977111934525,-0.08508830005068137,-0.1364662659157414,0.11539314780479848,-0.12524464244108943,-0.17152434062674832,0.049175407055495945,-0.03931668904543251,-0.06283285259543815
2022,0,Aaron Rodgers | Antonio Gibson | Chase Claypool | Cordarrelle Patterson | DK Metcalf | Darren Waller | Derrick Henry | Diontae Johnson | Ezekiel Elliott | George Pickens | James Cook | Michael Carter | Tyler Boyd,single_039,False,False,1646.2533473968506,1483.57021484375,1775.0283203125,1.0,0.21875,298.0,0.05841975531769232,-0.1322960171356889,-0.16145970535799264,7.026812714576309,-4.637340257032767,-9.194266363561152,0.07903560775772431,-0.12065246341230235,-0.16635705524371835,0.07817865725712339,-0.16245913298876447,-0.20239669499110444,0.034006539751797855,-0.05448555634913059,-0.07518235619962982
2022,0,Aaron Rodgers | Brandon Aiyuk | Cordarrelle Patterson | DK Metcalf | Damien Harris | Dawson Knox | Derrick Henry | Devin Singletary | Drake London | Elijah Moore | Jakobi Meyers | Travis Kelce | Treylon Burks,single_001,False,False,1641.6193752288818,1479.758642578125,1780.210095214844,0.78125,0.125,286.0,0.06245601628855263,-0.12825975616482857,-0.15417036976232507,6.586586660747543,-5.077566310861531,-8.836836639788304,0.07705905713956811,-0.12262901403045853,-0.1601686152928512,0.08172078057344467,-0.1589170096724432,-0.1935104536656988,0.02992894309708228,-0.05856315300384617,-0.07524993983106681
2022,0,Aaron Rodgers | Chase Claypool | DJ Chark | Dameon Pierce | Drake London | George Kittle | Hunter Renfrow | James Robinson | Marquise Brown | Melvin Gordon | Najee Harris | Romeo Doubs | Travis Etienne,single_032,False,False,1602.2076816558838,1437.9820678710937,1753.3163208007813,0.9375,0.1875,294.0,0.036149865396652846,-0.15456590705672835,-0.18255500235207267,7.78604717626262,-3.878105795346453,-10.199212830296766,0.058122348956548504,-0.14156572221347813,-0.18912419828671853,0.05068045263578998,-0.18995733761009786,-0.2290927167327144,0.02028373563687362,-0.06820836046405483,-0.08755343042378227
2022,0,Aaron Rodgers | DK Metcalf | Dalvin Cook | Dameon Pierce | Drake London | Ezekiel Elliott | Gabe Davis | George Kittle | Irv Smith | Kadarius Toney | Mecole Hardman | Rhamondre Stevenson | Robert Woods,single_016,False,False,1634.515609741211,1483.19892578125,1784.53564453125,0.875,0.1875,298.0,0.07012661036639897,-0.12058916208698225,-0.1503189365679837,8.55737185958804,-3.1067811120210362,-8.738294936109133,0.09010145554699205,-0.10958661562303461,-0.15748191839563977,0.09265197425314697,-0.14798581599274088,-0.1889167400139124,0.032803379549373825,-0.055688716551554635,-0.07555597620978349
2022,0,Adam Thielen | Alvin Kamara | Chris Olave | Diontae Johnson | James Cook | Jerry Jeudy | Miles Sanders | Rashaad Penny | Rashod Bateman | T.J. Hockenson | Trey Lance | Treylon Burks | Zach Ertz,single_023,False,False,1561.6067333221436,1402.8392578125,1725.9890014648438,1.0,0.234375,296.0,0.05487679321964176,-0.13583897923373944,-0.16822166132795957,6.702713394203229,-4.961439577405846,-8.87747572427203,0.08083615014982459,-0.11885192102020203,-0.16624649855459345,0.07508583075709793,-0.16555195948878998,-0.2094653970611386,0.03521461001410196,-0.05327748608682649,-0.07543575238852701
2022,0,Adam Thielen | Alvin Kamara | Cordarrelle Patterson | DK Metcalf | Elijah Mitchell | Jaylen Waddle | Kenny Gainwell | Kyler Murray | Miles Sanders | Rashod Bateman | T.J. Hockenson | Treylon Burks | Zach Ertz,single_036,False,False,1623.425012588501,1423.1608764648438,1837.846875,0.78125,0.1875,295.0,0.052746222877212375,-0.13796954957616883,-0.16716031262111308,5.571628585192624,-6.092524386416452,-9.733382526998035,0.07104898866271686,-0.12863908250730977,-0.17261884963189789,0.0705084700428916,-0.17012932020299626,-0.20989203378819285,0.031345916217887654,-0.0571461798830408,-0.07811011463234058
2022,0,Alec Pierce | Brandon Aiyuk | Chase Claypool | Chris Olave | Cole Kmet | Darren Waller | Drake London | Jalen Tolbert | Joe Burrow | Joe Mixon | Josh Jacobs | Miles Sanders | Travis Etienne,subset_02_000,False,False,1576.226469039917,1414.5180786132812,1725.8869140625,0.765625,0.1875,298.0,0.048010791970516165,-0.14270498048286506,-0.17465325877986143,5.845087190416591,-5.819065781192485,-9.648173014897846,0.07131244710160768,-0.12837562406841896,-0.1752576339806935,0.06583890374591808,-0.17479888649996977,-0.21810047854026432,0.03180193995155576,-0.05669015614937269,-0.07875081134269944
2022,0,Alec Pierce | Christian McCaffrey | Hunter Henry | Hunter Renfrow | James Cook | James Robinson | Matthew Stafford | Mecole Hardman | Michael Thomas | Mike Davis | Tee Higgins | Travis Etienne | Treylon Burks,single_030,False,False,1575.3756713867188,1386.646240234375,1749.7438842773438,0.859375,0.171875,296.0,0.05306511784371608,-0.13765065460966514,-0.16939454513844387,7.943027452470817,-3.7211255191382557,-9.256848994407214,0.0774995506762747,-0.12218852049375194,-0.1716250334138505,0.07244000551278475,-0.1681977847331031,-0.21160960966227502,0.03033253575920232,-0.05815956034172613,-0.07918137190867976
2022,0,Alec Pierce | Cordarrelle Patterson | DK Metcalf | Darnell Mooney | Darrell Henderson | Darren Waller | DeVonta Smith | George Kittle | George Pickens | Jaylen Waddle | Josh Allen | Kenny Gainwell | Najee Harris,subset_08_046,False,False,1694.1685485839844,1482.7251708984375,1903.5723999023437,0.90625,0.234375,295.0,0.1432894479066612,-0.04742632454671999,-0.0764678121507096,11.041890599889525,-0.6222623717195499,-3.3607271663708085,0.1731448127652972,-0.02654325840472943,-0.06599918188399874,0.18657565109798552,-0.05406213914790235,-0.09265373647335018,0.08482514636045661,-0.0036669497404718445,-0.024049128171143193
2022,0,Alec Pierce | Darrell Henderson | DeVonta Smith | Diontae Johnson | Garrett Wilson | George Kittle | Hunter Renfrow | Irv Smith | Josh Allen | Kenny Gainwell | Mecole Hardman | Najee Harris | Travis Etienne,subset_04_029,False,False,1645.5775356292725,1446.1889404296876,1821.861572265625,0.9375,0.265625,298.0,0.10808803303134737,-0.08262773942203383,-0.11212856533363606,11.93894915152532,0.27479617991624417,-3.8803654982037123,0.1510341743151859,-0.04865389685484074,-0.09459781362530173,0.14584657661014383,-0.09479121363574403,-0.13515019600341519,0.06706925178730488,-0.02142284431362357,-0.042656323544499476
2022,0,Alexander Mattison | Alvin Kamara | Chase Claypool | Chase Edmonds | Chris Olave | Cordarrelle Patterson | Gabe Davis | Jamaal Williams | Pat Freiermuth | Patrick Mahomes | Rhamondre Stevenson | Skyy Moore | Tee Higgins,single_028,False,False,1611.4071502685547,1452.690673828125,1816.403173828125,0.84375,0.15625,290.0,0.08419823870809634,-0.10651753374528486,-0.13931082739129896,8.636179204387158,-3.0279737672219174,-7.359511875029969,0.11093834488640149,-0.08874972628362515,-0.1363174177911835,0.1119328249296967,-0.12870496531619116,-0.17287947661856512,0.05024932438079392,-0.03824277172013454,-0.060242691269798795
2022,0,Alexander Mattison | Amari Cooper | Brandon Aiyuk | Breece Hall | Cole Kmet | DK Metcalf | Dameon Pierce | Jalen Tolbert | Joe Burrow | Kyle Pitts | Najee Harris | Robert Woods | Treylon Burks,subset_04_013,False,False,1618.4169483184814,1449.0220825195313,1800.147998046875,0.890625,0.203125,294.0,0.06418264031780406,-0.12653313213557715,-0.15761303498997614,5.992038413520001,-5.672114558089074,-8.937146889330768,0.08386006852569558,-0.11582800264433106,-0.15945231412099023,0.08514765744922795,-0.1554901327966599,-0.19718766552521436,0.03914204127821952,-0.049350054822708926,-0.07035725044891449
2022,0,Alexander Mattison | Amari Cooper | Brian Robinson | Chase Claypool | Cordarrelle Patterson | DJ Moore | DK Metcalf | Dameon Pierce | Garrett Wilson | George Kittle | Justin Herbert | Najee Harris | Robert Woods,single_059,False,False,1645.6970958709717,1451.47041015625,1852.5462036132812,0.90625,0.171875,298.0,0.06962675281997141,-0.1210890196334098,-0.14552873070958228,5.853470473680552,-5.810682497928524,-8.988503930653044,0.08106740628269868,-0.11862066488732793,-0.15591364256814028,0.08989360439064606,-0.1507441858552418,-0.18389378904620707,0.03368461234814163,-0.05480748375278682,-0.07249656036300403
2022,0,Alexander Mattison | Antonio Gibson | Brandon Aiyuk | Elijah Moore | Gabe Davis | George Pickens | James Robinson | Jaylen Waddle | Joe Mixon | Julio Jones | Kirk Cousins | Mark Andrews | Michael Carter,single_013,False,False,1612.5205211639404,1436.1385986328125,1780.370947265625,0.671875,0.09375,296.0,0.0631979681965385,-0.1275178042568427,-0.16088609847445862,7.687102748764763,-3.9770502228443094,-8.971859269524696,0.08434862678888003,-0.11533944438114659,-0.16526289952832765,0.08428512489375853,-0.15635266535212936,-0.20160790501831652,0.03528582949177608,-0.05320626660915237,-0.07537624281084025
