lock_version,model_run_id,model_name,forecast_origin,candidate_id,parameters_json,selection_metric,selection_score,selection_start_season,selection_end_season,selection_seasons
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lasso,2025,2,"{""alpha"": 0.01}",rmse,3.319715712938851,2013,2024,12
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lasso,2026,2,"{""alpha"": 0.01}",rmse,3.3001827295071853,2013,2025,13
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2017,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.6070873333066533,2013,2016,4
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2018,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.5077940042317515,2013,2017,5
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2019,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.4858783576298555,2013,2018,6
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2020,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.432166135844213,2013,2019,7
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2021,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.4192011300959004,2013,2020,8
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2022,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.380303334924807,2013,2021,9
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2023,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.3276335998999187,2013,2022,10
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2024,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.316925390517798,2013,2023,11
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2025,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.303687265710169,2013,2024,12
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_random_forest,2026,0,"{""bootstrap"": true, ""max_depth"": 6, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 250, ""n_jobs"": 1, ""random_state"": 1234}",rmse,3.2762476322141554,2013,2025,13
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2017,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.63601415876674,2013,2016,4
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2018,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.5334126542306707,2013,2017,5
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2019,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.5091143409080434,2013,2018,6
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2020,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.4545848453707433,2013,2019,7
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2021,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.4353052776619375,2013,2020,8
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2022,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.395398527862789,2013,2021,9
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2023,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.3398184394984405,2013,2022,10
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2024,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.3308339609418307,2013,2023,11
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2025,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.3148172122521107,2013,2024,12
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_lightgbm,2026,7,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 7, ""reg_lambda"": 1.0}",rmse,3.285872140505375,2013,2025,13
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2017,1,"{""C"": 1.0}",brier,0.14167239982688687,2013,2016,4
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2018,1,"{""C"": 1.0}",brier,0.1427272283144852,2013,2017,5
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2019,1,"{""C"": 1.0}",brier,0.14389549900778828,2013,2018,6
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2020,1,"{""C"": 1.0}",brier,0.1432187334398605,2013,2019,7
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2021,1,"{""C"": 1.0}",brier,0.14221659554438865,2013,2020,8
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2022,1,"{""C"": 1.0}",brier,0.14217406246671793,2013,2021,9
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2023,1,"{""C"": 1.0}",brier,0.139130817959389,2013,2022,10
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2024,1,"{""C"": 1.0}",brier,0.1374658616624749,2013,2023,11
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2025,1,"{""C"": 1.0}",brier,0.1375991846771186,2013,2024,12
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_logistic,2026,1,"{""C"": 1.0}",brier,0.13818639042606407,2013,2025,13
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2017,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12596746912969373,2013,2016,4
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2018,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12324447064401345,2013,2017,5
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2019,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12225229466255443,2013,2018,6
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2020,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12140486710301922,2013,2019,7
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2021,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12158554924565262,2013,2020,8
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2022,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12219928627112044,2013,2021,9
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2023,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12119642191311786,2013,2022,10
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2024,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12085892425652657,2013,2023,11
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2025,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12230182856728102,2013,2024,12
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,participation_lightgbm,2026,2,"{""learning_rate"": 0.05, ""max_depth"": 4, ""min_child_samples"": 20, ""n_estimators"": 200, ""num_leaves"": 7, ""reg_lambda"": 5.0}",brier,0.12370735423119456,2013,2025,13
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2017,3,"{""alpha"": 0.03}",rmse,3.615702589858131,2013,2016,4
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2018,3,"{""alpha"": 0.03}",rmse,3.513350662196463,2013,2017,5
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2019,3,"{""alpha"": 0.03}",rmse,3.489669782200562,2013,2018,6
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2020,3,"{""alpha"": 0.03}",rmse,3.446327309937675,2013,2019,7
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2021,3,"{""alpha"": 0.03}",rmse,3.428493062300511,2013,2020,8
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2022,3,"{""alpha"": 0.03}",rmse,3.386867953424953,2013,2021,9
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2023,3,"{""alpha"": 0.03}",rmse,3.325416502372574,2013,2022,10
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2024,3,"{""alpha"": 0.03}",rmse,3.3111880823825364,2013,2023,11
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2025,3,"{""alpha"": 0.03}",rmse,3.299797786006671,2013,2024,12
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,conditional_ppg_log_adp_lasso,2026,3,"{""alpha"": 0.03}",rmse,3.2761625890797155,2013,2025,13
