lock_version,model_run_id,slice_type,slice_value,n_rows,n_interval_rows,interval_coverage,p25_p75_coverage,p10_p90_coverage,mean_interval_width,median_residual
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,pooled,all,3696,3289,0.8898809523809523,0.4965034965034965,0.7920340529036182,7.592901824257951,-0.49601017496455446
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,position,QB,380,338,0.8894736842105263,0.4526627218934911,0.7396449704142012,8.191262855449649,-0.008528418894536038
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,position,RB,1011,901,0.8911968348170128,0.5149833518312985,0.8013318534961155,8.548328769976719,-0.6666024917115045
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,position,TE,802,715,0.8915211970074813,0.48671328671328673,0.7902097902097902,5.556525253306403,-0.6000785497807817
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,position,WR,1503,1335,0.8882235528942116,0.500374531835206,0.8,7.887226574516344,-0.46584227427219105
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,history_depth,other_no_history,27,19,0.7037037037037037,0.631578947368421,0.8947368421052632,7.756239631674379,-0.5728533636555344
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,history_depth,rookie,531,470,0.8851224105461394,0.474468085106383,0.7680851063829788,8.052049883769511,-0.8159442531816179
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,history_depth,second_year,567,509,0.8977072310405644,0.5127701375245579,0.7956777996070727,7.668430704544971,-0.5313423208551327
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,history_depth,veteran_with_history,2571,2291,0.8910929599377674,0.49628982976866,0.7952859013531209,7.4805721837614705,-0.46273949067821896
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2018,405,405,1.0,0.5185185185185185,0.7901234567901234,7.986589657958126,0.1557401616424583
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2019,388,388,1.0,0.4639175257731959,0.7989690721649485,7.51837374479764,-0.04161077780115763
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2020,414,414,1.0,0.5024154589371981,0.7946859903381642,7.6185360461601555,-0.247827778409345
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2021,419,419,1.0,0.4892601431980907,0.8162291169451074,7.633017314368717,-0.6193053749955819
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2022,426,426,1.0,0.4859154929577465,0.8004694835680751,7.502000500866649,-1.0125298461061571
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2023,413,413,1.0,0.5230024213075061,0.7893462469733656,7.498233266717509,-0.8929589679975933
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2024,407,407,1.0,0.44963144963144963,0.7542997542997543,7.448109395798979,-0.5377054370004828
v2_conditional_ppg_2026_candidate_v1,v2_locked_final_dk_20260730T140449Z_8a9b4479,season,2025,417,417,1.0,0.5371702637889688,0.7913669064748201,7.542074391092022,-0.5424343761422015
