scope,period,method,n,ppg_crps,ppg_mae_mean,ppg_bias,ppg_80_coverage,ppg_pit_mean,ppg_pit_ks,contribution_crps,contribution_mae_mean,contribution_bias,contribution_80_coverage,contribution_pit_mean,contribution_pit_ks,plus3_actual_rate,plus3_predicted_rate,plus3_brier,plus3_auc,plus5_actual_rate,plus5_predicted_rate,plus5_brier,plus5_auc,impact_actual_rate,impact_predicted_rate,impact_brier,impact_auc,zero_actual_rate,zero_predicted_rate,zero_brier,zero_auc,contribution_q90_spearman,tail_lift_surprise_spearman,raw_residual_mean,effective_sample_size,max_donor_probability,played_crps,played_mae_mean,played_bias,played_80_coverage,extended_absence_actual_rate,extended_absence_predicted_rate,extended_absence_brier,extended_absence_auc,weighted_season_gap,weight_last3_seasons,weight_10plus_seasons,retain_adp_rank,add_log_adp,log_adp_weight,log_adp_cap,recency_half_life,feature_count_total,total_match_weight
all,temporal_2023_2025,production,888.0,1.917769808349593,2.7273034667474545,0.37499964895921845,0.7916666666666666,0.4750981177122614,0.0471424218036296,16.680975375575734,25.022727978683605,1.674476561190947,0.8367117117117117,0.48254118261671625,0.04671200275543835,0.16328828828828829,0.17617921003065368,0.13913332020269004,0.5586021255859285,0.06306306306306306,0.07641015957770013,0.06158943210081113,0.5755065247252747,0.10135135135135136,0.10681234299818167,0.08917191607463688,0.6823865218602061,0.12387387387387387,0.10839745655902136,0.09278596296301254,0.8097686375321337,0.6074209605841638,-0.11450029409354393,-0.45227759474280904,61.18490789395686,0.050000000000000024,1.7074354850992817,2.5879919555816095,0.014237353946795454,0.8896396396396397,0.20382882882882883,0.20647143387605635,0.13946266262299897,0.7146764400196925,5.867049478908196,0.3393634653291262,0.17903055975943943,True,False,0.0,300.0,12.0,55,58.25
all,temporal_2023_2025,replace_adp_rank_with_log_adp,888.0,1.9192595013788223,2.7273283630013743,0.37487938434505336,0.793918918918919,0.4751234980815972,0.04737720785774813,16.68298083565171,25.012623287220404,1.6695578108330316,0.8423423423423423,0.4827381547067144,0.0446201331343527,0.16328828828828829,0.1757464300499851,0.1391443546362217,0.5599201745022508,0.06306306306306306,0.07615419874101528,0.06162901745719994,0.5715788118131868,0.10135135135135136,0.1067874919012745,0.08918337972501976,0.6815928710665553,0.12387387387387387,0.10827320990841824,0.09265383817679956,0.8109137648983408,0.6090360785564648,-0.11028557595326942,-0.45984155202098503,61.377352713735746,0.050000000000000024,1.7094356207973294,2.5907575385762294,0.013042243896039451,0.8885135135135135,0.20382882882882883,0.206378260850523,0.13988270217605386,0.711753811529535,5.85785888708305,0.3399590341654862,0.17806899752599786,False,True,0.5,300.0,12.0,55,58.25
wr,all_2017_2025,add_log_adp,1077.0,1.6035820881519345,2.259213483222763,-0.11626884261129565,0.8124419684308264,0.5132605767462699,0.02891259790076467,14.897155767268673,21.587887902946814,-0.1534737132421773,0.8458681522748375,0.5086154510010901,0.02957827766462323,0.14948932219127206,0.1518866413481693,0.12720044255685387,0.548218015134666,0.0510677808727948,0.05549598343261111,0.04887019211649097,0.5544742928304572,0.09006499535747446,0.08867485531395779,0.07863117504158144,0.7099726488533558,0.09099350046425256,0.10346115591079938,0.07591984588425103,0.7881532592608034,0.690633926237501,-0.04676186893859458,0.1528017032737637,60.56004300009856,0.050000000000000024,1.6578028617093503,2.4672447496950727,0.12609349042914791,0.8895078922934077,0.18384401114206128,0.17489389088778298,0.14111846828567454,0.682208892106503,4.383977307463781,0.48294171783017303,0.07066017262412407,True,True,0.5,300.0,12.0,59,60.25
wr,all_2017_2025,production,1077.0,1.6033625794748088,2.2592290254471905,-0.11612238391337314,0.8115134633240483,0.5133653335877442,0.032126607424836806,14.900455925549513,21.58754465563338,-0.14116577366616828,0.8449396471680595,0.5085644289941572,0.028555909783212596,0.14948932219127206,0.15231032698342933,0.12718213496872574,0.5488215031598361,0.0510677808727948,0.05543249701651866,0.04887148144211262,0.5552748621241772,0.09006499535747446,0.08902645934890716,0.07861663527001236,0.7093730275615401,0.09099350046425256,0.10375586069607909,0.0758929510430851,0.7885389089241417,0.6919225099471839,-0.040362682006062085,0.15480808877540642,60.7141971137915,0.050000000000000024,1.657851061322139,2.4682071673778068,0.12738180571368854,0.8913649025069638,0.18384401114206128,0.17477648545432253,0.14110174407777187,0.6827719745808483,4.385892305521527,0.48237032526342616,0.07075835006271375,True,False,0.0,300.0,12.0,55,58.25
wr,all_2017_2025,replace_adp_rank_with_log_adp,1077.0,1.603755341172609,2.259256438293512,-0.11592538221861239,0.8115134633240483,0.5132777841063096,0.030968920705090275,14.897993104737836,21.584558594247845,-0.1446216493273298,0.8458681522748375,0.5090298797044558,0.028594532096615,0.14948932219127206,0.15251720301841257,0.1271439034511761,0.5499674523312268,0.0510677808727948,0.05544390731396901,0.04903064387095571,0.5390499911047856,0.09006499535747446,0.08914812011594814,0.07862666068216999,0.7093730275615401,0.09099350046425256,0.10314149580358287,0.07564440767681752,0.7898313564445185,0.6927970033315565,-0.040186059766767965,0.15482149752067806,60.880418546045185,0.05000000000000002,1.658083868271224,2.468677373160784,0.13094846517508066,0.8922934076137419,0.18384401114206128,0.1743137654799048,0.14092796319964493,0.6843348157341331,4.374851975451515,0.48365738555204374,0.06992030423778414,False,True,0.5,300.0,12.0,55,58.25
wr,development_2017_2022,add_log_adp,717.0,1.580237131497246,2.2192749044747315,-0.2232112564349763,0.8340306834030683,0.528820686779101,0.0583028439278247,14.773821226019423,21.288477479084438,-0.7106422825524005,0.8535564853556485,0.5221053994226349,0.048475945878118376,0.14783821478382148,0.15342179485262508,0.12719012512788863,0.5195318531328166,0.05160390516039052,0.05760157689075156,0.04939928983701567,0.5515103338632751,0.08926080892608089,0.0922417745279296,0.07846043375864788,0.7024071592649311,0.08228730822873083,0.10428122847218466,0.06973944818231483,0.7915614857554994,0.6830856704083668,-0.056235264151249305,0.27554257537388693,59.78915340343173,0.050000000000000024,1.6755757305320156,2.481736014883308,0.1937201925489886,0.8898186889818689,0.18549511854951187,0.17280177104467487,0.14109588998281783,0.6948964877948295,3.861006146086768,0.547748538245844,0.04321033991667089,True,True,0.5,300.0,12.0,59,60.25
wr,development_2017_2022,production,717.0,1.5798104930720265,2.219289951823227,-0.2230013397651696,0.8368200836820083,0.5288659934139572,0.05905927295464791,14.773101564984167,21.279655004157853,-0.7031978542581215,0.8563458856345886,0.5221100721774997,0.04858638479371663,0.14783821478382148,0.15399462076164877,0.12710931930249983,0.5218170027483556,0.05160390516039052,0.05754392332612183,0.04935397075202896,0.5616255961844198,0.08926080892608089,0.09265379970714124,0.07840534347091911,0.7014978943338438,0.08228730822873083,0.10458189034150321,0.06963595741791426,0.7926433465560765,0.6854253242969858,-0.04974219610025251,0.2789611625524218,59.952810122202855,0.050000000000000024,1.6758750643279225,2.4828477575061676,0.19466633623477128,0.891213389121339,0.18549511854951187,0.17269045229287053,0.1411662397224372,0.6944716242661448,3.860054394364163,0.5472061052625304,0.042920504973172624,True,False,0.0,300.0,12.0,55,58.25
wr,development_2017_2022,replace_adp_rank_with_log_adp,717.0,1.5801571198849969,2.219264886115341,-0.22277152119416777,0.8340306834030683,0.5285986342273067,0.0596816469894102,14.772045243030854,21.28251673074622,-0.6948870962116356,0.8563458856345886,0.5223591670945986,0.050880739321455204,0.14783821478382148,0.15449463206275243,0.12693896827754825,0.5267269863817435,0.05160390516039052,0.05769914270696132,0.049528512292098904,0.5457869634340222,0.08926080892608089,0.09291601608622943,0.0783594441998101,0.7042496171516079,0.08228730822873083,0.10390581500065961,0.06936976691837154,0.7919478646128484,0.6843380079557019,-0.05704524546503248,0.279825934545761,60.06551728432061,0.05000000000000002,1.6756887001750338,2.482334031293657,0.20126238658014486,0.8926080892608089,0.18549511854951187,0.17199168525803393,0.140671222480219,0.6993124935626738,3.849234080474418,0.5487138211330677,0.04236169986683953,False,True,0.5,300.0,12.0,55,58.25
wr,recent_2020_2025,add_log_adp,718.0,1.5752133323072177,2.204070690604698,-0.03492468177605595,0.8036211699164345,0.5013797357302044,0.023528621316606713,14.93686157422523,21.617516268704588,0.4534365724403523,0.8356545961002786,0.49568399380740025,0.027306601051514612,0.13788300835654596,0.14829974665270176,0.11886809993688914,0.5575790212300713,0.04317548746518106,0.0516335641432275,0.04187004494223406,0.5369770390195803,0.08495821727019498,0.08727181551456323,0.07415590095550167,0.7219851785313272,0.09192200557103064,0.09851115261705216,0.07609432124566914,0.7935954638408627,0.7020061118059663,-0.04322780472762937,0.030599887842007026,61.216638714462114,0.05000000000000002,1.6791629597548987,2.497969399972592,0.13882242019490304,0.8816155988857939,0.19498607242339833,0.17661534106842447,0.14640426468369055,0.6838482451804251,4.828527160316768,0.4168833979567499,0.09306952587132364,True,True,0.5,300.0,12.0,59,60.25
wr,recent_2020_2025,production,718.0,1.5750505071161283,2.2040847615158836,-0.03488377366573963,0.8022284122562674,0.50131111087132,0.024936869295503317,14.946499640860074,21.625190417034926,0.4662173201411018,0.8342618384401114,0.4956441307935454,0.026832398587119055,0.13788300835654596,0.14883421925404713,0.11899512474408346,0.5540053197565313,0.04317548746518106,0.0512576421789106,0.04190199022486148,0.5308494154106213,0.08495821727019498,0.08771355841871109,0.07431238282102802,0.7189659904683484,0.09192200557103064,0.09870475255044839,0.07595891940630387,0.7946411972485592,0.7026766658968671,-0.0385035761908491,0.03324224633814361,61.34690024541202,0.050000000000000024,1.6785382759899101,2.498146104693018,0.1418164620594988,0.8844011142061281,0.19498607242339833,0.17636823721618083,0.146274148494014,0.6856401384083045,4.831879305789217,0.4160503655865213,0.09332986124609774,True,False,0.0,300.0,12.0,55,58.25
wr,recent_2020_2025,replace_adp_rank_with_log_adp,718.0,1.575181722211833,2.2041258446123204,-0.03475829492622228,0.8008356545961003,0.5014737058124585,0.02251870213815277,14.941622152601015,21.617960423129443,0.4603099084042646,0.8328690807799443,0.4962261765976005,0.02927768936666919,0.13788300835654596,0.1487936539999004,0.11907857644040176,0.5518676261810349,0.04317548746518106,0.05139038106075186,0.04204370883257902,0.5136169413532422,0.08495821727019498,0.08766501544893728,0.07431898237331334,0.7169698330713377,0.09192200557103064,0.09853253116179501,0.07573329984018483,0.7968023796244655,0.7041985679544985,-0.03337231854172897,0.03244494973723974,61.56767518990267,0.05000000000000002,1.6792525337593702,2.4985571513014317,0.1420371508167717,0.8844011142061281,0.19498607242339833,0.17632208281348616,0.14639706008607167,0.6849233811171528,4.824471962930215,0.41659442123190765,0.09239119555651353,False,True,0.5,300.0,12.0,55,58.25
wr,temporal_2023_2025,add_log_adp,360.0,1.650077460155856,2.338757819229259,0.09672479825420176,0.7694444444444445,0.48227002426421495,0.043980131986827264,15.142797061923428,22.18421366380604,0.9562203539673502,0.8305555555555556,0.48174797039484674,0.04902005640868404,0.1527777777777778,0.1488291272851281,0.12722099143620966,0.6103725782414307,0.05,0.05130234312848139,0.0478164058231126,0.550682261208577,0.09166666666666666,0.0815707412127973,0.07897123476342416,0.7243072931146326,0.10833333333333334,0.10182784472604042,0.0882291379739407,0.7817717070053518,0.7033355869224104,-0.02974328505621185,-0.09165720032564836,62.09539811345997,0.05000000000000002,1.6224052313042079,2.4383829798618373,-0.00859635795953471,0.8888888888888888,0.18055555555555555,0.17906069624197332,0.1411634367388641,0.6572099087353325,5.425561537206334,0.3538681338356283,0.12533108943313495,True,True,0.5,300.0,12.0,59,60.25
wr,temporal_2023_2025,production,360.0,1.6502704848936829,2.3387743470815843,0.09674486982478814,0.7611111111111111,0.4824931861005363,0.04485599047717859,15.154103360342164,22.2007582114888,0.9782147868461386,0.8222222222222222,0.48158602298733355,0.04847592073732887,0.1527777777777778,0.14895577520847555,0.127327159503959,0.6061997019374069,0.05,0.05122723961655904,0.04791052356652923,0.5371994801819363,0.09166666666666666,0.08180200646875756,0.07903745810320642,0.7232879251227875,0.10833333333333334,0.1021106849856094,0.08835479667988372,0.7809729211598371,0.7008530195277789,-0.028358500708595996,-0.0924634498304826,62.23062620537223,0.050000000000000024,1.6219532553356208,2.4390479920388213,-0.006626550907467907,0.8916666666666667,0.18055555555555555,0.17893116816754787,0.14097329025214675,0.6594524119947849,5.433186145243281,0.3532390634318768,0.12620205819938313,True,False,0.0,300.0,12.0,55,58.25
wr,temporal_2023_2025,replace_adp_rank_with_log_adp,360.0,1.6507551319037697,2.3389062797150357,0.09687651124103548,0.7666666666666667,0.4827637576153238,0.044976822172977826,15.148839262637578,22.18612530572191,0.9513236990505798,0.825,0.48248238231908813,0.04615232492632687,0.1527777777777778,0.1485788235051023,0.1275520660053182,0.59725782414307,0.05,0.05095223015625937,0.04803905593217886,0.5188434048083171,0.09166666666666666,0.08164372730847123,0.07915886684287003,0.7204151607821333,0.10833333333333334,0.10161922673607166,0.08814140052072238,0.7842479431264477,0.706588455396467,-0.016722351252710283,-0.09414567288761211,62.50343022564663,0.05000000000000002,1.6230209113961362,2.4414778623794784,-0.009093428290005532,0.8916666666666667,0.18055555555555555,0.17893857525513096,0.14143930513250155,0.6551760104302478,5.4217076162809,0.3540866513531713,0.12480785794324883,False,True,0.5,300.0,12.0,55,58.25
te,all_2017_2025,add_log_adp,423.0,1.3181609954935767,1.8485299233728418,-0.09030747855703546,0.8203309692671394,0.5113634194793166,0.04424715854431044,13.428714751462147,19.427103175151167,-0.31454156425227603,0.8156028368794326,0.5035721499285456,0.03564738781437954,0.10874704491725769,0.12023423039274543,0.09571456845073682,0.6118671433514012,0.04964539007092199,0.03813999107067724,0.04705363974025971,0.6011608623548922,0.0851063829787234,0.08752442490488042,0.07542456969585161,0.6864053976457077,0.06619385342789598,0.0668972847044929,0.060087453794038494,0.7641500904159132,0.652968376334049,0.013840029477366544,-0.18378371985902855,58.59482353298849,0.050000000000000024,1.6154492699077923,2.3827586662252145,0.12542748101413229,0.900709219858156,0.17257683215130024,0.17141147928884495,0.1383539457253314,0.62426614481409,5.217983939980716,0.3880375857747363,0.12822482436356356,True,True,0.5,300.0,12.0,59,60.25
te,all_2017_2025,production,423.0,1.3179581338998707,1.8484826394576683,-0.09035865475761351,0.8203309692671394,0.5115537377150073,0.04348182978947224,13.431204478646464,19.427462356042504,-0.3197836686951554,0.8132387706855791,0.5039180209771255,0.03589897474671491,0.10874704491725769,0.12000129440542326,0.09566923716672177,0.6130780763464422,0.04964539007092199,0.03810541871021991,0.04703666054061332,0.6047145226249704,0.0851063829787234,0.08722829712871316,0.07542111429532418,0.6831036462819409,0.06619385342789598,0.06691890962452533,0.060179030194818316,0.7625678119349005,0.6540894012923809,0.02048638923188249,-0.18193438965935071,58.66776188583896,0.05000000000000002,1.615672691370327,2.381122944586974,0.12719020234034206,0.8983451536643026,0.17257683215130024,0.1712493585038526,0.1384874739342408,0.6231311154598825,5.213553725258695,0.38848607528172147,0.1279720863719207,True,False,0.0,300.0,12.0,55,58.25
te,all_2017_2025,replace_adp_rank_with_log_adp,423.0,1.3188213508393984,1.848486631455167,-0.09031947607510005,0.8250591016548463,0.5120685946464779,0.04390223379175012,13.436562070222548,19.425374126215733,-0.3239116691291022,0.8250591016548463,0.5048037868087694,0.03602821695502881,0.10874704491725769,0.12038795194291366,0.09590668441270547,0.6066197670395571,0.04964539007092199,0.03816457989036887,0.04706518667277093,0.5954750059227671,0.0851063829787234,0.08717302635181862,0.07538042249260009,0.6856158484065461,0.06619385342789598,0.0665420921558461,0.05967605784794452,0.7711573236889693,0.6577519394439603,0.03447466170472786,-0.18429701346202523,58.92625505221231,0.050000000000000024,1.6172346109102749,2.3858741741633187,0.12189513783119026,0.8983451536643026,0.17257683215130024,0.17105871058866218,0.1386383796215579,0.6210567514677103,5.201221759232922,0.3892382878655197,0.12691271713583852,False,True,0.5,300.0,12.0,55,58.25
te,development_2017_2022,add_log_adp,280.0,1.2845690343304685,1.7829805973131179,-0.10875410764228785,0.8285714285714286,0.515682510303023,0.059925218702762656,13.42744856833996,19.04223492685876,-0.516066954411797,0.8178571428571428,0.509646222946937,0.07021438382977521,0.1,0.12201436268527238,0.08940680250143486,0.6118197278911565,0.05,0.03817062767773903,0.047465437219661295,0.567937701396348,0.07857142857142857,0.08945715980083742,0.07043314301577631,0.6895701198026779,0.05,0.06935537177448903,0.04803633927538186,0.768796992481203,0.6532812351759112,0.042466285102033,0.0315470755686305,57.65531516602069,0.050000000000000024,1.63960087836665,2.369879049603724,0.2262851598202719,0.9,0.18571428571428572,0.17350281204107354,0.1469529883192325,0.6026484480431848,4.741461843813932,0.4233763403050727,0.08916128321680068,True,True,0.5,300.0,12.0,59,60.25
te,development_2017_2022,production,280.0,1.2844721223968703,1.782963621031843,-0.10878893139667632,0.8285714285714286,0.5160901111124145,0.058247594004934206,13.434625555366816,19.04882538496403,-0.5217556148876689,0.8178571428571428,0.5101673630185181,0.07104757319318569,0.1,0.12200052351881556,0.08937095342427731,0.6112528344671202,0.05,0.03808253800197872,0.04742791946466131,0.5719656283566058,0.07857142857142857,0.08940732418772332,0.07051833050769837,0.6828752642706131,0.05,0.06942446860415201,0.0481808470316281,0.7642320085929108,0.6530149971136825,0.043911092160432076,0.03456912616222891,57.74074316321648,0.05000000000000002,1.6399318830400123,2.3691795565929405,0.22968537461689179,0.8964285714285715,0.18571428571428572,0.17312184373931103,0.1470641170406375,0.6035762483130904,4.739255555795383,0.4238600312312999,0.08920065888863402,True,False,0.0,300.0,12.0,55,58.25
te,development_2017_2022,replace_adp_rank_with_log_adp,280.0,1.2847782367952836,1.7829448074804564,-0.1087152536841538,0.8321428571428572,0.5165746654294695,0.06251559418469302,13.439455866951668,19.047051833920193,-0.5233975279416869,0.8214285714285714,0.5112841871992828,0.07190276227860912,0.1,0.12252522247115952,0.08944727500761679,0.6095521541950113,0.05,0.038192748724198554,0.047508744108457304,0.556390977443609,0.07857142857142857,0.08941513977930571,0.07039953334167175,0.6851656095842142,0.05,0.06859450573910672,0.04788502751928887,0.7677228786251342,0.6533369975626613,0.04483657772602785,0.03116816231859239,57.93644678147478,0.050000000000000024,1.6414734472937518,2.3763552683748563,0.22340332439481836,0.9,0.18571428571428572,0.17307202000430522,0.147306831264657,0.6023954116059379,4.7255390568709785,0.4246817931070112,0.08798643927780628,False,True,0.5,300.0,12.0,55,58.25
