period,matcher,teams,rooms,score_crps,championship_brier,championship_log_loss,actual_winner_probability,champion_pick_hit_rate,top3_brier,actual_top3_probability,predicted_top3_overlap,score_crps_baseline,championship_brier_baseline,championship_log_loss_baseline,actual_winner_probability_baseline,champion_pick_hit_rate_baseline,top3_brier_baseline,actual_top3_probability_baseline,predicted_top3_overlap_baseline,score_crps_delta,championship_brier_delta,championship_log_loss_delta,actual_winner_probability_delta,champion_pick_hit_rate_delta,top3_brier_delta,actual_top3_probability_delta,predicted_top3_overlap_delta
all_2017_2025,production,1296,108,240.13296248236688,0.07357531941313147,2.282600449029115,0.1138117283950617,0.17592592592592593,0.1803140627176837,0.2835648148148148,1.0462962962962963,240.13296248236688,0.07357531941313147,2.282600449029115,0.1138117283950617,0.17592592592592593,0.1803140627176837,0.2835648148148148,1.0462962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,te_pff_yac_w025,1296,108,240.28085581743608,0.07410806621870714,2.3135278836067696,0.11090615354938273,0.14814814814814814,0.18058370791672027,0.2829861111111111,1.0833333333333333,240.13296248236688,0.07357531941313147,2.282600449029115,0.1138117283950617,0.17592592592592593,0.1803140627176837,0.2835648148148148,1.0462962962962963,0.14789333506919888,0.0005327468055756623,0.030927434577654456,-0.0029055748456789793,-0.02777777777777779,0.0002696451990365778,-0.0005787037037037202,0.03703703703703698
development_2017_2022,production,864,72,251.73184566896163,0.07245440541962048,2.2160436931217813,0.12344473379629631,0.20833333333333334,0.17602072821723092,0.29574170524691357,1.125,251.73184566896163,0.07245440541962048,2.2160436931217813,0.12344473379629631,0.20833333333333334,0.17602072821723092,0.29574170524691357,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,te_pff_yac_w025,864,72,251.8328196924887,0.07286898687543203,2.2418410556589543,0.1213107638888889,0.18055555555555555,0.17624512032716855,0.29522328317901236,1.1944444444444444,251.73184566896163,0.07245440541962048,2.2160436931217813,0.12344473379629631,0.20833333333333334,0.17602072821723092,0.29574170524691357,1.125,0.10097402352707263,0.00041458145581155237,0.02579736253717302,-0.0021339699074074125,-0.02777777777777779,0.00022439210993763226,-0.000518422067901203,0.06944444444444442
temporal_2023_2025,production,432,36,216.93519610917738,0.07581714740015351,2.4157139608437834,0.09454571759259259,0.1111111111111111,0.18890073171858926,0.2592110339506173,0.8888888888888888,216.93519610917738,0.07581714740015351,2.4157139608437834,0.09454571759259259,0.1111111111111111,0.18890073171858926,0.2592110339506173,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
temporal_2023_2025,te_pff_yac_w025,432,36,217.17692806733078,0.07658622490525736,2.4569015395024008,0.09009693287037036,0.08333333333333333,0.1892608830958237,0.25851176697530864,0.8611111111111112,216.93519610917738,0.07581714740015351,2.4157139608437834,0.09454571759259259,0.1111111111111111,0.18890073171858926,0.2592110339506173,0.8888888888888888,0.24173195815339454,0.0007690775051038545,0.04118757865861733,-0.004448784722222224,-0.027777777777777776,0.00036015137723444113,-0.0006992669753086433,-0.02777777777777768
