period,scope,method,n,ppg_crps,contribution_crps,severity,event_rate,predicted_rate,calibration_bias,brier,log_loss,average_precision,roc_auc,top_decile_lift,top_decile_recall,tail_utility_crps,observed_tail_utility_mean,predicted_tail_utility_mean,ppg_crps_baseline,contribution_crps_baseline,brier_baseline,log_loss_baseline,average_precision_baseline,top_decile_lift_baseline,top_decile_recall_baseline,tail_utility_crps_baseline,ppg_crps_delta,contribution_crps_delta,brier_delta,log_loss_delta,average_precision_delta,top_decile_lift_delta,top_decile_recall_delta,tail_utility_crps_delta
all_2017_2025,all,wr_ppg225_tdrate050__te_ypr050,2647,1.8143238008350955,16.429357601292608,q90,0.03551190026445032,0.04163708642289659,0.006125186158446268,0.03340388262751874,0.1515092635664325,0.09528988941423419,0.7406180463534766,3.081613809714974,0.30851063829787234,2.083501777742648,2.247099357763506,2.2184007189121866,1.8152531267818313,16.431713123420717,0.03340828758857227,0.15163325091905577,0.09499247296329257,2.9753512645523887,0.2978723404255319,2.083115116684374,-0.0009293259467357817,-0.0023555221281092997,-4.404961053527945e-06,-0.00012398735262328375,0.00029741645094162605,0.10626254516258538,0.010638297872340441,0.0003866610582741181
all_2017_2025,all,wr_ppg225_tdrate050__te_ypr050,2647,1.8143238008350955,16.429357601292608,q95,0.02606724593879864,0.026259008531579402,0.00019176259278076355,0.024169063388801995,0.11852255253075904,0.11328619927731094,0.8145652736083471,4.487667487011212,0.4492753623188406,1.2111423708355986,1.3054095202115612,1.171745124505502,1.8152531267818313,16.431713123420717,0.02415126740854356,0.1181041531317692,0.11357668518561294,4.34290401968827,0.43478260869565216,1.2108426722534489,-0.0009293259467357817,-0.0023555221281092997,1.7795980258434457e-05,0.000418399398989841,-0.00029048590830199617,0.14476346732294232,0.014492753623188415,0.0002996985821497322
all_2017_2025,core,flatter_w025_all,1080,1.9563736666905824,23.43296332460059,q90,0.07314814814814814,0.0738254095598291,0.0006772614116809517,0.06727912674391029,0.26086801568682105,0.11727601746225075,0.5901693243465396,2.0253164556962027,0.20253164556962025,4.816540976919599,5.246659259259259,4.704186748796081,1.9595139302750213,23.471873444435186,0.06746449231011095,0.26246945736721766,0.11303781312089668,2.1518987341772156,0.21518987341772153,4.825938983661121,-0.0031402635844388627,-0.03891011983459691,-0.00018536556620066258,-0.0016014416803966092,0.004238204341354065,-0.1265822784810129,-0.012658227848101278,-0.009398006741522025
all_2017_2025,core,flatter_w025_all,1080,1.9563736666905824,23.43296332460059,q95,0.06111111111111111,0.055413243679665596,-0.0056978674314455136,0.05592756604488155,0.2196417642084769,0.12608618354213683,0.6716275177813639,2.878787878787879,0.2878787878787879,2.9321759728591177,3.1771472222222243,2.611770283238451,1.9595139302750213,23.471873444435186,0.05608046011971055,0.2214891614515466,0.12283425711707671,2.4242424242424243,0.24242424242424243,2.9381485151701843,-0.0031402635844388627,-0.03891011983459691,-0.00015289407482900474,-0.0018473972430697039,0.0032519264250601143,0.4545454545454546,0.04545454545454547,-0.0059725423110665865
all_2017_2025,core,production,1080,1.9595139302750213,23.471873444435186,q90,0.07314814814814814,0.07261449948912715,-0.0005336486590209882,0.06746449231011095,0.26246945736721766,0.11303781312089668,0.5895496908155136,2.1518987341772156,0.21518987341772153,4.825938983661121,5.246659259259259,4.652787735393458,1.9595139302750213,23.471873444435186,0.06746449231011095,0.26246945736721766,0.11303781312089668,2.1518987341772156,0.21518987341772153,4.825938983661121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,core,production,1080,1.9595139302750213,23.471873444435186,q95,0.06111111111111111,0.05439267235976372,-0.006718438751347387,0.05608046011971055,0.2214891614515466,0.12283425711707671,0.6659494351802043,2.4242424242424243,0.24242424242424243,2.9381485151701843,3.1771472222222243,2.593442005284356,1.9595139302750213,23.471873444435186,0.05608046011971055,0.2214891614515466,0.12283425711707671,2.4242424242424243,0.24242424242424243,2.9381485151701843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,core,te_ypr050,1080,1.958847736798228,23.46329277872872,q90,0.07314814814814814,0.07237092490389925,-0.0007772232442488924,0.06743538396773577,0.26244904614440545,0.11373136640395462,0.5904475271563879,2.1518987341772156,0.21518987341772153,4.825798205858525,5.246659259259259,4.636370287052975,1.9595139302750213,23.471873444435186,0.06746449231011095,0.26246945736721766,0.11303781312089668,2.1518987341772156,0.21518987341772153,4.825938983661121,-0.0006661934767933086,-0.00858066570646443,-2.910834237518367e-05,-2.0411222812211083e-05,0.0006935532830579377,0.0,0.0,-0.00014077780259658113
all_2017_2025,core,te_ypr050,1080,1.958847736798228,23.46329277872872,q95,0.06111111111111111,0.05413547140220096,-0.0069756397089101516,0.0560817646458489,0.22161110562918293,0.12296113393550957,0.6650678381447612,2.4242424242424243,0.24242424242424243,2.938199451763689,3.1771472222222243,2.5835415677622002,1.9595139302750213,23.471873444435186,0.05608046011971055,0.2214891614515466,0.12283425711707671,2.4242424242424243,0.24242424242424243,2.9381485151701843,-0.0006661934767933086,-0.00858066570646443,1.3045261383487494e-06,0.00012194417763633503,0.00012687681843286114,0.0,0.0,5.09365935048578e-05
all_2017_2025,core,wr_ppg225_both025,1080,1.958757226928342,23.457022954004962,q90,0.07314814814814814,0.07260575846703897,-0.0005423896811091733,0.06741353627774967,0.2611179400407131,0.11331494745142377,0.5886012721455758,2.1518987341772156,0.21518987341772153,4.8207612962690245,5.246659259259259,4.648720199868357,1.9595139302750213,23.471873444435186,0.06746449231011095,0.26246945736721766,0.11303781312089668,2.1518987341772156,0.21518987341772153,4.825938983661121,-0.0007567033466793216,-0.014850490430223573,-5.09560323612851e-05,-0.00135151732650457,0.00027713433052709013,0.0,0.0,-0.005177687392096786
all_2017_2025,core,wr_ppg225_both025,1080,1.958757226928342,23.457022954004962,q95,0.06111111111111111,0.05436796544635518,-0.00674314566475593,0.05604740569734456,0.2212596425424136,0.12384858980454441,0.6654563385332617,2.4242424242424243,0.24242424242424243,2.9341483088712352,3.1771472222222243,2.5886214626012514,1.9595139302750213,23.471873444435186,0.05608046011971055,0.2214891614515466,0.12283425711707671,2.4242424242424243,0.24242424242424243,2.9381485151701843,-0.0007567033466793216,-0.014850490430223573,-3.3054422365993985e-05,-0.000229518909133003,0.0010143326874677006,0.0,0.0,-0.004000206298949038
all_2017_2025,core,wr_ppg225_tdrate050,1080,1.958588251690763,23.46074920827404,q90,0.07314814814814814,0.07260548650539043,-0.000542661642757708,0.06747935192661485,0.2623674749185312,0.11287018046176467,0.5860721556924089,2.1518987341772156,0.21518987341772153,4.827203721040043,5.246659259259259,4.661914969456652,1.9595139302750213,23.471873444435186,0.06746449231011095,0.26246945736721766,0.11303781312089668,2.1518987341772156,0.21518987341772153,4.825938983661121,-0.0009256785842584048,-0.011124236161144552,1.4859616503895556e-05,-0.00010198244868647732,-0.00016763265913201375,0.0,0.0,0.00126473737892141
all_2017_2025,core,wr_ppg225_tdrate050,1080,1.958588251690763,23.46074920827404,q95,0.06111111111111111,0.05452583305862693,-0.006585278052484177,0.05612501210262038,0.22254070636807993,0.12249099207230353,0.6576116191500806,2.4242424242424243,0.24242424242424243,2.9388574770067417,3.1771472222222243,2.600010911304743,1.9595139302750213,23.471873444435186,0.05608046011971055,0.2214891614515466,0.12283425711707671,2.4242424242424243,0.24242424242424243,2.9381485151701843,-0.0009256785842584048,-0.011124236161144552,4.455198290982676e-05,0.0010515449165333368,-0.00034326504477318054,0.0,0.0,0.0007089618365574424
all_2017_2025,core,wr_ppg225_tdrate050__te_ypr050,1080,1.9579220582139694,23.452168542567577,q90,0.07314814814814814,0.07236191192016253,-0.0007862362279856122,0.06745024358423966,0.262347063695719,0.11357011824822069,0.5870711566914097,2.1518987341772156,0.21518987341772153,4.827062943237448,5.246659259259259,4.6454975211161695,1.9595139302750213,23.471873444435186,0.06746449231011095,0.26246945736721766,0.11303781312089668,2.1518987341772156,0.21518987341772153,4.825938983661121,-0.0015918720610519355,-0.01970490186760898,-1.4248725871288115e-05,-0.0001223936714986884,0.0005323051273240093,0.0,0.0,0.0011239595763266053
all_2017_2025,core,wr_ppg225_tdrate050__te_ypr050,1080,1.9579220582139694,23.452168542567577,q95,0.06111111111111111,0.05426863210106417,-0.006842479010046941,0.05612631662875873,0.2226626505457163,0.12254925868731115,0.6564909449524834,2.4242424242424243,0.24242424242424243,2.9389084136002457,3.1771472222222243,2.5901104737825875,1.9595139302750213,23.471873444435186,0.05608046011971055,0.2214891614515466,0.12283425711707671,2.4242424242424243,0.24242424242424243,2.9381485151701843,-0.0015918720610519355,-0.01970490186760898,4.585650904817551e-05,0.0011734890941696996,-0.000284998429765565,0.0,0.0,0.000759898430061412
all_2017_2025,depth,flatter_w025_all,1567,1.714853508112576,11.583748804130034,q90,0.009572431397574984,0.020670064034692737,0.011097632637117752,0.009849466851637715,0.07516637776422565,0.026379811886773966,0.6821735395189004,3.326963906581741,0.3333333333333333,0.19055655248634096,0.1797574984045947,0.54978372390847,1.7158264083564034,11.579528600960202,0.009936238386745988,0.07524326817239667,0.024376633911396904,3.9923566878980887,0.4,0.19271959892120438,-0.000972900243827457,0.004220203169831294,-8.677153510827304e-05,-7.689040817102089e-05,0.002003177975377062,-0.6653927813163478,-0.06666666666666671,-0.002163046434863425
all_2017_2025,depth,flatter_w025_all,1567,1.714853508112576,11.583748804130034,q95,0.0019144862795149968,0.007179019412384403,0.005264533132869406,0.002126766607445791,0.04696303585152489,0.0019144862795149968,0.30019181585677746,0.0,0.0,0.019548619882814963,0.01537970644543721,0.18886580586823476,1.7158264083564034,11.579528600960202,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.0,0.0,0.02035747100898529,-0.000972900243827457,0.004220203169831294,-1.8420310950775006e-05,0.00011338749662848785,0.0,0.0,0.0,-0.000808851126170327
all_2017_2025,depth,production,1567,1.7158264083564034,11.579528600960202,q90,0.009572431397574984,0.02065540973388095,0.011082978336305964,0.009936238386745988,0.07524326817239667,0.024376633911396904,0.6933419243986254,3.9923566878980887,0.4,0.19271959892120438,0.1797574984045947,0.5540665692639253,1.7158264083564034,11.579528600960202,0.009936238386745988,0.07524326817239667,0.024376633911396904,3.9923566878980887,0.4,0.19271959892120438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,depth,production,1567,1.7158264083564034,11.579528600960202,q95,0.0019144862795149968,0.007055595806571761,0.005141109527056764,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.30242966751918154,0.0,0.0,0.02035747100898529,0.01537970644543721,0.19629603075365035,1.7158264083564034,11.579528600960202,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.0,0.0,0.02035747100898529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all_2017_2025,depth,te_ypr050,1567,1.7157526004864014,11.579316538365386,q90,0.009572431397574984,0.020686169277399365,0.01111373787982438,0.009948062479239949,0.0754081282338225,0.023645020721329485,0.6889604810996564,3.9923566878980887,0.4,0.1927711186338861,0.1797574984045947,0.5539073488524511,1.7158264083564034,11.579528600960202,0.009936238386745988,0.07524326817239667,0.024376633911396904,3.9923566878980887,0.4,0.19271959892120438,-7.380787000199618e-05,-0.00021206259481587608,1.1824092493960964e-05,0.00016486006142582554,-0.0007316131900674192,0.0,0.0,5.1519712681719065e-05
all_2017_2025,depth,te_ypr050,1567,1.7157526004864014,11.579316538365386,q95,0.0019144862795149968,0.0070573908732368875,0.0051429045937218905,0.0021452709911142327,0.04685148854486549,0.0019144862795149968,0.30274936061381075,0.0,0.0,0.020367717131587335,0.01537970644543721,0.1961855009871641,1.7158264083564034,11.579528600960202,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.0,0.0,0.02035747100898529,-7.380787000199618e-05,-0.00021206259481587608,8.407271766654525e-08,1.840189969085082e-06,0.0,0.0,0.0,1.0246122602045049e-05
all_2017_2025,depth,wr_ppg225_both025,1567,1.7156964835117487,11.588657399599764,q90,0.009572431397574984,0.020512564443184243,0.010940133045609259,0.009932442870010662,0.07506311590207862,0.024525393940345794,0.6958333333333333,3.9923566878980887,0.4,0.19260744185736273,0.1797574984045947,0.548686377352926,1.7158264083564034,11.579528600960202,0.009936238386745988,0.07524326817239667,0.024376633911396904,3.9923566878980887,0.4,0.19271959892120438,-0.00012992484465468301,0.009128798639562063,-3.7955167353255492e-06,-0.0001801522703180486,0.00014876002894888968,0.0,0.0,-0.0001121570638416558
all_2017_2025,depth,wr_ppg225_both025,1567,1.7156964835117487,11.588657399599764,q95,0.0019144862795149968,0.006973116479976117,0.00505863020046112,0.002143200213662348,0.046766159239009335,0.0019144862795149968,0.30402813299232734,0.0,0.0,0.02034140495608419,0.01537970644543721,0.19559382819137755,1.7158264083564034,11.579528600960202,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.0,0.0,0.02035747100898529,-0.00012992484465468301,0.009128798639562063,-1.9867047342182927e-06,-8.348911588706986e-05,0.0,0.0,0.0,-1.6066052901098776e-05
all_2017_2025,depth,wr_ppg225_tdrate050,1567,1.7154275270400148,11.589342595235879,q90,0.009572431397574984,0.020430314411575227,0.010857883014000242,0.009926793804164159,0.07495332236931466,0.024658871876562766,0.6973797250859106,3.9923566878980887,0.4,0.19254658302397804,0.1797574984045947,0.545768269648932,1.7158264083564034,11.579528600960202,0.009936238386745988,0.07524326817239667,0.024376633911396904,3.9923566878980887,0.4,0.19271959892120438,-0.0003988813163886551,0.009813994275676308,-9.444582581829078e-06,-0.00028994580308200346,0.0002822379651658616,0.0,0.0,-0.00017301589722634736
all_2017_2025,depth,wr_ppg225_tdrate050,1567,1.7154275270400148,11.589342595235879,q95,0.0019144862795149968,0.00695255905837723,0.005038072778862233,0.0021435590868863234,0.04674578837387622,0.0019144862795149968,0.30594629156010233,0.0,0.0,0.02032974680245484,0.01537970644543721,0.19429689408101655,1.7158264083564034,11.579528600960202,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.0,0.0,0.02035747100898529,-0.0003988813163886551,0.009813994275676308,-1.6278315102427436e-06,-0.00010385998102018651,0.0,0.0,0.0,-2.7724206530448797e-05
all_2017_2025,depth,wr_ppg225_tdrate050__te_ypr050,1567,1.7153537191700128,11.589130532641063,q90,0.009572431397574984,0.020461073955093646,0.010888642557518662,0.009938617896658121,0.0751181824307405,0.023901474615435646,0.6928264604810996,3.9923566878980887,0.4,0.19259810273665975,0.1797574984045947,0.5456090492374577,1.7158264083564034,11.579528600960202,0.009936238386745988,0.07524326817239667,0.024376633911396904,3.9923566878980887,0.4,0.19271959892120438,-0.00047268918639065127,0.009601931680860432,2.3795099121336205e-06,-0.00012508574165616404,-0.0004751592959612583,0.0,0.0,-0.0001214961845446283
all_2017_2025,depth,wr_ppg225_tdrate050__te_ypr050,1567,1.7153537191700128,11.589130532641063,q95,0.0019144862795149968,0.006954354125042355,0.005039867845527358,0.0021436431596039895,0.0467476285638453,0.0019144862795149968,0.3062659846547314,0.0,0.0,0.020339992925056886,0.01537970644543721,0.19418636431453037,1.7158264083564034,11.579528600960202,0.002145186918396566,0.046849648354896405,0.0019144862795149968,0.0,0.0,0.02035747100898529,-0.00047268918639065127,0.009601931680860432,-1.543758792576632e-06,-0.00010201979105110143,0.0,0.0,0.0,-1.7478083928403748e-05
development_2017_2022,all,flatter_w025_all,1759,1.7641772772325641,16.311206224532654,q90,0.036384309266628764,0.04449044449136589,0.008106135224737125,0.0338706468116145,0.14952748277481714,0.11715458115668238,0.7537933259587022,3.435546875,0.34375,2.2161677859501427,2.415538374076179,2.3961057115366473,1.7674278561451908,16.328392341347612,0.03406751555144403,0.15091489456710494,0.1074369963801553,3.2793856534090913,0.328125,2.2198368618613613,-0.0032505789126267004,-0.017186116814958297,-0.00019686873982952685,-0.001387411792287796,0.00971758477652708,0.15616122159090873,0.015625,-0.0036690759112185667
development_2017_2022,all,flatter_w025_all,1759,1.7641772772325641,16.311206224532654,q95,0.0267197271176805,0.028501011514324187,0.0017812843966436877,0.024445495119787334,0.11802922511247263,0.13737468930932575,0.832347385166037,5.103481624758221,0.5106382978723404,1.2942742612660032,1.4058664013644122,1.2311386266435353,1.7674278561451908,16.328392341347612,0.0245367057234691,0.11897013257919012,0.13744969737773846,4.4655464216634435,0.44680851063829785,1.295240449534773,-0.0032505789126267004,-0.017186116814958297,-9.121060368176559e-05,-0.0009409074667174888,-7.500806841270746e-05,0.6379352030947771,0.06382978723404253,-0.0009661882687697076
development_2017_2022,all,production,1759,1.7674278561451908,16.328392341347612,q90,0.036384309266628764,0.04385791610581508,0.007473606839186318,0.03406751555144403,0.15091489456710494,0.1074369963801553,0.7436163348082595,3.2793856534090913,0.328125,2.2198368618613613,2.415538374076179,2.361715787623557,1.7674278561451908,16.328392341347612,0.03406751555144403,0.15091489456710494,0.1074369963801553,3.2793856534090913,0.328125,2.2198368618613613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,all,production,1759,1.7674278561451908,16.328392341347612,q95,0.0267197271176805,0.027854820899812734,0.0011350937821322342,0.0245367057234691,0.11897013257919012,0.13744969737773846,0.8243686617617816,4.4655464216634435,0.44680851063829785,1.295240449534773,1.4058664013644122,1.2171345132366704,1.7674278561451908,16.328392341347612,0.0245367057234691,0.11897013257919012,0.13744969737773846,4.4655464216634435,0.44680851063829785,1.295240449534773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
development_2017_2022,all,te_ypr050,1759,1.767178563889679,16.325653576525678,q90,0.036384309266628764,0.04380021015932185,0.007415900892693089,0.03406881117213809,0.1511201171962422,0.10777138954645703,0.7414869100294985,3.2793856534090913,0.328125,2.2197221242355463,2.415538374076179,2.3538225844019394,1.7674278561451908,16.328392341347612,0.03406751555144403,0.15091489456710494,0.1074369963801553,3.2793856534090913,0.328125,2.2198368618613613,-0.00024929225551173495,-0.0027387648219345806,1.2956206940639703e-06,0.0002052226291372472,0.00033439316630172466,0.0,0.0,-0.00011473762581504232
development_2017_2022,all,te_ypr050,1759,1.767178563889679,16.325653576525678,q95,0.0267197271176805,0.027723625493512115,0.0010038983758316154,0.024538394198691107,0.11901114042425733,0.1373794497762515,0.8237596937760987,4.4655464216634435,0.44680851063829785,1.2951885555330587,1.4058664013644122,1.2126240807406203,1.7674278561451908,16.328392341347612,0.0245367057234691,0.11897013257919012,0.13744969737773846,4.4655464216634435,0.44680851063829785,1.295240449534773,-0.00024929225551173495,-0.0027387648219345806,1.6884752220072685e-06,4.100784506720634e-05,-7.024760148696685e-05,0.0,0.0,-5.189400171423664e-05
development_2017_2022,all,wr_ppg225_both025,1759,1.7670846768386215,16.32904102363865,q90,0.036384309266628764,0.043718015655251255,0.007333706388622491,0.03405445419285097,0.15050811552385232,0.1076135461725974,0.7448515855457227,3.2793856534090913,0.328125,2.2185483410751434,2.415538374076179,2.359186455369873,1.7674278561451908,16.328392341347612,0.03406751555144403,0.15091489456710494,0.1074369963801553,3.2793856534090913,0.328125,2.2198368618613613,-0.00034317930656935225,0.0006486822910360956,-1.3061358593059735e-05,-0.0004067790432526197,0.00017654979244209612,0.0,0.0,-0.0012885207862178838
development_2017_2022,all,wr_ppg225_both025,1759,1.7670846768386215,16.32904102363865,q95,0.0267197271176805,0.027791365169194383,0.0010716380515138832,0.0245075217239789,0.11856949756717908,0.13881584659089286,0.8269039570491152,4.678191489361702,0.46808510638297873,1.2947786141777438,1.4058664013644122,1.217776455801589,1.7674278561451908,16.328392341347612,0.0245367057234691,0.11897013257919012,0.13744969737773846,4.4655464216634435,0.44680851063829785,1.295240449534773,-0.00034317930656935225,0.0006486822910360956,-2.9183999490201007e-05,-0.00040063501201104135,0.001366149213154394,0.21264506769825875,0.021276595744680882,-0.00046183535702915
development_2017_2022,all,wr_ppg225_tdrate050,1759,1.7670534096852253,16.327510490500234,q90,0.036384309266628764,0.043587815055742614,0.00720350578911385,0.03405480211623211,0.150513556841989,0.10764274436458732,0.745271017699115,3.2793856534090913,0.328125,2.2191191130049677,2.415538374076179,2.356537529188488,1.7674278561451908,16.328392341347612,0.03406751555144403,0.15091489456710494,0.1074369963801553,3.2793856534090913,0.328125,2.2198368618613613,-0.0003744464599655384,-0.0008818508473780184,-1.2713435211919588e-05,-0.0004013377251159411,0.00020574798443201425,0.0,0.0,-0.0007177488563936407
development_2017_2022,all,wr_ppg225_tdrate050,1759,1.7670534096852253,16.327510490500234,q95,0.0267197271176805,0.027749776530734863,0.0010300494130543632,0.02451451719544252,0.11869570621939697,0.1383849831760553,0.8256487373235235,4.678191489361702,0.46808510638297873,1.2951954289074559,1.4058664013644122,1.2173293160527707,1.7674278561451908,16.328392341347612,0.0245367057234691,0.11897013257919012,0.13744969737773846,4.4655464216634435,0.44680851063829785,1.295240449534773,-0.0003744464599655384,-0.0008818508473780184,-2.2188528026580168e-05,-0.0002744263597931479,0.0009352857983168372,0.21264506769825875,0.021276595744680882,-4.5020627317038375e-05
development_2017_2022,all,wr_ppg225_tdrate050__te_ypr050,1759,1.7668041174297133,16.324771725678296,q90,0.036384309266628764,0.04353010910924939,0.007145799842620627,0.03405609773692617,0.15071877947112625,0.10798365273582096,0.7432890855457228,3.2793856534090913,0.328125,2.219004375379152,2.415538374076179,2.348644325966872,1.7674278561451908,16.328392341347612,0.03406751555144403,0.15091489456710494,0.1074369963801553,3.2793856534090913,0.328125,2.2198368618613613,-0.0006237387154774954,-0.0036206156693161518,-1.1417814517855618e-05,-0.00019611509597869392,0.0005466563556656562,0.0,0.0,-0.0008324864822091271
