iterations,elapsed_seconds,trials_per_second,result_rows,top_player,top_expected_roster_gain,managed_trials,season_ev,workers,blocks,requested_workers,repeat
1000,20.007033399997454,49.98242268142199,30,Jalen Hurts,7.566757690429688,1000,1597.2351151123046,8,20,8,1
1000,18.573769200000243,53.839368263496404,30,Jalen Hurts,7.566757690429688,1000,1597.2351151123046,10,20,10,1
1000,19.05827109999882,52.47065669036799,30,Jalen Hurts,7.566757690429688,1000,1597.2351151123046,12,20,12,1
1000,19.52735440000106,51.21021411891545,30,Jalen Hurts,7.566757690429688,1000,1597.2351151123046,16,20,16,1
