player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Darren Sproles,2347,HB,15,SD,33,29,87.9,342,5,74.8,82.9,77.8,60.2,39.3,11.8,363,12.5,66,14,1,0,1,4,149.4,0,0
Adrian Peterson,3623,HB,16,MIN,33,21,63.6,125,0,64.0,34.1,29.0,29.0,65.7,6.0,140,6.7,16,4,6,1,0,2,58.3,1,0
Correll Buckhalter,869,HB,14,PHI,32,26,81.3,324,2,71.9,85.0,64.1,86.9,40.1,12.5,314,12.1,59,15,2,0,0,3,129.7,0,0
Mike Furrey,726,WR,9,DET,32,18,56.3,183,0,56.2,54.3,45.4,74.1,,10.2,61,3.4,25,9,1,2,0,0,46.7,0,0
Earnest Graham,1613,HB,10,TB,32,23,71.9,174,0,60.1,45.0,40.4,57.1,86.1,7.6,123,5.3,24,6,5,0,0,4,84.6,0,0
Leonard Weaver,2835,FB,14,SEA,31,20,64.5,222,2,56.2,61.3,71.8,42.5,31.6,11.1,213,10.7,62,6,1,0,0,3,107.2,3,0
Chris Perry,1747,HB,13,CIN,31,20,64.5,71,0,36.5,51.8,47.8,35.3,74.4,3.6,84,4.2,12,5,3,0,0,1,68.3,0,0
Willis McGahee,1339,HB,13,BLT,31,24,77.4,173,0,46.0,40.8,41.6,50.4,68.9,7.2,200,8.3,35,9,4,0,1,4,89.9,2,0
Jamal Lewis,583,HB,16,CLV,31,23,74.2,178,0,45.5,39.1,40.0,76.1,53.5,7.7,190,8.3,18,8,4,1,1,4,74.4,0,0
Dante Rosario,3771,TE,16,CAR,31,18,58.1,209,1,61.1,50.4,43.8,73.9,79.1,11.6,77,4.3,24,11,2,3,0,0,49.7,7,0
Michael Gaines,1946,TE,16,DET,30,23,76.7,267,1,50.1,40.2,30.2,14.4,43.3,11.6,96,4.2,33,14,5,0,3,1,114.2,4,0
Jeff King,3100,TE,16,CAR,30,21,70.0,195,1,78.2,42.2,38.0,74.8,53.9,9.3,80,3.8,31,8,4,1,0,2,84.7,5,0
John Standeford,2183,WR,9,DET,30,15,50.0,244,0,60.5,59.4,81.1,22.6,,16.3,42,2.8,36,9,0,1,1,1,63.7,1,0
Chaz Schilens,4540,WR,16,OAK,30,15,50.0,226,2,60.0,59.7,81.1,73.5,,15.1,53,3.5,60,9,0,1,0,1,83.5,4,3
Antonio Chatman,946,WR,10,CIN,30,21,70.0,194,0,59.8,59.9,71.3,25.6,,9.2,124,5.9,25,11,1,1,1,2,73.5,0,0
Tashard Choice,4436,HB,11,DAL,29,21,72.4,186,0,56.7,69.2,59.9,88.0,49.3,8.9,218,10.4,50,6,2,0,0,1,89.2,0,0
Javon Walker,1027,WR,8,OAK,29,15,51.7,196,1,61.6,61.3,65.9,73.0,,13.1,33,2.2,29,12,1,2,0,1,56.1,1,0
Ladell Betts,1063,HB,13,WAS,29,22,75.9,200,0,55.9,56.7,61.3,57.7,70.4,9.1,180,8.2,27,6,2,0,0,2,94.0,0,0
James Jones,3694,WR,10,GB,29,20,69.0,274,1,70.9,69.0,35.9,74.4,,13.7,65,3.3,46,16,4,0,0,1,110.4,0,0
Mike Sims-Walker,3695,WR,9,JAX,29,16,55.2,217,0,63.0,61.3,31.9,73.9,61.4,13.6,27,1.7,32,11,4,3,0,0,39.7,0,0
Chris Baker,1091,TE,15,NYJ,29,21,72.4,194,0,73.6,52.8,71.5,74.6,36.5,9.2,80,3.8,29,11,1,0,0,0,90.3,4,0
Sidney Rice,3660,WR,13,MIN,29,15,51.7,141,4,66.5,66.9,81.1,73.0,,9.4,34,2.3,23,12,0,2,0,1,76.3,1,1
Andre' Davis,1054,WR,12,HST,28,13,46.4,213,0,69.4,65.8,63.2,72.3,,16.4,70,5.4,49,11,1,1,0,1,57.6,1,0
DeAngelo Williams,2972,HB,16,CAR,28,22,78.6,121,2,82.2,45.4,49.1,91.3,49.7,5.5,160,7.3,25,7,3,0,0,4,108.5,1,1
Keenan Burton,4442,WR,13,STR,28,13,46.4,172,1,52.3,50.6,63.5,73.8,,13.2,64,4.9,30,5,1,1,0,0,63.4,0,0
Michael Bush,3716,HB,14,OAK,27,19,70.4,162,0,57.4,47.1,45.1,73.2,86.7,8.5,171,9.0,25,7,3,1,0,2,70.3,0,0
David Anderson,3196,WR,16,HST,27,19,70.4,241,2,63.6,62.6,57.1,74.1,61.4,12.7,120,6.3,65,13,2,1,0,0,107.2,3,1
Jerry Porter,617,WR,10,JAX,27,11,40.7,181,1,57.4,54.4,28.9,72.3,,16.5,43,3.9,33,8,4,2,0,1,45.4,0,0
Le'Ron McClain,3753,HB,16,BLT,27,19,70.4,123,1,46.5,39.1,37.1,47.8,80.4,6.5,154,8.1,25,8,4,0,1,5,92.1,3,1
Matt Spaeth,3693,TE,16,PIT,26,17,65.4,136,0,67.2,47.6,54.5,73.6,63.0,8.0,85,5.0,13,7,2,0,0,0,78.4,0,0
Martellus Bennett,4375,TE,16,DAL,26,20,76.9,283,4,69.2,66.1,71.1,74.6,80.3,14.2,132,6.6,37,12,1,0,0,1,151.1,3,0
Antonio Pittman,3723,HB,10,STR,26,18,69.2,129,0,49.1,31.1,29.0,86.7,57.9,7.2,171,9.5,27,5,5,0,0,2,80.4,0,0
D.J. Hackett,1876,WR,8,CAR,26,13,50.0,181,0,63.8,63.7,81.1,25.9,,13.9,72,5.5,37,7,0,0,1,1,72.8,1,0
Ben Utecht,2199,TE,10,CIN,25,16,64.0,123,0,44.1,43.7,52.8,23.0,53.0,7.7,55,3.4,14,8,2,0,1,2,75.9,1,0
Patrick Cobbs,3272,HB,15,MIA,25,19,76.0,275,2,73.6,77.2,57.1,77.9,76.7,14.5,197,10.4,80,11,2,1,0,0,121.3,0,0
Joey Galloway,117,WR,9,TB,25,13,52.0,138,0,58.0,56.1,63.5,72.3,,10.6,45,3.5,22,6,1,0,0,1,68.4,0,0
Ruvell Martin,2111,WR,13,GB,25,15,60.0,149,1,67.2,63.8,52.8,73.3,,9.9,50,3.3,17,9,2,1,0,3,73.6,0,0
Maurice Morris,1061,HB,13,SEA,25,19,76.0,136,2,59.4,61.3,70.5,73.4,47.0,7.2,125,6.6,13,5,1,0,0,4,114.8,0,0
Devin Thomas,4348,WR,16,WAS,24,15,62.5,120,0,54.0,53.0,43.8,75.1,,8.0,40,2.7,18,7,2,0,0,1,75.0,4,0
Courtney Taylor,3813,WR,10,SEA,24,9,37.5,98,0,51.4,50.3,29.1,70.6,,10.9,36,4.0,26,4,3,1,0,0,33.0,0,0
Cedric Benson,2221,HB,11,CIN,23,20,87.0,185,0,53.9,69.0,83.6,85.3,63.8,9.3,217,10.9,79,6,0,0,0,1,100.2,0,0
James Hardy,4355,WR,13,BUF,23,9,39.1,87,2,51.5,50.9,38.7,70.6,,9.7,22,2.4,17,5,2,2,0,0,43.2,1,0
Sammy Morris,678,HB,13,NE,23,17,73.9,161,0,67.1,74.7,82.2,75.9,50.7,9.5,160,9.4,42,5,1,0,0,2,92.8,0,0
Gijon Robinson,4056,TE,15,IND,23,19,82.6,166,0,72.0,58.8,56.9,74.1,42.0,8.7,98,5.2,23,5,2,0,0,1,96.7,2,0
Demetrius Williams,3056,WR,7,BLT,23,13,56.5,180,1,58.2,58.0,63.2,72.3,,13.8,54,4.2,70,7,1,2,0,2,60.1,2,0
Ryan Grant,2609,HB,16,GB,22,18,81.8,116,1,50.5,44.4,44.9,62.7,53.8,6.4,149,8.3,17,3,3,0,0,1,103.8,0,0
Miles Austin,3211,WR,11,DAL,22,13,59.1,278,3,73.0,71.4,64.4,72.7,,21.4,108,8.3,63,11,1,2,0,0,105.1,0,0
Casey Fitzsimmons,1607,TE,13,DET,22,12,54.5,85,1,61.3,54.2,64.4,72.7,39.7,7.1,18,1.5,16,4,1,0,0,2,78.8,0,0
Julius Jones,1764,HB,15,SEA,22,14,63.6,66,0,52.4,44.4,51.5,49.4,34.8,4.7,95,6.8,17,4,2,0,0,1,67.6,0,0
Kenneth Darby,3862,HB,9,STR,21,19,90.5,183,0,59.0,59.8,83.6,44.3,85.8,9.6,199,10.5,30,8,0,0,0,1,103.0,1,0
Justin Peelle,1104,TE,16,ATL,21,15,71.4,159,2,76.2,51.6,38.4,73.0,48.0,10.6,109,7.3,18,9,3,0,0,2,124.9,4,0
Michael Robinson,3045,FB,12,SF,20,17,85.0,202,0,54.9,83.5,82.2,29.5,76.5,11.9,143,8.4,36,9,0,0,0,3,108.8,1,0
Fred Taylor,333,HB,13,JAX,20,16,80.0,98,0,61.3,37.3,52.8,75.0,64.3,6.1,95,5.9,17,3,2,0,1,1,87.1,0,0
Robert Meachem,3643,WR,14,NO,20,12,60.0,289,3,63.4,61.8,45.7,72.5,,24.1,73,6.1,74,8,2,0,0,1,143.8,1,0
David Patten,221,WR,5,NO,20,11,55.0,162,1,67.5,65.3,78.7,71.5,,14.7,39,3.5,39,7,0,1,0,0,77.5,0,0
John Gilmore,1176,TE,16,TB,20,15,75.0,147,1,84.7,59.2,65.6,73.0,77.2,9.8,94,6.3,36,8,1,0,0,2,111.9,2,0
Darrell Jackson,639,WR,11,DEN,20,12,60.0,190,1,58.6,58.5,29.0,72.3,67.0,15.8,55,4.6,48,8,3,1,0,0,87.5,3,0
James Thrash,323,WR,16,WAS,20,9,45.0,81,1,50.6,47.9,38.4,70.6,,9.0,21,2.3,29,3,2,1,0,0,52.3,1,0
Naufahu Tahi,3526,FB,16,MIN,20,16,80.0,37,0,66.7,31.7,40.1,23.0,53.9,2.3,38,2.4,7,2,3,0,1,1,79.2,0,0
Aundrae Allison,3762,WR,15,MIN,20,10,50.0,109,0,58.5,59.7,80.0,72.9,,10.9,51,5.1,21,8,0,2,0,1,26.9,3,1
Deuce McAllister,793,HB,12,NO,20,18,90.0,128,1,59.0,61.8,68.7,88.7,80.8,7.1,164,9.1,20,5,1,0,0,1,110.0,0,0
Randy McMichael,1114,TE,4,STR,19,11,57.9,139,0,58.4,57.3,46.0,71.9,79.0,12.6,71,6.5,31,5,2,1,0,1,58.9,2,0
Derek Schouman,3838,TE,16,BUF,19,15,78.9,153,1,65.2,56.7,66.4,22.5,57.5,10.2,94,6.3,21,8,1,0,1,1,117.8,1,0
Brad Smith,3048,WR,15,NYJ,19,12,63.2,71,0,58.8,52.8,79.4,77.2,,5.9,61,5.1,18,2,0,0,0,3,70.3,1,1
DeShaun Foster,1041,HB,14,SF,19,16,84.2,133,1,47.4,70.1,67.0,36.7,50.6,8.3,102,6.4,31,6,1,0,0,3,113.4,0,0
Peyton Hillis,4541,FB,10,DEN,18,14,77.8,179,1,70.3,61.2,51.8,85.6,66.8,12.8,144,10.3,47,9,2,0,0,0,126.6,1,0
Dante' Hall,677,WR,8,STR,18,12,66.7,105,0,62.2,60.2,61.8,74.3,,8.8,18,1.5,20,7,1,1,0,0,58.8,0,0
Brandon Manumaleuna,876,TE,16,SD,18,15,83.3,127,2,79.4,56.1,82.2,73.6,32.6,8.5,70,4.7,17,6,0,0,0,1,133.1,1,0
Ahmard Hall,3336,FB,16,TEN,18,13,72.2,138,2,56.4,56.3,49.8,25.7,66.2,10.6,140,10.8,54,5,2,0,0,4,131.3,1,0
Jerome Harrison,3090,HB,14,CLV,18,12,66.7,116,1,70.4,74.8,61.8,81.9,63.5,9.7,111,9.3,23,4,1,1,0,2,79.9,0,0
Joe Klopfenstein,2991,TE,15,STR,18,11,61.1,123,0,54.5,40.7,29.9,20.6,75.2,11.2,44,4.0,29,4,3,1,1,1,58.3,2,0
Early Doucet,4395,WR,6,ARZ,17,14,82.4,90,0,69.2,67.6,64.4,72.7,,6.4,53,3.8,12,6,1,0,0,1,88.7,0,0
Nate Jackson,1259,TE,9,DEN,17,11,64.7,83,1,60.4,53.3,29.9,71.5,72.5,7.5,40,3.6,19,4,3,1,0,0,71.4,1,0
Will Franklin,4419,WR,13,KC,17,7,41.2,83,0,46.6,46.5,52.1,69.5,,11.9,33,4.7,42,3,1,1,0,3,32.2,0,0
Dave Thomas,3031,TE,14,NE,17,9,52.9,93,0,61.2,50.3,77.3,70.6,39.7,10.3,44,4.9,18,5,0,0,0,0,69.0,2,0
Vonta Leach,2100,FB,16,HST,17,12,70.6,103,0,77.1,41.3,45.7,72.5,55.7,8.6,70,5.8,22,2,2,1,0,0,61.6,1,0
B.J. Askew,1400,FB,10,TB,17,13,76.5,66,0,63.7,47.5,49.6,75.6,64.2,5.1,69,5.3,18,3,2,1,0,1,57.5,1,0
Billy McMullen,1409,WR,4,SEA,17,7,41.2,124,0,53.3,51.8,52.1,21.4,,17.7,21,3.0,34,5,1,1,1,0,42.3,0,0
Dwayne Jarrett,3661,WR,9,CAR,16,10,62.5,119,0,59.1,57.4,41.4,71.1,,11.9,32,3.2,25,9,2,0,0,0,85.2,0,0
Delanie Walker,3120,TE,15,SF,16,10,62.5,155,1,72.3,76.7,60.6,21.8,73.8,15.5,112,11.2,53,7,1,1,1,1,89.3,2,0
Edgerrin James,439,HB,13,ARZ,16,12,75.0,85,0,45.6,30.3,36.6,55.6,62.2,7.1,68,5.7,16,4,3,0,1,1,86.7,0,0
Mark Campbell,545,TE,9,NO,16,12,75.0,121,2,60.6,64.0,61.8,71.9,37.4,10.1,75,6.3,29,8,1,0,0,0,135.7,2,0
Keary Colbert,1783,WR,7,SEA,16,7,43.8,52,1,51.7,48.0,45.7,71.9,,7.4,10,1.4,11,5,2,0,0,0,72.9,0,0
Andre Caldwell,4411,WR,6,CIN,15,11,73.3,78,0,67.2,59.3,78.7,74.1,,7.1,48,4.4,15,4,0,1,0,1,57.1,0,0
Mike Tolbert,4740,FB,11,SD,15,13,86.7,182,1,54.7,66.0,64.3,77.4,62.6,14.0,172,13.2,67,8,1,0,0,2,139.4,0,0
Madison Hedgecock,2468,FB,16,NYG,15,8,53.3,52,1,57.9,28.4,26.8,71.3,50.2,6.5,50,6.3,13,4,5,0,0,1,83.2,1,0
Larry Johnson,1343,HB,12,KC,14,12,85.7,66,0,58.7,54.6,79.4,52.2,77.0,5.5,113,9.4,20,3,0,0,0,0,86.3,0,0
Tony Stewart,887,TE,16,OAK,14,11,78.6,81,0,55.4,54.0,60.6,71.5,45.9,7.4,34,3.1,17,5,1,0,0,0,90.8,2,1
Sinorice Moss,2989,WR,9,NYG,14,12,85.7,153,2,80.3,78.6,79.4,71.9,,12.8,31,2.6,27,8,0,0,0,0,151.8,0,0
Tory Humphrey,2644,TE,16,GB,14,11,78.6,162,0,69.8,69.0,78.7,71.5,80.1,14.7,88,8.0,37,8,0,0,0,2,114.9,1,0
Ahman Green,374,HB,8,HST,14,11,78.6,32,0,63.8,32.1,29.9,86.0,70.5,2.9,73,6.6,8,0,3,0,0,1,79.2,0,0
Michael Sellers,432,FB,16,WAS,14,12,85.7,98,1,76.4,55.9,45.7,24.6,70.9,8.2,86,7.2,20,5,2,0,0,2,119.6,2,0
Justin Fargas,1410,HB,14,OAK,14,10,71.4,52,0,53.8,41.7,41.4,68.7,67.3,5.2,62,6.2,12,2,2,0,0,1,77.1,0,0
Greg Jones II,1776,FB,12,JAX,14,13,92.9,116,1,87.3,65.6,63.2,73.3,71.1,8.9,96,7.4,22,6,1,0,0,3,125.0,1,0
Jonathan Stewart,4327,HB,16,CAR,13,8,61.5,47,0,68.8,49.3,54.5,63.7,71.4,5.9,55,6.9,15,2,0,1,0,3,36.4,0,0
John Owens,1133,TE,15,DET,13,8,61.5,56,1,73.1,49.6,76.5,70.1,64.5,7.0,29,3.6,19,3,1,2,0,0,57.4,0,0
Jacob Hester,4383,FB,9,SD,13,12,92.3,91,1,64.0,70.3,63.2,28.3,77.2,7.6,90,7.5,16,4,1,0,0,1,121.5,1,0
Rudi Johnson,857,HB,14,DET,13,12,92.3,88,1,59.2,64.3,79.4,68.3,37.1,7.3,86,7.2,34,4,0,1,0,0,88.5,1,0
Troy Williamson,2224,WR,8,JAX,13,5,38.5,30,1,57.6,57.0,49.2,69.8,,6.0,4,0.8,10,2,1,1,0,1,40.2,0,0
Ben Patrick,3831,TE,10,ARZ,13,11,84.6,104,0,77.6,62.8,78.7,71.5,54.8,9.5,47,4.3,19,6,0,1,0,2,67.9,0,0
Tom Santi,4510,TE,5,IND,13,10,76.9,64,1,59.9,70.1,78.0,71.1,13.5,6.4,39,3.9,13,3,0,0,0,0,112.3,0,0
Greg Estandia,3597,TE,16,JAX,13,10,76.9,113,0,58.8,54.1,58.9,23.4,74.7,11.3,36,3.6,23,6,1,0,1,0,102.4,1,0
Steve Johnson,4538,WR,10,BUF,13,10,76.9,102,2,67.4,65.6,58.5,71.7,,10.2,33,3.3,21,9,1,0,0,1,138.5,0,0
Jeff Webb,3135,WR,5,KC,13,5,38.5,46,0,55.4,55.1,73.4,68.0,,9.2,5,1.0,15,3,0,0,0,0,48.9,0,0
Lawrence Vickers,3125,FB,12,CLV,13,10,76.9,78,0,73.0,57.9,78.7,76.0,61.8,7.8,54,5.4,21,4,0,0,0,2,91.2,1,0
Tatum Bell,1762,HB,7,DEN,13,10,76.9,57,0,56.5,52.0,78.0,83.0,74.4,5.7,76,7.6,12,3,0,0,0,0,84.5,1,0
Joel Dreessen,2415,TE,16,HST,12,11,91.7,77,0,58.4,45.0,78.7,24.0,46.4,7.0,45,4.1,13,4,0,1,1,1,58.7,2,1
Jermichael Finley,4405,TE,13,GB,12,6,50.0,74,1,62.5,59.2,32.2,69.5,74.0,12.3,20,3.3,35,3,2,0,0,0,97.2,0,0
Michael Pittman,382,HB,8,DEN,12,10,83.3,112,0,57.6,51.4,60.6,86.1,74.4,11.2,104,10.4,40,1,1,0,0,0,105.6,1,0
Leonard Pope,3017,TE,13,ARZ,12,9,75.0,77,0,55.3,48.5,79.0,71.3,48.2,8.6,26,2.9,25,2,0,0,0,0,91.3,3,0
Derek Fine,4446,TE,9,BUF,11,10,90.9,94,1,68.9,70.5,78.0,71.1,34.8,9.4,38,3.8,20,6,0,0,0,1,132.6,1,0
Daniel Fells,3309,TE,10,STR,11,7,63.6,81,0,54.9,60.2,52.5,69.5,72.7,11.6,54,7.7,26,4,1,0,0,1,85.8,1,0
Kolby Smith,3764,HB,6,KC,11,10,90.9,52,0,56.8,51.9,59.9,81.5,75.6,5.2,58,5.8,8,0,1,0,0,0,86.4,0,0
Jason McKie,1279,FB,10,CHI,11,11,100.0,64,1,70.6,57.8,78.7,29.3,85.8,5.8,56,5.1,12,4,0,0,1,1,121.2,3,0
Garrett Mills,3051,TE,8,MIN,11,5,45.5,65,0,63.5,63.8,45.8,68.0,31.9,13.0,38,7.6,23,3,1,0,0,0,64.6,1,0
Derek Stanley,3865,WR,8,STR,11,6,54.5,119,1,56.7,64.4,74.6,18.1,,19.8,70,11.7,80,2,1,1,0,0,85.0,0,0
Brandon Jacobs,2327,HB,13,NYG,11,6,54.5,36,0,61.4,29.3,27.1,59.6,81.5,6.0,28,4.7,9,0,4,0,0,0,61.2,1,0
Glenn Holt,3355,WR,8,CIN,11,3,27.3,26,1,48.1,42.6,25.5,65.8,,8.7,0,0.0,10,2,4,0,0,0,69.9,0,0
Jim Kleinsasser,469,TE,16,MIN,11,6,54.5,92,0,89.8,42.9,29.7,68.8,73.9,15.3,47,7.8,34,5,2,1,0,1,44.5,2,0
Mike Cox,4716,FB,16,KC,11,8,72.7,19,0,69.3,48.1,77.3,71.3,56.4,2.4,23,2.9,5,0,0,0,0,0,75.2,3,0
Bubba Franks,592,TE,8,NYJ,11,6,54.5,47,0,63.5,53.0,53.3,69.5,56.6,7.8,23,3.8,25,2,1,2,0,0,25.8,1,0
Sam Aiken,1439,WR,12,NE,11,8,72.7,101,0,63.8,62.3,54.5,70.1,,12.6,82,10.3,43,5,1,0,0,0,100.9,0,0
Brad Hoover,740,FB,16,CAR,11,6,54.5,39,0,79.6,36.0,29.7,74.5,86.2,6.5,27,4.5,12,1,2,1,0,0,24.4,1,0
Lorenzo Neal,47,FB,15,BLT,10,7,70.0,35,0,69.9,50.7,52.5,75.9,42.3,5.0,59,8.4,13,2,1,0,0,0,75.0,2,0
Aaron Stecker,572,HB,6,NO,10,9,90.0,52,1,59.8,52.5,56.7,74.9,79.2,5.8,49,5.4,12,2,1,0,0,0,121.7,0,0
Anthony Becht,602,TE,16,STR,10,6,60.0,39,0,62.5,33.5,49.7,68.8,53.2,6.5,27,4.5,11,1,1,1,0,0,28.8,1,0
Darnell Dinkins,1236,TE,10,CLV,10,5,50.0,41,1,65.9,38.2,29.4,68.4,53.1,8.2,19,3.8,22,1,2,1,0,0,54.6,3,0
Justin Griffith,1433,FB,7,OAK,10,9,90.0,85,1,60.9,56.0,56.7,72.0,64.0,9.4,55,6.1,24,4,1,0,0,2,135.4,0,0
Richard Angulo,1548,TE,15,JAX,10,8,80.0,63,0,59.2,43.9,54.5,70.1,30.5,7.9,25,3.1,17,1,1,0,0,1,92.9,0,0
Mike Karney,1875,FB,12,NO,10,9,90.0,18,0,63.8,57.1,77.3,74.9,32.5,2.0,24,2.7,7,1,0,0,0,1,79.2,1,0
Luke Lawton,2099,FB,12,OAK,10,6,60.0,30,0,74.6,62.1,75.9,69.1,73.0,5.0,31,5.2,12,3,0,0,0,1,64.6,2,1
Tony Curtis,2552,TE,15,DAL,10,8,80.0,32,0,52.6,39.5,76.5,18.7,43.0,4.0,17,2.1,8,0,0,0,1,0,80.0,2,0
LenDale White,2990,HB,16,TEN,10,5,50.0,16,0,42.9,25.1,26.3,79.7,77.0,3.2,17,3.4,7,1,4,0,1,0,56.3,0,0
Lorenzo Booker,3687,HB,9,PHI,10,6,60.0,11,0,43.8,40.6,29.7,78.0,60.2,1.8,17,2.8,8,1,2,0,0,0,64.6,0,0
Legedu Naanee,3788,WR,11,SD,10,8,80.0,64,0,66.1,65.4,54.5,70.1,,8.0,32,4.0,18,4,1,0,0,2,93.3,0,0
Daniel Coats,3908,FB,15,CIN,10,2,20.0,19,0,53.8,29.1,26.5,65.8,54.7,9.5,10,5.0,11,1,3,0,0,0,39.6,1,0
Limas Sweed,4367,WR,10,PIT,10,6,60.0,64,0,55.1,59.0,49.2,68.8,,10.7,-18,-3.0,17,4,0,1,0,0,39.2,3,0
Lavelle Hawkins,4440,WR,7,TEN,9,7,77.8,68,0,64.8,63.7,54.5,70.1,,9.7,20,2.9,19,5,1,0,0,1,98.1,0,0
Jerome Felton,4460,FB,11,DET,9,9,100.0,53,0,64.4,67.6,77.3,72.0,81.9,5.9,38,4.2,12,4,0,0,0,0,91.2,0,0
Todd Yoder,772,TE,12,WAS,9,8,88.9,50,1,54.7,59.3,76.5,70.1,23.8,6.3,17,2.1,14,4,0,0,0,0,126.9,1,0
Brad Cottam,4390,TE,15,KC,9,7,77.8,63,0,67.8,49.7,75.6,69.5,48.9,9.0,19,2.7,19,3,0,0,0,0,95.8,1,0
Kenny Watson,1001,HB,9,CIN,9,3,33.3,4,0,40.9,39.0,36.2,75.4,29.0,1.3,3,1.0,3,0,1,0,0,0,42.4,0,0
Malcolm Kelly,4365,WR,5,WAS,9,3,33.3,18,0,48.1,46.7,28.0,65.8,,6.0,7,2.3,7,1,2,0,0,0,42.4,0,0
Michael Turner,1873,HB,16,ATL,9,6,66.7,41,0,72.1,41.8,29.7,84.6,67.8,6.8,36,6.0,18,2,2,0,0,1,76.6,0,0
Keary Colbert,1783,WR,4,DET,9,5,55.6,64,0,51.7,48.0,45.7,71.9,,12.8,34,6.8,28,3,1,0,0,1,78.0,0,0
Adrian Peterson,1177,HB,8,CHI,9,6,66.7,45,0,61.0,50.3,49.2,78.0,80.8,7.5,52,8.7,19,1,1,1,0,2,38.9,0,0
Jason Snelling,3860,FB,15,ATL,9,8,88.9,89,0,50.5,60.5,54.5,77.3,67.1,11.1,88,11.0,27,3,1,0,0,2,107.9,0,0
Dominique Zeigler,4111,WR,6,SF,8,5,62.5,97,0,67.7,66.9,45.8,68.0,,19.4,47,9.4,31,2,1,0,0,1,104.7,0,0
Michael Bumpus,4618,WR,3,SEA,8,5,62.5,48,1,67.8,66.6,73.4,68.0,,9.6,25,5.0,19,4,0,1,0,0,79.2,0,0
Lousaka Polite,2152,FB,11,MIA,8,6,75.0,24,0,64.2,47.0,49.2,78.7,37.9,4.0,25,4.2,9,1,1,0,0,0,77.1,0,0
Fred Davis,4362,TE,10,WAS,8,3,37.5,27,0,59.4,44.5,36.8,67.4,76.6,9.0,13,4.3,15,1,1,0,0,0,47.4,0,0
Ovie Mughelli,1445,FB,16,ATL,8,8,100.0,57,0,76.3,65.1,77.3,73.6,82.7,7.1,42,5.3,18,2,0,0,0,1,96.4,2,0
Owen Schmitt,4477,FB,8,SEA,8,6,75.0,29,0,44.1,59.4,74.6,72.6,21.5,4.8,20,3.3,7,1,0,0,0,0,79.7,0,0
Willie Parker,2142,HB,11,PIT,8,3,37.5,13,0,50.6,45.0,36.2,90.8,67.6,4.3,19,6.3,5,0,1,0,0,1,45.8,0,0
James Johnson,4634,HB,4,CIN,7,6,85.7,47,0,60.1,65.5,74.6,74.5,76.9,7.8,57,9.5,16,3,0,0,0,0,94.6,0,0
Moran Norris,865,FB,10,DET,7,4,57.1,16,0,84.0,50.5,72.1,68.3,73.1,4.0,16,4.0,6,0,0,0,0,0,62.2,1,0
Joshua Cribbs,2544,WR,13,CLV,7,2,28.6,18,1,62.7,51.9,29.9,80.2,25.2,9.0,13,6.5,17,2,1,1,0,0,39.6,1,0
Cadillac Williams,2222,HB,6,TB,7,7,100.0,43,0,55.0,48.6,75.6,33.3,78.2,6.1,43,6.1,25,2,0,0,1,1,92.3,0,0
Craig Davis,3646,WR,3,SD,7,4,57.1,59,0,65.2,64.6,41.6,67.0,,14.8,40,10.0,20,4,1,1,0,0,45.2,0,0
Maurice Stovall,3035,WR,4,TB,7,3,42.9,25,0,41.1,36.7,28.0,14.2,,8.3,4,1.3,9,1,2,0,1,0,52.7,0,0
Korey Hall,3807,FB,10,GB,7,7,100.0,38,1,70.0,68.8,75.6,69.5,65.4,5.4,26,3.7,11,3,0,0,0,0,128.9,2,0
Selvin Young,4109,HB,8,DEN,7,3,42.9,16,0,63.2,55.2,41.6,52.2,47.8,5.3,20,6.7,8,0,1,0,0,1,50.3,0,0
Nate Burleson,1386,WR,1,SEA,7,5,71.4,60,1,72.9,72.1,45.8,68.0,,12.0,6,1.2,20,4,1,0,0,0,136.9,0,0
Dan Klecko,1429,FB,16,PHI,7,6,85.7,36,0,53.5,61.8,75.6,69.5,48.9,6.0,23,3.8,12,2,0,0,0,0,88.1,2,0
Derek Hagan,3027,WR,2,MIA,6,3,50.0,51,0,67.2,62.6,70.5,65.8,,17.0,7,2.3,20,3,0,0,0,0,79.2,0,0
Travis Minor,846,HB,5,STR,6,5,83.3,35,0,49.6,50.4,45.8,75.5,77.9,7.0,36,7.2,16,2,1,0,0,1,91.0,0,0
Laurent Robinson,3691,WR,6,ATL,6,5,83.3,52,0,73.9,71.8,73.4,68.0,,10.4,28,5.6,23,3,0,0,0,1,102.8,0,0
BenJarvus Green-Ellis,4599,HB,7,NE,6,3,50.0,37,0,42.5,30.5,28.0,85.7,77.8,12.3,36,12.0,20,3,2,0,0,1,69.4,0,0
Quinton Ganther,3191,HB,3,TEN,6,6,100.0,43,0,46.6,66.5,74.6,74.5,70.4,7.2,48,8.0,15,3,0,0,0,1,96.5,0,0
Tony Hunt,3706,FB,6,PHI,6,6,100.0,42,0,44.8,33.8,51.1,20.6,58.9,7.0,33,5.5,18,3,0,0,1,1,95.8,0,0
