player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Knowshon Moreno,4935,HB,16,DEN,72,60,83.3,548,3,77.5,80.5,64.7,85.5,64.0,9.1,488,8.1,35,29,5,0,0,10,112.3,4,0
Cordarrelle Patterson,7810,WR,16,MIN,72,45,62.5,469,4,80.3,72.2,53.9,87.8,,10.4,286,6.4,79,19,5,2,0,9,88.3,1,0
Brandon Myers,5126,TE,16,NYG,71,47,66.2,522,4,67.1,63.3,69.9,78.9,61.8,11.1,178,3.8,27,28,3,4,0,3,83.2,2,1
Jason Avant,3054,WR,16,PHI,71,38,53.5,447,2,61.7,59.4,65.3,24.4,,11.8,89,2.3,31,23,3,2,2,3,70.6,4,0
Aaron Dobson,7840,WR,12,NE,71,37,52.1,519,4,63.6,62.5,28.4,29.1,,14.0,197,5.3,81,25,9,2,1,2,83.0,2,0
Ray Rice,4369,HB,15,BLT,70,58,82.9,321,0,54.9,63.6,75.9,72.0,63.8,5.5,364,6.3,22,13,3,1,0,4,79.8,2,0
Donnie Avery,4347,WR,16,KC,70,40,57.1,596,2,58.3,58.1,50.2,30.0,,14.9,189,4.7,51,25,5,1,1,7,88.7,5,0
Chris Ogbonnaya,5135,HB,16,CLV,70,48,68.6,343,2,59.4,47.4,44.4,36.7,75.3,7.1,293,6.1,17,15,7,2,1,5,77.3,0,0
Kenbrell Thompkins,8126,WR,12,NE,69,32,46.4,466,4,66.5,65.1,50.6,76.8,,14.6,131,4.1,49,21,4,0,0,5,88.2,0,0
Giovani Bernard,7818,HB,16,CIN,69,56,81.2,514,3,78.8,80.4,68.9,80.1,84.1,9.2,525,9.4,41,21,4,1,0,14,106.2,0,0
Eddie Royal,4356,WR,15,SD,66,48,72.7,631,8,74.8,72.5,71.0,81.4,,13.1,356,7.4,54,33,4,2,0,8,129.5,0,0
Shane Vereen,6208,HB,8,NE,66,47,71.2,427,3,75.7,83.3,34.9,60.1,89.2,9.1,288,6.1,50,25,8,1,0,6,97.2,0,0
Tavon Austin,7789,WR,13,STR,65,40,61.5,418,4,70.0,65.3,51.4,43.1,,10.5,219,5.5,81,17,5,1,1,4,94.3,0,0
Vincent Brown,6234,WR,16,SD,65,41,63.1,472,1,64.9,63.2,83.2,78.3,,11.5,91,2.2,51,28,1,3,0,4,70.8,0,0
Rob Gronkowski,5567,TE,7,NE,64,39,60.9,592,4,91.0,91.1,74.4,78.1,69.9,15.2,198,5.1,50,30,2,4,0,2,86.2,3,1
Joique Bell,5797,HB,16,DET,64,53,82.8,547,0,76.1,83.7,62.0,49.3,77.2,10.3,564,10.6,37,22,6,0,0,11,102.3,0,0
Jeremy Kerley,6305,WR,12,NYJ,63,43,68.3,523,3,73.3,74.8,83.6,83.2,,12.2,185,4.3,26,30,1,2,0,3,96.2,0,0
Jacoby Jones,3689,WR,12,BLT,63,38,60.3,455,2,69.3,69.6,90.0,88.3,,12.0,121,3.2,66,21,1,4,0,3,66.6,1,0
Jermaine Gresham,5546,TE,14,CIN,63,46,73.0,461,4,60.6,60.8,70.3,19.9,67.7,10.0,279,6.1,30,27,3,0,3,11,114.6,11,1
Rishard Matthews,7211,WR,16,MIA,62,41,66.1,448,2,68.4,67.6,82.6,78.1,61.6,10.9,174,4.2,29,26,1,1,0,2,91.3,0,0
Ted Ginn Jr.,3625,WR,16,CAR,62,36,58.1,556,5,73.1,72.3,62.9,90.2,,15.4,210,5.8,47,24,3,3,0,5,94.6,2,0
Le'Veon Bell,7829,HB,13,PIT,62,46,74.2,396,0,71.7,59.7,49.7,85.0,65.6,8.6,459,10.0,43,13,7,0,0,10,90.5,2,0
Fred Jackson,3368,HB,16,BUF,61,47,77.0,387,1,76.8,64.5,56.6,70.3,81.6,8.2,421,9.0,37,16,5,0,1,7,98.2,1,0
DeMarco Murray,6223,HB,14,DAL,61,53,86.9,350,1,80.3,70.8,81.5,64.1,83.5,6.6,390,7.4,22,18,2,0,1,9,96.0,2,0
Brandon Pettigrew,4943,TE,14,DET,60,41,68.3,416,2,63.8,57.5,58.4,29.7,73.3,10.1,197,4.8,31,20,4,1,1,2,92.1,6,1
Jordan Reed,7866,TE,9,WAS,60,45,75.0,499,3,88.9,87.1,61.8,78.9,74.7,11.1,229,5.1,38,30,4,2,0,3,102.0,0,0
LeSean McCoy,4976,HB,16,PHI,59,52,88.1,539,2,89.0,78.2,72.5,90.4,43.0,10.4,618,11.9,70,23,3,0,0,13,116.0,1,0
Austin Pettis,6230,WR,16,STR,59,38,64.4,399,4,66.7,66.0,73.0,78.6,49.8,10.5,118,3.1,31,25,2,1,0,1,99.5,1,0
Darrius Heyward-Bey,4930,WR,16,IND,58,29,50.0,309,1,53.7,50.8,28.0,77.6,,10.7,137,4.7,27,16,9,1,0,1,64.5,2,0
Jacquizz Rodgers,6297,HB,15,ATL,58,52,89.7,340,2,75.0,83.5,87.0,90.6,84.0,6.5,387,7.4,22,13,1,0,1,14,102.6,0,0
Julio Jones,6158,WR,5,ATL,57,41,71.9,580,2,80.7,79.6,58.7,23.1,,14.1,261,6.4,81,26,5,2,2,7,101.5,1,0
Reggie Wayne,800,WR,7,IND,57,38,66.7,503,2,81.2,79.1,58.6,78.1,70.2,13.2,174,4.6,35,28,4,2,0,4,91.5,1,0
Andre Ellington,7968,HB,15,ARZ,57,39,68.4,371,1,84.5,68.8,41.6,73.4,81.3,9.5,266,6.8,38,21,6,1,0,11,84.8,0,0
Mychal Rivera,7965,TE,16,OAK,56,38,67.9,407,4,68.6,72.6,58.2,81.8,73.5,10.7,112,2.9,37,25,5,1,0,1,105.3,4,0
David Nelson,5862,WR,12,NYJ,56,36,64.3,423,2,71.4,70.6,71.4,77.4,,11.8,111,3.1,31,20,2,3,0,2,76.7,1,0
Rob Housler,6221,TE,13,ARZ,56,39,69.6,455,1,58.0,58.1,49.2,29.3,37.5,11.7,205,5.3,31,22,5,3,1,2,77.6,3,0
Tyler Eifert,7802,TE,15,CIN,56,39,69.6,445,2,66.5,66.4,49.3,77.9,75.6,11.4,237,6.1,61,20,5,3,0,7,82.8,0,0
T.J. Graham,7071,WR,16,BUF,55,23,41.8,361,2,57.2,56.3,42.9,27.7,,15.7,88,3.8,47,13,4,3,1,4,53.7,3,1
Santonio Holmes,2970,WR,11,NYJ,55,23,41.8,456,1,67.6,66.8,28.3,75.3,,19.8,121,5.3,69,20,7,6,0,0,38.0,3,0
Zach Ertz,7816,TE,16,PHI,55,36,65.5,469,4,80.7,82.2,72.7,85.3,76.1,13.0,171,4.8,38,25,2,0,0,2,116.4,0,0
Maurice Jones-Drew,3005,HB,15,JAX,53,43,81.1,314,0,73.0,69.5,76.3,84.6,93.1,7.3,327,7.6,17,13,2,1,0,11,83.5,0,0
Marcel Reece,4702,FB,16,OAK,53,32,60.4,331,2,66.6,56.9,53.0,84.5,91.1,10.3,232,7.3,45,12,4,2,0,5,75.3,3,0
Andre Holmes,6489,WR,10,OAK,52,25,48.1,431,1,74.5,72.2,63.6,75.5,,17.2,117,4.7,40,21,2,2,0,0,67.1,1,0
Cole Beasley,7330,WR,14,DAL,52,39,75.0,368,2,77.6,77.9,74.3,45.7,,9.4,192,4.9,23,20,1,2,0,5,90.9,1,0
Lance Moore,2718,WR,13,NO,52,37,71.2,457,2,69.6,68.5,56.2,78.1,,12.4,62,1.7,44,26,4,2,0,1,94.8,0,0
Nate Burleson,1386,WR,9,DET,51,39,76.5,461,1,65.0,64.8,56.9,30.1,65.6,11.8,223,5.7,47,23,4,2,1,4,93.7,2,0
Stephen Hill,7047,WR,12,NYJ,51,24,47.1,342,1,60.7,59.8,53.1,26.1,,14.3,96,4.0,51,16,3,4,1,2,43.1,2,0
Dallas Clark,1340,TE,12,BLT,51,31,60.8,343,3,61.1,62.4,50.9,76.8,69.6,11.1,172,5.5,45,19,4,2,0,3,84.0,1,0
Zach Miller,3654,TE,14,SEA,51,33,64.7,387,5,76.0,72.3,79.5,81.2,62.2,11.7,148,4.5,60,18,1,1,0,1,112.1,1,0
Chris Johnson,4338,HB,16,TEN,51,42,82.4,348,4,62.6,47.3,59.9,67.3,70.7,8.3,394,9.4,66,11,4,0,1,5,121.2,3,1
Bilal Powell,6278,HB,16,NYJ,50,36,72.0,262,0,64.8,51.7,40.1,79.4,71.9,7.3,317,8.8,36,14,5,0,0,7,83.9,1,1
Mike Brown,7698,WR,11,JAX,50,32,64.0,446,2,57.0,56.0,50.8,20.9,,13.9,164,5.1,43,20,4,1,2,5,97.6,1,0
Brent Celek,3778,TE,16,PHI,47,32,68.1,502,6,78.4,69.8,60.0,28.0,69.8,15.7,287,9.0,42,23,3,2,1,4,125.2,1,1
Justin Blackmon,7011,WR,4,JAX,46,29,63.0,415,1,71.9,71.4,66.8,76.6,,14.3,215,7.4,67,17,2,3,0,2,72.3,0,0
Miles Austin,3211,WR,11,DAL,46,24,52.2,244,0,58.6,54.2,53.1,75.5,84.2,10.2,109,4.5,20,14,3,2,0,0,49.5,1,0
Leonard Hankerson,6231,WR,10,WAS,46,30,65.2,375,3,68.2,68.2,58.8,76.6,72.4,12.5,133,4.4,29,21,3,2,0,1,94.0,2,0
Marcedes Lewis,2973,TE,10,JAX,46,25,54.3,359,4,66.5,64.5,43.3,25.9,78.6,14.4,223,8.9,41,17,4,3,1,6,81.7,1,0
Aldrick Robinson,6330,WR,15,WAS,46,18,39.1,365,2,66.9,66.2,57.1,75.3,,20.3,76,4.2,62,14,3,1,0,1,73.2,0,0
Andrew Quarless,5677,TE,16,GB,46,32,69.6,312,2,67.5,62.2,59.7,76.8,66.5,9.8,140,4.4,22,18,2,2,0,3,84.7,2,0
Kenny Stills,7926,WR,16,NO,46,32,69.6,641,5,62.6,61.7,78.4,77.6,,20.0,195,6.1,76,24,1,1,0,1,139.3,1,0
Logan Paulsen,5795,TE,16,WAS,45,28,62.2,267,3,58.3,46.4,56.8,23.8,63.4,9.5,95,3.4,33,12,3,0,2,4,100.9,3,0
Tiquan Underwood,5177,WR,12,TB,44,24,54.5,440,4,65.8,65.2,52.7,75.5,,18.3,103,4.3,85,19,2,1,0,1,110.0,4,1
Steven Jackson,1745,HB,12,ATL,44,33,75.0,191,1,70.5,52.0,43.7,90.4,83.5,5.8,209,6.3,25,10,5,0,0,9,90.2,1,0
John Carlson,4352,TE,13,MIN,44,32,72.7,344,1,78.4,75.4,78.4,44.8,71.3,10.8,164,5.1,30,19,1,0,0,2,102.8,0,0
Kyle Rudolph,6195,TE,8,MIN,44,30,68.2,313,3,70.2,69.3,77.8,76.6,87.9,10.4,120,4.0,31,12,1,2,0,3,92.3,1,0
Brandon Gibson,5118,WR,7,MIA,43,30,69.8,326,3,79.2,76.8,58.1,76.5,,10.9,123,4.1,46,19,3,2,0,3,95.7,0,0
Ed Dickson,5595,TE,16,BLT,43,25,58.1,273,1,63.0,65.4,34.9,80.6,74.4,10.9,125,5.0,43,16,5,3,0,1,55.7,2,0
Kellen Winslow,1727,TE,12,NYJ,43,31,72.1,388,2,76.0,78.9,88.3,76.8,58.7,12.5,127,4.1,34,20,0,0,0,3,115.3,4,0
Marshawn Lynch,3628,HB,16,SEA,43,36,83.7,316,2,88.1,65.0,80.8,58.5,80.8,8.8,286,7.9,55,12,1,0,1,9,112.8,1,0
Ben Tate,5583,HB,14,HST,42,34,81.0,140,0,67.7,41.4,61.5,29.9,59.5,4.1,171,5.0,10,1,3,0,1,2,80.6,1,0
Lance Kendricks,6199,TE,15,STR,42,32,76.2,258,4,77.2,75.8,69.5,77.0,78.5,8.1,112,3.5,21,16,2,2,0,2,103.1,1,0
Jerrel Jernigan,6235,WR,15,NYG,42,29,69.0,329,2,86.5,79.7,77.3,42.2,68.5,11.3,137,4.7,30,16,1,1,0,4,98.2,0,0
Earl Bennett,4384,WR,15,CHI,42,32,76.2,243,4,62.8,58.8,70.8,77.3,69.8,7.6,71,2.2,17,13,2,1,0,3,111.5,2,0
Jarius Wright,7118,WR,16,MIN,41,26,63.4,434,3,70.8,68.7,74.9,80.6,61.4,16.7,114,4.4,42,20,1,1,0,4,113.3,0,0
Eddie Lacy,7842,HB,15,GB,41,35,85.4,257,0,88.2,66.7,70.9,87.1,89.6,7.3,316,9.0,34,12,2,0,0,5,92.8,0,0
Justin Hunter,7815,WR,14,TEN,41,18,43.9,354,4,68.5,67.8,32.2,73.9,,19.7,92,5.1,57,16,5,0,0,1,107.2,1,0
C.J. Spiller,5534,HB,15,BUF,40,33,82.5,185,0,71.3,71.0,70.3,42.2,23.4,5.6,232,7.0,27,6,2,1,0,6,75.5,1,0
Randall Cobb,6216,WR,6,GB,40,31,77.5,433,4,78.2,76.3,88.0,79.2,,14.0,182,5.9,48,19,1,1,0,5,134.7,1,0
Darius Johnson,8418,WR,10,ATL,40,22,55.0,210,1,55.2,52.4,38.9,25.0,,9.5,89,4.0,17,13,4,2,1,3,57.3,0,0
Roy Helu,6257,HB,16,WAS,40,31,77.5,251,0,60.6,38.8,60.4,26.6,86.7,8.1,190,6.1,28,9,3,0,1,2,92.8,0,0
Jeff Cumberland,5861,TE,15,NYJ,39,26,66.7,398,4,70.3,72.8,56.0,76.0,48.8,15.3,170,6.5,47,15,3,1,0,3,123.7,1,0
Griff Whalen,7351,WR,8,IND,39,24,61.5,259,2,73.7,71.8,63.6,79.5,,10.8,116,4.8,25,14,2,0,0,5,98.1,0,0
