player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties
Marion Barber III,2326,HB,15,DAL,33,26,78.8,221,0,53.1,52.7,76.3,70.1,61.7,8.5,241,9.3,42,10,1,0,1,0,94.6,0,0
Joey Haynos,4711,TE,16,MIA,33,19,57.6,162,2,69.9,57.1,56.9,24.2,54.1,8.5,107,5.6,21,13,2,1,1,1,78.1,2,0
Jeff King,3100,TE,16,CAR,33,25,75.8,200,3,74.4,56.3,86.3,29.6,63.3,8.0,74,3.0,32,12,0,0,1,0,120.8,6,0
Delanie Walker,3120,TE,16,SF,32,21,65.6,233,0,62.8,57.2,73.5,26.6,76.1,11.1,158,7.5,39,11,1,2,1,3,61.1,2,0
Daniel Fells,3309,TE,14,STR,32,20,62.5,237,2,59.6,57.4,46.8,24.3,52.0,11.9,95,4.8,25,12,3,1,1,3,92.8,4,0
Rashard Mendenhall,4337,HB,14,PIT,32,25,78.1,261,1,64.4,53.6,54.0,61.3,53.6,10.4,245,9.8,26,13,3,1,0,4,98.0,1,0
Desmond Clark,529,TE,11,CHI,31,19,61.3,145,2,65.4,52.2,44.9,74.1,51.0,7.6,55,2.9,26,7,3,1,0,0,80.7,0,0
Joshua Cribbs,2544,WR,16,CLV,31,20,64.5,139,1,63.8,51.2,49.3,26.3,,7.0,93,4.7,35,6,3,1,2,1,71.8,0,0
Ryan Grant,2609,HB,16,GB,30,25,83.3,197,0,57.1,44.4,52.7,86.6,69.1,7.9,202,8.1,27,9,3,0,1,3,94.0,0,0
Jerramy Stevens,1035,TE,16,TB,30,15,50.0,130,1,46.3,47.9,51.5,73.0,29.0,8.7,33,2.2,17,6,2,0,0,1,72.9,2,0
Brian Westbrook,1094,HB,8,PHI,30,25,83.3,181,1,60.7,61.1,85.7,85.4,56.0,7.2,181,7.2,34,7,0,0,0,1,102.9,0,0
Rock Cartwright,1211,HB,11,WAS,30,27,90.0,242,1,61.9,79.6,86.5,85.8,55.7,9.0,251,9.3,51,9,0,0,0,4,111.4,0,0
Darren McFadden,4318,HB,12,OAK,30,21,70.0,245,0,52.8,73.0,65.1,24.2,75.3,11.7,198,9.4,48,10,2,1,1,4,80.6,0,0
Martellus Bennett,4375,TE,14,DAL,29,15,51.7,159,0,60.9,43.0,27.7,73.5,63.2,10.6,72,4.8,21,8,7,0,0,2,68.0,6,0
Daniel Coats,3908,TE,16,CIN,29,16,55.2,150,0,46.5,28.6,26.9,16.1,69.2,9.4,101,6.3,23,3,7,1,2,2,55.2,2,0
Brandon Jacobs,2327,HB,15,NYG,29,18,62.1,184,1,42.8,42.3,29.5,71.0,74.1,10.2,232,12.9,74,5,5,1,0,2,77.4,1,0
Ahmad Bradshaw,3866,HB,15,NYG,29,21,72.4,207,0,56.6,41.4,29.8,46.7,87.6,9.9,272,13.0,55,6,5,0,0,6,92.2,2,0
Leonard Pope,3017,TE,12,KC,29,20,69.0,174,1,58.7,47.3,58.1,74.4,59.5,8.7,78,3.9,29,8,2,0,0,3,96.0,4,0
Dwayne Jarrett,3661,WR,13,CAR,29,17,58.6,196,1,63.4,60.1,68.7,73.9,,11.5,47,2.8,30,10,1,0,0,1,90.6,1,0
Marty Booker,487,WR,16,ATL,29,16,55.2,181,1,58.7,57.1,53.3,73.8,67.9,11.3,56,3.5,27,9,1,3,0,0,46.0,0,0
Shawn Nelson,5045,TE,12,BUF,28,17,60.7,158,1,60.1,41.2,56.6,17.0,78.8,9.3,75,4.4,25,7,2,1,2,0,73.2,4,0
Jordy Nelson,4350,WR,13,GB,28,22,78.6,320,2,75.9,71.8,50.6,75.1,75.2,14.5,95,4.3,51,15,3,0,0,1,138.1,1,0
Domenik Hixon,3075,WR,14,NYG,28,15,53.6,187,1,70.4,65.0,81.1,73.0,,12.5,105,7.0,61,10,0,2,0,1,56.7,1,1
Zach Miller,5104,TE,13,JAX,28,21,75.0,212,2,66.4,68.0,60.3,75.2,75.5,10.1,145,6.9,62,10,2,0,0,3,119.9,0,0
Brandon Stokley,498,WR,16,DEN,28,19,67.9,327,4,59.7,60.1,46.6,74.4,,17.2,206,10.8,87,16,3,1,0,0,132.0,1,0
Jerheme Urban,1709,WR,9,ARZ,28,18,64.3,186,0,56.6,54.7,55.6,73.9,,10.3,65,3.6,40,9,1,2,0,0,53.6,0,0
Legedu Naanee,3788,WR,15,SD,27,24,88.9,242,2,67.6,67.6,73.5,76.5,67.3,10.1,140,5.8,23,14,1,0,0,1,128.7,1,0
Mewelde Moore,1840,HB,16,PIT,27,21,77.8,153,2,58.6,70.1,72.3,82.5,65.4,7.3,177,8.4,19,9,1,0,0,6,115.0,1,0
Chris Chambers,821,WR,7,SD,26,9,34.6,122,1,72.3,71.4,54.7,78.8,,13.6,28,3.1,20,7,4,1,0,1,47.3,5,1
Le'Ron McClain,3753,FB,16,BLT,26,21,80.8,146,0,64.4,58.8,60.1,83.7,53.0,7.0,198,9.4,19,7,2,0,0,5,90.1,0,0
Casey Fitzsimmons,1607,TE,9,DET,26,18,69.2,128,0,65.3,58.9,55.6,27.1,78.3,7.1,73,4.1,12,6,2,0,1,2,80.3,1,0
Sammy Morris,678,HB,12,NE,26,19,73.1,180,0,61.7,65.1,46.6,36.0,81.1,9.5,182,9.6,35,10,3,1,0,1,75.8,0,0
Brandon Jackson,3679,HB,12,GB,25,21,84.0,187,1,55.4,67.3,60.5,57.6,86.6,8.9,206,9.8,17,10,2,0,0,3,111.2,0,0
Chansi Stuckey,3851,WR,4,NYJ,25,11,44.0,120,1,57.0,54.4,28.5,77.0,,10.9,63,5.7,30,7,2,2,0,2,38.8,0,0
Jonathan Stewart,4327,HB,16,CAR,25,18,72.0,139,1,71.2,58.0,56.1,61.0,43.6,7.7,135,7.5,19,7,2,0,0,3,98.6,1,0
Kenneth Darby,3862,HB,16,STR,24,18,75.0,96,0,56.6,58.5,56.3,80.7,59.2,5.3,114,6.3,13,6,2,0,0,4,81.3,1,0
Robert Royal,1151,TE,13,CLV,24,11,45.8,130,1,57.1,34.2,26.9,71.5,75.3,11.8,39,3.5,29,7,5,1,0,0,59.4,0,0
Justin Griffith,1433,FB,13,SEA,24,19,79.2,118,1,64.5,47.7,69.6,25.7,57.3,6.2,83,4.4,25,5,1,1,1,0,83.7,0,0
LaDainian Tomlinson,777,HB,14,SD,24,20,83.3,154,0,48.3,49.6,70.7,70.8,50.4,7.7,185,9.3,36,8,1,0,1,2,93.4,0,0
Early Doucet,4395,WR,9,ARZ,23,17,73.9,214,1,64.5,62.7,42.1,73.6,66.8,12.6,116,6.8,29,12,3,1,0,2,98.8,0,0
Sean Ryan,1865,TE,8,KC,23,14,60.9,135,2,53.7,49.2,29.5,25.9,45.5,9.6,53,3.8,43,7,4,2,1,0,70.0,4,1
Vonta Leach,2100,FB,16,HST,23,20,87.0,155,1,56.0,53.3,58.1,74.4,30.1,7.8,111,5.6,26,5,2,0,0,1,109.2,2,0
Leonard Weaver,2835,FB,16,PHI,23,15,65.2,140,2,63.8,52.8,29.8,85.7,77.5,9.3,126,8.4,59,6,4,0,0,2,110.8,2,0
Laurent Robinson,3691,WR,3,STR,22,13,59.1,167,1,74.5,73.2,65.9,73.0,,12.8,43,3.3,45,11,1,0,0,1,98.1,0,0
Chris Henry,2300,WR,8,CIN,22,12,54.5,236,2,68.8,68.2,80.0,72.3,,19.7,65,5.4,73,11,0,1,0,1,103.6,0,0
Mike Tolbert,4740,FB,15,SD,22,17,77.3,192,3,59.7,48.7,41.6,35.2,65.6,11.3,200,11.8,66,9,3,0,1,1,142.4,0,0
Leon Washington,3062,HB,7,NYJ,22,15,68.2,131,0,61.2,54.1,51.2,59.5,77.1,8.7,107,7.1,33,4,2,0,0,0,83.7,1,0
Braylon Edwards,2220,WR,4,CLV,22,10,45.5,139,0,70.3,69.9,55.3,33.8,,13.9,31,3.1,24,10,1,3,0,1,26.7,6,0
Derrick Ward,1949,HB,14,TB,21,20,95.2,150,2,58.1,64.6,83.6,70.1,71.4,7.5,141,7.1,38,7,0,0,0,1,128.2,3,0
Michael Sellers,432,FB,15,WAS,21,16,76.2,143,1,65.9,65.7,81.7,23.0,50.1,8.9,84,5.3,47,7,0,0,1,0,109.8,5,2
Tashard Choice,4436,HB,16,DAL,21,15,71.4,132,0,63.9,60.4,55.6,85.7,61.0,8.8,126,8.4,28,6,2,0,0,4,87.8,0,0
Cedric Benson,2221,HB,13,CIN,21,17,81.0,111,0,58.0,44.3,45.1,87.7,62.7,6.5,105,6.2,19,5,3,0,0,3,88.7,1,0
Evan Moore,4771,TE,5,CLV,21,12,57.1,158,0,71.6,72.6,62.1,71.9,70.1,13.2,31,2.6,24,8,1,0,0,0,81.1,2,1
Felix Jones,4336,HB,14,DAL,21,19,90.5,119,0,66.1,72.8,83.2,57.9,76.9,6.3,145,7.6,30,5,0,0,0,1,90.3,1,0
Jerious Norwood,3024,HB,10,ATL,21,19,90.5,186,1,55.2,61.4,83.6,62.5,51.5,9.8,149,7.8,38,10,0,0,1,1,119.4,0,0
Earnest Graham,1613,FB,13,TB,20,14,70.0,109,0,70.5,48.2,49.6,77.7,73.0,7.8,83,5.9,16,3,2,0,0,1,83.1,0,0
Ladell Betts,1063,HB,10,WAS,20,17,85.0,170,0,64.0,68.8,69.6,84.5,65.0,10.0,189,11.1,25,9,1,0,0,3,102.1,0,0
Lex Hilliard,4518,HB,7,MIA,20,20,100.0,158,2,69.8,76.0,84.1,80.5,43.1,7.9,121,6.1,18,5,0,0,0,1,132.9,0,0
David Clowney,3773,WR,13,NYJ,20,14,70.0,191,1,53.4,52.9,64.4,27.0,,13.6,49,3.5,53,7,1,0,1,1,116.9,0,0
Gary Barnidge,4455,TE,13,CAR,20,12,60.0,242,0,82.7,71.2,79.4,24.5,73.9,20.2,105,8.8,55,8,0,2,1,1,62.9,0,0
Joey Galloway,117,WR,3,NE,20,7,35.0,67,0,49.2,49.4,31.8,69.5,,9.6,10,1.4,19,3,2,0,0,0,45.2,1,0
Willis McGahee,1339,HB,15,BLT,20,15,75.0,85,2,65.2,70.6,67.0,68.9,70.3,5.7,114,7.6,14,5,1,0,0,3,115.6,1,0
Reggie Brown,2252,WR,14,PHI,20,9,45.0,155,0,59.4,58.8,58.5,71.7,,17.2,36,4.0,43,7,1,1,0,2,51.0,0,0
Justin Fargas,1410,HB,12,OAK,19,17,89.5,113,0,57.9,62.4,68.7,72.4,59.9,6.6,122,7.2,14,5,1,0,0,1,91.4,2,0
Chris Brown,1407,HB,14,HST,19,16,84.2,74,0,53.4,53.2,66.7,62.3,58.2,4.6,65,4.1,12,1,1,0,0,1,82.9,0,0
Todd Watkins,3163,WR,10,OAK,18,8,44.4,90,0,60.2,59.3,54.5,70.1,43.9,11.3,24,3.0,28,4,1,2,0,0,20.4,1,0
Chris Baker,1091,TE,16,NE,18,14,77.8,142,2,73.9,54.3,80.6,72.7,74.9,10.1,33,2.4,36,6,0,0,0,0,136.6,3,1
Brandon Lloyd,1436,WR,2,DEN,18,8,44.4,117,0,68.3,66.0,56.7,70.6,,14.6,24,3.0,44,5,2,1,0,0,43.1,0,0
Lousaka Polite,2152,FB,16,MIA,18,11,61.1,51,0,77.1,45.8,43.8,42.8,73.5,4.6,47,4.3,10,3,2,0,0,1,65.5,1,0
Ronnie Brown,2219,HB,9,MIA,18,14,77.8,98,0,60.8,58.8,66.7,75.6,71.9,7.0,88,6.3,27,5,1,0,0,1,89.4,0,0
Lance Moore,2718,WR,7,NO,18,14,77.8,153,2,72.7,70.2,64.7,72.7,,10.9,43,3.1,22,10,1,1,0,0,116.0,0,0
Michael Bush,3716,HB,15,OAK,18,17,94.4,105,0,57.4,44.4,71.4,53.9,84.0,6.2,141,8.3,17,3,1,0,1,2,91.0,0,0
Rashad Jennings,5174,HB,15,JAX,18,16,88.9,101,0,59.9,69.2,81.7,82.4,73.1,6.3,101,6.3,14,4,0,0,0,2,90.0,0,0
Ernest Wilford,1841,TE,15,JAX,17,11,64.7,123,1,56.9,52.7,60.2,71.5,41.8,11.2,40,3.6,30,6,1,0,0,2,105.8,2,0
Brian Clark,3271,WR,13,TB,17,6,35.3,65,0,51.4,52.1,29.8,68.8,,10.8,14,2.3,17,3,2,1,0,0,22.9,1,0
Lawrence Vickers,3125,FB,16,CLV,16,8,50.0,27,1,68.5,28.1,28.7,18.7,54.7,3.4,31,3.9,12,3,3,0,1,2,77.1,2,0
Brian Robiskie,4959,WR,10,CLV,16,7,43.8,106,0,56.4,55.7,76.5,70.1,,15.1,47,6.7,43,6,0,2,0,1,26.6,0,0
Thomas Jones,585,HB,16,NYJ,16,10,62.5,58,0,46.8,42.1,58.5,79.4,63.7,5.8,70,7.0,28,4,1,0,0,0,69.3,1,0
Ahmard Hall,3336,FB,16,TEN,16,12,75.0,79,0,59.3,44.1,48.0,15.3,55.2,6.6,76,6.3,15,3,2,0,1,4,85.2,3,0
Brad Cottam,4390,TE,8,KC,15,9,60.0,120,0,62.7,57.9,56.7,70.6,61.6,13.3,57,6.3,26,6,1,1,0,0,57.6,0,0
Beanie Wells,4954,HB,16,ARZ,15,12,80.0,143,0,66.2,79.1,79.4,29.0,39.1,11.9,111,9.3,25,5,0,1,0,4,78.6,1,0
Glen Coffee,4997,HB,12,SF,15,11,73.3,83,0,41.7,49.6,46.0,86.7,34.6,7.5,113,10.3,15,2,2,0,0,1,86.3,0,0
Jason Hill,3692,WR,10,SF,15,9,60.0,90,2,58.9,58.1,77.3,70.6,,10.0,56,6.2,30,6,0,0,0,3,116.7,1,0
Laurence Maroney,2966,HB,15,NE,15,14,93.3,99,0,44.3,61.8,65.6,39.6,36.4,7.1,113,8.1,17,4,1,0,1,2,94.2,0,0
Larry Johnson,1343,HB,7,KC,15,12,80.0,76,0,47.9,55.9,67.7,64.2,61.9,6.3,83,6.9,22,4,0,0,0,1,87.8,0,0
Jerome Felton,4460,FB,13,DET,15,13,86.7,133,0,73.4,67.5,80.8,77.9,64.3,10.2,94,7.2,27,5,0,0,0,2,103.6,1,0
Kevin Curtis,1389,WR,3,PHI,15,6,40.0,77,0,60.0,55.7,31.8,69.5,,12.8,20,3.3,19,5,2,2,0,0,17.2,0,0
LaRod Stephens-Howling,5164,HB,16,ARZ,15,10,66.7,83,1,55.2,54.0,78.7,27.2,75.1,8.3,66,6.6,15,3,0,0,1,2,102.9,0,0
Demetrius Williams,3056,WR,10,BLT,15,8,53.3,142,1,74.4,73.7,76.5,70.1,,17.8,7,0.9,34,6,0,2,0,1,68.6,0,0
Jim Kleinsasser,469,TE,16,MIN,15,10,66.7,70,0,70.9,37.3,41.4,71.1,81.8,7.0,28,2.8,21,3,2,0,0,0,77.1,4,0
Brian Finneran,423,WR,10,ATL,15,11,73.3,111,0,59.8,58.0,60.2,71.5,58.5,10.1,52,4.7,19,7,1,0,0,0,94.0,0,0
Justin Peelle,1104,TE,15,ATL,15,12,80.0,115,2,72.1,57.0,80.6,21.9,65.4,9.6,50,4.2,32,7,0,0,0,1,138.2,3,0
Steve Heiden,481,TE,7,CLV,15,10,66.7,73,1,71.1,45.4,58.9,20.1,77.8,7.3,22,2.2,14,4,1,1,1,1,72.4,2,1
Gijon Robinson,4056,TE,13,IND,14,9,64.3,62,0,61.8,48.1,56.7,70.6,63.4,6.9,21,2.3,19,3,1,0,0,0,74.1,1,1
Ryan Moats,2294,HB,8,HST,14,13,92.9,106,1,59.0,71.6,80.0,28.8,79.9,8.2,111,8.5,20,7,0,0,1,3,122.0,0,0
Ben Patrick,3831,TE,9,ARZ,14,12,85.7,146,2,77.4,59.2,61.8,71.9,59.8,12.2,41,3.4,28,6,1,0,0,0,149.7,2,0
Aaron Brown,5116,HB,13,DET,14,9,64.3,84,1,63.6,63.8,78.0,80.0,52.4,9.3,82,9.1,26,5,0,2,0,1,64.9,0,0
Kellen Davis,4472,TE,14,CHI,13,9,69.2,75,3,69.0,53.1,56.7,70.6,55.7,8.3,30,3.3,18,5,1,2,0,0,83.8,1,0
Mike Cox,4716,FB,16,KC,13,10,76.9,79,0,61.0,52.0,58.9,72.9,70.5,7.9,60,6.0,19,4,1,0,0,0,91.5,0,0
Tony Stewart,887,TE,15,OAK,13,10,76.9,78,0,57.1,50.6,58.9,71.1,48.0,7.8,45,4.5,19,4,1,0,0,0,91.2,0,0
Chris Jennings,5480,HB,8,CLV,13,9,69.2,56,0,56.2,57.9,58.5,84.9,77.1,6.2,57,6.3,19,4,1,0,0,1,77.7,0,0
Gary Russell,4059,FB,9,OAK,13,12,92.3,96,0,59.5,63.7,45.7,73.5,34.7,8.0,104,8.7,20,6,1,0,0,2,97.4,0,0
Jared Cook,5012,TE,13,TEN,13,9,69.2,74,0,67.1,68.6,77.3,70.6,,8.2,42,4.7,17,5,0,1,0,0,51.4,0,0
Derrick Williams,5005,WR,9,DET,13,6,46.2,52,0,51.6,54.8,49.2,69.8,,8.7,16,2.7,19,2,1,0,0,0,57.2,2,1
Danny Woodhead,4914,HB,6,NYJ,13,8,61.5,87,0,53.3,75.3,54.5,77.3,35.1,10.9,48,6.0,24,4,1,0,0,0,81.3,0,0
Donald Brown,4950,HB,11,IND,12,11,91.7,169,0,53.9,70.3,79.4,62.2,68.7,15.4,127,11.5,72,7,0,0,0,1,118.8,1,0
Derek Fine,4446,TE,8,BUF,12,9,75.0,64,0,63.1,40.0,56.7,70.6,76.8,7.1,36,4.0,11,1,2,0,0,1,86.8,1,0
Jeremi Johnson,1430,FB,16,CIN,12,6,50.0,41,0,70.3,36.7,28.8,21.5,84.0,6.8,22,3.7,9,1,3,0,0,0,58.0,1,0
Nate Hughes,4902,WR,7,JAX,12,5,41.7,70,1,48.3,46.0,45.8,68.0,,14.0,14,2.8,35,2,1,0,0,0,88.9,0,0
Sam Hurd,3362,WR,10,DAL,12,7,58.3,121,1,71.2,66.8,31.8,69.5,,17.3,89,12.7,53,4,2,1,0,1,85.8,0,0
Heath Evans,843,FB,6,NO,12,10,83.3,70,2,64.6,52.6,41.4,74.3,60.2,7.0,89,8.9,13,5,2,0,0,3,130.6,1,0
Kenneth Moore,4450,WR,11,CAR,12,6,50.0,59,0,53.1,51.6,74.6,68.8,,9.8,16,2.7,22,1,0,0,0,0,64.2,0,0
Brad Smith,3048,WR,11,NYJ,12,7,58.3,63,0,63.8,56.6,52.5,77.4,,9.0,36,5.1,19,3,1,0,0,2,72.6,2,0
Naufahu Tahi,3526,FB,15,MIN,11,10,90.9,67,1,60.9,66.2,78.7,73.2,30.6,6.7,64,6.4,32,4,0,0,0,1,122.3,1,0
Jamal Lewis,583,HB,9,CLV,11,8,72.7,88,0,48.8,45.5,38.4,90.1,76.2,11.0,76,9.5,19,5,2,0,0,3,96.0,0,0
Derek Schouman,3838,TE,2,BUF,11,9,81.8,106,0,91.0,89.5,77.3,70.6,61.8,11.8,47,5.2,27,5,0,0,0,2,106.8,0,0
Ruvell Martin,2111,WR,8,STR,11,6,54.5,99,0,58.9,56.8,52.5,69.5,,16.5,56,9.3,33,4,1,1,0,0,47.2,0,0
Lavelle Hawkins,4440,WR,8,TEN,11,7,63.6,110,0,67.1,66.9,76.5,70.1,,15.7,37,5.3,32,5,0,1,0,1,58.9,0,0
Greg Lewis,1650,WR,12,MIN,11,8,72.7,96,1,63.7,63.8,77.3,70.6,,12.0,40,5.0,32,3,0,0,0,1,129.4,1,0
Tom Santi,4510,TE,3,IND,11,8,72.7,110,0,58.6,65.6,54.9,18.7,22.9,13.8,37,4.6,31,6,1,0,1,0,104.4,1,0
Dantrell Savage,4822,HB,5,KC,11,7,63.6,51,0,45.7,38.7,31.8,75.2,73.8,7.3,59,8.4,12,2,2,1,0,2,36.6,0,0
James Casey,5076,TE,11,HST,11,6,54.5,64,0,64.0,58.6,74.6,68.8,50.0,10.7,24,4.0,32,4,0,1,0,0,33.9,0,0
Jason McKie,1279,FB,16,CHI,10,5,50.0,13,0,47.2,40.6,45.8,68.0,61.0,2.6,14,2.8,8,1,1,1,0,0,16.7,1,0
Quinton Ganther,3191,HB,8,WAS,10,9,90.0,99,0,66.2,62.7,77.3,84.8,59.5,11.0,117,13.0,42,4,0,0,0,2,107.9,0,0
Luke Lawton,2099,FB,10,OAK,10,7,70.0,31,0,46.6,29.7,28.3,69.5,36.3,4.4,36,5.1,14,2,3,0,0,1,73.3,1,0
Hank Baskett,3220,WR,6,IND,10,4,40.0,28,0,55.9,56.9,45.8,68.0,,7.0,3,0.8,9,1,1,0,0,1,47.9,0,0
Billy Bajema,2466,TE,15,STR,10,8,80.0,94,0,65.4,54.0,54.9,70.1,69.7,11.8,46,5.8,27,4,1,0,0,0,105.8,0,0
Anthony Becht,602,TE,16,ARZ,10,7,70.0,64,1,77.3,50.9,52.1,18.0,74.3,9.1,27,3.9,16,4,1,0,1,0,120.4,3,0
Andre' Davis,1054,WR,12,HST,10,6,60.0,59,0,55.8,55.6,52.1,69.5,68.7,9.8,22,3.7,21,3,1,0,0,1,76.7,0,0
Jacob Hester,4383,FB,15,SD,10,9,90.0,24,0,42.9,57.0,77.3,28.5,84.9,2.7,32,3.6,5,0,0,0,0,0,79.2,2,0
Travis Beckum,5023,TE,10,NYG,10,8,80.0,55,0,73.4,73.5,76.5,70.1,,6.9,25,3.1,15,4,0,1,0,0,50.0,0,0
Jacob Tamme,4441,TE,8,IND,9,3,33.3,35,0,49.9,49.2,70.5,65.8,71.3,11.7,12,4.0,21,2,0,2,0,0,6.5,0,0
John Phillips,5132,FB,16,DAL,9,7,77.8,62,0,86.8,64.0,75.6,69.5,80.8,8.9,43,6.1,23,2,0,0,0,1,95.4,1,0
Madison Hedgecock,2468,FB,16,NYG,9,4,44.4,23,1,66.7,30.1,27.9,68.8,78.8,5.8,21,5.3,9,1,3,0,0,1,88.7,2,0
Jake O'Connell,5161,TE,4,KC,9,2,22.2,7,0,40.4,36.5,28.0,65.8,27.4,3.5,3,1.5,4,0,2,0,0,0,39.6,0,0
Michael Robinson,3045,HB,10,SF,9,6,66.7,24,0,56.6,51.1,49.2,71.3,79.4,4.0,19,3.2,8,1,1,0,0,1,70.1,0,0
Spencer Havner,3345,TE,15,GB,9,7,77.8,112,4,80.5,86.7,77.3,70.6,46.8,16.0,62,8.9,45,6,0,0,0,1,158.1,3,1
Jason Wright,2212,HB,12,ARZ,9,9,100.0,53,2,71.0,67.4,77.3,72.5,23.2,5.9,51,5.7,10,2,0,0,0,2,130.8,0,0
Michael Gaines,1946,TE,8,CLV,9,5,55.6,59,1,74.2,67.4,46.3,68.0,33.0,11.8,22,4.4,24,3,1,0,0,1,112.7,1,0
Greg Estandia,3597,TE,4,CLV,9,4,44.4,45,0,50.6,44.8,28.6,67.0,74.6,11.3,6,1.5,18,3,1,0,0,0,60.0,2,0
Ovie Mughelli,1445,FB,14,ATL,9,7,77.8,51,1,81.2,56.4,75.6,72.9,86.1,7.3,40,5.7,21,3,0,0,0,1,127.3,1,0
Brad Hoover,740,FB,11,CAR,9,4,44.4,23,1,64.2,30.6,27.0,77.5,65.8,5.8,19,4.8,12,3,3,0,0,0,88.7,0,0
Clinton Portis,1058,HB,8,WAS,9,9,100.0,57,1,57.9,61.2,77.3,71.0,82.4,6.3,68,7.6,10,2,0,0,0,0,130.1,1,0
Owen Schmitt,4477,FB,13,SEA,9,6,66.7,21,1,48.8,43.4,49.2,68.8,63.4,3.5,18,3.0,10,2,1,0,0,0,107.2,1,0
Tyrell Sutton,5395,HB,6,CAR,9,6,66.7,62,0,70.2,68.0,74.6,75.7,48.4,10.3,62,10.3,13,4,0,0,0,1,86.3,0,0
Moran Norris,865,FB,16,SF,9,7,77.8,31,0,55.2,48.9,52.5,76.8,65.4,4.4,26,3.7,11,1,1,0,0,1,81.0,0,0
Bobby Engram,177,WR,5,KC,9,5,55.6,61,0,56.4,54.4,46.3,68.0,,12.2,20,4.0,18,4,1,0,0,0,76.6,0,0
Stephen Spach,2789,TE,7,ARZ,9,4,44.4,38,0,55.6,39.8,72.1,67.0,78.1,9.5,26,6.5,22,1,0,2,0,0,17.1,3,1
Jarett Dillard,5068,WR,6,JAX,8,6,75.0,106,0,76.0,75.2,74.6,68.8,,17.7,20,3.3,33,5,0,0,0,0,116.7,0,0
Greg Jones II,1776,FB,13,JAX,8,5,62.5,14,0,56.6,43.7,45.8,71.6,75.7,2.8,16,3.2,9,0,1,1,0,1,27.1,1,0
Corey McIntyre,1278,FB,9,BUF,8,7,87.5,55,0,61.8,68.2,75.6,73.5,73.8,7.9,56,8.0,18,3,0,0,0,0,95.3,1,0
Kevin Ogletree,5387,WR,9,DAL,8,7,87.5,96,0,75.3,76.4,75.6,70.3,,13.7,71,10.1,21,5,0,0,0,1,116.7,0,0
Derek Hagan,3027,WR,7,NYG,8,8,100.0,101,1,63.8,61.0,76.5,70.1,,12.6,4,0.5,23,4,0,0,0,0,158.3,0,0
Arian Foster,5398,HB,4,HST,8,8,100.0,93,0,64.8,50.1,76.5,49.5,56.3,11.6,78,9.8,20,5,0,0,1,2,115.1,0,0
Marko Mitchell,5167,WR,9,WAS,7,4,57.1,32,0,58.0,57.5,41.6,67.0,,8.0,13,3.3,11,2,1,0,0,0,68.8,0,0
Jonathan Stupar,4601,TE,11,BUF,7,5,71.4,39,0,66.8,42.0,29.3,68.0,51.4,7.8,42,8.4,17,3,2,0,0,0,84.8,1,0
Rashied Davis,2554,WR,11,CHI,7,5,71.4,35,0,57.4,56.3,46.3,68.0,,7.0,6,1.2,10,2,1,0,0,0,82.4,0,0
Michael Turner,1873,HB,10,ATL,7,5,71.4,35,0,59.7,52.7,49.7,37.2,81.6,7.0,24,4.8,10,2,1,0,0,0,82.4,0,0
Alex Smith,2288,TE,16,PHI,7,3,42.9,25,0,63.8,47.7,36.2,65.8,65.0,8.3,17,5.7,11,2,1,0,0,0,52.7,1,0
Mike Hart,4516,HB,5,IND,7,5,71.4,54,0,54.3,58.5,46.3,79.2,77.8,10.8,32,6.4,14,3,1,0,0,3,93.8,0,0
Craig Davis,3646,WR,1,SD,7,6,85.7,52,0,73.1,72.4,74.6,69.8,,8.7,31,5.2,11,4,0,0,0,0,97.6,0,0
John Kuhn,2686,FB,12,GB,7,7,100.0,47,2,59.7,63.4,75.6,74.4,82.5,6.7,37,5.3,14,3,0,0,0,1,134.2,1,0
Michael Bennett,797,HB,3,SD,7,6,85.7,65,0,56.7,68.7,74.6,78.7,80.5,10.8,93,15.5,33,2,0,0,0,1,105.4,0,0
Mike Karney,1875,FB,14,STR,7,6,85.7,16,0,66.9,44.8,54.5,71.5,52.2,2.7,29,4.8,9,0,1,0,0,0,79.2,1,0
Korey Hall,3807,FB,10,GB,7,5,71.4,41,0,46.2,53.1,46.3,68.0,24.3,8.2,28,5.6,13,2,1,0,0,0,86.0,0,0
Darcy Johnson,3377,TE,13,NYG,7,5,71.4,45,0,64.0,39.2,45.8,16.0,51.0,9.0,19,3.8,14,2,1,0,1,1,88.4,2,0
Willie Parker,2142,HB,14,PIT,7,6,85.7,64,1,55.4,61.5,74.6,65.3,68.1,10.7,51,8.5,27,2,0,0,0,1,144.3,0,0
Isaiah Stanback,3719,WR,5,NE,7,3,42.9,22,0,52.6,49.5,36.8,65.8,,7.3,1,0.3,9,1,1,0,0,0,50.9,0,0
Lynell Hamilton,4770,HB,5,NO,7,5,71.4,48,0,59.0,65.4,45.8,81.1,70.4,9.6,53,10.6,16,4,1,1,0,1,50.6,0,0
Jeff Dugan,1936,TE,16,MIN,6,6,100.0,52,2,66.6,60.2,74.6,71.3,67.4,8.7,13,2.2,25,3,0,0,0,0,142.4,1,0
