study,result_dir,experiment,league,evidence_class,baseline_method,method,tier,period,n,ppg_crps,contribution_crps,played_crps,ppg_bias,contribution_bias,played_bias,ppg_80_coverage,extended_absence_calibration,extended_absence_brier,zero_active_calibration,predicted_missed_games,observed_missed_games,baseline_ppg_crps,baseline_contribution_crps,baseline_played_crps,baseline_ppg_bias,baseline_contribution_bias,baseline_played_bias,baseline_ppg_80_coverage,baseline_extended_absence_calibration,baseline_extended_absence_brier,baseline_zero_active_calibration,ppg_crps_delta,ppg_crps_relative_delta,contribution_crps_delta,contribution_crps_relative_delta,played_crps_delta,played_crps_relative_delta,abs_ppg_bias_degradation,abs_contribution_bias_degradation,abs_played_bias_degradation,abs_extended_absence_calibration_degradation,abs_zero_active_calibration_degradation,ppg_80_coverage_delta
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,production,core_strict,all_2017_2025,672,2.0739325436660203,29.447406392715884,1.3560101404847227,-0.3427145796252598,-2.0238833979421016,0.14674227739485005,0.8035714285714286,-0.003566998986201844,0.0848288097969337,0.003445296145402654,2.894924389271816,3.041666666666666,2.0739325436660203,29.447406392715884,1.3560101404847227,-0.3427145796252598,-2.0238833979421016,0.14674227739485005,0.8035714285714286,-0.003566998986201844,0.0848288097969337,0.003445296145402654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,ridge_swap,core_strict,all_2017_2025,672,2.0714724600065764,29.429833584761592,1.3554603780120675,-0.3313901939242564,-1.872170079322702,0.1487111537849624,0.8035714285714286,-0.0035809003290278862,0.08491738414876775,0.0034197652820932255,2.892955512881702,3.041666666666666,2.0739325436660203,29.447406392715884,1.3560101404847227,-0.3427145796252598,-2.0238833979421016,0.14674227739485005,0.8035714285714286,-0.003566998986201844,0.0848288097969337,0.003445296145402654,-0.0024600836594439457,-0.001186192707644862,-0.017572807954291392,-0.0005967523156347188,-0.0005497624726551464,-0.0004054265202313445,-0.011324385701003414,-0.15171331861939952,0.0019688763901123674,1.3901342826042051e-05,-2.5530863309428456e-05,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,production,core_strict,development_2017_2022,420,2.0948131736306776,29.628644617441214,1.311367362180382,-0.43172797517626305,-2.738989016486197,0.2017541461386903,0.8166666666666667,0.009105162875271522,0.07430524868539219,0.0033868716640619015,2.86729347290893,3.0690476190476197,2.0948131736306776,29.628644617441214,1.311367362180382,-0.43172797517626305,-2.738989016486197,0.2017541461386903,0.8166666666666667,0.009105162875271522,0.07430524868539219,0.0033868716640619015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,ridge_swap,core_strict,development_2017_2022,420,2.09102126981556,29.602412170384984,1.310633981850668,-0.4080487721012206,-2.433410444658673,0.20399790962343098,0.8142857142857143,0.008999730476648107,0.07437646230530189,0.003375125485115945,2.865049709424186,3.0690476190476197,2.0948131736306776,29.628644617441214,1.311367362180382,-0.43172797517626305,-2.738989016486197,0.2017541461386903,0.8166666666666667,0.009105162875271522,0.07430524868539219,0.0033868716640619015,-0.0037919038151175144,-0.0018101393779882402,-0.026232447056230512,-0.0008853745216812481,-0.0007333803297140395,-0.0005592485758488808,-0.023679203075042454,-0.3055785718275241,0.002243763484740674,-0.00010543239862341458,-1.1746178945956556e-05,-0.0023809523809523725
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,production,core_strict,recent_2020_2025,504,2.070739965307215,29.764767435753807,1.406502865239988,-0.21030893205610784,-0.004804833614338336,0.18293131930471343,0.8035714285714286,-0.014419163276814403,0.09261361159172213,0.003604120441890646,2.9043702679968746,3.087301587301587,2.070739965307215,29.764767435753807,1.406502865239988,-0.21030893205610784,-0.004804833614338336,0.18293131930471343,0.8035714285714286,-0.014419163276814403,0.09261361159172213,0.003604120441890646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,ridge_swap,core_strict,recent_2020_2025,504,2.068423371736211,29.754944969306823,1.4063715840436666,-0.20731771622364137,0.04399563086378491,0.1851084334502052,0.8035714285714286,-0.014480454335235607,0.09276002435407853,0.003569761787392042,2.902193153851382,3.087301587301587,2.070739965307215,29.764767435753807,1.406502865239988,-0.21030893205610784,-0.004804833614338336,0.18293131930471343,0.8035714285714286,-0.014419163276814403,0.09261361159172213,0.003604120441890646,-0.002316593571004333,-0.0011187274161971184,-0.009822466446983924,-0.00033000313098985323,-0.0001312811963214422,-9.333873365346967e-05,-0.002991215832466476,0.039190797249446574,0.0021771141454917653,6.129105842120341e-05,-3.435865449860414e-05,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,production,core_strict,temporal_2023_2025,252,2.039131493724925,29.145342684840326,1.4304147709919572,-0.19435892037358776,-0.8320407003686092,0.05505582948844963,0.7817460317460317,-0.024687268755324107,0.10236807831616955,0.003542670280970574,2.9409759165432945,2.996031746031745,2.039131493724925,29.145342684840326,1.4304147709919572,-0.19435892037358776,-0.8320407003686092,0.05505582948844963,0.7817460317460317,-0.024687268755324107,0.10236807831616955,0.003542670280970574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,ridge_swap,core_strict,temporal_2023_2025,252,2.038891110324936,29.142202608722602,1.4301710382810664,-0.20362589696264924,-0.9367694704294184,0.056566560720848154,0.7857142857142857,-0.024548618338487885,0.10248558722121087,0.003494164943722028,2.9394651853108993,2.996031746031745,2.039131493724925,29.145342684840326,1.4304147709919572,-0.19435892037358776,-0.8320407003686092,0.05505582948844963,0.7817460317460317,-0.024687268755324107,0.10236807831616955,0.003542670280970574,-0.00024038339998933012,-0.00011788518824262795,-0.0031400761177238223,-0.00010773852109680071,-0.0002437327108908427,-0.00017039303272980977,0.009266976589061476,0.10472877006080916,0.0015107312323985253,-0.00013865041683622237,-4.850533724854583e-05,0.003968253968253954
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,production,core_main,all_2017_2025,960,2.066070126711597,27.593542557316244,1.3767971634213576,-0.3161791914485195,-2.0072223627462367,0.11493253587724003,0.8104166666666667,-0.002105688312137005,0.0910920756415285,0.00387036563545724,3.0298591307894256,3.1447916666666664,2.066070126711597,27.593542557316244,1.3767971634213576,-0.3161791914485195,-2.0072223627462367,0.11493253587724003,0.8104166666666667,-0.002105688312137005,0.0910920756415285,0.00387036563545724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03_ridge_swap_downstream,results_template_dk,2026-08-03_ridge_swap_downstream__results_template_dk,dk,current_direct,production,ridge_swap,core_main,all_2017_2025,960,2.064410807773817,27.57945282233119,1.3765507376563262,-0.30899905037448866,-1.9117143087399466,0.11579762467174452,0.8104166666666667,-0.002061680587142331,0.09111990815243565,0.0038374139265219148,3.028994041994924,3.1447916666666664,2.066070126711597,27.593542557316244,1.3767971634213576,-0.3161791914485195,-2.0072223627462367,0.11493253587724003,0.8104166666666667,-0.002105688312137005,0.0910920756415285,0.00387036563545724,-0.001659318937780263,-0.0008031280818242559,-0.014089734985052615,-0.0005106171110790259,-0.00024642576503142166,-0.0001789848000696148,-0.007180141074030866,-0.09550805400629003,0.0008650887945044899,-4.400772499467409e-05,-3.295170893532519e-05,0.0
