league,template_id,template_local_id,player,pos,team,season,avg_proj_points,preseason_proj_ppg,validation_pred_fp_per_game,builder_historical_pred_fp_per_game,builder_historical_projection_source,legacy_historical_pred_fp_per_game,legacy_historical_projection_source,v2_historical_pred_fp_per_game,v2_point_center_source,v2_template_center_available,v2_template_center_unavailable_reason,v2_template_center_position,v2_template_center_position_mismatch,v2_template_center_position_mismatch_reason,historical_center_policy,v2_recenter_promoted,validation_ensemble_sources,avg_pick,year_exp,source_year_exp,year_exp_source,year_exp_uncapped_delta,year_exp_bucket,exp_bucket,qb_team_rank,qb_team_rank_bucket,projection_rank_pct,projection_decile,projection_tier,active_games,played_games,active_ppg,active_ppg_resid,season_points,profile_total,managed_profile_total,template_eligible,template_exclusion_reason,match_projection_rank_pct,match_projection_ppg_scaled,year_exp_scaled,projection_x_exp,adp_rank_pct,market_projection_gap,projection_disagreement_frac,rank_disagreement_scaled,rush_proj_rank_pct,rec_proj_rank_pct,pass_proj_rank_pct,rush_share_of_own_points,rec_share_of_own_points,rb_rush_share_of_room,rb_rec_share_of_room,rb_combined_share_of_room,rb_room_rank_scaled,rb_gap_to_next_share,rb_room_concentration,team_rec_share,pass_catcher_rank_scaled,pass_catcher_gap_to_next_share,pass_catcher_room_concentration,team_qb_proj_points,qb_room_share,team_qb1_proj_points,team_qb2_proj_points,qb1_over_qb2_gap_pct,team_qb_pass_points,team_qb_pass_proj_rank_pct,avg_proj_rush_points,avg_proj_rec_points,avg_proj_pass_points,qb_avg_proj_pass_points,std_proj_points,std_pos_rank,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,managed_week_1,managed_week_2,managed_week_3,managed_week_4,managed_week_5,managed_week_6,managed_week_7,managed_week_8,managed_week_9,managed_week_10,managed_week_11,managed_week_12,managed_week_13,managed_week_14,managed_week_15,managed_week_16,played_week_1,played_week_2,played_week_3,played_week_4,played_week_5,played_week_6,played_week_7,played_week_8,played_week_9,played_week_10,played_week_11,played_week_12,played_week_13,played_week_14,played_week_15,played_week_16,player_key,proj_receptions,proj_receiving_yards_per_reception,proj_receiving_td_rate,proj_reception_rate_reliability,proj_receiving_ypr_position_pct,proj_receiving_td_rate_position_pct,match_proj_rec_ypr_profile,match_proj_rec_td_rate_profile,receiver_rate_source_position,receiver_rate_available,center_prediction,resid_calibration_available,pred_resid_5,pred_resid_10,pred_resid_25,pred_resid_75,pred_resid_90,pred_resid_95,historical_pred_fp_per_game,historical_projection_source,observed_ppg,observed_residual,observed_contribution,observed_total,observed_zero_contribution,observed_plus3,observed_plus5,impact_threshold,observed_impact,experience_group,preseason_pos_rank
dk,2003034,3034,Todd Gurley,RB,LAR,2018,350.45,21.903125,17.834579463333554,17.834579463333554,validation_ensemble,17.834579463333554,validation_ensemble,19.90010339047686,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",3.34,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,1.0,10,elite,14,14,27.550000000000004,9.71542053666645,385.70000000000005,13.999999999999998,13.999999999999998,1,,1.0,2.0026829403019457,0.3,0.3,0.9886363636363636,-0.011363636363636354,0.00622057354829505,0.0007954545454545455,0.9886363636363636,0.9659090909090909,0.9659090909090909,0.5881752033100299,0.355876729918676,0.8687878545206253,0.927843411498631,0.8901453697201572,0.0,0.7802907394403146,0.8044268190281563,0.0,0.42857142857142855,-0.045715536434121,0.173711472928553,0.0,0.0,282.96,201.63,0.2874257845631891,269.4436,0.8068181818181818,206.12599999999998,124.71700000000001,0.0,269.4436,2.18,0.07,0.969147005444646,1.041742286751361,1.0381125226860253,0.9292196007259527,1.2087114337568055,1.4337568058076222,1.1107078039927403,1.2595281306715063,0.7223230490018148,1.0163339382940106,0.45009074410163336,0.0,1.2522686025408347,0.3194192377495463,1.2486388384754992,0.0,0.969147005444646,1.041742286751361,1.0381125226860253,0.9292196007259527,1.2087114337568055,1.4337568058076222,1.1107078039927403,1.2595281306715063,0.7223230490018148,1.0163339382940106,0.45009074410163336,0.0,1.2522686025408347,0.3194192377495463,1.2486388384754992,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,376dbf81-3c0e-5d6c-9f72-5f2d2d3f91fd,68.5,9.86861313868613,0.04998620225128555,0.8726114649681529,0.8582677165354331,0.8740157480314961,0.8126285169767793,0.8263704298109233,RB,1,20.02682940301946,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,20.02682940301946,v2_conditional_ppg_ridge_swap_strict_prior,27.550000000000004,7.523170596980545,287.70000000000005,385.70000000000005,0,1,1,94.42,1,3-5,1
dk,2002972,2972,David Johnson,RB,ARI,2018,337.02,21.06375,15.954709016908069,15.954709016908069,validation_ensemble,15.954709016908069,validation_ensemble,19.10925994982883,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",28.35,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.9885057471264368,10,elite,15,15,15.986666666666668,0.03195764975859916,239.8,15.0,15.0,1,,0.9885057471264368,1.9031737511861262,0.3,0.296551724137931,0.8636363636363636,-0.12486938349007315,0.017239332977271378,0.003522727272727273,0.9772727272727273,0.9772727272727273,0.26136363636363635,0.5565189009554329,0.3754109548394754,0.8056442086724941,0.796766860000126,0.8020444435364839,0.0,0.6560350155005898,0.6672924427417359,0.0,0.125,-0.08989967871881217,0.1603416851126187,0.0,0.0,0.0,0.0,0.0,146.35280000000003,0.19318181818181818,187.558,126.521,0.0,146.35280000000003,5.81,0.31,1.1071726438698914,0.3815679733110926,1.0070892410341952,1.2010008340283571,1.3198498748957463,0.8694745621351125,0.6255212677231026,0.8757297748123436,0.0,2.3331943286071724,1.213511259382819,0.6192660550458715,0.5129274395329442,0.8819849874895745,1.1947456213511258,0.8569641367806504,1.1071726438698914,0.3815679733110926,1.0070892410341952,1.2010008340283571,1.3198498748957463,0.8694745621351125,0.6255212677231026,0.8757297748123436,0.0,2.3331943286071724,1.213511259382819,0.6192660550458715,0.5129274395329442,0.8819849874895745,1.1947456213511258,0.8569641367806504,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,c1c0be00-632c-5380-b7af-23dac93dd291,71.0,10.126760563380282,0.04225352112676056,0.8765432098765432,0.8740157480314961,0.7716535433070866,0.827840964323904,0.7381160688247302,RB,1,19.031737511861262,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,19.031737511861262,v2_conditional_ppg_ridge_swap_strict_prior,15.986666666666668,-3.0450708451945943,135.70000000000002,239.8,0,0,0,94.42,0,3-5,2
dk,2002956,2956,Alvin Kamara,RB,NO,2018,297.35,18.584375,16.829707801223098,16.829707801223098,validation_ensemble,16.829707801223098,validation_ensemble,18.47948319148793,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",5.88,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.9770114942528736,10,elite,15,15,23.853333333333335,7.023625532110238,357.8,14.999999999999996,14.999999999999996,1,,0.9770114942528736,1.85498914132944,0.1,0.09770114942528736,0.9659090909090909,-0.011102403343782652,0.008004035648225995,0.004659090909090909,0.8409090909090909,1.0,0.07954545454545454,0.44402219606524307,0.46562636623507647,0.4989626203190368,0.7178692162515296,0.5912515820467478,0.0,0.24706160091108412,0.47221296815128116,0.0,0.2,-0.14981268401581407,0.25593948851674925,0.0,0.0,298.87,0.0,1.0,285.33320000000003,0.9090909090909091,132.03000000000003,138.454,0.0,285.33320000000003,2.38,0.41,1.8571827836780324,0.674958077138066,1.5511458915595304,1.8487982112912238,0.2892677473448854,0.0,0.6498043599776411,1.1151481274455002,1.4086081609837897,1.0983789826718837,0.7462269424259362,0.4527669088876467,0.6372275013974287,0.5827277808831749,0.9768026830631635,1.1109558412520961,1.8571827836780324,0.674958077138066,1.5511458915595304,1.8487982112912238,0.2892677473448854,0.0,0.6498043599776411,1.1151481274455002,1.4086081609837897,1.0983789826718837,0.7462269424259362,0.4527669088876467,0.6372275013974287,0.5827277808831749,0.9768026830631635,1.1109558412520961,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,f7ba9c4b-a090-5082-9d10-9ff125440c80,76.0,9.43421052631579,0.05263157894736842,0.8837209302325582,0.8267716535433071,0.9409448818897638,0.7887749496429226,0.8896722212049075,RB,1,18.5498914132944,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,18.5498914132944,v2_conditional_ppg_ridge_swap_strict_prior,23.853333333333335,5.303441920038935,252.9,357.8,0,1,1,94.42,1,0-2,3
dk,2002979,2979,Ezekiel Elliott,RB,DAL,2018,300.19,18.761875,16.50164462847444,16.50164462847444,validation_ensemble,16.50164462847444,validation_ensemble,18.371356405713556,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",3.98,2.0,2.0,draft_team_match,0.0,2,young,-1,non_qb,0.9655172413793104,10,elite,15,15,23.40666666666667,6.905022038192229,351.1,15.0,15.0,1,,0.9655172413793104,1.847295803891674,0.2,0.1931034482758621,0.9772727272727273,0.011755485893416906,0.017022552383490458,0.004659090909090909,1.0,0.8409090909090909,0.3409090909090909,0.7285619107898331,0.24387887671141614,0.8372200742640584,0.6858208116311313,0.7933001429433282,0.0,0.5866002858866564,0.6720499477011534,0.0,0.5,-0.1036332296946382,0.1745063127191419,0.0,0.0,279.65,0.0,1.0,218.89159999999998,0.3522727272727273,218.707,73.21000000000001,0.0,218.89159999999998,5.11,0.41,0.7519225291939617,0.8416405582455141,0.8031899743662774,1.580746226146397,0.6579322130447165,0.9270863001993734,0.2648818000569638,0.0,0.6493876388493307,1.696097977784107,1.54229564226716,1.209057248647109,1.089433209911706,1.4611221874109939,0.8459128453432071,0.6792936485331813,0.7519225291939617,0.8416405582455141,0.8031899743662774,1.580746226146397,0.6579322130447165,0.9270863001993734,0.2648818000569638,0.0,0.6493876388493307,1.696097977784107,1.54229564226716,1.209057248647109,1.089433209911706,1.4611221874109939,0.8459128453432071,0.6792936485331813,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7405e0c6-7137-5435-9940-e072b72ba73e,43.0,8.639437608497813,0.046511627906976744,0.8113207547169812,0.6771653543307087,0.8267716535433071,0.6437379289852919,0.7651166245728718,RB,1,18.47295803891674,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,18.47295803891674,v2_conditional_ppg_ridge_swap_strict_prior,23.40666666666667,4.93370862774993,246.90000000000003,351.1,0,1,0,94.42,1,0-2,4
dk,2002996,2996,Kareem Hunt,RB,KC,2018,272.32,17.02,15.904077751290016,15.904077751290016,validation_ensemble,15.904077751290016,validation_ensemble,17.455194289558737,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",9.53,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.9540229885057471,10,elite,11,11,21.472727272727273,5.568649521437257,236.20000000000002,11.0,11.0,1,,0.9540229885057471,1.7486858862608652,0.1,0.09540229885057472,0.9431818181818182,-0.01084117032392884,0.00881316098707403,0.003522727272727273,0.9431818181818182,0.8977272727272727,0.5340909090909091,0.6359246474735606,0.3040650705052879,0.7309645312836358,0.6546623234926708,0.7044070501795566,0.0,0.507970665529245,0.5406011541767914,0.0,0.375,-0.1503834081608328,0.19820629871795223,0.0,0.0,292.99,0.0,1.0,257.896,0.6818181818181818,173.175,82.803,0.0,257.896,2.4,0.31,0.22819644369178663,0.6985605419136325,0.7637595258255715,1.373835732430144,0.7637595258255716,1.5135478408128704,1.7277730736663846,0.9127857747671465,1.5414902624894158,0.5402201524132092,0.9360711261642677,0.0,0.0,0.0,0.0,0.0,0.22819644369178663,0.6985605419136325,0.7637595258255715,1.373835732430144,0.7637595258255716,1.5135478408128704,1.7277730736663846,0.9127857747671465,1.5414902624894158,0.5402201524132092,0.9360711261642677,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3f0b675d-ef58-5606-8f9e-73bc2a9b4118,53.0,8.043077066258,0.03773584905660377,0.8412698412698413,0.5511811023622047,0.6929133858267716,0.5430571178602674,0.6622922134733158,RB,1,17.486858862608653,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,17.486858862608653,v2_conditional_ppg_ridge_swap_strict_prior,21.472727272727273,3.98586841011862,161.3,236.2,0,1,0,94.42,1,0-2,5
dk,2003014,3014,Melvin Gordon,RB,LAC,2018,273.49,17.093125,15.707660940351138,15.707660940351138,validation_ensemble,15.707660940351138,validation_ensemble,17.122097654949584,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",11.32,3.0,3.0,draft_team_match,0.0,3,prime,-1,non_qb,0.9310344827586207,10,elite,11,11,24.936363636363637,9.2287026960125,274.3,11.0,11.0,1,,0.9310344827586207,1.7101404218211491,0.3,0.2793103448275862,0.9204545454545454,-0.010579937304075249,0.009799261398954259,0.010681818181818181,0.8977272727272727,0.9204545454545454,0.7386363636363636,0.5790010603678379,0.3511389813155874,0.7682093824285645,0.6427739551819228,0.7154983770891111,0.0,0.4309967541782221,0.5928791010560815,0.0,0.42857142857142855,-0.1505556103074746,0.15662532367613427,0.0,0.0,281.45,0.0,1.0,278.4452,0.8522727272727273,158.351,96.033,0.0,278.4452,2.68,0.94,1.154939846882975,1.2271235873131607,0.6576740794750272,1.2872767043383158,0.8822457163689391,1.5238789646372584,0.0,0.0,0.8942763397739701,1.1028071454611739,0.8662048851622312,0.8261028071454612,0.0,0.0,0.0,0.5774699234414875,1.154939846882975,1.2271235873131607,0.6576740794750272,1.2872767043383158,0.8822457163689391,1.5238789646372584,0.0,0.0,0.8942763397739701,1.1028071454611739,0.8662048851622312,0.8261028071454612,0.0,0.0,0.0,0.5774699234414875,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,219674b8-4ad5-5529-9058-a49cd3f38ede,58.5,7.829059829059829,0.05128205128205128,0.8540145985401459,0.4409448818897638,0.905511811023622,0.4495660670153457,0.846313006494626,RB,1,17.101404218211492,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,17.101404218211492,v2_conditional_ppg_ridge_swap_strict_prior,24.936363636363637,7.834959418152145,197.30000000000004,274.30000000000007,0,1,1,94.42,1,3-5,6
dk,2003025,3025,Saquon Barkley,RB,NYG,2018,262.36,16.3975,16.692449915059786,16.692449915059786,validation_ensemble,16.692449915059786,validation_ensemble,17.09175882607263,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",7.3,0.0,0.0,draft_team_match,0.0,0,rookie,-1,non_qb,0.9425287356321839,10,elite,15,15,25.186666666666667,8.494216751606881,377.8,15.000000000000002,15.000000000000002,1,,0.9425287356321839,1.727797266343091,0.0,0.0,0.9545454545454546,0.012016718913270719,0.02751943893886263,0.00840909090909091,0.9204545454545454,0.8863636363636364,0.8636363636363636,0.6248818417441684,0.3139007470651014,0.8110137672090113,0.6636073552400444,0.7549417775993184,0.0,0.5098835551986367,0.6299906199310006,0.0,0.6,-0.22753812317540315,0.22115938704992796,0.0,0.0,251.19,0.0,1.0,243.87600000000003,0.5113636363636364,163.94400000000002,82.355,0.0,243.87600000000003,7.22,0.74,0.9449444150344097,0.984647961884595,0.9012705134992061,0.8734780307040763,1.1474325039703548,1.623875066172578,0.976707252514558,0.7980412916887242,0.0,0.5558496559025939,1.516675489677078,1.4372683959767074,0.8178930651138169,1.2983059820010587,0.3811540497617787,0.7424563260984649,0.9449444150344097,0.984647961884595,0.9012705134992061,0.8734780307040763,1.1474325039703548,1.623875066172578,0.976707252514558,0.7980412916887242,0.0,0.5558496559025939,1.516675489677078,1.4372683959767074,0.8178930651138169,1.2983059820010587,0.3811540497617787,0.7424563260984649,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,470bce8b-05ac-5a15-9774-e2d825f72d9e,51.0,8.838459678511333,0.0392156862745098,0.8360655737704918,0.7007874015748031,0.7204724409448819,0.6678714341035239,0.6843294178391636,RB,1,17.27797266343091,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,17.27797266343091,v2_conditional_ppg_ridge_swap_strict_prior,25.186666666666667,7.908694003235759,272.8,377.79999999999995,0,1,1,94.42,1,0-2,7
dk,2002965,2965,Christian Mccaffrey,RB,CAR,2018,260.22,16.26375,15.678322334914169,15.678322334914169,validation_ensemble,15.678322334914169,validation_ensemble,16.506962125457832,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",15.36,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.9195402298850575,10,elite,15,15,26.233333333333334,10.555010998419165,393.5,15.0,15.0,1,,0.9195402298850575,1.660100644180129,0.1,0.09195402298850575,0.8977272727272727,-0.02181295715778475,0.008070094535393129,0.00840909090909091,0.6931818181818182,0.9886363636363636,0.18181818181818182,0.38085081853816,0.5053570056106371,0.5327223371946138,0.8211199360607422,0.6661399763711521,0.0,0.3747425524355335,0.5304579991687811,0.0,0.25,-0.04342783777873399,0.16239317828332195,0.0,0.0,303.12,0.0,1.0,216.87680000000003,0.32954545454545453,99.105,131.50400000000002,0.0,216.87680000000003,2.1,0.74,0.5527318932655654,1.1778907242693775,0.9301143583227447,0.0,0.7738246505717916,0.5184243964421855,0.5336721728081322,0.8233799237611182,1.2465057179161374,1.40279542566709,0.6480304955527318,2.008894536213469,1.2998729351969505,1.071156289707751,0.7623888182973316,1.2503176620076237,0.5527318932655654,1.1778907242693775,0.9301143583227447,0.0,0.7738246505717916,0.5184243964421855,0.5336721728081322,0.8233799237611182,1.2465057179161374,1.40279542566709,0.6480304955527318,2.008894536213469,1.2998729351969505,1.071156289707751,0.7623888182973316,1.2503176620076237,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,e07d3f8d-4844-56f8-9663-65ceaa3310d8,76.0,8.394736842105264,0.05263157894736842,0.8837209302325582,0.6220472440944882,0.9409448818897638,0.6078557040835012,0.8896722212049075,RB,1,16.60100644180129,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,16.60100644180129,v2_conditional_ppg_ridge_swap_strict_prior,26.233333333333334,9.632326891532045,288.5,393.5,0,1,1,94.42,1,0-2,8
dk,2003005,3005,Leonard Fournette,RB,JAC,2018,266.34,16.64625,15.564044589616616,15.564044589616616,validation_ensemble,15.564044589616616,validation_ensemble,16.41695004028548,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",10.33,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.896551724137931,9,elite,8,8,15.05,-0.5140445896166153,120.4,8.0,8.0,1,,0.896551724137931,1.6349649121196272,0.1,0.08965517241379312,0.9318181818181818,0.03526645768025072,0.014267477660133664,0.005340909090909091,0.9659090909090909,0.8068181818181818,0.6363636363636364,0.7012840729894121,0.256112487797552,0.6807992593510575,0.48089816348831466,0.6126708617752565,0.0,0.385551142602457,0.4526160096585282,0.0,0.5714285714285714,-0.10509009981362852,0.15134303619177938,0.0,0.0,85.83,0.0,1.0,80.9904,0.056818181818181816,186.78,68.213,0.0,80.9904,3.8,0.47,0.5647840531561461,0.0,0.0,0.2990033222591362,0.0,0.0,0.0,0.0,0.0,1.8538205980066447,1.4684385382059801,1.7142857142857142,0.0,0.40531561461794013,0.6245847176079734,1.0697674418604652,0.5647840531561461,0.0,0.0,0.2990033222591362,0.0,0.0,0.0,0.0,0.0,1.8538205980066447,1.4684385382059801,1.7142857142857142,0.0,0.40531561461794013,0.6245847176079734,1.0697674418604652,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,8a434def-07b4-5c6a-967b-ef0015b5e8d8,45.0,7.780056414191245,0.028344840243689554,0.8181818181818182,0.4094488188976378,0.47244094488188976,0.42591267000715816,0.47745168217609163,RB,1,16.349649121196272,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,16.349649121196272,v2_conditional_ppg_ridge_swap_strict_prior,15.05,-1.2996491211962713,67.80000000000001,120.4,0,0,0,94.42,0,0-2,9
dk,2002969,2969,Dalvin Cook,RB,MIN,2018,252.49,15.780625,14.91512131659401,14.91512131659401,validation_ensemble,14.91512131659401,validation_ensemble,16.318068024119807,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",14.28,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.9080459770114943,10,elite,10,10,14.7,-0.21512131659401135,147.0,10.0,10.0,1,,0.9080459770114943,1.6354811886971423,0.1,0.09080459770114943,0.9090909090909091,0.0010449320794148065,0.02320883995405759,0.003522727272727273,0.9090909090909091,0.8522727272727273,0.22727272727272727,0.6442116519466117,0.300689136203414,0.6555287328064611,0.777624139626352,0.6900044249963124,0.0,0.38000884999262496,0.5722033630363587,0.0,0.6,-0.17334310660520105,0.2175024417448819,0.0,0.0,289.46,0.0,1.0,260.62440000000004,0.7045454545454546,162.65699999999998,75.92099999999999,0.0,260.62440000000004,5.86,0.31,0.9863945578231293,0.8163265306122449,0.0,0.1360544217687075,0.0,0.0,0.0,0.0,1.0136054421768708,0.0,0.20408163265306123,1.1292517006802723,1.2653061224489797,1.3129251700680273,2.1972789115646263,0.9387755102040817,0.9863945578231293,0.8163265306122449,0.0,0.1360544217687075,0.0,0.0,0.0,0.0,1.0136054421768708,0.0,0.20408163265306123,1.1292517006802723,1.2653061224489797,1.3129251700680273,2.1972789115646263,0.9387755102040817,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,447b185a-9ecd-51f6-8921-30a0206a573c,47.0,7.6667934679941485,0.0425531914893617,0.8245614035087719,0.36220472440944884,0.7834645669291339,0.3863793341621771,0.7337339411520929,RB,1,16.354811886971422,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,16.354811886971422,v2_conditional_ppg_ridge_swap_strict_prior,14.7,-1.654811886971423,86.00000000000001,147.0,0,0,0,94.42,0,0-2,10
dk,2003006,3006,Lesean Mccoy,RB,BUF,2018,204.2,12.7625,12.277425811942564,12.277425811942564,validation_ensemble,12.277425811942564,validation_ensemble,14.778788118687194,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",28.74,9.0,8.0,draft_name_match,1.0,9,veteran,-1,non_qb,0.8850574712643678,9,elite,13,13,9.061538461538463,-3.215887350404101,117.80000000000001,13.0,13.0,1,,0.8850574712643678,1.4900278794754764,0.9,0.7965517241379311,0.8522727272727273,-0.03278474399164055,0.0927032321253673,0.03761363636363636,0.8295454545454546,0.7840909090909091,0.6477272727272727,0.6198922624877572,0.31930460333006855,0.597383597459107,0.6156707961927784,0.6034776807909427,0.0,0.28559965764416384,0.47141667411565025,0.0,0.42857142857142855,-0.14360051616000963,0.18040780334488393,0.0,0.0,174.29,0.0,1.0,136.3048,0.1590909090909091,126.58200000000001,65.202,0.0,136.3048,18.93,3.31,0.3421052631578947,1.1918505942275042,0.0,0.7393887945670627,1.4125636672325974,1.3684210526315788,0.011035653650254667,1.7105263157894737,0.7614601018675721,3.0679117147707977,0.0,0.6952461799660441,1.1477079796264855,0.011035653650254667,0.0,0.5407470288624787,0.3421052631578947,1.1918505942275042,0.0,0.7393887945670627,1.4125636672325974,1.3684210526315788,0.011035653650254667,1.7105263157894737,0.7614601018675721,3.0679117147707977,0.0,0.6952461799660441,1.1477079796264855,0.011035653650254667,0.0,0.5407470288624787,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,9ca12b6f-7285-57ff-bd88-8f0c1adb1e63,39.0,9.35897435897436,0.05128205128205128,0.7959183673469388,0.8110236220472441,0.905511811023622,0.7475494134661739,0.8227542985698215,RB,1,14.900278794754763,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,14.900278794754763,v2_conditional_ppg_ridge_swap_strict_prior,9.061538461538463,-5.8387403332163,47.70000000000001,117.80000000000001,0,0,0,94.42,0,9+,11
dk,2002992,2992,Joe Mixon,RB,CIN,2018,228.67,14.291875,14.18314454935475,14.18314454935475,validation_ensemble,14.18314454935475,validation_ensemble,14.599951945385833,v2_conditional_ppg_2026_candidate_v1,1,,RB,0,,legacy_validated_oos,0,"validation_all_current,validation_all_next,validation_rush_pass_rec",23.15,1.0,1.0,draft_team_match,0.0,1,young,-1,non_qb,0.8735632183908046,9,elite,13,13,18.515384615384615,4.332240066029865,240.7,13.0,13.0,1,,0.8735632183908046,1.460817709993026,0.1,0.08735632183908047,0.8863636363636364,0.012800417972831712,0.016705295841168498,0.005340909090909091,0.8863636363636364,0.7954545454545454,0.48863636363636365,0.6536799755105611,0.2915730091398085,0.6790921026927078,0.4521834668258177,0.5880667751290939,0.0,0.24775139976384938,0.4667662030885351,0.0,0.625,-0.20665718056529173,0.16917121411839994,0.0,0.0,254.18,9.6,0.9622314894956331,232.6432,0.42045454545454547,149.477,66.674,0.0,232.6432,3.82,0.47,1.3988367262152055,0.5238886580805984,0.0,0.0,1.1071873701703365,0.9937681761528874,0.4374740340673037,1.7174906522642295,0.0,0.5670959700872455,0.7669297881179893,1.2152056501869548,0.6211051100955546,1.501454092230993,1.620274200249273,0.5292895720814292,1.3988367262152055,0.5238886580805984,0.0,0.0,1.1071873701703365,0.9937681761528874,0.4374740340673037,1.7174906522642295,0.0,0.5670959700872455,0.7669297881179893,1.2152056501869548,0.6211051100955546,1.501454092230993,1.620274200249273,0.5292895720814292,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,f973b1c8-3470-57f5-bc68-42e35a830411,42.5,7.8352941176470585,0.047058823529411764,0.8095238095238095,0.44881889763779526,0.8346456692913385,0.45856767904011997,0.7709036370453692,RB,1,14.60817709993026,1,-4.807884993893001,-4.002415505919937,-2.243089097897286,2.3925525220750505,5.200378289377229,6.328372429417067,14.60817709993026,v2_conditional_ppg_ridge_swap_strict_prior,18.515384615384615,3.907207515454356,149.70000000000002,240.70000000000005,0,1,0,94.42,1,0-2,12
